"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"59","lubelskie","janowski",0,0,0,0,0,2,0,29,49,0,49,0,"t0605",2021-06-22
"60","lubelskie","krasnostawski",0,0,0,0,0,4,0,131,96,0,94,2,"t0606",2021-06-22
"61","lubelskie","kraśnicki",0,0,0,0,0,2,0,99,85,0,85,0,"t0607",2021-06-22
"62","lubelskie","lubartowski",0,0,0,0,0,2,0,563,93,0,93,0,"t0608",2021-06-22
"63","lubelskie","lubelski",0,0,1,1,0,6,3,282,255,0,254,1,"t0609",2021-06-22
"64","lubelskie","łęczyński",0,0,0,0,0,3,0,867,95,0,95,0,"t0610",2021-06-22
"65","lubelskie","łukowski",0,0,1,0,1,12,2,490,92,0,92,0,"t0611",2021-06-22
"66","lubelskie","opolski",0,0,1,0,1,4,0,404,66,0,66,0,"t0612",2021-06-22
"67","lubelskie","parczewski",0,0,0,0,0,0,0,36,69,0,69,0,"t0613",2021-06-22
"68","lubelskie","puławski",0,0,0,0,0,19,2,519,136,0,136,0,"t0614",2021-06-22
"69","lubelskie","radzyński",0,0,0,0,0,0,0,60,69,0,69,0,"t0615",2021-06-22
"70","lubelskie","rycki",0,0,0,0,0,1,0,386,54,0,54,0,"t0616",2021-06-22
"71","lubelskie","świdnicki",1,0.14,0,0,0,3,0,47,118,1,116,1,"t0617",2021-06-22
"72","lubelskie","tomaszowski",0,0,0,0,0,2,0,252,98,0,97,1,"t0618",2021-06-22
"73","lubelskie","włodawski",0,0,0,0,0,2,0,26,56,0,56,0,"t0619",2021-06-22
"74","lubelskie","zamojski",0,0,0,0,0,1,1,80,122,0,122,0,"t0620",2021-06-22
"75","lubelskie","Biała Podlaska",0,0,1,0,1,4,1,75,115,0,115,0,"t0661",2021-06-22
"76","lubelskie","Chełm",0,0,0,0,0,9,0,89,119,0,119,0,"t0662",2021-06-22
"77","lubelskie","Lublin",1,0.03,0,0,0,18,1,287,704,1,703,0,"t0663",2021-06-22
"78","lubelskie","Zamość",0,0,1,1,0,0,0,35,102,0,102,0,"t0664",2021-06-22
"79","lubuskie","gorzowski",0,0,0,0,0,1,0,116,78,1,77,0,"t0801",2021-06-22
"80","lubuskie","krośnieński",0,0,0,0,0,0,0,63,59,0,59,0,"t0802",2021-06-22
"81","lubuskie","międzyrzecki",0,0,0,0,0,2,0,72,67,0,66,1,"t0803",2021-06-22
"82","lubuskie","nowosolski",0,0,0,0,0,4,0,90,137,0,137,0,"t0804",2021-06-22
"83","lubuskie","słubicki",1,0.21,0,0,0,1,1,86,82,1,81,0,"t0805",2021-06-22
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,0,0,19,51,0,51,0,"t0806",2021-06-22
"85","lubuskie","sulęciński",0,0,0,0,0,2,1,38,54,0,54,0,"t0807",2021-06-22
"86","lubuskie","świebodziński",0,0,0,0,0,1,0,74,75,0,75,0,"t0808",2021-06-22
"87","lubuskie","zielonogórski",0,0,0,0,0,4,0,69,82,0,81,1,"t0809",2021-06-22
"88","lubuskie","żagański",0,0,0,0,0,3,0,39,103,0,102,1,"t0810",2021-06-22
"89","lubuskie","żarski",0,0,0,0,0,2,2,69,143,0,143,0,"t0811",2021-06-22
"90","lubuskie","wschowski",0,0,0,0,0,1,0,23,52,0,52,0,"t0812",2021-06-22
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,0,1,184,173,0,173,0,"t0861",2021-06-22
"92","lubuskie","Zielona Góra",0,0,0,0,0,7,0,240,228,0,228,0,"t0862",2021-06-22
"93","łódzkie","bełchatowski",0,0,0,0,0,12,0,108,150,0,149,1,"t1001",2021-06-22
"94","łódzkie","kutnowski",0,0,0,0,0,3,2,81,152,0,151,1,"t1002",2021-06-22
"95","łódzkie","łaski",0,0,0,0,0,2,1,50,78,0,78,0,"t1003",2021-06-22
"96","łódzkie","łęczycki",0,0,0,0,0,1,0,77,77,0,77,0,"t1004",2021-06-22
"97","łódzkie","łowicki",0,0,0,0,0,3,0,261,91,0,91,0,"t1005",2021-06-22
"98","łódzkie","łódzki wschodni",0,0,0,0,0,15,1,102,149,0,148,1,"t1006",2021-06-22
"99","łódzkie","opoczyński",0,0,0,0,0,2,0,30,78,1,72,5,"t1007",2021-06-22
"100","łódzkie","pabianicki",0,0,0,0,0,20,0,166,208,0,207,1,"t1008",2021-06-22
"101","łódzkie","pajęczański",0,0,0,0,0,1,1,43,60,0,60,0,"t1009",2021-06-22
"102","łódzkie","piotrkowski",0,0,0,0,0,3,0,99,92,0,92,0,"t1010",2021-06-22
"103","łódzkie","poddębicki",1,0.24,0,0,0,4,0,58,43,1,42,0,"t1011",2021-06-22
"104","łódzkie","radomszczański",1,0.09,1,0,1,9,0,104,177,2,175,0,"t1012",2021-06-22
"105","łódzkie","rawski",0,0,0,0,0,1,0,1123,77,0,77,0,"t1013",2021-06-22
"106","łódzkie","sieradzki",1,0.09,0,0,0,6,0,116,131,2,129,0,"t1014",2021-06-22
"107","łódzkie","skierniewicki",0,0,0,0,0,7,0,94,46,0,45,1,"t1015",2021-06-22
"108","łódzkie","tomaszowski",0,0,0,0,0,3,1,161,168,2,164,2,"t1016",2021-06-22
"109","łódzkie","wieluński",0,0,0,0,0,3,1,64,122,0,122,0,"t1017",2021-06-22
"110","łódzkie","wieruszowski",1,0.24,0,0,0,1,0,33,37,2,35,0,"t1018",2021-06-22
"111","łódzkie","zduńskowolski",1,0.15,0,0,0,14,0,34,86,1,85,0,"t1019",2021-06-22
"112","łódzkie","zgierski",0,0,0,0,0,8,2,237,313,0,313,0,"t1020",2021-06-22
"113","łódzkie","brzeziński",0,0,0,0,0,3,1,37,49,1,48,0,"t1021",2021-06-22
"114","łódzkie","Łódź",4,0.06,2,0,2,110,6,1716,1628,11,1610,7,"t1061",2021-06-22
"115","łódzkie","Piotrków Trybunalski",0,0,0,0,0,3,1,74,118,0,118,0,"t1062",2021-06-22
"116","łódzkie","Skierniewice",0,0,0,0,0,3,0,77,78,1,77,0,"t1063",2021-06-22
"117","małopolskie","bocheński",1,0.09,0,0,0,5,0,78,174,1,173,0,"t1201",2021-06-22
"118","małopolskie","brzeski",0,0,0,0,0,1,0,40,121,0,121,0,"t1202",2021-06-22
"119","małopolskie","chrzanowski",0,0,0,0,0,6,0,81,206,0,205,1,"t1203",2021-06-22
"120","małopolskie","dąbrowski",0,0,0,0,0,2,0,46,75,0,75,0,"t1204",2021-06-22
"121","małopolskie","gorlicki",0,0,0,0,0,1,0,66,115,0,115,0,"t1205",2021-06-22
"122","małopolskie","krakowski",1,0.04,0,0,0,10,0,434,623,2,621,0,"t1206",2021-06-22
"123","małopolskie","limanowski",1,0.08,0,0,0,0,0,58,133,1,132,0,"t1207",2021-06-22
"124","małopolskie","miechowski",0,0,0,0,0,0,1,39,49,0,49,0,"t1208",2021-06-22
"125","małopolskie","myślenicki",1,0.08,0,0,0,8,0,78,160,2,156,2,"t1209",2021-06-22
"126","małopolskie","nowosądecki",0,0,0,0,0,9,2,79,218,1,217,0,"t1210",2021-06-22
"127","małopolskie","nowotarski",0,0,0,0,0,3,1,132,226,0,224,2,"t1211",2021-06-22
"128","małopolskie","olkuski",0,0,0,0,0,9,0,76,106,0,106,0,"t1212",2021-06-22
"129","małopolskie","oświęcimski",0,0,0,0,0,4,1,86,163,1,162,0,"t1213",2021-06-22
"130","małopolskie","proszowicki",0,0,0,0,0,0,2,69,42,0,42,0,"t1214",2021-06-22
"131","małopolskie","suski",0,0,0,0,0,0,0,38,122,0,121,1,"t1215",2021-06-22
"132","małopolskie","tarnowski",0,0,0,0,0,7,0,98,191,1,190,0,"t1216",2021-06-22
"133","małopolskie","tatrzański",0,0,0,0,0,1,0,56,145,0,145,0,"t1217",2021-06-22
"134","małopolskie","wadowicki",1,0.06,0,0,0,8,0,91,155,1,152,2,"t1218",2021-06-22
"135","małopolskie","wielicki",0,0,0,0,0,4,2,128,173,0,173,0,"t1219",2021-06-22
"136","małopolskie","Kraków",10,0.13,0,0,0,55,9,1205,1483,11,1468,4,"t1261",2021-06-22
"137","małopolskie","Nowy Sącz",0,0,0,0,0,3,0,52,119,1,118,0,"t1262",2021-06-22
"138","małopolskie","Tarnów",1,0.09,0,0,0,4,1,63,134,1,133,0,"t1263",2021-06-22
"139","mazowieckie","białobrzeski",0,0,0,0,0,1,0,873,45,0,45,0,"t1401",2021-06-22
"140","mazowieckie","ciechanowski",0,0,0,0,0,3,0,99,77,0,77,0,"t1402",2021-06-22
"141","mazowieckie","garwoliński",0,0,0,0,0,7,0,96,87,0,87,0,"t1403",2021-06-22
"142","mazowieckie","gostyniński",0,0,0,0,0,1,0,255,50,0,50,0,"t1404",2021-06-22
"143","mazowieckie","grodziski",0,0,0,0,0,12,0,302,131,0,131,0,"t1405",2021-06-22
"144","mazowieckie","grójecki",0,0,0,0,0,6,1,6915,210,1,209,0,"t1406",2021-06-22
"145","mazowieckie","kozienicki",0,0,0,0,0,3,1,256,68,0,68,0,"t1407",2021-06-22
"146","mazowieckie","legionowski",3,0.25,0,0,0,9,0,141,162,3,159,0,"t1408",2021-06-22
"147","mazowieckie","lipski",0,0,0,0,0,0,0,56,39,0,39,0,"t1409",2021-06-22
"148","mazowieckie","łosicki",1,0.33,0,0,0,4,1,256,28,2,26,0,"t1410",2021-06-22
"149","mazowieckie","makowski",0,0,0,0,0,0,0,35,36,0,36,0,"t1411",2021-06-22
"150","mazowieckie","miński",1,0.06,0,0,0,8,0,164,178,3,173,2,"t1412",2021-06-22
"151","mazowieckie","mławski",0,0,0,0,0,6,0,81,95,0,95,0,"t1413",2021-06-22
"152","mazowieckie","nowodworski",0,0,0,0,0,3,0,261,107,0,106,1,"t1414",2021-06-22
"153","mazowieckie","ostrołęcki",0,0,0,0,0,3,0,43,48,0,48,0,"t1415",2021-06-22
"154","mazowieckie","ostrowski",0,0,0,0,0,0,0,22,49,0,49,0,"t1416",2021-06-22
"155","mazowieckie","otwocki",1,0.08,0,0,0,12,1,254,183,1,182,0,"t1417",2021-06-22
"156","mazowieckie","piaseczyński",0,0,0,0,0,8,2,814,342,0,340,2,"t1418",2021-06-22
"157","mazowieckie","płocki",0,0,0,0,0,4,3,401,130,0,130,0,"t1419",2021-06-22
"158","mazowieckie","płoński",0,0,1,0,1,4,0,1487,88,0,88,0,"t1420",2021-06-22
"159","mazowieckie","pruszkowski",1,0.06,0,0,0,11,0,485,330,1,328,1,"t1421",2021-06-22
"160","mazowieckie","przasnyski",0,0,0,0,0,3,0,16,54,0,54,0,"t1422",2021-06-22
"161","mazowieckie","przysuski",0,0,0,0,0,0,0,89,39,0,39,0,"t1423",2021-06-22
"162","mazowieckie","pułtuski",0,0,0,0,0,2,0,50,47,1,46,0,"t1424",2021-06-22
"163","mazowieckie","radomski",1,0.07,0,0,0,4,1,266,186,1,185,0,"t1425",2021-06-22
"164","mazowieckie","siedlecki",0,0,0,0,0,12,0,722,101,0,101,0,"t1426",2021-06-22
"165","mazowieckie","sierpecki",0,0,0,0,0,0,0,13,53,0,53,0,"t1427",2021-06-22
"166","mazowieckie","sochaczewski",0,0,0,0,0,11,0,628,113,0,113,0,"t1428",2021-06-22
"167","mazowieckie","sokołowski",0,0,0,0,0,0,0,32,48,0,48,0,"t1429",2021-06-22
"168","mazowieckie","szydłowiecki",0,0,0,0,0,0,0,32,50,0,50,0,"t1430",2021-06-22
"169","mazowieckie","warszawski zachodni",0,0,0,0,0,3,2,267,203,0,202,1,"t1432",2021-06-22
"170","mazowieckie","węgrowski",0,0,1,0,1,3,0,36,51,0,51,0,"t1433",2021-06-22
"171","mazowieckie","wołomiński",0,0,0,0,0,16,0,558,364,0,361,3,"t1434",2021-06-22
"172","mazowieckie","wyszkowski",0,0,0,0,0,4,0,45,75,0,74,1,"t1435",2021-06-22
"173","mazowieckie","zwoleński",0,0,0,0,0,8,0,525,56,0,54,2,"t1436",2021-06-22
"174","mazowieckie","żuromiński",0,0,0,0,0,1,0,13,45,0,45,0,"t1437",2021-06-22
"175","mazowieckie","żyrardowski",0,0,0,0,0,0,2,267,122,0,122,0,"t1438",2021-06-22
"176","mazowieckie","Ostrołęka",0,0,0,0,0,2,0,25,45,1,43,1,"t1461",2021-06-22
"177","mazowieckie","Płock",1,0.08,0,0,0,5,0,183,168,1,165,2,"t1462",2021-06-22
"178","mazowieckie","Radom",0,0,0,0,0,16,2,183,341,1,339,1,"t1463",2021-06-22
"179","mazowieckie","Siedlce",0,0,0,0,0,18,0,102,102,0,102,0,"t1464",2021-06-22
"180","mazowieckie","Warszawa",20,0.11,0,0,0,113,13,4517,4239,24,4208,7,"t1465",2021-06-22
"181","opolskie","brzeski",0,0,0,0,0,4,0,69,71,0,71,0,"t1601",2021-06-22
"182","opolskie","głubczycki",0,0,0,0,0,3,0,24,49,0,49,0,"t1602",2021-06-22
"183","opolskie","kędzierzyńsko-kozielski",0,0,0,0,0,0,0,46,127,1,126,0,"t1603",2021-06-22
"184","opolskie","kluczborski",0,0,0,0,0,3,1,30,108,0,108,0,"t1604",2021-06-22
"185","opolskie","krapkowicki",0,0,0,0,0,0,0,30,71,0,71,0,"t1605",2021-06-22
"186","opolskie","namysłowski",0,0,0,0,0,1,0,20,36,0,36,0,"t1606",2021-06-22
"187","opolskie","nyski",0,0,0,0,0,12,1,87,124,0,123,1,"t1607",2021-06-22
"188","opolskie","oleski",0,0,0,0,0,1,1,13,85,0,85,0,"t1608",2021-06-22
"189","opolskie","opolski",1,0.08,0,0,0,4,0,95,160,3,157,0,"t1609",2021-06-22
"190","opolskie","prudnicki",0,0,0,0,0,1,0,24,45,0,45,0,"t1610",2021-06-22
"191","opolskie","strzelecki",1,0.13,0,0,0,2,0,56,100,1,99,0,"t1611",2021-06-22
"192","opolskie","Opole",0,0,3,0,3,10,2,618,266,0,266,0,"t1661",2021-06-22
"193","podkarpackie","bieszczadzki",0,0,0,0,0,0,0,14,25,0,25,0,"t1801",2021-06-22
"194","podkarpackie","brzozowski",0,0,0,0,0,4,0,27,63,1,62,0,"t1802",2021-06-22
"195","podkarpackie","dębicki",1,0.07,0,0,0,2,0,73,141,1,140,0,"t1803",2021-06-22
"196","podkarpackie","jarosławski",5,0.42,0,0,0,3,0,89,303,45,257,1,"t1804",2021-06-22
"197","podkarpackie","jasielski",0,0,0,0,0,3,0,27,118,0,118,0,"t1805",2021-06-22
"198","podkarpackie","kolbuszowski",0,0,0,0,0,3,0,77,68,0,68,0,"t1806",2021-06-22
"199","podkarpackie","krośnieński",0,0,0,0,0,10,1,62,133,1,132,0,"t1807",2021-06-22
"200","podkarpackie","leżajski",0,0,0,0,0,3,0,59,64,1,63,0,"t1808",2021-06-22
"201","podkarpackie","lubaczowski",0,0,0,0,0,0,0,87,96,15,81,0,"t1809",2021-06-22
"202","podkarpackie","łańcucki",0,0,0,0,0,3,0,36,102,0,102,0,"t1810",2021-06-22
"203","podkarpackie","mielecki",3,0.22,0,0,0,3,1,87,158,4,154,0,"t1811",2021-06-22
"204","podkarpackie","niżański",0,0,0,0,0,5,0,40,74,0,74,0,"t1812",2021-06-22
"205","podkarpackie","przemyski",0,0,0,0,0,2,1,77,108,2,106,0,"t1813",2021-06-22
"206","podkarpackie","przeworski",1,0.13,0,0,0,0,0,20,106,12,93,1,"t1814",2021-06-22
"207","podkarpackie","ropczycko-sędziszowski",1,0.13,0,0,0,3,1,16,73,2,70,1,"t1815",2021-06-22
"208","podkarpackie","rzeszowski",0,0,0,0,0,6,0,92,190,0,190,0,"t1816",2021-06-22
"209","podkarpackie","sanocki",0,0,0,0,0,4,0,59,111,0,111,0,"t1817",2021-06-22
"210","podkarpackie","stalowowolski",0,0,0,0,0,3,2,106,166,2,164,0,"t1818",2021-06-22
"211","podkarpackie","strzyżowski",0,0,0,0,0,1,0,8,74,0,74,0,"t1819",2021-06-22
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,3,0,39,75,1,74,0,"t1820",2021-06-22
"213","podkarpackie","leski",0,0,0,0,0,4,0,28,36,0,36,0,"t1821",2021-06-22
"214","podkarpackie","Krosno",0,0,0,0,0,6,0,60,87,0,87,0,"t1861",2021-06-22
"215","podkarpackie","Przemyśl",1,0.17,0,0,0,2,0,68,110,1,109,0,"t1862",2021-06-22
"216","podkarpackie","Rzeszów",0,0,0,0,0,3,0,259,337,2,335,0,"t1863",2021-06-22
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,0,0,16,90,3,87,0,"t1864",2021-06-22
"218","podlaskie","augustowski",0,0,0,0,0,0,1,9,49,0,49,0,"t2001",2021-06-22
"219","podlaskie","białostocki",1,0.07,0,0,0,4,0,67,189,1,188,0,"t2002",2021-06-22
"220","podlaskie","bielski",0,0,0,0,0,1,0,57,113,0,113,0,"t2003",2021-06-22
"221","podlaskie","grajewski",1,0.21,0,0,0,1,0,21,50,1,49,0,"t2004",2021-06-22
"222","podlaskie","hajnowski",0,0,0,0,0,1,0,19,93,0,93,0,"t2005",2021-06-22
"223","podlaskie","kolneński",0,0,0,0,0,0,0,14,35,0,35,0,"t2006",2021-06-22
"224","podlaskie","łomżyński",0,0,0,0,0,0,0,40,50,0,49,1,"t2007",2021-06-22
"225","podlaskie","moniecki",0,0,1,0,1,0,0,7,39,0,39,0,"t2008",2021-06-22
"226","podlaskie","sejneński",1,0.5,0,0,0,1,0,12,15,1,14,0,"t2009",2021-06-22
"227","podlaskie","siemiatycki",0,0,0,0,0,2,0,36,65,0,65,0,"t2010",2021-06-22
"228","podlaskie","sokólski",0,0,0,0,0,3,0,57,65,0,65,0,"t2011",2021-06-22
"229","podlaskie","suwalski",0,0,0,0,0,1,0,18,26,0,26,0,"t2012",2021-06-22
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,1,0,27,47,0,47,0,"t2013",2021-06-22
"231","podlaskie","zambrowski",1,0.23,0,0,0,1,0,44,83,1,82,0,"t2014",2021-06-22
"232","podlaskie","Białystok",2,0.07,0,0,0,13,0,252,476,2,473,1,"t2061",2021-06-22
"233","podlaskie","Łomża",0,0,0,0,0,1,0,67,91,0,90,1,"t2062",2021-06-22
"234","podlaskie","Suwałki",0,0,0,0,0,2,0,63,67,0,67,0,"t2063",2021-06-22
"235","pomorskie","bytowski",0,0,0,0,0,1,1,36,120,0,119,1,"t2201",2021-06-22
"236","pomorskie","chojnicki",1,0.1,0,0,0,9,0,98,111,1,110,0,"t2202",2021-06-22
"237","pomorskie","człuchowski",0,0,0,0,0,0,1,62,50,0,50,0,"t2203",2021-06-22
"238","pomorskie","gdański",0,0,0,0,0,5,1,136,194,0,193,1,"t2204",2021-06-22
"239","pomorskie","kartuski",0,0,0,0,0,9,0,172,269,1,268,0,"t2205",2021-06-22
"240","pomorskie","kościerski",0,0,0,0,0,5,0,45,155,1,153,1,"t2206",2021-06-22
"241","pomorskie","kwidzyński",0,0,0,0,0,4,0,41,107,0,107,0,"t2207",2021-06-22
"242","pomorskie","lęborski",0,0,0,0,0,2,0,63,99,0,99,0,"t2208",2021-06-22
"243","pomorskie","malborski",0,0,0,0,0,5,0,22,94,1,93,0,"t2209",2021-06-22
"244","pomorskie","nowodworski",0,0,0,0,0,4,0,51,43,0,43,0,"t2210",2021-06-22
"245","pomorskie","pucki",0,0,0,0,0,2,0,120,196,0,196,0,"t2211",2021-06-22
"246","pomorskie","słupski",0,0,0,0,0,5,2,115,211,1,210,0,"t2212",2021-06-22
"247","pomorskie","starogardzki",0,0,0,0,0,9,0,58,152,0,150,2,"t2213",2021-06-22
"248","pomorskie","tczewski",1,0.09,0,0,0,4,0,99,149,1,147,1,"t2214",2021-06-22
"249","pomorskie","wejherowski",0,0,0,0,0,17,1,220,365,0,365,0,"t2215",2021-06-22
"250","pomorskie","sztumski",0,0,0,0,0,1,1,24,48,0,48,0,"t2216",2021-06-22
"251","pomorskie","Gdańsk",2,0.04,0,0,0,51,1,1127,1187,3,1182,2,"t2261",2021-06-22
"252","pomorskie","Gdynia",0,0,0,0,0,10,0,212,463,0,460,3,"t2262",2021-06-22
"253","pomorskie","Słupsk",0,0,0,0,0,2,0,101,229,0,229,0,"t2263",2021-06-22
"254","pomorskie","Sopot",0,0,0,0,0,2,0,57,78,0,78,0,"t2264",2021-06-22
"255","śląskie","będziński",1,0.07,0,0,0,6,0,113,256,1,255,0,"t2401",2021-06-22
"256","śląskie","bielski",3,0.18,0,0,0,7,0,117,216,3,211,2,"t2402",2021-06-22
"257","śląskie","cieszyński",1,0.06,0,0,0,11,1,143,240,2,231,7,"t2403",2021-06-22
