"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"22","dolnośląskie","wałbrzyski",0,0,0,0,0,1,2,27,31,0,31,0,"t0221",2021-06-12
"23","dolnośląskie","wołowski",0,0,0,0,0,0,0,57,38,0,38,0,"t0222",2021-06-12
"24","dolnośląskie","wrocławski",1,0.06,0,0,0,2,1,247,228,1,227,0,"t0223",2021-06-12
"25","dolnośląskie","ząbkowicki",0,0,0,0,0,0,0,35,50,0,50,0,"t0224",2021-06-12
"26","dolnośląskie","zgorzelecki",2,0.23,0,0,0,0,3,122,66,2,64,0,"t0225",2021-06-12
"27","dolnośląskie","złotoryjski",1,0.23,0,0,0,1,0,40,22,1,21,0,"t0226",2021-06-12
"28","dolnośląskie","Jelenia Góra",0,0,0,0,0,0,1,48,77,0,77,0,"t0261",2021-06-12
"29","dolnośląskie","Legnica",0,0,0,0,0,0,1,171,86,0,86,0,"t0262",2021-06-12
"30","dolnośląskie","Wrocław",7,0.11,1,1,0,0,4,1373,1091,7,1084,0,"t0264",2021-06-12
"31","dolnośląskie","Wałbrzych",1,0.09,0,0,0,0,1,72,75,1,74,0,"t0265",2021-06-12
"32","kujawsko-pomorskie","aleksandrowski",0,0,0,0,0,0,2,17,26,0,26,0,"t0401",2021-06-12
"33","kujawsko-pomorskie","brodnicki",0,0,0,0,0,0,0,23,41,0,41,0,"t0402",2021-06-12
"34","kujawsko-pomorskie","bydgoski",2,0.17,0,0,0,1,2,96,103,2,100,1,"t0403",2021-06-12
"35","kujawsko-pomorskie","chełmiński",0,0,0,0,0,0,0,33,42,0,42,0,"t0404",2021-06-12
"36","kujawsko-pomorskie","golubsko-dobrzyński",0,0,0,0,0,1,0,18,35,0,35,0,"t0405",2021-06-12
"37","kujawsko-pomorskie","grudziądzki",0,0,0,0,0,0,0,40,23,0,21,2,"t0406",2021-06-12
"38","kujawsko-pomorskie","inowrocławski",0,0,0,0,0,1,0,99,158,0,158,0,"t0407",2021-06-12
"39","kujawsko-pomorskie","lipnowski",3,0.46,0,0,0,2,3,56,74,3,70,1,"t0408",2021-06-12
"40","kujawsko-pomorskie","mogileński",0,0,0,0,0,0,0,11,33,0,33,0,"t0409",2021-06-12
"41","kujawsko-pomorskie","nakielski",1,0.12,0,0,0,0,0,45,89,1,88,0,"t0410",2021-06-12
"42","kujawsko-pomorskie","radziejowski",0,0,0,0,0,1,1,37,24,0,24,0,"t0411",2021-06-12
"43","kujawsko-pomorskie","rypiński",0,0,0,0,0,0,0,7,36,0,36,0,"t0412",2021-06-12
"44","kujawsko-pomorskie","sępoleński",0,0,0,0,0,2,0,42,31,0,30,1,"t0413",2021-06-12
"45","kujawsko-pomorskie","świecki",0,0,0,0,0,0,1,76,86,0,86,0,"t0414",2021-06-12
"46","kujawsko-pomorskie","toruński",0,0,0,0,0,3,3,58,80,0,80,0,"t0415",2021-06-12
"47","kujawsko-pomorskie","tucholski",0,0,0,0,0,0,1,11,14,0,14,0,"t0416",2021-06-12
"48","kujawsko-pomorskie","wąbrzeski",0,0,0,0,0,0,0,13,24,0,24,0,"t0417",2021-06-12
"49","kujawsko-pomorskie","włocławski",0,0,0,0,0,2,2,55,61,0,61,0,"t0418",2021-06-12
"50","kujawsko-pomorskie","żniński",0,0,0,0,0,2,0,41,40,0,40,0,"t0419",2021-06-12
"51","kujawsko-pomorskie","Bydgoszcz",1,0.03,0,0,0,2,5,340,475,1,472,2,"t0461",2021-06-12
"52","kujawsko-pomorskie","Grudziądz",0,0,0,0,0,0,1,95,95,0,95,0,"t0462",2021-06-12
"53","kujawsko-pomorskie","Toruń",1,0.05,0,0,0,0,1,113,156,1,155,0,"t0463",2021-06-12
"54","kujawsko-pomorskie","Włocławek",0,0,0,0,0,0,1,98,93,0,93,0,"t0464",2021-06-12
"55","lubelskie","bialski",0,0,0,0,0,0,0,86,78,0,78,0,"t0601",2021-06-12
"56","lubelskie","biłgorajski",0,0,0,0,0,1,0,179,69,0,69,0,"t0602",2021-06-12
"57","lubelskie","chełmski",0,0,0,0,0,0,0,107,55,0,55,0,"t0603",2021-06-12
"58","lubelskie","hrubieszowski",1,0.16,0,0,0,0,0,56,45,1,42,2,"t0604",2021-06-12
"59","lubelskie","janowski",0,0,0,0,0,2,0,24,24,1,21,2,"t0605",2021-06-12
"60","lubelskie","krasnostawski",1,0.16,0,0,0,1,1,101,42,1,41,0,"t0606",2021-06-12
"61","lubelskie","kraśnicki",0,0,0,0,0,1,0,100,67,2,65,0,"t0607",2021-06-12
"62","lubelskie","lubartowski",0,0,0,0,0,1,0,72,59,0,59,0,"t0608",2021-06-12
"63","lubelskie","lubelski",1,0.06,0,0,0,1,0,121,136,1,135,0,"t0609",2021-06-12
"64","lubelskie","łęczyński",0,0,0,0,0,0,0,122,39,0,39,0,"t0610",2021-06-12
"65","lubelskie","łukowski",3,0.28,0,0,0,1,0,97,70,3,67,0,"t0611",2021-06-12
"66","lubelskie","opolski",0,0,0,0,0,0,0,130,23,0,23,0,"t0612",2021-06-12
"67","lubelskie","parczewski",0,0,1,1,0,0,0,51,26,0,26,0,"t0613",2021-06-12
"68","lubelskie","puławski",0,0,0,0,0,3,1,401,89,0,89,0,"t0614",2021-06-12
"69","lubelskie","radzyński",0,0,0,0,0,0,0,33,35,0,35,0,"t0615",2021-06-12
"70","lubelskie","rycki",0,0,0,0,0,18,0,76,54,0,54,0,"t0616",2021-06-12
"71","lubelskie","świdnicki",0,0,0,0,0,0,1,27,43,0,43,0,"t0617",2021-06-12
"72","lubelskie","tomaszowski",2,0.24,0,0,0,0,0,71,58,2,56,0,"t0618",2021-06-12
"73","lubelskie","włodawski",0,0,0,0,0,0,0,27,24,0,24,0,"t0619",2021-06-12
"74","lubelskie","zamojski",2,0.19,0,0,0,0,2,145,71,2,67,2,"t0620",2021-06-12
"75","lubelskie","Biała Podlaska",1,0.17,0,0,0,1,1,56,54,1,53,0,"t0661",2021-06-12
"76","lubelskie","Chełm",1,0.16,0,0,0,0,0,85,46,1,45,0,"t0662",2021-06-12
"77","lubelskie","Lublin",1,0.03,0,0,0,3,5,287,372,1,370,1,"t0663",2021-06-12
"78","lubelskie","Zamość",1,0.16,0,0,0,0,1,53,63,1,62,0,"t0664",2021-06-12
"79","lubuskie","gorzowski",0,0,0,0,0,0,0,172,47,0,46,1,"t0801",2021-06-12
"80","lubuskie","krośnieński",0,0,0,0,0,0,0,66,55,1,53,1,"t0802",2021-06-12
"81","lubuskie","międzyrzecki",0,0,0,0,0,0,0,71,132,0,132,0,"t0803",2021-06-12
"82","lubuskie","nowosolski",2,0.23,0,0,0,0,0,92,113,3,110,0,"t0804",2021-06-12
"83","lubuskie","słubicki",1,0.21,0,0,0,0,1,73,36,2,34,0,"t0805",2021-06-12
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,1,0,26,12,0,12,0,"t0806",2021-06-12
"85","lubuskie","sulęciński",0,0,0,0,0,0,0,43,44,0,44,0,"t0807",2021-06-12
"86","lubuskie","świebodziński",0,0,0,0,0,0,5,81,47,0,47,0,"t0808",2021-06-12
"87","lubuskie","zielonogórski",0,0,0,0,0,2,0,86,71,0,71,0,"t0809",2021-06-12
"88","lubuskie","żagański",1,0.13,0,0,0,0,1,42,65,1,63,1,"t0810",2021-06-12
"89","lubuskie","żarski",0,0,0,0,0,0,0,48,58,0,58,0,"t0811",2021-06-12
"90","lubuskie","wschowski",1,0.26,0,0,0,1,0,38,39,1,38,0,"t0812",2021-06-12
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,2,2,223,71,0,71,0,"t0861",2021-06-12
"92","lubuskie","Zielona Góra",0,0,0,0,0,0,1,247,178,0,178,0,"t0862",2021-06-12
"93","łódzkie","bełchatowski",0,0,0,0,0,1,1,118,130,0,129,1,"t1001",2021-06-12
"94","łódzkie","kutnowski",0,0,0,0,0,0,2,172,91,0,90,1,"t1002",2021-06-12
"95","łódzkie","łaski",0,0,0,0,0,5,3,41,44,0,44,0,"t1003",2021-06-12
"96","łódzkie","łęczycki",0,0,0,0,0,0,0,83,35,0,34,1,"t1004",2021-06-12
"97","łódzkie","łowicki",3,0.39,1,0,1,1,0,288,88,3,84,1,"t1005",2021-06-12
"98","łódzkie","łódzki wschodni",0,0,0,0,0,3,1,111,97,1,96,0,"t1006",2021-06-12
"99","łódzkie","opoczyński",1,0.13,0,0,0,1,0,35,81,2,79,0,"t1007",2021-06-12
"100","łódzkie","pabianicki",0,0,0,0,0,15,4,136,158,0,157,1,"t1008",2021-06-12
"101","łódzkie","pajęczański",0,0,0,0,0,3,0,60,53,0,53,0,"t1009",2021-06-12
"102","łódzkie","piotrkowski",0,0,0,0,0,1,2,108,79,0,78,1,"t1010",2021-06-12
"103","łódzkie","poddębicki",0,0,0,0,0,0,3,77,38,0,38,0,"t1011",2021-06-12
"104","łódzkie","radomszczański",1,0.09,0,0,0,1,2,129,118,2,116,0,"t1012",2021-06-12
"105","łódzkie","rawski",0,0,0,0,0,2,0,433,63,1,62,0,"t1013",2021-06-12
"106","łódzkie","sieradzki",1,0.09,0,0,0,3,0,145,145,1,144,0,"t1014",2021-06-12
"107","łódzkie","skierniewicki",0,0,0,0,0,0,0,58,45,0,45,0,"t1015",2021-06-12
"108","łódzkie","tomaszowski",0,0,0,0,0,2,1,168,107,0,107,0,"t1016",2021-06-12
"109","łódzkie","wieluński",0,0,0,0,0,0,1,69,84,0,84,0,"t1017",2021-06-12
"110","łódzkie","wieruszowski",1,0.24,0,0,0,0,0,23,39,1,38,0,"t1018",2021-06-12
"111","łódzkie","zduńskowolski",0,0,0,0,0,2,0,39,53,0,53,0,"t1019",2021-06-12
"112","łódzkie","zgierski",0,0,0,0,0,1,0,203,238,0,237,1,"t1020",2021-06-12
"113","łódzkie","brzeziński",1,0.32,0,0,0,3,1,44,30,1,29,0,"t1021",2021-06-12
"114","łódzkie","Łódź",4,0.06,0,0,0,78,5,1752,1066,5,1058,3,"t1061",2021-06-12
"115","łódzkie","Piotrków Trybunalski",0,0,0,0,0,6,1,64,84,0,84,0,"t1062",2021-06-12
"116","łódzkie","Skierniewice",0,0,1,1,0,0,1,95,77,0,77,0,"t1063",2021-06-12
"117","małopolskie","bocheński",1,0.09,0,0,0,2,0,72,159,1,157,1,"t1201",2021-06-12
"118","małopolskie","brzeski",0,0,0,0,0,0,0,58,131,0,131,0,"t1202",2021-06-12
"119","małopolskie","chrzanowski",1,0.08,0,0,0,0,2,99,109,1,108,0,"t1203",2021-06-12
"120","małopolskie","dąbrowski",0,0,0,0,0,0,0,57,45,0,45,0,"t1204",2021-06-12
"121","małopolskie","gorlicki",0,0,0,0,0,1,2,93,128,1,127,0,"t1205",2021-06-12
"122","małopolskie","krakowski",3,0.11,0,0,0,2,2,365,416,6,407,3,"t1206",2021-06-12
"123","małopolskie","limanowski",0,0,0,0,0,4,1,56,188,0,188,0,"t1207",2021-06-12
"124","małopolskie","miechowski",0,0,0,0,0,0,0,58,37,0,37,0,"t1208",2021-06-12
"125","małopolskie","myślenicki",0,0,0,0,0,3,1,77,135,0,134,1,"t1209",2021-06-12
"126","małopolskie","nowosądecki",0,0,0,0,0,5,1,80,227,0,223,4,"t1210",2021-06-12
"127","małopolskie","nowotarski",1,0.05,0,0,0,10,0,74,298,1,296,1,"t1211",2021-06-12
"128","małopolskie","olkuski",1,0.09,0,0,0,0,0,74,98,1,97,0,"t1212",2021-06-12
"129","małopolskie","oświęcimski",0,0,0,0,0,2,0,104,127,0,127,0,"t1213",2021-06-12
"130","małopolskie","proszowicki",1,0.23,0,0,0,0,0,62,41,1,40,0,"t1214",2021-06-12
"131","małopolskie","suski",1,0.12,0,0,0,2,1,55,105,1,103,1,"t1215",2021-06-12
"132","małopolskie","tarnowski",0,0,0,0,0,1,5,106,230,3,224,3,"t1216",2021-06-12
"133","małopolskie","tatrzański",1,0.15,0,0,0,0,0,74,186,1,183,2,"t1217",2021-06-12
"134","małopolskie","wadowicki",0,0,0,0,0,0,0,127,159,0,159,0,"t1218",2021-06-12
"135","małopolskie","wielicki",0,0,0,0,0,1,2,147,132,0,132,0,"t1219",2021-06-12
"136","małopolskie","Kraków",1,0.01,0,0,0,12,7,1242,1259,1,1257,1,"t1261",2021-06-12
"137","małopolskie","Nowy Sącz",1,0.12,0,0,0,1,0,40,86,2,81,3,"t1262",2021-06-12
"138","małopolskie","Tarnów",1,0.09,0,0,0,2,0,81,133,1,132,0,"t1263",2021-06-12
"139","mazowieckie","białobrzeski",0,0,0,0,0,1,0,407,41,0,41,0,"t1401",2021-06-12
"140","mazowieckie","ciechanowski",0,0,0,0,0,3,0,95,57,0,56,1,"t1402",2021-06-12
"141","mazowieckie","garwoliński",0,0,0,0,0,2,1,93,80,0,79,1,"t1403",2021-06-12
"142","mazowieckie","gostyniński",0,0,0,0,0,0,0,395,27,0,27,0,"t1404",2021-06-12
"143","mazowieckie","grodziski",0,0,0,0,0,1,1,352,121,0,121,0,"t1405",2021-06-12
"144","mazowieckie","grójecki",0,0,0,0,0,1,3,3282,214,0,213,1,"t1406",2021-06-12
"145","mazowieckie","kozienicki",0,0,0,0,0,2,3,546,71,0,71,0,"t1407",2021-06-12
"146","mazowieckie","legionowski",0,0,0,0,0,0,1,155,119,0,118,1,"t1408",2021-06-12
"147","mazowieckie","lipski",0,0,0,0,0,2,0,61,24,0,24,0,"t1409",2021-06-12
"148","mazowieckie","łosicki",0,0,0,0,0,0,0,35,18,0,18,0,"t1410",2021-06-12
"149","mazowieckie","makowski",0,0,0,0,0,0,0,28,32,0,32,0,"t1411",2021-06-12
"150","mazowieckie","miński",2,0.13,0,0,0,0,1,117,134,2,132,0,"t1412",2021-06-12
"151","mazowieckie","mławski",0,0,0,0,0,0,0,93,58,0,58,0,"t1413",2021-06-12
"152","mazowieckie","nowodworski",0,0,0,0,0,2,0,332,88,0,88,0,"t1414",2021-06-12
"153","mazowieckie","ostrołęcki",0,0,0,0,0,0,0,50,31,0,31,0,"t1415",2021-06-12
"154","mazowieckie","ostrowski",0,0,0,0,0,0,0,30,25,0,24,1,"t1416",2021-06-12
"155","mazowieckie","otwocki",0,0,0,0,0,0,2,195,127,0,127,0,"t1417",2021-06-12
"156","mazowieckie","piaseczyński",0,0,0,0,0,1,1,778,367,1,365,1,"t1418",2021-06-12
"157","mazowieckie","płocki",0,0,0,0,0,0,0,821,80,0,79,1,"t1419",2021-06-12
"158","mazowieckie","płoński",0,0,0,0,0,2,0,3991,72,0,72,0,"t1420",2021-06-12
"159","mazowieckie","pruszkowski",3,0.18,0,0,0,0,2,354,248,4,244,0,"t1421",2021-06-12
"160","mazowieckie","przasnyski",2,0.38,0,0,0,0,0,25,36,2,34,0,"t1422",2021-06-12
"161","mazowieckie","przysuski",0,0,0,0,0,0,0,101,36,0,36,0,"t1423",2021-06-12
"162","mazowieckie","pułtuski",0,0,0,0,0,0,0,48,17,0,17,0,"t1424",2021-06-12
"163","mazowieckie","radomski",3,0.2,0,0,0,11,0,277,181,3,178,0,"t1425",2021-06-12
"164","mazowieckie","siedlecki",0,0,0,0,0,1,0,114,48,0,48,0,"t1426",2021-06-12
"165","mazowieckie","sierpecki",0,0,0,0,0,0,0,22,23,0,23,0,"t1427",2021-06-12
"166","mazowieckie","sochaczewski",1,0.12,0,0,0,2,0,568,100,1,99,0,"t1428",2021-06-12
"167","mazowieckie","sokołowski",0,0,0,0,0,0,1,47,44,0,44,0,"t1429",2021-06-12
"168","mazowieckie","szydłowiecki",1,0.25,0,0,0,0,0,27,48,1,47,0,"t1430",2021-06-12
"169","mazowieckie","warszawski zachodni",3,0.25,0,0,0,2,4,274,169,3,166,0,"t1432",2021-06-12
"170","mazowieckie","węgrowski",0,0,0,0,0,0,0,68,34,0,34,0,"t1433",2021-06-12
"171","mazowieckie","wołomiński",2,0.08,0,0,0,0,5,393,299,2,297,0,"t1434",2021-06-12
"172","mazowieckie","wyszkowski",0,0,0,0,0,0,1,44,38,0,38,0,"t1435",2021-06-12
"173","mazowieckie","zwoleński",0,0,0,0,0,2,2,468,46,0,45,1,"t1436",2021-06-12
"174","mazowieckie","żuromiński",0,0,0,0,0,0,0,4,26,0,26,0,"t1437",2021-06-12
"175","mazowieckie","żyrardowski",0,0,0,0,0,0,0,150,109,0,109,0,"t1438",2021-06-12
"176","mazowieckie","Ostrołęka",1,0.19,0,0,0,0,0,17,23,1,22,0,"t1461",2021-06-12
"177","mazowieckie","Płock",0,0,0,0,0,0,1,212,111,0,111,0,"t1462",2021-06-12
"178","mazowieckie","Radom",7,0.33,0,0,0,7,2,297,368,7,361,0,"t1463",2021-06-12
"179","mazowieckie","Siedlce",1,0.13,0,0,0,6,0,77,66,1,65,0,"t1464",2021-06-12
"180","mazowieckie","Warszawa",11,0.06,0,0,0,18,25,4172,3428,14,3408,6,"t1465",2021-06-12
"181","opolskie","brzeski",0,0,0,0,0,0,1,75,72,0,72,0,"t1601",2021-06-12
"182","opolskie","głubczycki",0,0,0,0,0,0,1,34,57,0,57,0,"t1602",2021-06-12
"183","opolskie","kędzierzyńsko-kozielski",0,0,0,0,0,0,0,95,112,0,112,0,"t1603",2021-06-12
"184","opolskie","kluczborski",0,0,0,0,0,0,0,38,52,0,52,0,"t1604",2021-06-12
"185","opolskie","krapkowicki",2,0.31,0,0,0,0,0,51,62,2,60,0,"t1605",2021-06-12
"186","opolskie","namysłowski",0,0,0,0,0,0,0,39,33,0,33,0,"t1606",2021-06-12
"187","opolskie","nyski",0,0,0,0,0,0,3,117,83,0,83,0,"t1607",2021-06-12
"188","opolskie","oleski",1,0.16,0,0,0,0,0,34,49,1,48,0,"t1608",2021-06-12
"189","opolskie","opolski",0,0,0,0,0,0,4,162,161,0,161,0,"t1609",2021-06-12
"190","opolskie","prudnicki",1,0.18,0,0,0,0,4,49,35,2,33,0,"t1610",2021-06-12
"191","opolskie","strzelecki",0,0,0,0,0,0,0,32,73,0,73,0,"t1611",2021-06-12
"192","opolskie","Opole",4,0.31,0,0,0,2,6,591,302,5,297,0,"t1661",2021-06-12
"193","podkarpackie","bieszczadzki",0,0,0,0,0,0,0,12,25,0,25,0,"t1801",2021-06-12
"194","podkarpackie","brzozowski",0,0,0,0,0,5,0,20,43,0,43,0,"t1802",2021-06-12
"195","podkarpackie","dębicki",0,0,0,0,0,5,4,62,96,0,96,0,"t1803",2021-06-12
"196","podkarpackie","jarosławski",11,0.92,0,0,0,0,0,90,154,12,142,0,"t1804",2021-06-12
"197","podkarpackie","jasielski",0,0,0,0,0,0,0,35,124,0,122,2,"t1805",2021-06-12
"198","podkarpackie","kolbuszowski",0,0,0,0,0,0,2,20,46,0,46,0,"t1806",2021-06-12
"199","podkarpackie","krośnieński",0,0,0,0,0,12,0,46,93,0,92,1,"t1807",2021-06-12
"200","podkarpackie","leżajski",0,0,0,0,0,0,0,32,59,0,59,0,"t1808",2021-06-12
"201","podkarpackie","lubaczowski",0,0,0,0,0,0,0,20,37,0,37,0,"t1809",2021-06-12
"202","podkarpackie","łańcucki",0,0,0,0,0,1,1,35,74,0,74,0,"t1810",2021-06-12
"203","podkarpackie","mielecki",0,0,0,0,0,1,1,95,127,0,127,0,"t1811",2021-06-12
"204","podkarpackie","niżański",0,0,0,0,0,0,1,84,56,0,56,0,"t1812",2021-06-12
"205","podkarpackie","przemyski",0,0,0,0,0,0,0,64,82,0,82,0,"t1813",2021-06-12
"206","podkarpackie","przeworski",0,0,0,0,0,0,0,30,55,0,55,0,"t1814",2021-06-12
"207","podkarpackie","ropczycko-sędziszowski",0,0,0,0,0,2,0,24,69,0,69,0,"t1815",2021-06-12
"208","podkarpackie","rzeszowski",0,0,0,0,0,2,0,80,207,0,205,2,"t1816",2021-06-12
"209","podkarpackie","sanocki",2,0.21,0,0,0,0,0,34,85,2,83,0,"t1817",2021-06-12
"210","podkarpackie","stalowowolski",2,0.19,0,0,0,3,2,74,106,2,104,0,"t1818",2021-06-12
"211","podkarpackie","strzyżowski",0,0,0,0,0,5,0,18,65,0,65,0,"t1819",2021-06-12
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,0,1,24,66,0,66,0,"t1820",2021-06-12
"213","podkarpackie","leski",0,0,0,0,0,0,0,15,30,0,30,0,"t1821",2021-06-12
"214","podkarpackie","Krosno",0,0,0,0,0,2,0,53,59,0,58,1,"t1861",2021-06-12
"215","podkarpackie","Przemyśl",1,0.17,0,0,0,1,3,75,104,1,103,0,"t1862",2021-06-12
"216","podkarpackie","Rzeszów",1,0.05,0,0,0,4,1,285,289,1,288,0,"t1863",2021-06-12
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,1,1,16,47,0,47,0,"t1864",2021-06-12
"218","podlaskie","augustowski",0,0,0,0,0,1,0,28,33,0,33,0,"t2001",2021-06-12
"219","podlaskie","białostocki",0,0,0,0,0,0,1,93,169,0,169,0,"t2002",2021-06-12
"220","podlaskie","bielski",0,0,0,0,0,0,3,85,47,0,47,0,"t2003",2021-06-12
"221","podlaskie","grajewski",0,0,0,0,0,0,0,16,26,0,26,0,"t2004",2021-06-12
"222","podlaskie","hajnowski",0,0,0,0,0,0,0,18,30,0,30,0,"t2005",2021-06-12
"223","podlaskie","kolneński",1,0.26,0,0,0,0,0,10,30,1,29,0,"t2006",2021-06-12
"224","podlaskie","łomżyński",0,0,0,0,0,0,0,18,36,0,36,0,"t2007",2021-06-12
"225","podlaskie","moniecki",1,0.25,0,0,0,0,0,15,17,1,16,0,"t2008",2021-06-12
"226","podlaskie","sejneński",1,0.5,0,0,0,0,0,9,14,1,13,0,"t2009",2021-06-12
"227","podlaskie","siemiatycki",2,0.46,0,0,0,0,0,31,16,2,14,0,"t2010",2021-06-12
"228","podlaskie","sokólski",0,0,1,0,1,0,0,32,50,0,50,0,"t2011",2021-06-12
"229","podlaskie","suwalski",0,0,0,0,0,0,1,17,27,0,27,0,"t2012",2021-06-12
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,0,0,36,40,0,40,0,"t2013",2021-06-12
"231","podlaskie","zambrowski",0,0,0,0,0,0,0,45,33,0,33,0,"t2014",2021-06-12
"232","podlaskie","Białystok",0,0,0,0,0,0,6,250,326,0,326,0,"t2061",2021-06-12
"233","podlaskie","Łomża",0,0,0,0,0,0,0,43,50,0,50,0,"t2062",2021-06-12
"234","podlaskie","Suwałki",1,0.14,0,0,0,0,1,52,49,2,47,0,"t2063",2021-06-12
"235","pomorskie","bytowski",1,0.13,0,0,0,0,1,41,81,1,80,0,"t2201",2021-06-12
"236","pomorskie","chojnicki",0,0,0,0,0,0,0,82,87,1,86,0,"t2202",2021-06-12
"237","pomorskie","człuchowski",0,0,0,0,0,1,0,41,40,1,39,0,"t2203",2021-06-12
"238","pomorskie","gdański",0,0,0,0,0,1,1,164,188,0,188,0,"t2204",2021-06-12
"239","pomorskie","kartuski",1,0.07,0,0,0,1,0,156,190,1,189,0,"t2205",2021-06-12
"240","pomorskie","kościerski",0,0,0,0,0,0,0,24,97,0,97,0,"t2206",2021-06-12
"241","pomorskie","kwidzyński",0,0,0,0,0,1,2,60,57,0,57,0,"t2207",2021-06-12
"242","pomorskie","lęborski",0,0,0,0,0,0,1,31,76,0,76,0,"t2208",2021-06-12
"243","pomorskie","malborski",0,0,0,0,0,0,0,101,55,0,55,0,"t2209",2021-06-12
"244","pomorskie","nowodworski",0,0,0,0,0,0,0,35,29,0,29,0,"t2210",2021-06-12
"245","pomorskie","pucki",0,0,0,0,0,2,0,152,111,0,111,0,"t2211",2021-06-12
"246","pomorskie","słupski",0,0,0,0,0,3,0,114,106,0,106,0,"t2212",2021-06-12
"247","pomorskie","starogardzki",0,0,0,0,0,1,0,51,92,0,91,1,"t2213",2021-06-12
"248","pomorskie","tczewski",0,0,0,0,0,1,3,124,94,0,94,0,"t2214",2021-06-12
"249","pomorskie","wejherowski",3,0.14,0,0,0,0,0,165,327,3,324,0,"t2215",2021-06-12
"250","pomorskie","sztumski",0,0,0,0,0,0,1,36,24,0,24,0,"t2216",2021-06-12
"251","pomorskie","Gdańsk",2,0.04,0,0,0,3,1,1018,960,2,956,2,"t2261",2021-06-12
"252","pomorskie","Gdynia",3,0.12,0,0,0,2,3,317,446,3,441,2,"t2262",2021-06-12
"253","pomorskie","Słupsk",0,0,0,0,0,0,0,83,96,0,96,0,"t2263",2021-06-12
"254","pomorskie","Sopot",0,0,0,0,0,0,0,65,68,0,68,0,"t2264",2021-06-12
"255","śląskie","będziński",0,0,0,0,0,1,2,127,216,1,215,0,"t2401",2021-06-12
"256","śląskie","bielski",0,0,0,0,0,5,1,99,197,0,196,1,"t2402",2021-06-12
