wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;251;0.07;3;2;1;1919;244;56581;37768;291;37424;53;t0000;2021-08-25
dolnoœl¹skie;boles³awiecki;3;0.33;0;0;0;6;0;135;105;3;102;0;t0201;2021-08-25
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;1;1;65;79;0;79;0;t0202;2021-08-25
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;2;0;75;74;1;73;0;t0203;2021-08-25
dolnoœl¹skie;górowski;1;0.29;0;0;0;1;0;23;20;1;19;0;t0204;2021-08-25
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;33;27;0;26;1;t0205;2021-08-25
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;3;0;86;59;0;59;0;t0206;2021-08-25
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;2;0;65;56;0;56;0;t0207;2021-08-25
dolnoœl¹skie;k³odzki;0;0;0;0;0;7;0;107;111;0;111;0;t0208;2021-08-25
dolnoœl¹skie;legnicki;1;0.18;0;0;0;4;0;84;36;1;35;0;t0209;2021-08-25
dolnoœl¹skie;lubañski;0;0;0;0;0;2;0;39;24;0;24;0;t0210;2021-08-25
dolnoœl¹skie;lubiñski;1;0.09;0;0;0;3;5;60;91;1;90;0;t0211;2021-08-25
dolnoœl¹skie;lwówecki;0;0;0;0;0;8;0;34;39;0;39;0;t0212;2021-08-25
dolnoœl¹skie;milicki;2;0.54;0;0;0;2;0;45;17;2;15;0;t0213;2021-08-25
dolnoœl¹skie;oleœnicki;0;0;0;0;0;1;0;125;52;0;52;0;t0214;2021-08-25
dolnoœl¹skie;o³awski;0;0;0;0;0;5;0;253;94;0;94;0;t0215;2021-08-25
dolnoœl¹skie;polkowicki;1;0.16;0;0;0;1;0;52;46;1;45;0;t0216;2021-08-25
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;21;32;0;32;0;t0217;2021-08-25
dolnoœl¹skie;œredzki;0;0;0;0;0;4;0;88;36;0;36;0;t0218;2021-08-25
dolnoœl¹skie;œwidnicki;0;0;0;0;0;1;0;348;118;0;117;1;t0219;2021-08-25
dolnoœl¹skie;trzebnicki;0;0;0;0;0;3;0;186;54;0;54;0;t0220;2021-08-25
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;2;0;37;48;0;48;0;t0221;2021-08-25
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;50;21;0;21;0;t0222;2021-08-25
dolnoœl¹skie;wroc³awski;3;0.19;0;0;0;7;0;439;127;3;123;1;t0223;2021-08-25
dolnoœl¹skie;z¹bkowicki;1;0.16;0;0;0;2;0;44;63;1;62;0;t0224;2021-08-25
dolnoœl¹skie;zgorzelecki;1;0.11;0;0;0;3;0;65;54;1;53;0;t0225;2021-08-25
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;18;28;0;28;0;t0226;2021-08-25
dolnoœl¹skie;Jelenia Góra;0;0;0;0;0;4;0;92;75;0;75;0;t0261;2021-08-25
dolnoœl¹skie;Legnica;1;0.10;0;0;0;5;4;281;82;1;81;0;t0262;2021-08-25
dolnoœl¹skie;Wroc³aw;7;0.11;0;0;0;43;6;2384;703;9;694;0;t0264;2021-08-25
dolnoœl¹skie;Wa³brzych;0;0;0;0;0;5;1;108;66;0;66;0;t0265;2021-08-25
kujawsko-pomorskie;aleksandrowski;2;0.36;0;0;0;5;1;39;39;2;37;0;t0401;2021-08-25
kujawsko-pomorskie;brodnicki;0;0;0;0;0;1;2;45;70;0;70;0;t0402;2021-08-25
kujawsko-pomorskie;bydgoski;0;0;0;0;0;3;1;88;92;0;92;0;t0403;2021-08-25
kujawsko-pomorskie;che³miñski;0;0;0;0;0;7;0;54;30;0;30;0;t0404;2021-08-25
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;2;1;14;45;0;45;0;t0405;2021-08-25
kujawsko-pomorskie;grudzi¹dzki;1;0.25;0;0;0;2;0;37;31;1;30;0;t0406;2021-08-25
kujawsko-pomorskie;inowroc³awski;1;0.06;0;0;0;7;0;100;88;1;87;0;t0407;2021-08-25
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;0;33;48;0;48;0;t0408;2021-08-25
kujawsko-pomorskie;mogileñski;0;0;0;0;0;2;0;25;38;1;37;0;t0409;2021-08-25
kujawsko-pomorskie;nakielski;0;0;0;0;0;2;0;53;73;0;73;0;t0410;2021-08-25
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;12;12;0;12;0;t0411;2021-08-25
kujawsko-pomorskie;rypiñski;0;0;0;0;0;6;0;8;36;0;34;2;t0412;2021-08-25
kujawsko-pomorskie;sêpoleñski;1;0.24;0;0;0;2;0;21;42;1;41;0;t0413;2021-08-25
kujawsko-pomorskie;œwiecki;1;0.10;0;0;0;4;0;86;97;1;96;0;t0414;2021-08-25
kujawsko-pomorskie;toruñski;0;0;0;0;0;3;0;90;79;0;78;1;t0415;2021-08-25
kujawsko-pomorskie;tucholski;0;0;0;0;0;1;0;20;37;0;37;0;t0416;2021-08-25
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;2;0;6;10;0;10;0;t0417;2021-08-25
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;5;0;42;59;0;59;0;t0418;2021-08-25
kujawsko-pomorskie;¿niñski;0;0;0;0;0;1;0;22;80;0;80;0;t0419;2021-08-25
kujawsko-pomorskie;Bydgoszcz;2;0.06;0;0;0;31;4;535;225;2;222;1;t0461;2021-08-25
kujawsko-pomorskie;Grudzi¹dz;1;0.11;0;0;0;4;0;68;77;1;76;0;t0462;2021-08-25
kujawsko-pomorskie;Toruñ;0;0;0;0;0;16;1;184;177;0;176;1;t0463;2021-08-25
kujawsko-pomorskie;W³oc³awek;0;0;0;0;0;2;0;60;80;0;80;0;t0464;2021-08-25
lubelskie;bialski;0;0;0;0;0;1;2;121;69;0;69;0;t0601;2021-08-25
lubelskie;bi³gorajski;1;0.10;0;0;0;10;0;312;92;2;90;0;t0602;2021-08-25
lubelskie;che³mski;0;0;0;0;0;4;0;50;63;0;63;0;t0603;2021-08-25
lubelskie;hrubieszowski;0;0;0;0;0;5;2;46;60;0;60;0;t0604;2021-08-25
lubelskie;janowski;1;0.22;0;0;0;5;0;33;45;1;44;0;t0605;2021-08-25
lubelskie;krasnostawski;0;0;0;0;0;4;0;47;47;0;45;2;t0606;2021-08-25
lubelskie;kraœnicki;0;0;0;0;0;0;0;162;74;0;74;0;t0607;2021-08-25
lubelskie;lubartowski;1;0.11;0;0;0;3;0;119;43;1;42;0;t0608;2021-08-25
lubelskie;lubelski;1;0.06;0;0;0;5;2;165;128;1;127;0;t0609;2021-08-25
lubelskie;³êczyñski;0;0;0;0;0;3;1;101;33;0;33;0;t0610;2021-08-25
lubelskie;³ukowski;0;0;0;0;0;3;3;94;85;0;85;0;t0611;2021-08-25
lubelskie;opolski;0;0;0;0;0;2;0;262;46;0;46;0;t0612;2021-08-25
lubelskie;parczewski;0;0;0;0;0;0;0;27;24;0;24;0;t0613;2021-08-25
lubelskie;pu³awski;0;0;0;0;0;9;0;144;78;0;78;0;t0614;2021-08-25
lubelskie;radzyñski;0;0;0;0;0;1;0;149;35;0;35;0;t0615;2021-08-25
lubelskie;rycki;0;0;0;0;0;2;0;44;53;0;53;0;t0616;2021-08-25
lubelskie;œwidnicki;0;0;0;0;0;3;0;37;53;0;53;0;t0617;2021-08-25
lubelskie;tomaszowski;0;0;0;0;0;3;0;80;72;0;71;1;t0618;2021-08-25
lubelskie;w³odawski;1;0.26;0;0;0;1;2;36;37;2;35;0;t0619;2021-08-25
lubelskie;zamojski;0;0;0;0;0;1;0;65;79;0;79;0;t0620;2021-08-25
lubelskie;Bia³a Podlaska;0;0;0;0;0;6;1;91;53;0;53;0;t0661;2021-08-25
lubelskie;Che³m;1;0.16;0;0;0;3;0;36;40;1;39;0;t0662;2021-08-25
lubelskie;Lublin;1;0.03;0;0;0;24;1;396;399;1;398;0;t0663;2021-08-25
lubelskie;Zamoœæ;0;0;0;0;0;3;0;54;43;0;43;0;t0664;2021-08-25
lubuskie;gorzowski;1;0.14;0;0;0;4;0;96;58;1;57;0;t0801;2021-08-25
lubuskie;kroœnieñski;0;0;0;0;0;1;0;74;38;0;38;0;t0802;2021-08-25
lubuskie;miêdzyrzecki;1;0.17;0;0;0;3;1;111;75;1;74;0;t0803;2021-08-25
lubuskie;nowosolski;1;0.12;0;0;0;3;0;92;106;1;105;0;t0804;2021-08-25
lubuskie;s³ubicki;0;0;0;0;0;0;0;80;63;0;63;0;t0805;2021-08-25
lubuskie;strzelecko-drezdenecki;0;0;0;0;0;1;0;28;45;0;45;0;t0806;2021-08-25
lubuskie;sulêciñski;0;0;0;0;0;1;0;49;33;0;33;0;t0807;2021-08-25
lubuskie;œwiebodziñski;0;0;0;0;0;6;0;82;40;0;40;0;t0808;2021-08-25
lubuskie;zielonogórski;0;0;0;0;0;4;0;135;59;0;59;0;t0809;2021-08-25
lubuskie;¿agañski;2;0.25;0;0;0;0;1;29;84;2;82;0;t0810;2021-08-25
lubuskie;¿arski;0;0;0;0;0;6;0;81;101;1;100;0;t0811;2021-08-25
lubuskie;wschowski;0;0;0;0;0;1;0;45;44;0;44;0;t0812;2021-08-25
lubuskie;Gorzów Wielkopolski;1;0.08;1;0;1;4;0;260;108;1;106;1;t0861;2021-08-25
lubuskie;Zielona Góra;0;0;0;0;0;1;5;317;95;0;95;0;t0862;2021-08-25
³ódzkie;be³chatowski;0;0;0;0;0;6;1;103;73;0;73;0;t1001;2021-08-25
³ódzkie;kutnowski;1;0.10;0;0;0;2;0;164;66;1;65;0;t1002;2021-08-25
³ódzkie;³aski;0;0;0;0;0;1;0;40;41;0;41;0;t1003;2021-08-25
³ódzkie;³êczycki;0;0;0;0;0;2;1;62;48;0;48;0;t1004;2021-08-25
³ódzkie;³owicki;1;0.13;0;0;0;3;0;87;89;1;88;0;t1005;2021-08-25
³ódzkie;³ódzki wschodni;0;0;0;0;0;10;0;98;79;0;79;0;t1006;2021-08-25
³ódzkie;opoczyñski;0;0;0;0;0;3;1;39;38;0;38;0;t1007;2021-08-25
³ódzkie;pabianicki;0;0;0;0;0;5;1;144;131;0;130;1;t1008;2021-08-25
³ódzkie;pajêczañski;3;0.59;0;0;0;2;0;55;43;3;40;0;t1009;2021-08-25
³ódzkie;piotrkowski;1;0.11;0;0;0;4;0;70;62;1;61;0;t1010;2021-08-25
³ódzkie;poddêbicki;0;0;0;0;0;2;0;27;26;0;26;0;t1011;2021-08-25
³ódzkie;radomszczañski;0;0;0;0;0;3;0;128;118;0;118;0;t1012;2021-08-25
³ódzkie;rawski;0;0;0;0;0;1;0;365;36;0;36;0;t1013;2021-08-25
³ódzkie;sieradzki;0;0;0;0;0;1;0;136;96;0;96;0;t1014;2021-08-25
³ódzkie;skierniewicki;0;0;0;0;0;2;0;89;17;0;17;0;t1015;2021-08-25
³ódzkie;tomaszowski;0;0;0;0;0;12;2;149;115;0;115;0;t1016;2021-08-25
³ódzkie;wieluñski;0;0;0;0;0;1;0;85;41;1;40;0;t1017;2021-08-25
