wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;223;0.06;2;1;1;1705;155;66847;39662;253;39343;66;t0000;2021-08-11
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;4;1;184;96;0;96;0;t0201;2021-08-11
dolnoœl¹skie;dzier¿oniowski;1;0.10;0;0;0;3;0;88;88;1;87;0;t0202;2021-08-11
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;3;0;118;75;1;74;0;t0203;2021-08-11
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;80;25;0;25;0;t0204;2021-08-11
dolnoœl¹skie;jaworski;1;0.20;0;0;0;1;0;45;39;1;38;0;t0205;2021-08-11
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;1;0;109;49;0;49;0;t0206;2021-08-11
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;59;27;0;27;0;t0207;2021-08-11
dolnoœl¹skie;k³odzki;0;0;0;0;0;10;0;141;110;0;110;0;t0208;2021-08-11
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;98;49;0;49;0;t0209;2021-08-11
dolnoœl¹skie;lubañski;0;0;0;0;0;3;0;43;11;0;11;0;t0210;2021-08-11
dolnoœl¹skie;lubiñski;1;0.09;0;0;0;5;1;68;91;1;90;0;t0211;2021-08-11
dolnoœl¹skie;lwówecki;0;0;0;0;0;6;0;52;22;0;22;0;t0212;2021-08-11
dolnoœl¹skie;milicki;0;0;0;0;0;1;0;35;17;0;17;0;t0213;2021-08-11
dolnoœl¹skie;oleœnicki;1;0.09;0;0;0;3;0;189;61;1;59;1;t0214;2021-08-11
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;281;63;0;63;0;t0215;2021-08-11
dolnoœl¹skie;polkowicki;1;0.16;0;0;0;1;0;48;39;1;38;0;t0216;2021-08-11
dolnoœl¹skie;strzeliñski;0;0;0;0;0;2;1;49;37;0;37;0;t0217;2021-08-11
dolnoœl¹skie;œredzki;0;0;0;0;0;3;0;92;30;0;30;0;t0218;2021-08-11
dolnoœl¹skie;œwidnicki;1;0.06;0;0;0;1;0;413;118;1;117;0;t0219;2021-08-11
dolnoœl¹skie;trzebnicki;0;0;0;0;0;0;0;226;53;0;53;0;t0220;2021-08-11
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;3;0;35;33;0;33;0;t0221;2021-08-11
dolnoœl¹skie;wo³owski;1;0.21;0;0;0;1;0;58;30;1;29;0;t0222;2021-08-11
dolnoœl¹skie;wroc³awski;1;0.06;0;0;0;18;2;527;192;1;191;0;t0223;2021-08-11
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;8;1;70;68;0;68;0;t0224;2021-08-11
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;2;0;104;50;0;50;0;t0225;2021-08-11
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;35;19;0;19;0;t0226;2021-08-11
dolnoœl¹skie;Jelenia Góra;0;0;0;0;0;3;0;121;68;0;68;0;t0261;2021-08-11
dolnoœl¹skie;Legnica;1;0.10;0;0;0;5;0;391;92;1;91;0;t0262;2021-08-11
dolnoœl¹skie;Wroc³aw;6;0.09;0;0;0;39;3;2704;726;8;717;1;t0264;2021-08-11
dolnoœl¹skie;Wa³brzych;1;0.09;0;0;0;12;0;142;79;1;78;0;t0265;2021-08-11
kujawsko-pomorskie;aleksandrowski;0;0;0;0;0;0;0;31;29;0;29;0;t0401;2021-08-11
kujawsko-pomorskie;brodnicki;0;0;0;0;0;0;0;62;61;0;60;1;t0402;2021-08-11
kujawsko-pomorskie;bydgoski;0;0;0;0;0;7;1;183;94;0;93;1;t0403;2021-08-11
kujawsko-pomorskie;che³miñski;1;0.19;0;0;0;0;1;58;39;1;38;0;t0404;2021-08-11
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;5;0;23;50;0;50;0;t0405;2021-08-11
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;5;0;26;30;0;30;0;t0406;2021-08-11
kujawsko-pomorskie;inowroc³awski;0;0;0;0;0;6;0;122;95;0;94;1;t0407;2021-08-11
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;0;27;39;0;39;0;t0408;2021-08-11
kujawsko-pomorskie;mogileñski;0;0;0;0;0;1;0;37;32;0;32;0;t0409;2021-08-11
kujawsko-pomorskie;nakielski;0;0;0;0;0;2;0;45;67;0;67;0;t0410;2021-08-11
kujawsko-pomorskie;radziejowski;0;0;0;0;0;3;0;33;33;0;33;0;t0411;2021-08-11
kujawsko-pomorskie;rypiñski;0;0;0;0;0;8;0;15;35;0;35;0;t0412;2021-08-11
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;1;0;25;25;0;25;0;t0413;2021-08-11
kujawsko-pomorskie;œwiecki;1;0.10;0;0;0;6;0;93;116;1;113;2;t0414;2021-08-11
kujawsko-pomorskie;toruñski;0;0;0;0;0;3;0;80;73;0;71;2;t0415;2021-08-11
kujawsko-pomorskie;tucholski;0;0;0;0;0;1;0;29;44;0;44;0;t0416;2021-08-11
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;19;25;0;25;0;t0417;2021-08-11
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;3;0;51;41;0;41;0;t0418;2021-08-11
kujawsko-pomorskie;¿niñski;0;0;0;0;0;1;2;33;136;0;136;0;t0419;2021-08-11
kujawsko-pomorskie;Bydgoszcz;3;0.09;0;0;0;22;1;604;226;3;221;2;t0461;2021-08-11
kujawsko-pomorskie;Grudzi¹dz;1;0.11;0;0;0;7;2;106;86;1;85;0;t0462;2021-08-11
kujawsko-pomorskie;Toruñ;0;0;0;0;0;19;1;202;166;2;164;0;t0463;2021-08-11
kujawsko-pomorskie;W³oc³awek;0;0;0;0;0;2;0;82;68;0;68;0;t0464;2021-08-11
lubelskie;bialski;0;0;0;0;0;0;0;171;80;0;80;0;t0601;2021-08-11
lubelskie;bi³gorajski;0;0;0;0;0;4;0;368;48;0;48;0;t0602;2021-08-11
lubelskie;che³mski;0;0;0;0;0;4;0;64;58;0;58;0;t0603;2021-08-11
lubelskie;hrubieszowski;0;0;0;0;0;2;0;142;83;0;81;2;t0604;2021-08-11
lubelskie;janowski;4;0.88;0;0;0;5;0;33;46;4;42;0;t0605;2021-08-11
lubelskie;krasnostawski;1;0.16;0;0;0;5;0;44;47;1;46;0;t0606;2021-08-11
lubelskie;kraœnicki;0;0;0;0;0;1;1;158;94;0;94;0;t0607;2021-08-11
lubelskie;lubartowski;0;0;0;0;0;2;0;153;47;0;47;0;t0608;2021-08-11
lubelskie;lubelski;4;0.26;0;0;0;17;0;283;163;4;159;0;t0609;2021-08-11
lubelskie;³êczyñski;0;0;0;0;0;1;0;84;43;0;43;0;t0610;2021-08-11
lubelskie;³ukowski;0;0;0;0;0;0;0;88;59;1;58;0;t0611;2021-08-11
lubelskie;opolski;1;0.17;0;0;0;2;0;225;32;1;31;0;t0612;2021-08-11
lubelskie;parczewski;0;0;0;0;0;1;0;30;24;0;24;0;t0613;2021-08-11
lubelskie;pu³awski;0;0;0;0;0;19;0;261;87;0;86;1;t0614;2021-08-11
lubelskie;radzyñski;0;0;0;0;0;1;1;42;50;1;49;0;t0615;2021-08-11
lubelskie;rycki;0;0;0;0;0;3;0;79;43;0;43;0;t0616;2021-08-11
lubelskie;œwidnicki;0;0;0;0;0;5;0;53;56;0;56;0;t0617;2021-08-11
lubelskie;tomaszowski;2;0.24;0;0;0;4;1;120;84;3;81;0;t0618;2021-08-11
lubelskie;w³odawski;0;0;0;0;0;1;0;44;43;0;43;0;t0619;2021-08-11
lubelskie;zamojski;1;0.09;0;0;0;3;0;93;61;1;60;0;t0620;2021-08-11
lubelskie;Bia³a Podlaska;1;0.17;0;0;0;5;1;92;50;1;48;1;t0661;2021-08-11
lubelskie;Che³m;0;0;0;0;0;3;1;55;57;0;57;0;t0662;2021-08-11
lubelskie;Lublin;5;0.15;0;0;0;19;1;495;464;5;458;1;t0663;2021-08-11
lubelskie;Zamoœæ;0;0;0;0;0;3;0;50;45;0;45;0;t0664;2021-08-11
lubuskie;gorzowski;1;0.14;0;0;0;2;0;126;63;1;62;0;t0801;2021-08-11
