"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"46","kujawsko-pomorskie","toruński",0,0,0,0,0,5,0,140,74,0,74,0,"t0415",2021-07-28
"47","kujawsko-pomorskie","tucholski",0,0,0,0,0,1,0,35,27,0,26,1,"t0416",2021-07-28
"48","kujawsko-pomorskie","wąbrzeski",0,0,0,0,0,0,0,25,24,0,24,0,"t0417",2021-07-28
"49","kujawsko-pomorskie","włocławski",0,0,1,0,1,0,0,82,63,0,63,0,"t0418",2021-07-28
"50","kujawsko-pomorskie","żniński",0,0,0,0,0,1,0,51,152,0,152,0,"t0419",2021-07-28
"51","kujawsko-pomorskie","Bydgoszcz",5,0.14,0,0,0,14,0,670,300,6,293,1,"t0461",2021-07-28
"52","kujawsko-pomorskie","Grudziądz",0,0,0,0,0,1,0,87,84,0,84,0,"t0462",2021-07-28
"53","kujawsko-pomorskie","Toruń",2,0.1,0,0,0,7,1,227,181,3,178,0,"t0463",2021-07-28
"54","kujawsko-pomorskie","Włocławek",0,0,0,0,0,3,0,125,91,0,91,0,"t0464",2021-07-28
"55","lubelskie","bialski",0,0,0,0,0,4,1,234,84,0,84,0,"t0601",2021-07-28
"56","lubelskie","biłgorajski",0,0,0,0,0,4,0,460,47,0,47,0,"t0602",2021-07-28
"57","lubelskie","chełmski",2,0.26,0,0,0,2,0,82,69,3,66,0,"t0603",2021-07-28
"58","lubelskie","hrubieszowski",0,0,0,0,0,0,0,181,60,0,59,1,"t0604",2021-07-28
"59","lubelskie","janowski",1,0.22,0,0,0,4,1,33,33,1,32,0,"t0605",2021-07-28
"60","lubelskie","krasnostawski",0,0,0,0,0,1,0,51,40,0,40,0,"t0606",2021-07-28
"61","lubelskie","kraśnicki",0,0,0,0,0,0,0,250,76,0,76,0,"t0607",2021-07-28
"62","lubelskie","lubartowski",2,0.23,0,0,0,3,0,150,49,2,47,0,"t0608",2021-07-28
"63","lubelskie","lubelski",0,0,0,0,0,14,1,368,118,0,118,0,"t0609",2021-07-28
"64","lubelskie","łęczyński",1,0.17,0,0,0,5,1,114,38,1,37,0,"t0610",2021-07-28
"65","lubelskie","łukowski",0,0,0,0,0,1,0,140,57,0,57,0,"t0611",2021-07-28
"66","lubelskie","opolski",0,0,0,0,0,0,1,301,22,0,22,0,"t0612",2021-07-28
"67","lubelskie","parczewski",0,0,0,0,0,2,0,45,22,0,21,1,"t0613",2021-07-28
"68","lubelskie","puławski",0,0,0,0,0,9,1,306,77,0,77,0,"t0614",2021-07-28
"69","lubelskie","radzyński",0,0,0,0,0,2,0,45,46,0,46,0,"t0615",2021-07-28
"70","lubelskie","rycki",0,0,0,0,0,1,0,45,46,0,46,0,"t0616",2021-07-28
"71","lubelskie","świdnicki",2,0.28,0,0,0,2,0,65,57,2,55,0,"t0617",2021-07-28
"72","lubelskie","tomaszowski",1,0.12,0,0,0,4,0,86,50,1,49,0,"t0618",2021-07-28
"73","lubelskie","włodawski",0,0,0,0,0,1,0,40,23,0,23,0,"t0619",2021-07-28
"74","lubelskie","zamojski",2,0.19,0,0,0,1,0,96,58,3,55,0,"t0620",2021-07-28
"75","lubelskie","Biała Podlaska",0,0,0,0,0,3,0,105,70,0,70,0,"t0661",2021-07-28
"76","lubelskie","Chełm",0,0,0,0,0,2,0,85,59,0,59,0,"t0662",2021-07-28
"77","lubelskie","Lublin",3,0.09,0,0,0,32,1,533,408,3,405,0,"t0663",2021-07-28
"78","lubelskie","Zamość",0,0,0,0,0,1,0,43,33,0,33,0,"t0664",2021-07-28
"79","lubuskie","gorzowski",0,0,0,0,0,0,1,108,58,0,58,0,"t0801",2021-07-28
"80","lubuskie","krośnieński",1,0.18,0,0,0,0,0,85,43,1,42,0,"t0802",2021-07-28
"81","lubuskie","międzyrzecki",0,0,0,0,0,3,0,92,51,0,51,0,"t0803",2021-07-28
"82","lubuskie","nowosolski",0,0,0,0,0,1,0,141,84,0,84,0,"t0804",2021-07-28
"83","lubuskie","słubicki",1,0.21,0,0,0,1,0,102,70,1,69,0,"t0805",2021-07-28
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,3,0,46,34,1,33,0,"t0806",2021-07-28
"85","lubuskie","sulęciński",0,0,0,0,0,0,0,59,29,0,29,0,"t0807",2021-07-28
"86","lubuskie","świebodziński",0,0,0,0,0,1,0,114,31,0,31,0,"t0808",2021-07-28
"87","lubuskie","zielonogórski",0,0,0,0,0,1,1,115,38,0,38,0,"t0809",2021-07-28
"88","lubuskie","żagański",1,0.13,0,0,0,3,0,49,50,1,49,0,"t0810",2021-07-28
"89","lubuskie","żarski",2,0.21,0,0,0,5,1,115,76,2,74,0,"t0811",2021-07-28
"90","lubuskie","wschowski",0,0,0,0,0,0,0,72,19,0,19,0,"t0812",2021-07-28
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,9,0,298,91,0,91,0,"t0861",2021-07-28
"92","lubuskie","Zielona Góra",0,0,0,0,0,5,0,419,106,0,105,1,"t0862",2021-07-28
"93","łódzkie","bełchatowski",0,0,0,0,0,21,0,231,97,0,95,2,"t1001",2021-07-28
"94","łódzkie","kutnowski",0,0,0,0,0,1,0,181,72,0,72,0,"t1002",2021-07-28
"95","łódzkie","łaski",0,0,0,0,0,5,0,82,52,0,52,0,"t1003",2021-07-28
"96","łódzkie","łęczycki",0,0,0,0,0,2,0,107,52,0,51,1,"t1004",2021-07-28
"97","łódzkie","łowicki",0,0,0,0,0,3,1,195,88,0,88,0,"t1005",2021-07-28
"98","łódzkie","łódzki wschodni",1,0.14,0,0,0,15,0,207,110,1,109,0,"t1006",2021-07-28
"99","łódzkie","opoczyński",0,0,0,0,0,0,1,82,59,0,59,0,"t1007",2021-07-28
"100","łódzkie","pabianicki",0,0,0,0,0,22,0,248,146,0,146,0,"t1008",2021-07-28
"101","łódzkie","pajęczański",0,0,0,0,0,0,0,90,27,0,27,0,"t1009",2021-07-28
"102","łódzkie","piotrkowski",0,0,0,0,0,1,0,158,69,0,69,0,"t1010",2021-07-28
"103","łódzkie","poddębicki",0,0,0,0,0,0,0,53,36,0,36,0,"t1011",2021-07-28
"104","łódzkie","radomszczański",0,0,0,0,0,7,1,235,144,0,144,0,"t1012",2021-07-28
"105","łódzkie","rawski",0,0,0,0,0,9,0,1056,38,0,38,0,"t1013",2021-07-28
"106","łódzkie","sieradzki",0,0,0,0,0,11,1,217,95,0,94,1,"t1014",2021-07-28
"107","łódzkie","skierniewicki",0,0,0,0,0,4,0,235,35,0,35,0,"t1015",2021-07-28
"108","łódzkie","tomaszowski",0,0,0,0,0,1,1,249,82,0,82,0,"t1016",2021-07-28
"109","łódzkie","wieluński",0,0,0,0,0,1,0,112,49,0,49,0,"t1017",2021-07-28
"110","łódzkie","wieruszowski",0,0,0,0,0,2,0,78,24,0,24,0,"t1018",2021-07-28
"111","łódzkie","zduńskowolski",0,0,0,0,0,18,0,87,83,0,83,0,"t1019",2021-07-28
"112","łódzkie","zgierski",0,0,0,0,0,13,1,370,179,0,179,0,"t1020",2021-07-28
"113","łódzkie","brzeziński",0,0,0,0,0,3,0,135,27,0,27,0,"t1021",2021-07-28
"114","łódzkie","Łódź",1,0.01,0,0,0,114,4,2167,946,2,942,2,"t1061",2021-07-28
"115","łódzkie","Piotrków Trybunalski",1,0.14,0,0,0,1,1,161,56,1,55,0,"t1062",2021-07-28
"116","łódzkie","Skierniewice",0,0,0,0,0,3,0,95,43,0,43,0,"t1063",2021-07-28
"117","małopolskie","bocheński",0,0,0,0,0,0,0,156,107,0,107,0,"t1201",2021-07-28
"118","małopolskie","brzeski",0,0,0,0,0,2,0,110,101,0,101,0,"t1202",2021-07-28
"119","małopolskie","chrzanowski",0,0,0,0,0,3,0,137,88,0,87,1,"t1203",2021-07-28
"120","małopolskie","dąbrowski",0,0,0,0,0,0,0,85,50,0,50,0,"t1204",2021-07-28
"121","małopolskie","gorlicki",0,0,0,0,0,1,0,92,92,0,91,1,"t1205",2021-07-28
"122","małopolskie","krakowski",0,0,0,0,0,13,0,546,269,3,265,1,"t1206",2021-07-28
"123","małopolskie","limanowski",0,0,0,0,0,1,0,114,99,0,98,1,"t1207",2021-07-28
"124","małopolskie","miechowski",0,0,0,0,0,0,0,45,26,0,26,0,"t1208",2021-07-28
"125","małopolskie","myślenicki",0,0,0,0,0,4,0,206,104,0,101,3,"t1209",2021-07-28
"126","małopolskie","nowosądecki",0,0,0,0,0,2,1,246,139,0,139,0,"t1210",2021-07-28
"127","małopolskie","nowotarski",0,0,0,0,0,9,2,247,165,0,165,0,"t1211",2021-07-28
"128","małopolskie","olkuski",0,0,0,0,0,0,0,103,74,2,72,0,"t1212",2021-07-28
"129","małopolskie","oświęcimski",1,0.07,0,0,0,9,1,155,89,1,88,0,"t1213",2021-07-28
"130","małopolskie","proszowicki",0,0,0,0,0,0,0,48,29,0,29,0,"t1214",2021-07-28
"131","małopolskie","suski",0,0,0,0,0,1,0,84,98,0,98,0,"t1215",2021-07-28
"132","małopolskie","tarnowski",0,0,0,0,0,4,0,220,156,0,156,0,"t1216",2021-07-28
"133","małopolskie","tatrzański",0,0,0,0,0,2,0,108,73,0,73,0,"t1217",2021-07-28
"134","małopolskie","wadowicki",0,0,0,0,0,6,1,199,116,0,116,0,"t1218",2021-07-28
"135","małopolskie","wielicki",4,0.31,0,0,0,3,2,216,118,4,114,0,"t1219",2021-07-28
"136","małopolskie","Kraków",17,0.22,0,0,0,41,8,1909,752,18,725,9,"t1261",2021-07-28
"137","małopolskie","Nowy Sącz",0,0,0,0,0,3,0,90,53,0,53,0,"t1262",2021-07-28
"138","małopolskie","Tarnów",2,0.18,0,0,0,1,1,137,87,3,84,0,"t1263",2021-07-28
"139","mazowieckie","białobrzeski",0,0,0,0,0,1,0,624,15,0,14,1,"t1401",2021-07-28
"140","mazowieckie","ciechanowski",1,0.11,0,0,0,2,0,81,60,1,59,0,"t1402",2021-07-28
"141","mazowieckie","garwoliński",0,0,0,0,0,11,0,169,75,0,74,1,"t1403",2021-07-28
"142","mazowieckie","gostyniński",0,0,0,0,0,0,0,83,38,0,38,0,"t1404",2021-07-28
"143","mazowieckie","grodziski",0,0,0,0,0,6,0,360,104,0,104,0,"t1405",2021-07-28
"144","mazowieckie","grójecki",0,0,0,0,0,2,0,4442,84,0,84,0,"t1406",2021-07-28
"145","mazowieckie","kozienicki",0,0,0,0,0,1,0,378,43,0,43,0,"t1407",2021-07-28
"146","mazowieckie","legionowski",1,0.08,0,0,0,1,0,295,146,1,144,1,"t1408",2021-07-28
"147","mazowieckie","lipski",0,0,0,0,0,2,0,110,18,0,18,0,"t1409",2021-07-28
"148","mazowieckie","łosicki",0,0,0,0,0,1,0,68,25,0,25,0,"t1410",2021-07-28
"149","mazowieckie","makowski",0,0,0,0,0,1,0,24,33,0,33,0,"t1411",2021-07-28
"150","mazowieckie","miński",0,0,0,0,0,7,0,239,116,0,116,0,"t1412",2021-07-28
"151","mazowieckie","mławski",0,0,0,0,0,2,0,250,155,0,155,0,"t1413",2021-07-28
"152","mazowieckie","nowodworski",1,0.13,0,0,0,3,0,249,64,1,63,0,"t1414",2021-07-28
"153","mazowieckie","ostrołęcki",0,0,0,0,0,0,0,87,52,0,51,1,"t1415",2021-07-28
"154","mazowieckie","ostrowski",0,0,0,0,0,2,0,99,45,0,45,0,"t1416",2021-07-28
"155","mazowieckie","otwocki",1,0.08,0,0,0,8,0,368,147,1,146,0,"t1417",2021-07-28
"156","mazowieckie","piaseczyński",1,0.05,0,0,0,13,0,1002,190,1,189,0,"t1418",2021-07-28
"157","mazowieckie","płocki",0,0,0,0,0,3,0,192,72,0,72,0,"t1419",2021-07-28
"158","mazowieckie","płoński",0,0,0,0,0,1,0,967,63,0,63,0,"t1420",2021-07-28
"159","mazowieckie","pruszkowski",0,0,0,0,0,5,1,835,156,0,156,0,"t1421",2021-07-28
"160","mazowieckie","przasnyski",0,0,0,0,0,1,0,49,38,0,38,0,"t1422",2021-07-28
"161","mazowieckie","przysuski",0,0,0,0,0,0,0,125,15,0,15,0,"t1423",2021-07-28
"162","mazowieckie","pułtuski",0,0,0,0,0,0,0,88,39,0,39,0,"t1424",2021-07-28
"163","mazowieckie","radomski",0,0,0,0,0,4,0,300,140,0,140,0,"t1425",2021-07-28
"164","mazowieckie","siedlecki",0,0,0,0,0,4,0,230,51,0,51,0,"t1426",2021-07-28
"165","mazowieckie","sierpecki",0,0,0,0,0,0,0,45,31,0,31,0,"t1427",2021-07-28
"166","mazowieckie","sochaczewski",0,0,0,0,0,33,1,624,90,0,90,0,"t1428",2021-07-28
"167","mazowieckie","sokołowski",0,0,0,0,0,1,0,64,19,0,19,0,"t1429",2021-07-28
"168","mazowieckie","szydłowiecki",0,0,0,0,0,2,0,56,57,0,56,1,"t1430",2021-07-28
"169","mazowieckie","warszawski zachodni",0,0,0,0,0,5,0,614,142,0,142,0,"t1432",2021-07-28
"170","mazowieckie","węgrowski",0,0,0,0,0,1,0,82,27,0,26,1,"t1433",2021-07-28
"171","mazowieckie","wołomiński",0,0,0,0,0,10,0,687,193,0,193,0,"t1434",2021-07-28
"172","mazowieckie","wyszkowski",0,0,0,0,0,1,0,101,45,1,44,0,"t1435",2021-07-28
"173","mazowieckie","zwoleński",0,0,0,0,0,5,0,63,32,0,32,0,"t1436",2021-07-28
"174","mazowieckie","żuromiński",0,0,0,0,0,3,0,13,34,0,34,0,"t1437",2021-07-28
"175","mazowieckie","żyrardowski",0,0,0,0,0,3,0,391,74,0,74,0,"t1438",2021-07-28
"176","mazowieckie","Ostrołęka",0,0,0,0,0,2,0,43,29,0,29,0,"t1461",2021-07-28
"177","mazowieckie","Płock",0,0,0,0,0,9,0,227,108,0,108,0,"t1462",2021-07-28
"178","mazowieckie","Radom",1,0.05,0,0,0,12,0,304,265,1,263,1,"t1463",2021-07-28
"179","mazowieckie","Siedlce",0,0,0,0,0,1,0,166,59,0,59,0,"t1464",2021-07-28
"180","mazowieckie","Warszawa",9,0.05,0,0,0,74,12,7596,2101,11,2084,6,"t1465",2021-07-28
"181","opolskie","brzeski",1,0.11,0,0,0,1,0,89,58,2,56,0,"t1601",2021-07-28
"182","opolskie","głubczycki",0,0,0,0,0,1,0,49,27,0,27,0,"t1602",2021-07-28
"183","opolskie","kędzierzyńsko-kozielski",0,0,0,0,0,2,0,104,53,0,53,0,"t1603",2021-07-28
"184","opolskie","kluczborski",0,0,0,0,0,0,1,73,48,0,48,0,"t1604",2021-07-28
"185","opolskie","krapkowicki",0,0,0,0,0,1,0,76,34,0,34,0,"t1605",2021-07-28
"186","opolskie","namysłowski",0,0,0,0,0,3,0,85,21,1,20,0,"t1606",2021-07-28
"187","opolskie","nyski",1,0.07,0,0,0,4,0,153,146,1,145,0,"t1607",2021-07-28
"188","opolskie","oleski",0,0,0,0,0,0,0,64,38,0,38,0,"t1608",2021-07-28
"189","opolskie","opolski",0,0,0,0,0,2,0,188,96,0,96,0,"t1609",2021-07-28
"190","opolskie","prudnicki",0,0,0,0,0,0,0,34,51,0,51,0,"t1610",2021-07-28
"191","opolskie","strzelecki",0,0,0,0,0,0,0,80,86,0,86,0,"t1611",2021-07-28
"192","opolskie","Opole",2,0.16,0,0,0,7,0,833,147,2,144,1,"t1661",2021-07-28
"193","podkarpackie","bieszczadzki",0,0,0,0,0,0,0,35,31,0,31,0,"t1801",2021-07-28
"194","podkarpackie","brzozowski",0,0,0,0,0,2,0,77,46,0,46,0,"t1802",2021-07-28
"195","podkarpackie","dębicki",0,0,0,0,0,3,0,146,105,1,104,0,"t1803",2021-07-28
"196","podkarpackie","jarosławski",8,0.67,0,0,0,1,1,192,253,26,224,3,"t1804",2021-07-28
"197","podkarpackie","jasielski",1,0.09,0,0,0,4,0,117,112,1,111,0,"t1805",2021-07-28
"198","podkarpackie","kolbuszowski",0,0,0,0,0,0,0,82,80,0,80,0,"t1806",2021-07-28
"199","podkarpackie","krośnieński",1,0.09,0,0,0,8,0,93,80,1,79,0,"t1807",2021-07-28
"200","podkarpackie","leżajski",1,0.14,0,0,0,1,0,116,49,1,48,0,"t1808",2021-07-28
"201","podkarpackie","lubaczowski",0,0,0,0,0,2,1,164,62,1,61,0,"t1809",2021-07-28
"202","podkarpackie","łańcucki",1,0.12,0,0,0,0,1,79,87,2,85,0,"t1810",2021-07-28
"203","podkarpackie","mielecki",1,0.07,0,0,0,4,0,163,122,1,121,0,"t1811",2021-07-28
"204","podkarpackie","niżański",1,0.15,0,0,0,1,1,84,77,1,76,0,"t1812",2021-07-28
"205","podkarpackie","przemyski",0,0,0,0,0,0,0,153,77,0,77,0,"t1813",2021-07-28
"206","podkarpackie","przeworski",2,0.26,0,0,0,0,0,72,64,3,61,0,"t1814",2021-07-28
"207","podkarpackie","ropczycko-sędziszowski",0,0,0,0,0,1,0,99,47,0,47,0,"t1815",2021-07-28
"208","podkarpackie","rzeszowski",0,0,0,0,0,2,0,207,183,0,183,0,"t1816",2021-07-28
"209","podkarpackie","sanocki",0,0,0,0,0,2,0,154,96,0,96,0,"t1817",2021-07-28
"210","podkarpackie","stalowowolski",1,0.09,0,0,0,3,0,158,137,1,136,0,"t1818",2021-07-28
"211","podkarpackie","strzyżowski",0,0,0,0,0,0,0,66,57,0,57,0,"t1819",2021-07-28
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,1,1,62,65,0,65,0,"t1820",2021-07-28
"213","podkarpackie","leski",0,0,0,0,0,0,0,49,27,0,27,0,"t1821",2021-07-28
"214","podkarpackie","Krosno",0,0,0,0,0,6,0,57,46,0,46,0,"t1861",2021-07-28
"215","podkarpackie","Przemyśl",1,0.17,0,0,0,2,0,90,75,1,74,0,"t1862",2021-07-28
"216","podkarpackie","Rzeszów",3,0.15,0,0,0,12,1,420,218,4,213,1,"t1863",2021-07-28
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,1,0,59,44,0,44,0,"t1864",2021-07-28
"218","podlaskie","augustowski",0,0,0,0,0,1,0,58,15,0,15,0,"t2001",2021-07-28
"219","podlaskie","białostocki",5,0.33,0,0,0,8,1,242,141,5,136,0,"t2002",2021-07-28
"220","podlaskie","bielski",0,0,0,0,0,1,0,80,40,0,40,0,"t2003",2021-07-28
"221","podlaskie","grajewski",0,0,0,0,0,0,0,54,60,0,60,0,"t2004",2021-07-28
"222","podlaskie","hajnowski",0,0,0,0,0,1,0,91,42,0,42,0,"t2005",2021-07-28
"223","podlaskie","kolneński",0,0,0,0,0,0,0,23,17,0,17,0,"t2006",2021-07-28
"224","podlaskie","łomżyński",1,0.2,0,0,0,1,0,43,41,1,40,0,"t2007",2021-07-28
"225","podlaskie","moniecki",0,0,0,0,0,1,0,41,22,0,22,0,"t2008",2021-07-28
"226","podlaskie","sejneński",0,0,0,0,0,0,0,20,15,0,15,0,"t2009",2021-07-28
"227","podlaskie","siemiatycki",0,0,0,0,0,2,0,39,30,3,27,0,"t2010",2021-07-28
"228","podlaskie","sokólski",1,0.15,0,0,0,5,1,862,33,1,32,0,"t2011",2021-07-28
"229","podlaskie","suwalski",0,0,0,0,0,1,0,47,21,0,21,0,"t2012",2021-07-28
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,0,0,41,50,0,50,0,"t2013",2021-07-28
"231","podlaskie","zambrowski",0,0,0,0,0,0,0,99,41,0,41,0,"t2014",2021-07-28
"232","podlaskie","Białystok",1,0.03,0,0,0,10,2,457,298,1,296,1,"t2061",2021-07-28
"233","podlaskie","Łomża",0,0,0,0,0,1,1,75,70,0,70,0,"t2062",2021-07-28
"234","podlaskie","Suwałki",1,0.14,0,0,0,7,0,68,47,1,46,0,"t2063",2021-07-28
"235","pomorskie","bytowski",1,0.13,0,0,0,5,0,105,103,1,102,0,"t2201",2021-07-28
"236","pomorskie","chojnicki",2,0.2,1,0,1,4,0,85,44,2,42,0,"t2202",2021-07-28
"237","pomorskie","człuchowski",0,0,0,0,0,2,0,67,39,0,39,0,"t2203",2021-07-28
"238","pomorskie","gdański",0,0,0,0,0,7,0,243,110,0,109,1,"t2204",2021-07-28
"239","pomorskie","kartuski",0,0,0,0,0,2,0,327,137,0,137,0,"t2205",2021-07-28
"240","pomorskie","kościerski",0,0,0,0,0,2,0,85,98,0,98,0,"t2206",2021-07-28
"241","pomorskie","kwidzyński",0,0,0,0,0,1,0,98,67,0,67,0,"t2207",2021-07-28
"242","pomorskie","lęborski",2,0.3,0,0,0,1,0,36,62,2,60,0,"t2208",2021-07-28
"243","pomorskie","malborski",0,0,0,0,0,2,0,64,62,0,62,0,"t2209",2021-07-28
"244","pomorskie","nowodworski",0,0,0,0,0,1,0,56,24,0,24,0,"t2210",2021-07-28
"245","pomorskie","pucki",0,0,0,0,0,6,0,175,62,0,62,0,"t2211",2021-07-28
"246","pomorskie","słupski",1,0.1,0,0,0,1,1,136,90,1,89,0,"t2212",2021-07-28
"247","pomorskie","starogardzki",0,0,1,0,1,2,0,131,83,0,83,0,"t2213",2021-07-28
"248","pomorskie","tczewski",1,0.09,0,0,0,6,0,162,89,1,88,0,"t2214",2021-07-28
"249","pomorskie","wejherowski",2,0.09,0,0,0,6,1,247,225,2,223,0,"t2215",2021-07-28
"250","pomorskie","sztumski",0,0,0,0,0,0,0,19,14,0,14,0,"t2216",2021-07-28
"251","pomorskie","Gdańsk",3,0.06,0,0,0,21,1,1338,478,5,472,1,"t2261",2021-07-28
"252","pomorskie","Gdynia",2,0.08,0,0,0,9,0,371,233,2,231,0,"t2262",2021-07-28
"253","pomorskie","Słupsk",0,0,0,0,0,5,0,217,99,0,99,0,"t2263",2021-07-28
"254","pomorskie","Sopot",0,0,0,0,0,5,0,54,62,0,62,0,"t2264",2021-07-28
"255","śląskie","będziński",2,0.14,0,0,0,3,0,203,127,2,125,0,"t2401",2021-07-28
"256","śląskie","bielski",0,0,0,0,0,4,0,198,138,0,137,1,"t2402",2021-07-28
"257","śląskie","cieszyński",1,0.06,0,0,0,7,2,294,96,1,95,0,"t2403",2021-07-28
