wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
łódzkie;łaski;16;3.21;3;0;3;14;368;57;17;39;1;t1003;2020-11-27
łódzkie;łęczycki;27;5.45;0;0;0;29;466;121;29;90;2;t1004;2020-11-27
łódzkie;łowicki;20;2.57;0;0;0;33;746;109;22;86;1;t1005;2020-11-27
łódzkie;łódzki wschodni;22;3.04;0;0;0;57;743;98;25;72;1;t1006;2020-11-27
łódzkie;opoczyński;8;1.05;9;3;6;17;312;54;11;40;3;t1007;2020-11-27
łódzkie;pabianicki;54;4.53;0;0;0;97;1214;183;57;123;3;t1008;2020-11-27
łódzkie;pajęczański;10;1.96;0;0;0;15;470;33;10;21;2;t1009;2020-11-27
łódzkie;piotrkowski;15;1.64;2;0;2;27;553;74;16;54;4;t1010;2020-11-27
łódzkie;poddębicki;14;3.41;6;0;6;15;445;58;15;43;0;t1011;2020-11-27
łódzkie;radomszczański;26;2.32;9;1;8;35;891;119;28;90;1;t1012;2020-11-27
łódzkie;rawski;7;1.44;1;0;1;18;449;50;11;38;1;t1013;2020-11-27
łódzkie;sieradzki;26;2.22;5;0;5;66;996;163;32;124;7;t1014;2020-11-27
łódzkie;skierniewicki;6;1.57;0;0;0;11;382;35;8;25;2;t1015;2020-11-27
łódzkie;tomaszowski;22;1.89;7;2;5;36;884;106;25;77;4;t1016;2020-11-27
łódzkie;wieluński;18;2.37;1;0;1;24;425;64;20;40;4;t1017;2020-11-27
łódzkie;wieruszowski;8;1.9;3;1;2;12;236;29;10;19;0;t1018;2020-11-27
łódzkie;zduńskowolski;7;1.06;0;0;0;45;569;60;12;48;0;t1019;2020-11-27
łódzkie;zgierski;75;4.51;8;0;8;109;1611;628;93;519;16;t1020;2020-11-27
łódzkie;brzeziński;5;1.62;0;0;0;9;271;33;5;27;1;t1021;2020-11-27
łódzkie;Łódź;213;3.14;0;0;0;447;5339;1296;245;1025;26;t1061;2020-11-27
łódzkie;Piotrków Trybunalski;10;1.37;2;0;2;41;447;49;11;37;1;t1062;2020-11-27
łódzkie;Skierniewice;15;3.13;3;0;3;20;484;66;17;48;1;t1063;2020-11-27
małopolskie;bocheński;21;1.96;0;0;0;36;786;251;31;217;3;t1201;2020-11-27
małopolskie;brzeski;15;1.61;3;0;3;14;720;117;19;97;1;t1202;2020-11-27
małopolskie;chrzanowski;16;1.29;2;2;0;52;949;112;18;93;1;t1203;2020-11-27
małopolskie;dąbrowski;11;1.86;3;0;3;10;342;38;12;26;0;t1204;2020-11-27
małopolskie;gorlicki;27;2.48;1;0;1;27;602;113;29;78;6;t1205;2020-11-27
małopolskie;krakowski;81;2.89;1;0;1;158;2315;377;84;282;11;t1206;2020-11-27
małopolskie;limanowski;21;1.59;1;1;0;17;467;154;36;117;1;t1207;2020-11-27
małopolskie;miechowski;7;1.44;1;1;0;7;214;84;7;75;2;t1208;2020-11-27
małopolskie;myślenicki;21;1.64;0;0;0;22;766;181;22;154;5;t1209;2020-11-27
małopolskie;nowosądecki;22;1.01;1;0;1;41;881;177;36;140;1;t1210;2020-11-27
małopolskie;nowotarski;17;0.89;3;1;2;18;251;178;21;146;11;t1211;2020-11-27
małopolskie;olkuski;20;1.8;6;0;6;54;766;112;20;88;4;t1212;2020-11-27
małopolskie;oświęcimski;13;0.85;1;0;1;47;864;100;17;80;3;t1213;2020-11-27
małopolskie;proszowicki;12;2.78;2;0;2;12;246;82;12;64;6;t1214;2020-11-27
małopolskie;suski;26;3.09;1;0;1;26;598;153;32;117;4;t1215;2020-11-27
małopolskie;tarnowski;28;1.39;3;0;3;55;1107;151;34;117;0;t1216;2020-11-27
małopolskie;tatrzański;9;1.32;4;2;2;12;126;122;16;105;1;t1217;2020-11-27
małopolskie;wadowicki;28;1.75;0;0;0;62;1049;306;35;268;3;t1218;2020-11-27
małopolskie;wielicki;39;3.0;1;0;1;42;988;164;41;121;2;t1219;2020-11-27
małopolskie;Kraków;189;2.42;8;8;0;324;4554;1342;231;1085;26;t1261;2020-11-27
małopolskie;Nowy Sącz;7;0.84;0;0;0;13;309;88;14;70;4;t1262;2020-11-27
małopolskie;Tarnów;30;2.77;0;0;0;40;547;101;31;70;0;t1263;2020-11-27
mazowieckie;białobrzeski;7;2.1;2;0;2;13;298;33;11;20;2;t1401;2020-11-27
mazowieckie;ciechanowski;16;1.79;0;0;0;76;674;142;20;121;1;t1402;2020-11-27
mazowieckie;garwoliński;13;1.19;2;0;2;37;615;149;16;112;21;t1403;2020-11-27
mazowieckie;gostyniński;21;4.69;5;0;5;15;327;89;22;63;4;t1404;2020-11-27
mazowieckie;grodziski;62;6.41;1;0;1;75;1240;252;66;175;11;t1405;2020-11-27
mazowieckie;grójecki;30;3.06;0;0;0;46;1327;164;34;123;7;t1406;2020-11-27
mazowieckie;kozienicki;27;4.52;0;0;0;34;611;89;29;60;0;t1407;2020-11-27
mazowieckie;legionowski;27;2.26;2;0;2;74;1289;146;28;113;5;t1408;2020-11-27
mazowieckie;lipski;1;0.3;1;0;1;16;246;17;1;16;0;t1409;2020-11-27
mazowieckie;łosicki;4;1.3;0;0;0;11;308;19;5;13;1;t1410;2020-11-27
mazowieckie;makowski;9;2.01;0;0;0;12;243;34;9;25;0;t1411;2020-11-27
mazowieckie;miński;81;5.23;0;0;0;119;1601;305;87;202;16;t1412;2020-11-27
mazowieckie;mławski;10;1.38;1;0;1;46;613;82;13;67;2;t1413;2020-11-27
mazowieckie;nowodworski;21;2.64;0;0;0;28;654;131;23;107;1;t1414;2020-11-27
mazowieckie;ostrołęcki;16;1.81;0;0;0;30;522;94;16;76;2;t1415;2020-11-27
mazowieckie;ostrowski;22;3.05;3;2;1;26;659;64;22;42;0;t1416;2020-11-27
mazowieckie;otwocki;72;5.78;1;0;1;90;1417;368;79;270;19;t1417;2020-11-27
mazowieckie;piaseczyński;114;6.02;0;0;0;121;2250;419;125;275;19;t1418;2020-11-27
mazowieckie;płocki;34;3.07;0;0;0;71;1101;147;42;101;4;t1419;2020-11-27
mazowieckie;płoński;49;5.64;2;0;2;52;967;160;55;97;8;t1420;2020-11-27
mazowieckie;pruszkowski;83;4.99;2;0;2;137;1941;361;91;262;8;t1421;2020-11-27
mazowieckie;przasnyski;11;2.1;0;0;0;21;436;48;14;33;1;t1422;2020-11-27
mazowieckie;przysuski;19;4.59;0;0;0;11;248;48;19;29;0;t1423;2020-11-27
mazowieckie;pułtuski;23;4.44;0;0;0;27;311;63;24;37;2;t1424;2020-11-27
mazowieckie;radomski;35;2.3;0;0;0;56;990;164;39;121;4;t1425;2020-11-27
mazowieckie;siedlecki;18;2.21;3;0;3;25;702;64;19;43;2;t1426;2020-11-27
mazowieckie;sierpecki;13;2.51;0;0;0;35;327;50;19;30;1;t1427;2020-11-27
mazowieckie;sochaczewski;17;2.0;3;0;3;53;1420;115;18;92;5;t1428;2020-11-27
mazowieckie;sokołowski;11;2.05;0;0;0;11;412;59;11;43;5;t1429;2020-11-27
mazowieckie;szydłowiecki;9;2.28;0;0;0;11;161;33;9;21;3;t1430;2020-11-27
mazowieckie;warszawski zachodni;52;4.35;3;2;1;84;1572;248;54;187;7;t1432;2020-11-27
mazowieckie;węgrowski;28;4.27;0;0;0;36;571;122;28;89;5;t1433;2020-11-27
mazowieckie;wołomiński;136;5.41;1;0;1;132;2676;587;142;423;22;t1434;2020-11-27
mazowieckie;wyszkowski;17;2.29;1;0;1;26;549;89;17;68;4;t1435;2020-11-27
mazowieckie;zwoleński;8;2.22;2;0;2;8;255;42;8;34;0;t1436;2020-11-27
mazowieckie;żuromiński;9;2.35;2;0;2;10;206;39;13;26;0;t1437;2020-11-27
mazowieckie;żyrardowski;28;3.7;2;0;2;48;540;157;40;111;6;t1438;2020-11-27
mazowieckie;Ostrołęka;18;3.47;1;0;1;21;286;78;22;54;2;t1461;2020-11-27
mazowieckie;Płock;42;3.53;1;0;1;128;1043;202;51;149;2;t1462;2020-11-27
mazowieckie;Radom;46;2.18;2;2;0;90;1258;451;52;386;13;t1463;2020-11-27
mazowieckie;Siedlce;26;3.32;1;0;1;30;500;96;28;67;1;t1464;2020-11-27
mazowieckie;Warszawa;709;3.95;16;0;16;1029;12674;4676;781;3757;138;t1465;2020-11-27
opolskie;brzeski;29;3.24;1;0;1;33;861;95;31;60;4;t1601;2020-11-27
opolskie;głubczycki;65;14.35;1;0;1;31;351;171;67;98;6;t1602;2020-11-27
opolskie;kędzierzyńsko-kozielski;42;4.49;3;0;3;58;940;123;48;74;1;t1603;2020-11-27
opolskie;kluczborski;33;5.06;0;0;0;20;665;101;37;58;6;t1604;2020-11-27
opolskie;krapkowicki;61;9.59;3;0;3;27;869;120;67;50;3;t1605;2020-11-27
opolskie;namysłowski;5;1.17;2;0;2;33;546;35;7;26;2;t1606;2020-11-27
opolskie;nyski;28;2.07;2;0;2;71;1220;137;31;106;0;t1607;2020-11-27
opolskie;oleski;20;3.12;0;0;0;15;492;57;20;36;1;t1608;2020-11-27
opolskie;opolski;34;2.75;4;0;4;64;1388;136;35;94;7;t1609;2020-11-27
opolskie;prudnicki;12;2.18;0;0;0;23;492;55;13;41;1;t1610;2020-11-27
opolskie;strzelecki;39;5.26;1;0;1;48;981;127;40;82;5;t1611;2020-11-27
opolskie;Opole;66;5.16;1;0;1;64;1511;276;71;198;7;t1661;2020-11-27
podkarpackie;bieszczadzki;1;0.46;2;2;0;8;80;16;1;15;0;t1801;2020-11-27
podkarpackie;brzozowski;14;2.14;0;0;0;14;333;68;14;51;3;t1802;2020-11-27
podkarpackie;dębicki;13;0.96;6;1;5;13;616;82;15;67;0;t1803;2020-11-27
podkarpackie;jarosławski;40;3.33;5;5;0;54;693;147;40;103;4;t1804;2020-11-27
podkarpackie;jasielski;104;9.19;1;0;1;22;506;212;105;107;0;t1805;2020-11-27
podkarpackie;kolbuszowski;8;1.29;0;0;0;10;256;57;8;49;0;t1806;2020-11-27
podkarpackie;krośnieński;53;4.72;1;0;1;14;335;121;53;65;3;t1807;2020-11-27
podkarpackie;leżajski;19;2.74;1;0;1;11;478;56;19;37;0;t1808;2020-11-27
podkarpackie;lubaczowski;17;3.09;3;3;0;23;475;62;19;43;0;t1809;2020-11-27
podkarpackie;łańcucki;29;3.57;2;0;2;28;706;100;29;71;0;t1810;2020-11-27
podkarpackie;mielecki;66;4.83;3;0;3;39;780;156;68;88;0;t1811;2020-11-27
podkarpackie;niżański;40;6.02;1;0;1;18;582;86;41;44;1;t1812;2020-11-27
podkarpackie;przemyski;28;3.79;0;0;0;20;568;86;30;56;0;t1813;2020-11-27
podkarpackie;przeworski;17;2.17;5;0;5;21;472;56;17;35;4;t1814;2020-11-27
podkarpackie;ropczycko-sędziszowski;10;1.34;1;0;1;12;272;50;12;36;2;t1815;2020-11-27
podkarpackie;rzeszowski;51;3.0;2;0;2;61;1108;170;52;118;0;t1816;2020-11-27
podkarpackie;sanocki;12;1.27;5;0;5;16;350;72;12;60;0;t1817;2020-11-27
podkarpackie;stalowowolski;19;1.79;2;0;2;52;860;101;21;79;1;t1818;2020-11-27
podkarpackie;strzyżowski;10;1.63;2;2;0;19;416;43;11;32;0;t1819;2020-11-27
podkarpackie;tarnobrzeski;20;3.78;0;0;0;28;519;65;21;44;0;t1820;2020-11-27
podkarpackie;leski;8;3.03;2;1;1;11;142;19;8;11;0;t1821;2020-11-27
podkarpackie;Krosno;16;3.47;2;0;2;7;147;46;17;29;0;t1861;2020-11-27
podkarpackie;Przemyśl;19;3.14;2;0;2;33;294;66;20;46;0;t1862;2020-11-27
podkarpackie;Rzeszów;70;3.56;3;0;3;89;1102;284;75;204;5;t1863;2020-11-27
podkarpackie;Tarnobrzeg;31;6.65;0;0;0;25;258;94;32;62;0;t1864;2020-11-27
podlaskie;augustowski;17;2.94;3;0;3;35;438;54;19;34;1;t2001;2020-11-27
podlaskie;białostocki;55;3.66;1;0;1;84;1327;191;56;132;3;t2002;2020-11-27
podlaskie;bielski;14;2.59;0;0;0;23;477;58;15;42;1;t2003;2020-11-27
podlaskie;grajewski;36;7.65;0;0;0;9;264;165;42;115;8;t2004;2020-11-27
podlaskie;hajnowski;21;4.97;1;0;1;29;347;88;22;63;3;t2005;2020-11-27
podlaskie;kolneński;7;1.84;1;0;1;12;161;29;7;22;0;t2006;2020-11-27
podlaskie;łomżyński;12;2.36;0;0;0;17;373;44;12;31;1;t2007;2020-11-27
podlaskie;moniecki;11;2.73;0;0;0;16;320;33;12;18;3;t2008;2020-11-27
podlaskie;sejneński;9;4.54;4;0;4;6;176;18;9;9;0;t2009;2020-11-27
podlaskie;siemiatycki;27;6.15;0;0;0;12;382;59;27;31;1;t2010;2020-11-27
podlaskie;sokólski;28;4.22;0;0;0;31;691;72;30;41;1;t2011;2020-11-27
podlaskie;suwalski;15;4.21;0;0;0;14;325;27;15;11;1;t2012;2020-11-27
podlaskie;wysokomazowiecki;12;2.12;0;0;0;15;417;73;12;61;0;t2013;2020-11-27
podlaskie;zambrowski;10;2.3;0;0;0;12;226;47;11;34;2;t2014;2020-11-27
podlaskie;Białystok;125;4.2;0;0;0;190;2458;429;136;290;3;t2061;2020-11-27
podlaskie;Łomża;24;3.82;5;0;5;27;639;66;24;38;4;t2062;2020-11-27
podlaskie;Suwałki;58;8.31;0;0;0;45;716;107;61;46;0;t2063;2020-11-27
pomorskie;bytowski;23;2.91;1;0;1;43;739;139;26;109;4;t2201;2020-11-27
pomorskie;chojnicki;50;5.12;0;0;0;52;880;97;51;42;4;t2202;2020-11-27
pomorskie;człuchowski;13;2.32;1;0;1;36;675;47;13;33;1;t2203;2020-11-27
pomorskie;gdański;42;3.52;6;0;6;81;1648;170;48;112;10;t2204;2020-11-27
pomorskie;kartuski;62;4.4;1;0;1;75;1322;168;67;97;4;t2205;2020-11-27
pomorskie;kościerski;27;3.71;2;0;2;28;853;85;27;54;4;t2206;2020-11-27
pomorskie;kwidzyński;26;3.13;0;0;0;46;938;95;28;63;4;t2207;2020-11-27
pomorskie;lęborski;7;1.06;2;0;2;40;515;94;12;79;3;t2208;2020-11-27
pomorskie;malborski;64;10.09;2;2;0;54;919;163;66;88;9;t2209;2020-11-27
pomorskie;nowodworski;12;3.38;0;0;0;30;447;46;12;31;3;t2210;2020-11-27
pomorskie;pucki;38;4.36;1;0;1;63;1159;124;46;72;6;t2211;2020-11-27
pomorskie;słupski;70;7.09;4;0;4;60;1287;284;85;194;5;t2212;2020-11-27
pomorskie;starogardzki;22;1.72;3;0;3;51;1053;88;23;65;0;t2213;2020-11-27
pomorskie;tczewski;52;4.5;3;0;3;96;1421;142;53;83;6;t2214;2020-11-27
pomorskie;wejherowski;106;4.85;0;0;0;140;2112;367;111;223;33;t2215;2020-11-27
pomorskie;sztumski;21;5.1;0;0;0;32;477;101;22;76;3;t2216;2020-11-27
pomorskie;Gdańsk;203;4.31;11;0;11;331;4138;967;223;710;34;t2261;2020-11-27
pomorskie;Gdynia;137;5.57;4;0;4;202;2129;557;155;387;15;t2262;2020-11-27
pomorskie;Słupsk;50;5.54;2;0;2;61;955;242;66;170;6;t2263;2020-11-27
pomorskie;Sopot;13;3.66;1;1;0;19;184;61;13;46;2;t2264;2020-11-27
śląskie;będziński;36;2.44;2;0;2;71;1117;214;42;164;8;t2401;2020-11-27
śląskie;bielski;55;3.31;0;0;0;86;1792;201;59;137;5;t2402;2020-11-27
śląskie;cieszyński;53;2.98;3;0;3;73;1465;132;53;77;2;t2403;2020-11-27
śląskie;częstochowski;22;1.64;2;0;2;45;858;105;24;77;4;t2404;2020-11-27
śląskie;gliwicki;60;5.19;1;0;1;84;1258;208;63;143;2;t2405;2020-11-27
śląskie;kłobucki;26;3.08;2;0;2;34;710;78;30;46;2;t2406;2020-11-27
śląskie;lubliniecki;16;2.1;1;0;1;47;730;77;18;55;4;t2407;2020-11-27
śląskie;mikołowski;27;2.72;1;0;1;61;881;111;28;81;2;t2408;2020-11-27
śląskie;myszkowski;6;0.85;2;0;2;41;489;53;6;45;2;t2409;2020-11-27
śląskie;pszczyński;16;1.43;1;0;1;44;798;91;16;73;2;t2410;2020-11-27
śląskie;raciborski;71;6.58;1;0;1;44;826;203;73;124;6;t2411;2020-11-27
śląskie;rybnicki;27;3.45;1;0;1;38;702;65;27;37;1;t2412;2020-11-27
śląskie;tarnogórski;52;3.69;3;0;3;75;1260;243;60;179;4;t2413;2020-11-27
śląskie;bieruńsko-lędziński;3;0.5;0;0;0;27;517;35;4;30;1;t2414;2020-11-27
śląskie;wodzisławski;31;1.98;2;0;2;56;1152;161;36;122;3;t2415;2020-11-27
śląskie;zawierciański;27;2.3;0;0;0;42;758;127;30;96;1;t2416;2020-11-27
śląskie;żywiecki;30;1.97;2;0;2;46;1530;147;32;108;7;t2417;2020-11-27
śląskie;Bielsko-Biała;59;3.46;2;0;2;91;1531;246;62;180;4;t2461;2020-11-27
śląskie;Bytom;40;2.43;0;0;0;74;942;194;46;144;4;t2462;2020-11-27
śląskie;Chorzów;33;3.07;1;0;1;48;701;113;35;77;1;t2463;2020-11-27
śląskie;Częstochowa;75;3.42;1;0;1;112;1293;281;82;189;10;t2464;2020-11-27
śląskie;Dąbrowa Górnicza;65;5.47;2;0;2;65;715;222;70;146;6;t2465;2020-11-27
śląskie;Gliwice;80;4.49;0;0;0;140;1497;290;83;202;5;t2466;2020-11-27
śląskie;Jastrzębie-Zdrój;37;4.18;0;0;0;46;593;113;40;69;4;t2467;2020-11-27
śląskie;Jaworzno;34;3.75;1;0;1;65;634;129;35;92;2;t2468;2020-11-27
śląskie;Katowice;87;2.98;4;1;3;142;1737;536;99;418;19;t2469;2020-11-27
śląskie;Mysłowice;17;2.28;1;0;1;43;397;92;21;69;2;t2470;2020-11-27
