wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;208;0.05;1;0;1;1812;93;61500;42300;260;41976;64;t0000;2021-08-17
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;8;1;165;106;0;106;0;t0201;2021-08-17
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;2;0;71;94;0;94;0;t0202;2021-08-17
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;4;0;90;70;1;69;0;t0203;2021-08-17
dolnoœl¹skie;górowski;0;0;0;0;0;1;0;29;22;0;22;0;t0204;2021-08-17
dolnoœl¹skie;jaworski;0;0;0;0;0;1;0;43;38;0;37;1;t0205;2021-08-17
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;2;0;96;105;0;105;0;t0206;2021-08-17
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;62;35;0;35;0;t0207;2021-08-17
dolnoœl¹skie;k³odzki;0;0;0;0;0;7;0;125;104;0;102;2;t0208;2021-08-17
dolnoœl¹skie;legnicki;0;0;0;0;0;2;0;89;50;0;50;0;t0209;2021-08-17
dolnoœl¹skie;lubañski;3;0.55;0;0;0;4;0;39;31;3;28;0;t0210;2021-08-17
dolnoœl¹skie;lubiñski;0;0;0;0;0;3;0;62;91;0;91;0;t0211;2021-08-17
dolnoœl¹skie;lwówecki;0;0;0;0;0;2;0;44;49;0;48;1;t0212;2021-08-17
dolnoœl¹skie;milicki;0;0;0;0;0;0;0;28;26;0;26;0;t0213;2021-08-17
dolnoœl¹skie;oleœnicki;0;0;0;0;0;3;0;147;81;0;80;1;t0214;2021-08-17
dolnoœl¹skie;o³awski;0;0;0;0;0;1;0;249;66;0;64;2;t0215;2021-08-17
dolnoœl¹skie;polkowicki;0;0;0;0;0;1;1;77;56;0;56;0;t0216;2021-08-17
dolnoœl¹skie;strzeliñski;0;0;0;0;0;2;0;35;36;0;36;0;t0217;2021-08-17
dolnoœl¹skie;œredzki;0;0;0;0;0;2;0;79;42;0;42;0;t0218;2021-08-17
dolnoœl¹skie;œwidnicki;0;0;0;0;0;1;2;374;124;0;124;0;t0219;2021-08-17
dolnoœl¹skie;trzebnicki;0;0;0;0;0;2;0;180;66;0;66;0;t0220;2021-08-17
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;1;0;30;42;0;42;0;t0221;2021-08-17
dolnoœl¹skie;wo³owski;0;0;0;0;0;1;1;51;26;0;26;0;t0222;2021-08-17
dolnoœl¹skie;wroc³awski;0;0;0;0;0;19;0;450;195;1;194;0;t0223;2021-08-17
dolnoœl¹skie;z¹bkowicki;1;0.16;0;0;0;11;0;44;47;1;46;0;t0224;2021-08-17
dolnoœl¹skie;zgorzelecki;1;0.11;0;0;0;4;0;103;45;1;44;0;t0225;2021-08-17
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;3;0;35;35;0;35;0;t0226;2021-08-17
