"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"17","dolnośląskie","polkowicki",4,0.63,0,0,0,18,0,97,81,4,76,1,"t0216",2021-10-18
"18","dolnośląskie","strzeliński",2,0.46,0,0,0,17,0,55,44,2,41,1,"t0217",2021-10-18
"19","dolnośląskie","średzki",0,0,0,0,0,26,0,112,47,0,45,2,"t0218",2021-10-18
"20","dolnośląskie","świdnicki",0,0,0,0,0,17,4,286,93,3,89,1,"t0219",2021-10-18
"21","dolnośląskie","trzebnicki",6,0.7,0,0,0,12,1,157,67,7,60,0,"t0220",2021-10-18
"22","dolnośląskie","wałbrzyski",0,0,0,0,0,13,1,29,84,2,81,1,"t0221",2021-10-18
"23","dolnośląskie","wołowski",1,0.21,0,0,0,6,0,52,28,2,26,0,"t0222",2021-10-18
"24","dolnośląskie","wrocławski",10,0.65,0,0,0,74,6,587,193,14,179,0,"t0223",2021-10-18
"25","dolnośląskie","ząbkowicki",1,0.16,0,0,0,16,3,95,58,1,56,1,"t0224",2021-10-18
"26","dolnośląskie","zgorzelecki",8,0.9,0,0,0,26,2,193,56,8,48,0,"t0225",2021-10-18
"27","dolnośląskie","złotoryjski",0,0,1,0,1,9,3,38,30,0,30,0,"t0226",2021-10-18
"28","dolnośląskie","Jelenia Góra",7,0.89,0,0,0,23,0,224,88,7,81,0,"t0261",2021-10-18
"29","dolnośląskie","Legnica",3,0.3,0,0,0,39,2,320,113,8,104,1,"t0262",2021-10-18
"30","dolnośląskie","Wrocław",51,0.79,1,1,0,263,27,2528,828,64,762,2,"t0264",2021-10-18
"31","dolnośląskie","Wałbrzych",6,0.54,0,0,0,15,0,118,167,9,158,0,"t0265",2021-10-18
"32","kujawsko-pomorskie","aleksandrowski",7,1.27,0,0,0,32,3,92,64,8,56,0,"t0401",2021-10-18
"33","kujawsko-pomorskie","brodnicki",2,0.25,0,0,0,21,0,108,66,2,63,1,"t0402",2021-10-18
"34","kujawsko-pomorskie","bydgoski",9,0.75,0,0,0,38,2,296,111,9,102,0,"t0403",2021-10-18
"35","kujawsko-pomorskie","chełmiński",1,0.19,0,0,0,22,0,56,69,1,68,0,"t0404",2021-10-18
"36","kujawsko-pomorskie","golubsko-dobrzyński",0,0,0,0,0,34,1,58,89,0,89,0,"t0405",2021-10-18
"37","kujawsko-pomorskie","grudziądzki",0,0,0,0,0,14,2,106,48,0,48,0,"t0406",2021-10-18
"38","kujawsko-pomorskie","inowrocławski",4,0.25,0,0,0,47,3,194,121,4,117,0,"t0407",2021-10-18
"39","kujawsko-pomorskie","lipnowski",3,0.46,0,0,0,10,0,33,45,3,42,0,"t0408",2021-10-18
"40","kujawsko-pomorskie","mogileński",0,0,0,0,0,3,0,49,40,0,40,0,"t0409",2021-10-18
"41","kujawsko-pomorskie","nakielski",5,0.58,0,0,0,34,6,220,99,5,94,0,"t0410",2021-10-18
"42","kujawsko-pomorskie","radziejowski",2,0.5,1,0,1,14,0,52,54,3,51,0,"t0411",2021-10-18
"43","kujawsko-pomorskie","rypiński",1,0.23,0,0,0,26,0,91,65,1,64,0,"t0412",2021-10-18
"44","kujawsko-pomorskie","sępoleński",0,0,0,0,0,7,0,42,21,0,21,0,"t0413",2021-10-18
"45","kujawsko-pomorskie","świecki",14,1.42,0,0,0,41,0,135,166,17,148,1,"t0414",2021-10-18
"46","kujawsko-pomorskie","toruński",14,1.29,0,0,0,43,2,547,152,16,136,0,"t0415",2021-10-18
"47","kujawsko-pomorskie","tucholski",0,0,0,0,0,27,2,61,65,1,64,0,"t0416",2021-10-18
"48","kujawsko-pomorskie","wąbrzeski",0,0,0,0,0,3,0,42,22,0,22,0,"t0417",2021-10-18
"49","kujawsko-pomorskie","włocławski",4,0.47,0,0,0,17,0,73,68,4,64,0,"t0418",2021-10-18
"50","kujawsko-pomorskie","żniński",2,0.29,0,0,0,32,2,131,121,2,117,2,"t0419",2021-10-18
"51","kujawsko-pomorskie","Bydgoszcz",16,0.46,2,0,2,169,13,825,361,18,343,0,"t0461",2021-10-18
"52","kujawsko-pomorskie","Grudziądz",4,0.43,0,0,0,12,3,127,167,5,162,0,"t0462",2021-10-18
"53","kujawsko-pomorskie","Toruń",33,1.64,0,0,0,90,7,620,277,33,244,0,"t0463",2021-10-18
"54","kujawsko-pomorskie","Włocławek",5,0.46,0,0,0,18,4,100,67,5,62,0,"t0464",2021-10-18
"55","lubelskie","bialski",67,6.07,1,1,0,203,22,1338,248,67,181,0,"t0601",2021-10-18
"56","lubelskie","biłgorajski",32,3.18,1,0,1,82,7,437,143,32,111,0,"t0602",2021-10-18
"57","lubelskie","chełmski",41,5.27,1,0,1,81,21,565,154,45,109,0,"t0603",2021-10-18
"58","lubelskie","hrubieszowski",6,0.96,0,0,0,13,1,50,72,6,66,0,"t0604",2021-10-18
"59","lubelskie","janowski",12,2.64,0,0,0,44,8,496,73,13,57,3,"t0605",2021-10-18
"60","lubelskie","krasnostawski",25,3.97,0,0,0,41,5,437,99,29,69,1,"t0606",2021-10-18
"61","lubelskie","kraśnicki",57,6,0,0,0,161,21,1001,202,63,139,0,"t0607",2021-10-18
"62","lubelskie","lubartowski",36,4.08,0,0,0,98,22,867,149,37,111,1,"t0608",2021-10-18
"63","lubelskie","lubelski",92,5.9,2,0,2,247,38,1686,340,94,243,3,"t0609",2021-10-18
"64","lubelskie","łęczyński",49,8.55,0,0,0,133,12,837,158,49,108,1,"t0610",2021-10-18
"65","lubelskie","łukowski",27,2.53,2,0,2,55,10,806,142,27,114,1,"t0611",2021-10-18
"66","lubelskie","opolski",28,4.75,0,0,0,82,16,705,98,28,70,0,"t0612",2021-10-18
"67","lubelskie","parczewski",6,1.73,0,0,0,39,3,286,46,6,40,0,"t0613",2021-10-18
"68","lubelskie","puławski",81,7.18,0,0,0,227,20,1800,306,87,218,1,"t0614",2021-10-18
"69","lubelskie","radzyński",17,2.9,1,0,1,33,12,520,87,18,69,0,"t0615",2021-10-18
"70","lubelskie","rycki",23,4.12,0,0,0,64,9,593,112,23,87,2,"t0616",2021-10-18
"71","lubelskie","świdnicki",35,4.88,1,0,1,148,13,632,158,36,122,0,"t0617",2021-10-18
"72","lubelskie","tomaszowski",7,0.85,0,0,0,41,2,124,133,9,122,2,"t0618",2021-10-18
"73","lubelskie","włodawski",16,4.19,0,0,0,42,7,288,122,17,105,0,"t0619",2021-10-18
"74","lubelskie","zamojski",10,0.94,1,0,1,45,3,321,97,11,86,0,"t0620",2021-10-18
"75","lubelskie","Biała Podlaska",44,7.69,0,0,0,108,18,971,131,44,86,1,"t0661",2021-10-18
"76","lubelskie","Chełm",47,7.63,0,0,0,82,11,573,148,48,100,0,"t0662",2021-10-18
"77","lubelskie","Lublin",232,6.83,1,0,1,620,75,3353,1043,245,796,2,"t0663",2021-10-18
"78","lubelskie","Zamość",6,0.95,0,0,0,28,2,150,77,6,71,0,"t0664",2021-10-18
"79","lubuskie","gorzowski",3,0.42,0,0,0,39,0,232,84,3,79,2,"t0801",2021-10-18
"80","lubuskie","krośnieński",0,0,0,0,0,15,1,230,53,3,50,0,"t0802",2021-10-18
"81","lubuskie","międzyrzecki",3,0.52,0,0,0,10,0,73,67,4,63,0,"t0803",2021-10-18
"82","lubuskie","nowosolski",3,0.35,0,0,0,19,0,159,129,3,126,0,"t0804",2021-10-18
"83","lubuskie","słubicki",1,0.21,0,0,0,12,5,137,59,1,58,0,"t0805",2021-10-18
"84","lubuskie","strzelecko-drezdenecki",6,1.23,0,0,0,13,3,60,71,10,61,0,"t0806",2021-10-18
"85","lubuskie","sulęciński",2,0.57,0,0,0,7,2,113,43,3,40,0,"t0807",2021-10-18
"86","lubuskie","świebodziński",4,0.72,0,0,0,26,7,273,61,4,57,0,"t0808",2021-10-18
"87","lubuskie","zielonogórski",3,0.4,0,0,0,17,2,149,91,3,88,0,"t0809",2021-10-18
"88","lubuskie","żagański",1,0.13,0,0,0,13,0,63,80,1,79,0,"t0810",2021-10-18
"89","lubuskie","żarski",7,0.73,0,0,0,44,1,191,117,7,110,0,"t0811",2021-10-18
"90","lubuskie","wschowski",6,1.55,0,0,0,11,2,332,47,6,41,0,"t0812",2021-10-18
"91","lubuskie","Gorzów Wielkopolski",4,0.32,0,0,0,36,1,362,132,6,125,1,"t0861",2021-10-18
"92","lubuskie","Zielona Góra",9,0.64,0,0,0,62,8,395,217,10,206,1,"t0862",2021-10-18
"93","łódzkie","bełchatowski",7,0.62,0,0,0,29,3,215,85,8,75,2,"t1001",2021-10-18
"94","łódzkie","kutnowski",18,1.87,0,0,0,50,4,393,172,18,153,1,"t1002",2021-10-18
"95","łódzkie","łaski",5,1,0,0,0,6,1,68,88,9,77,2,"t1003",2021-10-18
"96","łódzkie","łęczycki",3,0.61,0,0,0,11,0,102,77,3,73,1,"t1004",2021-10-18
"97","łódzkie","łowicki",3,0.39,1,0,1,20,0,192,100,6,94,0,"t1005",2021-10-18
"98","łódzkie","łódzki wschodni",6,0.83,0,0,0,28,5,393,112,6,102,4,"t1006",2021-10-18
"99","łódzkie","opoczyński",0,0,0,0,0,8,0,96,58,0,57,1,"t1007",2021-10-18
"100","łódzkie","pabianicki",15,1.26,0,0,0,25,0,303,215,25,180,10,"t1008",2021-10-18
"101","łódzkie","pajęczański",4,0.78,0,0,0,11,0,305,46,4,42,0,"t1009",2021-10-18
"102","łódzkie","piotrkowski",2,0.22,1,0,1,27,2,250,85,2,83,0,"t1010",2021-10-18
"103","łódzkie","poddębicki",0,0,0,0,0,6,1,62,59,1,58,0,"t1011",2021-10-18
"104","łódzkie","radomszczański",2,0.18,0,0,0,21,0,129,158,3,155,0,"t1012",2021-10-18
"105","łódzkie","rawski",8,1.65,0,0,0,14,3,571,58,8,49,1,"t1013",2021-10-18
"106","łódzkie","sieradzki",7,0.6,0,0,0,25,5,233,119,8,109,2,"t1014",2021-10-18
"107","łódzkie","skierniewicki",2,0.52,0,0,0,14,0,209,41,2,38,1,"t1015",2021-10-18
"108","łódzkie","tomaszowski",5,0.43,2,2,0,39,8,289,116,6,110,0,"t1016",2021-10-18
"109","łódzkie","wieluński",0,0,0,0,0,7,0,92,60,0,59,1,"t1017",2021-10-18
"110","łódzkie","wieruszowski",0,0,0,0,0,1,0,38,23,0,23,0,"t1018",2021-10-18
"111","łódzkie","zduńskowolski",9,1.36,0,0,0,42,1,337,108,10,98,0,"t1019",2021-10-18
"112","łódzkie","zgierski",16,0.96,0,0,0,75,4,584,298,20,276,2,"t1020",2021-10-18
"113","łódzkie","brzeziński",1,0.32,0,0,0,6,2,119,47,1,46,0,"t1021",2021-10-18
"114","łódzkie","Łódź",96,1.42,4,0,4,284,33,3345,1346,107,1232,7,"t1061",2021-10-18
"115","łódzkie","Piotrków Trybunalski",2,0.27,0,0,0,28,1,409,65,3,62,0,"t1062",2021-10-18
"116","łódzkie","Skierniewice",6,1.25,0,0,0,23,1,169,60,6,54,0,"t1063",2021-10-18
"117","małopolskie","bocheński",9,0.84,0,0,0,24,0,179,134,10,124,0,"t1201",2021-10-18
"118","małopolskie","brzeski",6,0.64,0,0,0,18,2,67,140,7,133,0,"t1202",2021-10-18
"119","małopolskie","chrzanowski",3,0.24,1,1,0,27,0,95,95,5,90,0,"t1203",2021-10-18
"120","małopolskie","dąbrowski",2,0.34,0,0,0,11,2,37,30,3,26,1,"t1204",2021-10-18
"121","małopolskie","gorlicki",13,1.2,0,0,0,23,3,348,175,13,160,2,"t1205",2021-10-18
"122","małopolskie","krakowski",18,0.64,0,0,0,86,11,496,260,18,240,2,"t1206",2021-10-18
"123","małopolskie","limanowski",5,0.38,0,0,0,17,1,96,109,6,102,1,"t1207",2021-10-18
"124","małopolskie","miechowski",0,0,0,0,0,9,0,30,25,0,25,0,"t1208",2021-10-18
"125","małopolskie","myślenicki",3,0.23,0,0,0,27,2,126,72,3,69,0,"t1209",2021-10-18
"126","małopolskie","nowosądecki",12,0.55,2,0,2,32,3,269,198,12,186,0,"t1210",2021-10-18
"127","małopolskie","nowotarski",7,0.36,1,0,1,25,6,284,155,8,146,1,"t1211",2021-10-18
"128","małopolskie","olkuski",4,0.36,0,0,0,27,3,292,81,6,75,0,"t1212",2021-10-18
"129","małopolskie","oświęcimski",4,0.26,0,0,0,26,0,120,113,4,108,1,"t1213",2021-10-18
"130","małopolskie","proszowicki",0,0,0,0,0,9,3,61,36,0,36,0,"t1214",2021-10-18
"131","małopolskie","suski",1,0.12,0,0,0,8,0,50,64,3,61,0,"t1215",2021-10-18
"132","małopolskie","tarnowski",5,0.25,0,0,0,29,2,183,156,7,149,0,"t1216",2021-10-18
"133","małopolskie","tatrzański",4,0.59,0,0,0,13,12,199,93,4,89,0,"t1217",2021-10-18
"134","małopolskie","wadowicki",3,0.19,0,0,0,27,0,153,90,3,87,0,"t1218",2021-10-18
"135","małopolskie","wielicki",9,0.69,0,0,0,24,1,286,118,9,109,0,"t1219",2021-10-18
"136","małopolskie","Kraków",66,0.85,0,0,0,302,39,2039,849,74,773,2,"t1261",2021-10-18
"137","małopolskie","Nowy Sącz",5,0.6,1,0,1,10,4,78,65,7,57,1,"t1262",2021-10-18
"138","małopolskie","Tarnów",4,0.37,0,0,0,20,5,113,100,4,96,0,"t1263",2021-10-18
"139","mazowieckie","białobrzeski",0,0,0,0,0,9,1,215,26,0,26,0,"t1401",2021-10-18
"140","mazowieckie","ciechanowski",3,0.34,0,0,0,16,1,108,118,3,114,1,"t1402",2021-10-18
"141","mazowieckie","garwoliński",10,0.92,1,1,0,48,3,516,149,12,134,3,"t1403",2021-10-18
"142","mazowieckie","gostyniński",0,0,0,0,0,6,3,59,44,0,44,0,"t1404",2021-10-18
"143","mazowieckie","grodziski",9,0.93,0,0,0,51,3,506,134,10,124,0,"t1405",2021-10-18
"144","mazowieckie","grójecki",19,1.94,0,0,0,54,5,3251,107,19,86,2,"t1406",2021-10-18
"145","mazowieckie","kozienicki",6,1,0,0,0,19,1,273,84,8,76,0,"t1407",2021-10-18
"146","mazowieckie","legionowski",10,0.84,0,0,0,58,14,501,130,12,118,0,"t1408",2021-10-18
"147","mazowieckie","lipski",4,1.19,0,0,0,17,5,272,42,4,38,0,"t1409",2021-10-18
"148","mazowieckie","łosicki",9,2.94,0,0,0,24,3,270,58,10,48,0,"t1410",2021-10-18
"149","mazowieckie","makowski",0,0,0,0,0,4,1,110,43,0,43,0,"t1411",2021-10-18
"150","mazowieckie","miński",7,0.45,0,0,0,47,6,409,198,8,184,6,"t1412",2021-10-18
"151","mazowieckie","mławski",0,0,0,0,0,12,0,241,110,0,110,0,"t1413",2021-10-18
"152","mazowieckie","nowodworski",2,0.25,0,0,0,14,1,215,82,3,79,0,"t1414",2021-10-18
"153","mazowieckie","ostrołęcki",11,1.24,1,0,1,23,2,216,72,12,60,0,"t1415",2021-10-18
"154","mazowieckie","ostrowski",12,1.66,1,0,1,39,0,185,88,12,75,1,"t1416",2021-10-18
"155","mazowieckie","otwocki",27,2.17,0,0,0,78,10,876,224,30,194,0,"t1417",2021-10-18
"156","mazowieckie","piaseczyński",28,1.48,0,0,0,72,8,1287,239,29,209,1,"t1418",2021-10-18
"157","mazowieckie","płocki",13,1.17,0,0,0,50,5,391,114,15,99,0,"t1419",2021-10-18
"158","mazowieckie","płoński",5,0.58,1,0,1,21,1,391,99,7,91,1,"t1420",2021-10-18
"159","mazowieckie","pruszkowski",26,1.56,0,0,0,97,19,1197,249,29,219,1,"t1421",2021-10-18
"160","mazowieckie","przasnyski",1,0.19,0,0,0,7,1,83,62,1,61,0,"t1422",2021-10-18
"161","mazowieckie","przysuski",3,0.73,0,0,0,4,0,169,53,4,49,0,"t1423",2021-10-18
"162","mazowieckie","pułtuski",1,0.19,0,0,0,14,2,88,37,1,36,0,"t1424",2021-10-18
"163","mazowieckie","radomski",5,0.33,0,0,0,53,6,485,164,10,154,0,"t1425",2021-10-18
"164","mazowieckie","siedlecki",19,2.33,0,0,0,43,5,467,129,23,106,0,"t1426",2021-10-18
"165","mazowieckie","sierpecki",3,0.58,0,0,0,2,2,39,56,3,53,0,"t1427",2021-10-18
"166","mazowieckie","sochaczewski",5,0.59,0,0,0,83,0,420,152,5,146,1,"t1428",2021-10-18
"167","mazowieckie","sokołowski",12,2.24,0,0,0,46,4,247,64,13,51,0,"t1429",2021-10-18
"168","mazowieckie","szydłowiecki",2,0.51,0,0,0,14,0,85,37,4,32,1,"t1430",2021-10-18
"169","mazowieckie","warszawski zachodni",29,2.43,0,0,0,68,6,781,156,30,125,1,"t1432",2021-10-18
"170","mazowieckie","węgrowski",18,2.74,0,0,0,35,5,574,63,18,45,0,"t1433",2021-10-18
"171","mazowieckie","wołomiński",34,1.35,1,1,0,111,17,1687,323,36,286,1,"t1434",2021-10-18
"172","mazowieckie","wyszkowski",1,0.13,0,0,0,27,1,143,59,1,58,0,"t1435",2021-10-18
"173","mazowieckie","zwoleński",6,1.67,0,0,0,43,1,350,36,7,29,0,"t1436",2021-10-18
"174","mazowieckie","żuromiński",0,0,0,0,0,5,0,14,45,0,45,0,"t1437",2021-10-18
"175","mazowieckie","żyrardowski",9,1.19,0,0,0,42,2,317,100,10,88,2,"t1438",2021-10-18
"176","mazowieckie","Ostrołęka",7,1.35,1,0,1,23,0,85,38,8,30,0,"t1461",2021-10-18
"177","mazowieckie","Płock",7,0.59,1,0,1,42,9,278,134,7,127,0,"t1462",2021-10-18
"178","mazowieckie","Radom",17,0.81,0,0,0,117,16,705,282,20,261,1,"t1463",2021-10-18
"179","mazowieckie","Siedlce",47,6.01,0,0,0,81,9,675,175,52,122,1,"t1464",2021-10-18
"180","mazowieckie","Warszawa",300,1.67,0,0,0,764,148,11084,2809,338,2462,9,"t1465",2021-10-18
"181","opolskie","brzeski",3,0.33,2,1,1,30,2,104,81,7,74,0,"t1601",2021-10-18
"182","opolskie","głubczycki",0,0,0,0,0,15,0,58,34,0,34,0,"t1602",2021-10-18
"183","opolskie","kędzierzyńsko-kozielski",10,1.07,0,0,0,34,4,179,128,10,118,0,"t1603",2021-10-18
"184","opolskie","kluczborski",1,0.15,0,0,0,8,0,29,74,1,73,0,"t1604",2021-10-18
"185","opolskie","krapkowicki",6,0.94,2,0,2,31,2,257,91,7,84,0,"t1605",2021-10-18
"186","opolskie","namysłowski",0,0,0,0,0,5,3,64,28,1,27,0,"t1606",2021-10-18
"187","opolskie","nyski",10,0.74,0,0,0,60,3,299,179,11,168,0,"t1607",2021-10-18
"188","opolskie","oleski",0,0,0,0,0,5,0,53,75,0,75,0,"t1608",2021-10-18
"189","opolskie","opolski",1,0.08,1,0,1,18,2,215,114,3,111,0,"t1609",2021-10-18
"190","opolskie","prudnicki",5,0.91,0,0,0,5,1,56,53,6,47,0,"t1610",2021-10-18
"191","opolskie","strzelecki",3,0.4,0,0,0,14,1,99,105,3,102,0,"t1611",2021-10-18
"192","opolskie","Opole",11,0.86,0,0,0,52,7,911,139,11,128,0,"t1661",2021-10-18
"193","podkarpackie","bieszczadzki",1,0.46,0,0,0,8,0,25,36,1,34,1,"t1801",2021-10-18
"194","podkarpackie","brzozowski",3,0.46,0,0,0,11,1,223,70,3,67,0,"t1802",2021-10-18
"195","podkarpackie","dębicki",10,0.74,0,0,0,36,3,179,158,11,146,1,"t1803",2021-10-18
"196","podkarpackie","jarosławski",3,0.25,0,0,0,20,0,317,161,5,155,1,"t1804",2021-10-18
"197","podkarpackie","jasielski",3,0.26,1,0,1,19,1,75,133,3,129,1,"t1805",2021-10-18
"198","podkarpackie","kolbuszowski",4,0.64,0,0,0,10,0,311,77,5,72,0,"t1806",2021-10-18
"199","podkarpackie","krośnieński",10,0.89,0,0,0,59,4,147,156,11,143,2,"t1807",2021-10-18
"200","podkarpackie","leżajski",2,0.29,0,0,0,23,2,85,72,4,68,0,"t1808",2021-10-18
"201","podkarpackie","lubaczowski",7,1.27,0,0,0,13,0,79,97,7,90,0,"t1809",2021-10-18
"202","podkarpackie","łańcucki",10,1.23,0,0,0,39,6,214,93,10,83,0,"t1810",2021-10-18
"203","podkarpackie","mielecki",2,0.15,0,0,0,38,5,189,121,2,119,0,"t1811",2021-10-18
"204","podkarpackie","niżański",9,1.35,0,0,0,35,6,338,120,11,109,0,"t1812",2021-10-18
"205","podkarpackie","przemyski",4,0.54,0,0,0,26,5,190,105,5,99,1,"t1813",2021-10-18
"206","podkarpackie","przeworski",3,0.38,0,0,0,21,2,181,89,4,85,0,"t1814",2021-10-18
"207","podkarpackie","ropczycko-sędziszowski",0,0,0,0,0,10,1,72,56,0,56,0,"t1815",2021-10-18
"208","podkarpackie","rzeszowski",18,1.06,0,0,0,53,6,296,198,19,179,0,"t1816",2021-10-18
"209","podkarpackie","sanocki",7,0.74,0,0,0,7,1,67,140,8,132,0,"t1817",2021-10-18
"210","podkarpackie","stalowowolski",24,2.27,0,0,0,66,20,602,182,26,156,0,"t1818",2021-10-18
"211","podkarpackie","strzyżowski",2,0.33,0,0,0,8,0,156,74,2,72,0,"t1819",2021-10-18
"212","podkarpackie","tarnobrzeski",5,0.95,0,0,0,11,2,91,56,5,51,0,"t1820",2021-10-18
"213","podkarpackie","leski",0,0,0,0,0,5,2,30,39,0,39,0,"t1821",2021-10-18
"214","podkarpackie","Krosno",2,0.43,0,0,0,15,1,93,61,2,59,0,"t1861",2021-10-18
"215","podkarpackie","Przemyśl",8,1.32,0,0,0,34,4,186,107,10,97,0,"t1862",2021-10-18
"216","podkarpackie","Rzeszów",23,1.17,0,0,0,98,9,529,293,26,267,0,"t1863",2021-10-18
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,11,0,29,89,0,89,0,"t1864",2021-10-18
"218","podlaskie","augustowski",10,1.73,1,0,1,42,9,404,125,13,112,0,"t2001",2021-10-18
"219","podlaskie","białostocki",71,4.72,0,0,0,219,16,2159,333,77,255,1,"t2002",2021-10-18
"220","podlaskie","bielski",9,1.66,0,0,0,82,5,985,93,9,84,0,"t2003",2021-10-18
"221","podlaskie","grajewski",4,0.85,0,0,0,5,4,49,79,4,75,0,"t2004",2021-10-18
"222","podlaskie","hajnowski",7,1.66,0,0,0,27,7,338,68,7,61,0,"t2005",2021-10-18
"223","podlaskie","kolneński",3,0.79,0,0,0,6,3,60,30,3,27,0,"t2006",2021-10-18
"224","podlaskie","łomżyński",3,0.59,0,0,0,19,2,153,37,3,33,1,"t2007",2021-10-18
"225","podlaskie","moniecki",4,0.99,0,0,0,12,2,431,41,4,37,0,"t2008",2021-10-18
"226","podlaskie","sejneński",4,2.02,0,0,0,24,3,190,29,4,25,0,"t2009",2021-10-18
"227","podlaskie","siemiatycki",10,2.28,0,0,0,32,6,183,65,12,52,1,"t2010",2021-10-18
"228","podlaskie","sokólski",19,2.87,0,0,0,65,10,352,71,21,50,0,"t2011",2021-10-18
"229","podlaskie","suwalski",8,2.25,0,0,0,28,1,355,39,9,30,0,"t2012",2021-10-18
"230","podlaskie","wysokomazowiecki",14,2.47,0,0,0,46,11,377,73,15,58,0,"t2013",2021-10-18
"231","podlaskie","zambrowski",6,1.38,0,0,0,19,2,320,60,9,51,0,"t2014",2021-10-18
"232","podlaskie","Białystok",156,5.24,3,0,3,546,57,4257,574,164,409,1,"t2061",2021-10-18
"233","podlaskie","Łomża",10,1.59,0,0,0,28,2,261,70,11,59,0,"t2062",2021-10-18
"234","podlaskie","Suwałki",15,2.15,0,0,0,41,0,253,82,15,66,1,"t2063",2021-10-18
"235","pomorskie","bytowski",1,0.13,0,0,0,28,0,304,127,1,126,0,"t2201",2021-10-18
"236","pomorskie","chojnicki",3,0.31,0,0,0,20,0,84,104,3,100,1,"t2202",2021-10-18
"237","pomorskie","człuchowski",1,0.18,0,0,0,5,0,56,63,1,62,0,"t2203",2021-10-18
"238","pomorskie","gdański",18,1.51,0,0,0,69,3,584,183,19,164,0,"t2204",2021-10-18
"239","pomorskie","kartuski",8,0.57,0,0,0,31,3,452,178,9,169,0,"t2205",2021-10-18
"240","pomorskie","kościerski",7,0.96,0,0,0,18,8,162,96,8,88,0,"t2206",2021-10-18
"241","pomorskie","kwidzyński",0,0,0,0,0,20,2,196,59,0,59,0,"t2207",2021-10-18
"242","pomorskie","lęborski",6,0.91,0,0,0,7,0,51,86,6,80,0,"t2208",2021-10-18
"243","pomorskie","malborski",9,1.42,0,0,0,28,0,285,128,11,117,0,"t2209",2021-10-18
"244","pomorskie","nowodworski",2,0.56,1,0,1,19,0,88,42,2,40,0,"t2210",2021-10-18
"245","pomorskie","pucki",2,0.23,0,0,0,17,2,224,69,2,67,0,"t2211",2021-10-18
"246","pomorskie","słupski",3,0.3,0,0,0,16,4,419,79,3,75,1,"t2212",2021-10-18
"247","pomorskie","starogardzki",5,0.39,0,0,0,19,6,209,95,5,89,1,"t2213",2021-10-18
"248","pomorskie","tczewski",9,0.78,0,0,0,38,2,594,157,9,146,2,"t2214",2021-10-18
"249","pomorskie","wejherowski",3,0.14,0,0,0,63,0,531,260,3,257,0,"t2215",2021-10-18
"250","pomorskie","sztumski",3,0.73,0,0,0,5,0,47,35,3,31,1,"t2216",2021-10-18
"251","pomorskie","Gdańsk",60,1.27,0,0,0,218,28,2225,730,62,664,4,"t2261",2021-10-18
