wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
lubelskie;krasnostawski;34;5.4;1;0;1;20;609;94;35;58;1;t0606;2020-12-10
lubelskie;kraśnicki;21;2.21;0;0;0;38;478;103;33;70;0;t0607;2020-12-10
lubelskie;lubartowski;18;2.04;0;0;0;25;581;74;20;54;0;t0608;2020-12-10
lubelskie;lubelski;42;2.69;0;0;0;67;1148;184;45;134;5;t0609;2020-12-10
lubelskie;łęczyński;11;1.92;0;0;0;29;393;56;11;43;2;t0610;2020-12-10
lubelskie;łukowski;9;0.84;0;0;0;23;415;70;10;60;0;t0611;2020-12-10
lubelskie;opolski;12;2.04;1;0;1;22;325;56;15;41;0;t0612;2020-12-10
lubelskie;parczewski;3;0.87;1;1;0;16;184;20;4;16;0;t0613;2020-12-10
lubelskie;puławski;29;2.57;1;0;1;70;681;155;32;120;3;t0614;2020-12-10
lubelskie;radzyński;9;1.54;1;0;1;7;169;54;11;43;0;t0615;2020-12-10
lubelskie;rycki;11;1.97;0;0;0;25;336;51;12;38;1;t0616;2020-12-10
lubelskie;świdnicki;24;3.35;1;0;1;44;675;121;28;93;0;t0617;2020-12-10
lubelskie;tomaszowski;35;4.25;1;0;1;15;340;94;39;53;2;t0618;2020-12-10
lubelskie;włodawski;25;6.54;0;0;0;26;210;101;26;74;1;t0619;2020-12-10
lubelskie;zamojski;25;2.36;0;0;0;19;329;88;26;60;2;t0620;2020-12-10
lubelskie;Biała Podlaska;11;1.92;2;1;1;18;431;71;13;58;0;t0661;2020-12-10
lubelskie;Chełm;44;7.14;1;1;0;54;539;132;48;83;1;t0662;2020-12-10
lubelskie;Lublin;155;4.56;0;0;0;199;2088;577;169;407;1;t0663;2020-12-10
lubelskie;Zamość;28;4.43;0;0;0;14;207;93;35;58;0;t0664;2020-12-10
lubuskie;gorzowski;34;4.72;4;4;0;41;660;89;34;53;2;t0801;2020-12-10
lubuskie;krośnieński;18;3.29;0;0;0;45;520;58;20;35;3;t0802;2020-12-10
lubuskie;międzyrzecki;57;9.93;0;0;0;28;442;161;60;98;3;t0803;2020-12-10
lubuskie;nowosolski;14;1.63;1;0;1;27;452;114;20;93;1;t0804;2020-12-10
lubuskie;słubicki;31;6.61;0;0;0;37;673;91;33;55;3;t0805;2020-12-10
lubuskie;strzelecko-drezdenecki;12;2.46;0;0;0;17;287;51;16;35;0;t0806;2020-12-10
lubuskie;sulęciński;24;6.84;0;0;0;29;403;153;38;113;2;t0807;2020-12-10
lubuskie;świebodziński;31;5.57;1;1;0;20;500;97;33;59;5;t0808;2020-12-10
lubuskie;zielonogórski;25;3.3;3;0;3;39;513;122;36;83;3;t0809;2020-12-10
lubuskie;żagański;26;3.31;1;1;0;33;562;106;27;74;5;t0810;2020-12-10
lubuskie;żarski;37;3.86;0;0;0;31;595;123;41;78;4;t0811;2020-12-10
lubuskie;wschowski;5;1.29;1;1;0;10;190;31;5;26;0;t0812;2020-12-10
lubuskie;Gorzów Wielkopolski;58;4.7;3;3;0;78;887;172;61;110;1;t0861;2020-12-10
lubuskie;Zielona Góra;71;5.03;4;1;3;69;935;223;74;146;3;t0862;2020-12-10
łódzkie;bełchatowski;32;2.84;3;0;3;35;496;103;37;63;3;t1001;2020-12-10
łódzkie;kutnowski;22;2.29;2;1;1;25;671;107;30;75;2;t1002;2020-12-10
łódzkie;łaski;10;2.01;0;0;0;22;254;55;12;41;2;t1003;2020-12-10
łódzkie;łęczycki;14;2.82;3;1;2;23;442;68;19;48;1;t1004;2020-12-10
łódzkie;łowicki;2;0.26;0;0;0;30;343;60;4;54;2;t1005;2020-12-10
łódzkie;łódzki wschodni;36;4.97;2;0;2;42;601;158;37;109;12;t1006;2020-12-10
łódzkie;opoczyński;7;0.92;0;0;0;8;153;49;8;40;1;t1007;2020-12-10
łódzkie;pabianicki;49;4.11;1;0;1;56;949;213;51;156;6;t1008;2020-12-10
łódzkie;pajęczański;7;1.37;0;0;0;16;233;46;9;34;3;t1009;2020-12-10
łódzkie;piotrkowski;10;1.09;0;0;0;16;364;79;12;66;1;t1010;2020-12-10
łódzkie;poddębicki;20;4.87;0;0;0;16;367;84;30;53;1;t1011;2020-12-10
łódzkie;radomszczański;18;1.6;1;0;1;39;496;78;18;58;2;t1012;2020-12-10
łódzkie;rawski;12;2.47;0;0;0;20;315;48;12;36;0;t1013;2020-12-10
łódzkie;sieradzki;61;5.2;4;4;0;29;698;170;66;94;10;t1014;2020-12-10
łódzkie;skierniewicki;7;1.83;1;1;0;11;286;32;7;25;0;t1015;2020-12-10
łódzkie;tomaszowski;51;4.39;0;0;0;30;652;173;54;115;4;t1016;2020-12-10
łódzkie;wieluński;17;2.23;2;2;0;25;389;63;19;38;6;t1017;2020-12-10
łódzkie;wieruszowski;11;2.62;0;0;0;11;197;30;11;19;0;t1018;2020-12-10
łódzkie;zduńskowolski;23;3.47;1;1;0;19;379;94;24;66;4;t1019;2020-12-10
łódzkie;zgierski;48;2.89;6;0;6;91;1159;214;53;152;9;t1020;2020-12-10
łódzkie;brzeziński;16;5.2;1;0;1;11;113;46;18;26;2;t1021;2020-12-10
łódzkie;Łódź;335;4.95;14;0;14;473;4816;1424;355;1000;69;t1061;2020-12-10
łódzkie;Piotrków Trybunalski;14;1.92;0;0;0;26;330;74;16;58;0;t1062;2020-12-10
łódzkie;Skierniewice;24;5.01;0;0;0;24;289;65;25;40;0;t1063;2020-12-10
małopolskie;bocheński;24;2.24;2;2;0;31;290;86;25;60;1;t1201;2020-12-10
małopolskie;brzeski;7;0.75;0;0;0;17;291;83;7;76;0;t1202;2020-12-10
małopolskie;chrzanowski;26;2.09;3;3;0;36;442;82;26;55;1;t1203;2020-12-10
małopolskie;dąbrowski;7;1.18;2;2;0;6;166;39;7;31;1;t1204;2020-12-10
małopolskie;gorlicki;19;1.75;8;2;6;14;382;88;21;64;3;t1205;2020-12-10
małopolskie;krakowski;34;1.21;1;0;1;86;1212;197;35;155;7;t1206;2020-12-10
małopolskie;limanowski;5;0.38;0;0;0;7;179;59;6;49;4;t1207;2020-12-10
małopolskie;miechowski;9;1.85;0;0;0;8;92;34;9;23;2;t1208;2020-12-10
małopolskie;myślenicki;23;1.8;0;0;0;18;286;87;26;56;5;t1209;2020-12-10
małopolskie;nowosądecki;15;0.69;1;1;0;17;296;122;18;98;6;t1210;2020-12-10
małopolskie;nowotarski;4;0.21;1;0;1;13;163;98;5;92;1;t1211;2020-12-10
małopolskie;olkuski;11;0.99;3;2;1;27;344;75;11;63;1;t1212;2020-12-10
małopolskie;oświęcimski;31;2.02;0;0;0;46;499;107;33;71;3;t1213;2020-12-10
małopolskie;proszowicki;3;0.7;0;0;0;3;143;31;3;26;2;t1214;2020-12-10
małopolskie;suski;9;1.07;0;0;0;7;334;63;12;49;2;t1215;2020-12-10
małopolskie;tarnowski;25;1.24;0;0;0;30;619;104;26;77;1;t1216;2020-12-10
małopolskie;tatrzański;2;0.29;0;0;0;2;186;29;3;25;1;t1217;2020-12-10
małopolskie;wadowicki;19;1.19;2;0;2;16;672;85;24;60;1;t1218;2020-12-10
małopolskie;wielicki;22;1.69;0;0;0;41;432;92;24;64;4;t1219;2020-12-10
małopolskie;Kraków;150;1.92;2;2;0;276;2651;746;156;569;21;t1261;2020-12-10
małopolskie;Nowy Sącz;5;0.6;2;0;2;2;155;50;5;43;2;t1262;2020-12-10
małopolskie;Tarnów;24;2.22;0;0;0;24;373;62;25;36;1;t1263;2020-12-10
mazowieckie;białobrzeski;5;1.5;1;0;1;13;193;32;5;25;2;t1401;2020-12-10
mazowieckie;ciechanowski;33;3.7;0;0;0;46;398;227;43;168;16;t1402;2020-12-10
mazowieckie;garwoliński;11;1.01;0;0;0;15;342;112;14;97;1;t1403;2020-12-10
mazowieckie;gostyniński;4;0.89;4;0;4;22;209;62;15;44;3;t1404;2020-12-10
mazowieckie;grodziski;26;2.69;0;0;0;67;996;111;30;80;1;t1405;2020-12-10
mazowieckie;grójecki;49;4.99;4;4;0;41;1582;150;51;92;7;t1406;2020-12-10
mazowieckie;kozienicki;8;1.34;0;0;0;17;420;70;9;59;2;t1407;2020-12-10
mazowieckie;legionowski;36;3.02;0;0;0;61;807;160;37;117;6;t1408;2020-12-10
mazowieckie;lipski;10;2.96;0;0;0;13;109;50;10;38;2;t1409;2020-12-10
mazowieckie;łosicki;3;0.98;0;0;0;5;179;23;6;16;1;t1410;2020-12-10
mazowieckie;makowski;5;1.12;0;0;0;12;182;33;5;27;1;t1411;2020-12-10
mazowieckie;miński;29;1.87;2;0;2;65;975;212;32;173;7;t1412;2020-12-10
mazowieckie;mławski;14;1.93;1;0;1;40;496;131;40;81;10;t1413;2020-12-10
mazowieckie;nowodworski;6;0.76;2;0;2;33;477;69;11;57;1;t1414;2020-12-10
mazowieckie;ostrołęcki;27;3.05;0;0;0;13;286;99;28;67;4;t1415;2020-12-10
mazowieckie;ostrowski;12;1.66;0;0;0;19;416;61;18;42;1;t1416;2020-12-10
mazowieckie;otwocki;75;6.03;2;0;2;90;1138;268;77;183;8;t1417;2020-12-10
mazowieckie;piaseczyński;86;4.54;4;2;2;99;1734;384;92;275;17;t1418;2020-12-10
mazowieckie;płocki;43;3.88;3;1;2;94;809;224;67;132;25;t1419;2020-12-10
mazowieckie;płoński;31;3.57;0;0;0;36;612;115;35;71;9;t1420;2020-12-10
mazowieckie;pruszkowski;71;4.27;3;0;3;78;1448;276;75;191;10;t1421;2020-12-10
mazowieckie;przasnyski;18;3.44;0;0;0;32;398;52;19;33;0;t1422;2020-12-10
mazowieckie;przysuski;6;1.45;3;0;3;8;103;29;7;18;4;t1423;2020-12-10
mazowieckie;pułtuski;11;2.12;0;0;0;28;238;59;12;42;5;t1424;2020-12-10
mazowieckie;radomski;40;2.63;0;0;0;38;696;167;42;119;6;t1425;2020-12-10
mazowieckie;siedlecki;10;1.23;1;0;1;13;460;78;27;45;6;t1426;2020-12-10
mazowieckie;sierpecki;5;0.97;2;0;2;19;264;53;19;32;2;t1427;2020-12-10
mazowieckie;sochaczewski;10;1.18;0;0;0;38;706;85;13;72;0;t1428;2020-12-10
mazowieckie;sokołowski;3;0.56;0;0;0;6;240;51;3;47;1;t1429;2020-12-10
mazowieckie;szydłowiecki;2;0.51;1;0;1;11;140;29;2;26;1;t1430;2020-12-10
mazowieckie;warszawski zachodni;41;3.43;0;0;0;94;1382;166;42;121;3;t1432;2020-12-10
mazowieckie;węgrowski;12;1.83;0;0;0;17;404;94;19;63;12;t1433;2020-12-10
mazowieckie;wołomiński;91;3.62;0;0;0;165;1765;454;102;323;29;t1434;2020-12-10
mazowieckie;wyszkowski;16;2.15;2;0;2;25;289;65;16;46;3;t1435;2020-12-10
mazowieckie;zwoleński;5;1.39;0;0;0;6;213;30;6;24;0;t1436;2020-12-10
mazowieckie;żuromiński;1;0.26;0;0;0;7;141;26;1;25;0;t1437;2020-12-10
mazowieckie;żyrardowski;25;3.31;1;1;0;54;517;114;30;79;5;t1438;2020-12-10
mazowieckie;Ostrołęka;13;2.51;2;0;2;20;145;72;15;51;6;t1461;2020-12-10
mazowieckie;Płock;65;5.46;4;3;1;88;724;336;112;203;21;t1462;2020-12-10
mazowieckie;Radom;81;3.85;0;0;0;76;828;502;85;398;19;t1463;2020-12-10
mazowieckie;Siedlce;14;1.79;1;0;1;27;349;150;26;117;7;t1464;2020-12-10
mazowieckie;Warszawa;675;3.76;15;0;15;1027;11230;3895;749;3005;141;t1465;2020-12-10
opolskie;brzeski;19;2.12;1;0;1;42;543;71;21;50;0;t1601;2020-12-10
opolskie;głubczycki;34;7.51;2;0;2;14;286;104;36;67;1;t1602;2020-12-10
opolskie;kędzierzyńsko-kozielski;32;3.42;1;0;1;36;609;106;33;72;1;t1603;2020-12-10
opolskie;kluczborski;21;3.22;0;0;0;16;410;77;24;51;2;t1604;2020-12-10
opolskie;krapkowicki;20;3.15;0;0;0;16;496;70;22;45;3;t1605;2020-12-10
opolskie;namysłowski;46;10.78;0;0;0;8;374;107;47;58;2;t1606;2020-12-10
opolskie;nyski;49;3.62;2;0;2;39;719;171;51;118;2;t1607;2020-12-10
opolskie;oleski;9;1.4;0;0;0;8;302;55;12;41;2;t1608;2020-12-10
opolskie;opolski;37;2.99;3;0;3;45;813;135;44;88;3;t1609;2020-12-10
opolskie;prudnicki;13;2.36;0;0;0;19;208;51;13;36;2;t1610;2020-12-10
opolskie;strzelecki;29;3.91;1;1;0;39;547;72;30;41;1;t1611;2020-12-10
opolskie;Opole;31;2.42;3;0;3;66;997;168;35;133;0;t1661;2020-12-10
podkarpackie;bieszczadzki;1;0.46;0;0;0;4;47;8;1;7;0;t1801;2020-12-10
podkarpackie;brzozowski;6;0.92;1;1;0;7;127;69;6;62;1;t1802;2020-12-10
podkarpackie;dębicki;9;0.67;3;1;2;18;270;79;10;69;0;t1803;2020-12-10
podkarpackie;jarosławski;14;1.17;0;0;0;12;370;100;20;76;4;t1804;2020-12-10
podkarpackie;jasielski;9;0.79;2;0;2;11;229;89;10;79;0;t1805;2020-12-10
podkarpackie;kolbuszowski;5;0.8;2;0;2;4;148;47;13;34;0;t1806;2020-12-10
podkarpackie;krośnieński;11;0.98;1;0;1;11;187;55;12;43;0;t1807;2020-12-10
podkarpackie;leżajski;8;1.16;4;0;4;9;149;56;11;42;3;t1808;2020-12-10
podkarpackie;lubaczowski;16;2.91;2;1;1;11;464;68;17;51;0;t1809;2020-12-10
podkarpackie;łańcucki;22;2.71;1;0;1;29;391;73;22;48;3;t1810;2020-12-10
podkarpackie;mielecki;22;1.61;4;0;4;15;428;147;41;106;0;t1811;2020-12-10
podkarpackie;niżański;0;0.0;0;0;0;11;312;36;1;34;1;t1812;2020-12-10
podkarpackie;przemyski;11;1.49;2;0;2;16;456;67;11;53;3;t1813;2020-12-10
podkarpackie;przeworski;4;0.51;0;0;0;13;181;44;7;33;4;t1814;2020-12-10
podkarpackie;ropczycko-sędziszowski;3;0.4;2;1;1;10;123;35;4;29;2;t1815;2020-12-10
podkarpackie;rzeszowski;11;0.65;0;0;0;29;622;121;13;108;0;t1816;2020-12-10
podkarpackie;sanocki;2;0.21;0;0;0;9;159;66;3;63;0;t1817;2020-12-10
podkarpackie;stalowowolski;9;0.85;1;0;1;27;492;64;12;52;0;t1818;2020-12-10
podkarpackie;strzyżowski;5;0.82;2;2;0;13;242;40;6;33;1;t1819;2020-12-10
podkarpackie;tarnobrzeski;10;1.89;1;0;1;11;229;86;22;63;1;t1820;2020-12-10
podkarpackie;leski;0;0.0;0;0;0;7;73;12;0;12;0;t1821;2020-12-10
podkarpackie;Krosno;7;1.52;1;0;1;5;82;29;8;21;0;t1861;2020-12-10
podkarpackie;Przemyśl;13;2.15;1;0;1;17;229;64;15;49;0;t1862;2020-12-10
podkarpackie;Rzeszów;50;2.54;5;2;3;73;652;232;56;173;3;t1863;2020-12-10
podkarpackie;Tarnobrzeg;13;2.79;1;0;1;10;185;162;48;113;1;t1864;2020-12-10
podlaskie;augustowski;14;2.42;4;4;0;25;314;48;14;33;1;t2001;2020-12-10
podlaskie;białostocki;55;3.66;5;1;4;56;768;259;59;194;6;t2002;2020-12-10
podlaskie;bielski;8;1.48;0;0;0;20;316;86;8;78;0;t2003;2020-12-10
podlaskie;grajewski;1;0.21;0;0;0;4;196;15;1;14;0;t2004;2020-12-10
podlaskie;hajnowski;13;3.07;3;1;2;20;268;57;16;40;1;t2005;2020-12-10
podlaskie;kolneński;4;1.05;2;0;2;10;124;24;6;17;1;t2006;2020-12-10
podlaskie;łomżyński;6;1.18;2;1;1;7;322;32;9;23;0;t2007;2020-12-10
podlaskie;moniecki;1;0.25;0;0;0;2;190;13;2;11;0;t2008;2020-12-10
podlaskie;sejneński;5;2.52;0;0;0;6;128;19;5;14;0;t2009;2020-12-10
podlaskie;siemiatycki;7;1.59;3;0;3;4;210;44;13;29;2;t2010;2020-12-10
podlaskie;sokólski;18;2.72;0;0;0;21;407;60;20;39;1;t2011;2020-12-10
podlaskie;suwalski;11;3.09;0;0;0;11;222;40;12;28;0;t2012;2020-12-10
podlaskie;wysokomazowiecki;4;0.71;2;1;1;19;340;45;6;39;0;t2013;2020-12-10
podlaskie;zambrowski;17;3.92;2;1;1;18;242;59;19;40;0;t2014;2020-12-10
podlaskie;Białystok;94;3.16;13;7;6;158;1719;429;114;311;4;t2061;2020-12-10
podlaskie;Łomża;15;2.39;1;1;0;26;314;54;17;36;1;t2062;2020-12-10
podlaskie;Suwałki;39;5.59;3;0;3;29;539;108;42;66;0;t2063;2020-12-10
pomorskie;bytowski;19;2.4;0;0;0;24;475;95;21;73;1;t2201;2020-12-10
pomorskie;chojnicki;23;2.35;2;0;2;37;526;88;25;60;3;t2202;2020-12-10
pomorskie;człuchowski;48;8.58;1;0;1;26;468;100;49;48;3;t2203;2020-12-10
pomorskie;gdański;51;4.27;0;0;0;84;1219;167;54;105;8;t2204;2020-12-10
pomorskie;kartuski;33;2.34;0;0;0;58;1033;155;34;114;7;t2205;2020-12-10
pomorskie;kościerski;8;1.1;0;0;0;28;524;50;9;38;3;t2206;2020-12-10
pomorskie;kwidzyński;33;3.97;0;0;0;39;558;95;34;58;3;t2207;2020-12-10
pomorskie;lęborski;24;3.63;1;0;1;27;334;104;30;72;2;t2208;2020-12-10
pomorskie;malborski;27;4.26;1;0;1;52;587;114;27;85;2;t2209;2020-12-10
pomorskie;nowodworski;25;7.05;1;0;1;13;364;62;25;35;2;t2210;2020-12-10
pomorskie;pucki;27;3.1;1;1;0;35;690;123;35;85;3;t2211;2020-12-10
pomorskie;słupski;177;17.92;2;1;1;48;978;374;186;178;10;t2212;2020-12-10
pomorskie;starogardzki;45;3.51;0;0;0;53;727;134;45;83;6;t2213;2020-12-10
pomorskie;tczewski;45;3.89;2;0;2;53;951;174;54;114;6;t2214;2020-12-10
pomorskie;wejherowski;92;4.21;0;0;0;143;1663;329;99;204;26;t2215;2020-12-10
pomorskie;sztumski;22;5.35;0;0;0;29;432;97;23;71;3;t2216;2020-12-10
pomorskie;Gdańsk;203;4.31;6;0;6;326;3704;836;216;588;32;t2261;2020-12-10
pomorskie;Gdynia;127;5.17;4;2;2;176;1704;468;132;316;20;t2262;2020-12-10
pomorskie;Słupsk;110;12.18;1;0;1;59;928;406;118;276;12;t2263;2020-12-10
pomorskie;Sopot;9;2.53;0;0;0;14;210;68;13;50;5;t2264;2020-12-10
śląskie;będziński;35;2.37;1;0;1;57;723;147;36;106;5;t2401;2020-12-10
śląskie;bielski;46;2.77;0;0;0;63;1057;178;46;129;3;t2402;2020-12-10
śląskie;cieszyński;28;1.57;2;0;2;23;801;121;30;85;6;t2403;2020-12-10
śląskie;częstochowski;26;1.94;1;0;1;34;467;98;27;69;2;t2404;2020-12-10
śląskie;gliwicki;40;3.46;2;0;2;44;757;131;42;86;3;t2405;2020-12-10
śląskie;kłobucki;16;1.89;1;1;0;25;391;66;17;46;3;t2406;2020-12-10
śląskie;lubliniecki;12;1.57;0;0;0;17;344;62;12;48;2;t2407;2020-12-10
śląskie;mikołowski;18;1.81;2;0;2;37;560;103;18;84;1;t2408;2020-12-10
śląskie;myszkowski;24;3.39;1;0;1;30;373;91;25;63;3;t2409;2020-12-10
śląskie;pszczyński;23;2.06;1;0;1;36;521;103;24;78;1;t2410;2020-12-10
śląskie;raciborski;13;1.2;6;0;6;26;481;84;17;63;4;t2411;2020-12-10
śląskie;rybnicki;17;2.17;4;0;4;24;370;70;18;50;2;t2412;2020-12-10
śląskie;tarnogórski;41;2.91;2;0;2;40;705;177;42;134;1;t2413;2020-12-10
śląskie;bieruńsko-lędziński;14;2.34;0;0;0;18;299;57;14;43;0;t2414;2020-12-10
śląskie;wodzisławski;41;2.61;5;0;5;32;617;142;46;95;1;t2415;2020-12-10
śląskie;zawierciański;24;2.05;0;0;0;44;432;120;27;92;1;t2416;2020-12-10
śląskie;żywiecki;15;0.98;2;0;2;24;722;140;16;124;0;t2417;2020-12-10
śląskie;Bielsko-Biała;52;3.05;3;0;3;73;890;251;53;198;0;t2461;2020-12-10
śląskie;Bytom;52;3.16;0;0;0;66;595;246;57;185;4;t2462;2020-12-10
śląskie;Chorzów;25;2.33;0;0;0;34;442;112;30;79;3;t2463;2020-12-10
śląskie;Częstochowa;26;1.19;1;0;1;58;753;184;32;152;0;t2464;2020-12-10
śląskie;Dąbrowa Górnicza;6;0.5;1;0;1;52;597;108;9;94;5;t2465;2020-12-10
śląskie;Gliwice;51;2.86;4;0;4;91;1026;231;57;170;4;t2466;2020-12-10
śląskie;Jastrzębie-Zdrój;22;2.49;0;0;0;33;361;110;22;88;0;t2467;2020-12-10
śląskie;Jaworzno;43;4.74;1;0;1;38;448;126;44;81;1;t2468;2020-12-10
śląskie;Katowice;95;3.26;9;0;9;122;1317;495;102;384;9;t2469;2020-12-10
śląskie;Mysłowice;9;1.21;2;1;1;17;275;60;9;50;1;t2470;2020-12-10
śląskie;Piekary Śląskie;19;3.46;1;0;1;18;224;76;38;36;2;t2471;2020-12-10
