wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;1895;0.49;31;8;23;6522;1264;102759;38494;2121;36234;139;t0000;2021-10-07
dolnoœl¹skie;boles³awiecki;1;0.11;0;0;0;20;2;245;126;2;124;0;t0201;2021-10-07
dolnoœl¹skie;dzier¿oniowski;2;0.20;0;0;0;13;1;120;66;2;63;1;t0202;2021-10-07
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;10;3;78;81;4;77;0;t0203;2021-10-07
dolnoœl¹skie;górowski;2;0.58;0;0;0;18;0;104;42;3;39;0;t0204;2021-10-07
dolnoœl¹skie;jaworski;1;0.20;0;0;0;3;3;58;20;1;19;0;t0205;2021-10-07
dolnoœl¹skie;jeleniogórski;1;0.16;0;0;0;9;1;87;61;1;60;0;t0206;2021-10-07
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;53;34;0;34;0;t0207;2021-10-07
dolnoœl¹skie;k³odzki;1;0.06;0;0;0;6;0;101;79;1;78;0;t0208;2021-10-07
dolnoœl¹skie;legnicki;2;0.36;0;0;0;1;0;71;41;2;39;0;t0209;2021-10-07
dolnoœl¹skie;lubañski;1;0.18;0;0;0;4;0;71;22;3;19;0;t0210;2021-10-07
dolnoœl¹skie;lubiñski;1;0.09;0;0;0;12;2;147;72;1;71;0;t0211;2021-10-07
dolnoœl¹skie;lwówecki;0;0;1;0;1;10;0;71;50;1;49;0;t0212;2021-10-07
dolnoœl¹skie;milicki;1;0.27;0;0;0;3;0;25;17;1;16;0;t0213;2021-10-07
dolnoœl¹skie;oleœnicki;0;0;0;0;0;11;2;184;57;0;57;0;t0214;2021-10-07
dolnoœl¹skie;o³awski;2;0.26;0;0;0;9;3;217;83;3;80;0;t0215;2021-10-07
dolnoœl¹skie;polkowicki;1;0.16;0;0;0;5;2;82;40;1;39;0;t0216;2021-10-07
dolnoœl¹skie;strzeliñski;1;0.23;0;0;0;8;0;58;31;1;30;0;t0217;2021-10-07
dolnoœl¹skie;œredzki;0;0;0;0;0;7;2;116;41;0;41;0;t0218;2021-10-07
dolnoœl¹skie;œwidnicki;4;0.26;0;0;0;5;15;411;87;4;83;0;t0219;2021-10-07
dolnoœl¹skie;trzebnicki;2;0.23;0;0;0;7;3;213;66;2;63;1;t0220;2021-10-07
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;4;2;38;44;0;44;0;t0221;2021-10-07
dolnoœl¹skie;wo³owski;0;0;0;0;0;1;0;53;25;0;25;0;t0222;2021-10-07
dolnoœl¹skie;wroc³awski;7;0.45;0;0;0;28;6;459;177;8;168;1;t0223;2021-10-07
dolnoœl¹skie;z¹bkowicki;3;0.47;0;0;0;5;1;96;47;3;43;1;t0224;2021-10-07
dolnoœl¹skie;zgorzelecki;5;0.56;0;0;0;19;5;163;42;5;37;0;t0225;2021-10-07
dolnoœl¹skie;z³otoryjski;1;0.23;0;0;0;4;0;60;25;2;23;0;t0226;2021-10-07
dolnoœl¹skie;Jelenia Góra;2;0.25;0;0;0;12;4;173;90;3;86;1;t0261;2021-10-07
dolnoœl¹skie;Legnica;6;0.61;0;0;0;12;5;361;95;6;88;1;t0262;2021-10-07
dolnoœl¹skie;Wroc³aw;36;0.56;0;0;0;101;24;2319;741;44;693;4;t0264;2021-10-07
dolnoœl¹skie;Wa³brzych;1;0.09;0;0;0;10;0;109;97;1;96;0;t0265;2021-10-07
kujawsko-pomorskie;aleksandrowski;4;0.73;0;0;0;6;3;83;59;6;53;0;t0401;2021-10-07
kujawsko-pomorskie;brodnicki;0;0;0;0;0;4;0;63;49;0;49;0;t0402;2021-10-07
kujawsko-pomorskie;bydgoski;1;0.08;0;0;0;13;1;236;88;1;86;1;t0403;2021-10-07
kujawsko-pomorskie;che³miñski;2;0.39;0;0;0;18;0;41;56;2;54;0;t0404;2021-10-07
kujawsko-pomorskie;golubsko-dobrzyñski;1;0.22;0;0;0;9;0;37;52;1;51;0;t0405;2021-10-07
kujawsko-pomorskie;grudzi¹dzki;2;0.50;0;0;0;1;0;8;24;2;22;0;t0406;2021-10-07
kujawsko-pomorskie;inowroc³awski;2;0.13;0;0;0;17;35;120;83;2;80;1;t0407;2021-10-07
kujawsko-pomorskie;lipnowski;1;0.15;0;0;0;0;0;36;36;1;35;0;t0408;2021-10-07
kujawsko-pomorskie;mogileñski;0;0;0;0;0;6;0;35;58;0;57;1;t0409;2021-10-07
kujawsko-pomorskie;nakielski;8;0.93;0;0;0;11;2;157;93;8;84;1;t0410;2021-10-07
kujawsko-pomorskie;radziejowski;1;0.25;1;0;1;6;5;37;29;2;27;0;t0411;2021-10-07
kujawsko-pomorskie;rypiñski;0;0;0;0;0;4;0;12;41;0;40;1;t0412;2021-10-07
kujawsko-pomorskie;sêpoleñski;1;0.24;0;0;0;1;0;27;41;1;40;0;t0413;2021-10-07
kujawsko-pomorskie;œwiecki;0;0;0;0;0;7;2;166;109;0;109;0;t0414;2021-10-07
kujawsko-pomorskie;toruñski;7;0.64;0;0;0;20;3;414;116;7;107;2;t0415;2021-10-07
kujawsko-pomorskie;tucholski;1;0.21;0;0;0;4;0;30;24;1;23;0;t0416;2021-10-07
kujawsko-pomorskie;w¹brzeski;0;0;1;0;1;2;0;15;37;0;36;1;t0417;2021-10-07
kujawsko-pomorskie;w³oc³awski;3;0.35;1;0;1;5;0;64;61;3;57;1;t0418;2021-10-07
kujawsko-pomorskie;¿niñski;8;1.14;0;0;0;19;1;90;100;11;89;0;t0419;2021-10-07
kujawsko-pomorskie;Bydgoszcz;11;0.32;1;0;1;42;9;582;385;13;370;2;t0461;2021-10-07
kujawsko-pomorskie;Grudzi¹dz;3;0.32;0;0;0;15;3;100;81;3;78;0;t0462;2021-10-07
kujawsko-pomorskie;Toruñ;17;0.85;0;0;0;44;6;498;209;20;187;2;t0463;2021-10-07
kujawsko-pomorskie;W³oc³awek;4;0.37;0;0;0;8;3;78;83;4;78;1;t0464;2021-10-07
lubelskie;bialski;21;1.90;3;2;1;55;16;619;133;23;110;0;t0601;2021-10-07
lubelskie;bi³gorajski;14;1.39;1;0;1;27;5;586;107;21;86;0;t0602;2021-10-07
lubelskie;che³mski;18;2.32;0;0;0;29;6;664;104;19;84;1;t0603;2021-10-07
lubelskie;hrubieszowski;1;0.16;0;0;0;7;1;62;47;1;46;0;t0604;2021-10-07
lubelskie;janowski;3;0.66;0;0;0;31;4;484;61;3;58;0;t0605;2021-10-07
lubelskie;krasnostawski;6;0.95;0;0;0;20;8;319;73;6;65;2;t0606;2021-10-07
lubelskie;kraœnicki;27;2.84;0;0;0;56;17;749;139;29;110;0;t0607;2021-10-07
lubelskie;lubartowski;21;2.38;0;0;0;48;13;513;91;23;68;0;t0608;2021-10-07
lubelskie;lubelski;39;2.50;2;0;2;81;22;1085;236;42;194;0;t0609;2021-10-07
lubelskie;³êczyñski;20;3.49;0;0;0;37;25;822;86;20;66;0;t0610;2021-10-07
lubelskie;³ukowski;16;1.50;0;0;0;27;2;483;91;18;73;0;t0611;2021-10-07
lubelskie;opolski;9;1.53;0;0;0;22;7;812;44;10;34;0;t0612;2021-10-07
lubelskie;parczewski;14;4.05;0;0;0;21;2;289;64;14;50;0;t0613;2021-10-07
lubelskie;pu³awski;19;1.68;2;1;1;58;7;764;114;20;94;0;t0614;2021-10-07
lubelskie;radzyñski;5;0.85;0;0;0;21;7;403;52;5;47;0;t0615;2021-10-07
lubelskie;rycki;7;1.25;0;0;0;7;2;191;55;8;47;0;t0616;2021-10-07
lubelskie;œwidnicki;12;1.67;0;0;0;32;7;426;88;12;76;0;t0617;2021-10-07
lubelskie;tomaszowski;3;0.36;0;0;0;4;0;99;55;3;51;1;t0618;2021-10-07
lubelskie;w³odawski;13;3.40;0;0;0;25;4;267;96;13;83;0;t0619;2021-10-07
lubelskie;zamojski;1;0.09;0;0;0;8;2;81;77;1;76;0;t0620;2021-10-07
lubelskie;Bia³a Podlaska;10;1.75;0;0;0;69;12;618;83;11;72;0;t0661;2021-10-07
lubelskie;Che³m;5;0.81;0;0;0;37;6;602;94;7;87;0;t0662;2021-10-07
lubelskie;Lublin;81;2.39;1;0;1;250;61;1763;595;86;507;2;t0663;2021-10-07
lubelskie;Zamoœæ;1;0.16;1;1;0;8;0;41;42;1;41;0;t0664;2021-10-07
lubuskie;gorzowski;1;0.14;0;0;0;11;0;113;73;1;72;0;t0801;2021-10-07
lubuskie;kroœnieñski;1;0.18;0;0;0;4;0;153;45;1;44;0;t0802;2021-10-07
lubuskie;miêdzyrzecki;0;0;0;0;0;3;0;133;46;0;46;0;t0803;2021-10-07
lubuskie;nowosolski;2;0.23;0;0;0;11;0;138;91;2;89;0;t0804;2021-10-07
lubuskie;s³ubicki;2;0.43;0;0;0;8;2;103;60;2;58;0;t0805;2021-10-07
lubuskie;strzelecko-drezdenecki;3;0.61;0;0;0;7;1;38;40;4;36;0;t0806;2021-10-07
lubuskie;sulêciñski;0;0;0;0;0;3;3;129;18;0;18;0;t0807;2021-10-07
lubuskie;œwiebodziñski;3;0.54;0;0;0;8;4;382;48;3;44;1;t0808;2021-10-07
lubuskie;zielonogórski;2;0.26;0;0;0;9;1;178;72;2;70;0;t0809;2021-10-07
lubuskie;¿agañski;0;0;0;0;0;6;0;93;49;0;49;0;t0810;2021-10-07
lubuskie;¿arski;0;0;0;0;0;17;1;95;87;0;87;0;t0811;2021-10-07
lubuskie;wschowski;2;0.52;0;0;0;2;0;65;40;2;38;0;t0812;2021-10-07
lubuskie;Gorzów Wielkopolski;4;0.32;0;0;0;17;2;225;120;4;113;3;t0861;2021-10-07
lubuskie;Zielona Góra;6;0.42;1;0;1;19;12;459;170;6;164;0;t0862;2021-10-07
³ódzkie;be³chatowski;2;0.18;0;0;0;13;5;266;80;4;76;0;t1001;2021-10-07
³ódzkie;kutnowski;7;0.73;0;0;0;7;3;176;105;7;98;0;t1002;2021-10-07
³ódzkie;³aski;0;0;0;0;0;4;1;59;26;0;26;0;t1003;2021-10-07
³ódzkie;³êczycki;0;0;0;0;0;2;0;81;49;0;49;0;t1004;2021-10-07
³ódzkie;³owicki;2;0.26;0;0;0;5;1;128;70;3;66;1;t1005;2021-10-07
³ódzkie;³ódzki wschodni;7;0.97;1;0;1;8;3;314;79;8;71;0;t1006;2021-10-07
³ódzkie;opoczyñski;1;0.13;0;0;0;1;0;92;54;1;52;1;t1007;2021-10-07
³ódzkie;pabianicki;5;0.42;0;0;0;19;3;174;118;7;111;0;t1008;2021-10-07
³ódzkie;pajêczañski;0;0;0;0;0;5;0;80;32;0;32;0;t1009;2021-10-07
