wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;428;0.11;108;27;81;4293;378;59658;58099;677;57187;235;t0000;2021-06-08
dolnoœl¹skie;boles³awiecki;5;0.56;0;0;0;15;2;181;144;7;137;0;t0201;2021-06-08
dolnoœl¹skie;dzier¿oniowski;0;0;2;1;1;4;3;74;90;0;89;1;t0202;2021-06-08
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;12;0;127;104;1;103;0;t0203;2021-06-08
dolnoœl¹skie;górowski;0;0;0;0;0;2;0;55;31;1;29;1;t0204;2021-06-08
dolnoœl¹skie;jaworski;1;0.20;0;0;0;8;1;53;44;2;42;0;t0205;2021-06-08
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;4;2;57;123;0;123;0;t0206;2021-06-08
dolnoœl¹skie;kamiennogórski;1;0.23;0;0;0;10;0;60;49;1;48;0;t0207;2021-06-08
dolnoœl¹skie;k³odzki;2;0.13;0;0;0;13;2;116;128;3;125;0;t0208;2021-06-08
dolnoœl¹skie;legnicki;0;0;0;0;0;4;0;75;47;0;47;0;t0209;2021-06-08
dolnoœl¹skie;lubañski;2;0.37;1;1;0;5;0;74;39;2;37;0;t0210;2021-06-08
dolnoœl¹skie;lubiñski;1;0.09;1;0;1;4;0;51;111;2;109;0;t0211;2021-06-08
dolnoœl¹skie;lwówecki;0;0;0;0;0;15;2;56;68;0;68;0;t0212;2021-06-08
dolnoœl¹skie;milicki;0;0;0;0;0;1;0;36;51;1;50;0;t0213;2021-06-08
dolnoœl¹skie;oleœnicki;2;0.19;0;0;0;14;3;158;117;3;114;0;t0214;2021-06-08
dolnoœl¹skie;o³awski;0;0;0;0;0;7;1;123;114;3;111;0;t0215;2021-06-08
dolnoœl¹skie;polkowicki;0;0;0;0;0;9;1;47;63;0;63;0;t0216;2021-06-08
dolnoœl¹skie;strzeliñski;1;0.23;0;0;0;6;1;20;36;1;35;0;t0217;2021-06-08
dolnoœl¹skie;œredzki;3;0.54;0;0;0;7;0;102;78;3;75;0;t0218;2021-06-08
dolnoœl¹skie;œwidnicki;2;0.13;0;0;0;10;0;199;182;3;179;0;t0219;2021-06-08
dolnoœl¹skie;trzebnicki;1;0.12;0;0;0;6;1;211;117;1;116;0;t0220;2021-06-08
dolnoœl¹skie;wa³brzyski;0;0;1;1;0;4;0;25;74;1;73;0;t0221;2021-06-08
dolnoœl¹skie;wo³owski;1;0.21;0;0;0;9;0;79;48;1;47;0;t0222;2021-06-08
dolnoœl¹skie;wroc³awski;3;0.19;0;0;0;15;2;287;267;4;262;1;t0223;2021-06-08
dolnoœl¹skie;z¹bkowicki;1;0.16;0;0;0;11;0;46;55;1;54;0;t0224;2021-06-08
dolnoœl¹skie;zgorzelecki;3;0.34;0;0;0;6;2;80;45;4;41;0;t0225;2021-06-08
dolnoœl¹skie;z³otoryjski;1;0.23;0;0;0;3;3;59;46;1;45;0;t0226;2021-06-08
dolnoœl¹skie;Jelenia Góra;1;0.13;0;0;0;8;2;67;122;1;119;2;t0261;2021-06-08
dolnoœl¹skie;Legnica;2;0.20;3;3;0;13;2;183;107;2;104;1;t0262;2021-06-08
dolnoœl¹skie;Wroc³aw;9;0.14;2;2;0;99;11;1711;1419;11;1400;8;t0264;2021-06-08
dolnoœl¹skie;Wa³brzych;1;0.09;0;0;0;3;0;70;183;1;182;0;t0265;2021-06-08
kujawsko-pomorskie;aleksandrowski;1;0.18;0;0;0;5;0;34;71;1;70;0;t0401;2021-06-08
kujawsko-pomorskie;brodnicki;0;0;0;0;0;4;1;48;85;0;84;1;t0402;2021-06-08
kujawsko-pomorskie;bydgoski;3;0.25;0;0;0;16;0;150;178;3;174;1;t0403;2021-06-08
kujawsko-pomorskie;che³miñski;0;0;0;0;0;6;0;34;49;0;49;0;t0404;2021-06-08
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;3;0;20;37;1;36;0;t0405;2021-06-08
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;2;0;14;47;0;46;1;t0406;2021-06-08
kujawsko-pomorskie;inowroc³awski;0;0;1;1;0;14;0;117;168;0;167;1;t0407;2021-06-08
kujawsko-pomorskie;lipnowski;0;0;0;0;0;2;1;78;76;0;75;1;t0408;2021-06-08
kujawsko-pomorskie;mogileñski;1;0.22;0;0;0;6;0;18;46;1;45;0;t0409;2021-06-08
kujawsko-pomorskie;nakielski;1;0.12;0;0;0;7;0;58;76;1;74;1;t0410;2021-06-08
kujawsko-pomorskie;radziejowski;0;0;0;0;0;9;0;56;30;0;29;1;t0411;2021-06-08
kujawsko-pomorskie;rypiñski;0;0;0;0;0;2;0;27;42;0;42;0;t0412;2021-06-08
kujawsko-pomorskie;sêpoleñski;1;0.24;0;0;0;4;1;101;44;1;43;0;t0413;2021-06-08
kujawsko-pomorskie;œwiecki;2;0.20;1;0;1;13;1;118;156;3;152;1;t0414;2021-06-08
kujawsko-pomorskie;toruñski;0;0;0;0;0;12;0;64;113;0;112;1;t0415;2021-06-08
kujawsko-pomorskie;tucholski;0;0;0;0;0;3;0;17;52;0;52;0;t0416;2021-06-08
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;4;0;15;43;0;43;0;t0417;2021-06-08
kujawsko-pomorskie;w³oc³awski;0;0;1;0;1;6;0;64;121;1;120;0;t0418;2021-06-08
kujawsko-pomorskie;¿niñski;0;0;0;0;0;5;2;38;50;1;49;0;t0419;2021-06-08
kujawsko-pomorskie;Bydgoszcz;5;0.14;1;0;1;37;3;398;726;8;716;2;t0461;2021-06-08
kujawsko-pomorskie;Grudzi¹dz;0;0;1;0;1;5;1;99;120;0;120;0;t0462;2021-06-08
kujawsko-pomorskie;Toruñ;1;0.05;1;0;1;19;2;126;279;2;277;0;t0463;2021-06-08
kujawsko-pomorskie;W³oc³awek;1;0.09;1;0;1;5;2;110;157;2;155;0;t0464;2021-06-08
lubelskie;bialski;2;0.18;0;0;0;10;1;106;123;2;121;0;t0601;2021-06-08
lubelskie;bi³gorajski;2;0.20;0;0;0;14;1;198;136;2;133;1;t0602;2021-06-08
lubelskie;che³mski;4;0.51;1;0;1;12;1;84;95;4;90;1;t0603;2021-06-08
lubelskie;hrubieszowski;1;0.16;0;0;0;6;0;29;105;1;102;2;t0604;2021-06-08
lubelskie;janowski;2;0.44;2;1;1;6;0;50;43;3;40;0;t0605;2021-06-08
lubelskie;krasnostawski;5;0.79;0;0;0;4;1;55;87;5;82;0;t0606;2021-06-08
lubelskie;kraœnicki;0;0;0;0;0;9;0;109;96;0;96;0;t0607;2021-06-08
lubelskie;lubartowski;1;0.11;1;0;1;5;1;74;77;1;76;0;t0608;2021-06-08
lubelskie;lubelski;2;0.13;0;0;0;15;1;189;189;2;187;0;t0609;2021-06-08
lubelskie;³êczyñski;0;0;0;0;0;6;0;82;120;0;119;1;t0610;2021-06-08
lubelskie;³ukowski;0;0;1;0;1;4;0;81;91;0;89;2;t0611;2021-06-08
lubelskie;opolski;0;0;0;0;0;2;1;101;56;1;55;0;t0612;2021-06-08
lubelskie;parczewski;2;0.58;0;0;0;4;0;37;61;2;59;0;t0613;2021-06-08
lubelskie;pu³awski;0;0;0;0;0;42;2;389;167;0;167;0;t0614;2021-06-08
lubelskie;radzyñski;0;0;0;0;0;4;1;45;81;0;81;0;t0615;2021-06-08
lubelskie;rycki;0;0;0;0;0;5;0;60;66;0;66;0;t0616;2021-06-08
lubelskie;œwidnicki;0;0;1;1;0;10;1;49;82;0;82;0;t0617;2021-06-08
lubelskie;tomaszowski;0;0;0;0;0;6;1;65;87;0;87;0;t0618;2021-06-08
lubelskie;w³odawski;2;0.52;2;0;2;1;0;21;42;2;39;1;t0619;2021-06-08
lubelskie;zamojski;2;0.19;0;0;0;7;0;111;99;2;96;1;t0620;2021-06-08
lubelskie;Bia³a Podlaska;1;0.17;0;0;0;6;0;60;89;1;88;0;t0661;2021-06-08
lubelskie;Che³m;0;0;0;0;0;6;0;96;83;1;82;0;t0662;2021-06-08
lubelskie;Lublin;6;0.18;1;0;1;49;3;377;568;6;560;2;t0663;2021-06-08
lubelskie;Zamoœæ;0;0;0;0;0;6;1;44;62;0;62;0;t0664;2021-06-08
lubuskie;gorzowski;0;0;0;0;0;3;0;176;112;0;112;0;t0801;2021-06-08
lubuskie;kroœnieñski;1;0.18;0;0;0;4;3;57;69;1;68;0;t0802;2021-06-08
lubuskie;miêdzyrzecki;1;0.17;0;0;0;7;0;56;119;1;118;0;t0803;2021-06-08
lubuskie;nowosolski;0;0;0;0;0;6;0;93;136;0;136;0;t0804;2021-06-08
lubuskie;s³ubicki;0;0;0;0;0;5;1;78;63;0;63;0;t0805;2021-06-08
lubuskie;strzelecko-drezdenecki;0;0;0;0;0;4;1;38;46;0;46;0;t0806;2021-06-08
lubuskie;sulêciñski;1;0.28;0;0;0;1;0;51;74;1;73;0;t0807;2021-06-08
lubuskie;œwiebodziñski;1;0.18;0;0;0;1;0;96;88;1;87;0;t0808;2021-06-08
lubuskie;zielonogórski;1;0.13;1;0;1;10;0;71;108;1;105;2;t0809;2021-06-08
lubuskie;¿agañski;0;0;1;1;0;6;0;53;103;0;103;0;t0810;2021-06-08
lubuskie;¿arski;1;0.10;0;0;0;10;0;82;124;1;123;0;t0811;2021-06-08
lubuskie;wschowski;1;0.26;0;0;0;1;1;29;34;1;33;0;t0812;2021-06-08
lubuskie;Gorzów Wielkopolski;0;0;0;0;0;11;1;204;184;0;184;0;t0861;2021-06-08
lubuskie;Zielona Góra;1;0.07;0;0;0;13;3;251;265;1;263;1;t0862;2021-06-08
³ódzkie;be³chatowski;2;0.18;0;0;0;10;0;138;126;2;124;0;t1001;2021-06-08
