wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;9505;2.48;513;136;377;14320;21879;241679;70872;10574;59348;950;t0000;2021-04-23
dolnoœl¹skie;boles³awiecki;44;4.89;1;0;1;38;85;683;187;49;138;0;t0201;2021-04-23
dolnoœl¹skie;dzier¿oniowski;59;5.87;0;0;0;52;61;668;161;64;96;1;t0202;2021-04-23
dolnoœl¹skie;g³ogowski;23;2.59;1;0;1;37;73;873;120;24;96;0;t0203;2021-04-23
dolnoœl¹skie;górowski;12;3.46;2;0;2;14;30;280;48;12;36;0;t0204;2021-04-23
dolnoœl¹skie;jaworski;19;3.80;2;2;0;30;46;414;91;19;68;4;t0205;2021-04-23
dolnoœl¹skie;jeleniogórski;19;3.00;0;0;0;17;43;474;128;21;105;2;t0206;2021-04-23
dolnoœl¹skie;kamiennogórski;2;0.46;0;0;0;5;14;154;52;2;50;0;t0207;2021-04-23
dolnoœl¹skie;k³odzki;29;1.84;0;0;0;52;67;609;218;34;183;1;t0208;2021-04-23
dolnoœl¹skie;legnicki;10;1.81;1;1;0;25;48;544;64;11;51;2;t0209;2021-04-23
dolnoœl¹skie;lubañski;16;2.96;1;1;0;30;48;439;79;16;61;2;t0210;2021-04-23
dolnoœl¹skie;lubiñski;48;4.52;0;0;0;51;91;894;166;51;112;3;t0211;2021-04-23
dolnoœl¹skie;lwówecki;13;2.84;1;1;0;49;25;315;118;13;104;1;t0212;2021-04-23
dolnoœl¹skie;milicki;5;1.35;0;0;0;11;19;222;50;5;45;0;t0213;2021-04-23
dolnoœl¹skie;oleœnicki;56;5.22;2;2;0;43;53;716;201;60;140;1;t0214;2021-04-23
dolnoœl¹skie;o³awski;7;0.91;0;0;0;41;63;820;102;10;91;1;t0215;2021-04-23
dolnoœl¹skie;polkowicki;20;3.17;3;3;0;23;75;765;92;20;71;1;t0216;2021-04-23
dolnoœl¹skie;strzeliñski;5;1.15;0;0;0;23;29;444;47;7;40;0;t0217;2021-04-23
dolnoœl¹skie;œredzki;32;5.78;6;0;6;22;60;619;92;34;57;1;t0218;2021-04-23
dolnoœl¹skie;œwidnicki;47;3.00;0;0;0;56;141;1301;220;51;165;4;t0219;2021-04-23
dolnoœl¹skie;trzebnicki;29;3.40;1;0;1;47;64;728;151;35;114;2;t0220;2021-04-23
dolnoœl¹skie;wa³brzyski;5;0.90;0;0;0;17;28;339;74;10;63;1;t0221;2021-04-23
dolnoœl¹skie;wo³owski;18;3.85;0;0;0;17;26;461;81;18;63;0;t0222;2021-04-23
dolnoœl¹skie;wroc³awski;46;2.99;0;0;0;88;132;1454;251;48;199;4;t0223;2021-04-23
dolnoœl¹skie;z¹bkowicki;45;6.98;0;0;0;35;46;418;139;46;93;0;t0224;2021-04-23
dolnoœl¹skie;zgorzelecki;20;2.25;1;1;0;39;52;659;131;21;108;2;t0225;2021-04-23
dolnoœl¹skie;z³otoryjski;18;4.16;0;0;0;22;24;417;61;21;39;1;t0226;2021-04-23
dolnoœl¹skie;Jelenia Góra;25;3.17;5;0;5;29;65;540;179;28;151;0;t0261;2021-04-23
dolnoœl¹skie;Legnica;10;1.01;2;2;0;48;81;870;127;11;111;5;t0262;2021-04-23
dolnoœl¹skie;Wroc³aw;209;3.25;3;2;1;296;501;4485;1412;239;1153;20;t0264;2021-04-23
dolnoœl¹skie;Wa³brzych;25;2.26;1;0;1;33;62;797;204;30;172;2;t0265;2021-04-23
kujawsko-pomorskie;aleksandrowski;11;2.00;0;0;0;15;23;219;63;12;49;2;t0401;2021-04-23
kujawsko-pomorskie;brodnicki;6;0.76;0;0;0;18;35;367;79;7;69;3;t0402;2021-04-23
