wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;528;0.14;8;3;5;4011;457;65782;39011;645;38283;83;t0000;2021-09-09
dolnoœl¹skie;boles³awiecki;1;0.11;0;0;0;18;0;159;103;2;101;0;t0201;2021-09-09
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;7;0;60;74;1;73;0;t0202;2021-09-09
dolnoœl¹skie;g³ogowski;0;0;0;0;0;6;1;82;69;0;69;0;t0203;2021-09-09
dolnoœl¹skie;górowski;1;0.29;0;0;0;10;1;27;22;1;21;0;t0204;2021-09-09
dolnoœl¹skie;jaworski;0;0;0;0;0;3;0;40;50;0;50;0;t0205;2021-09-09
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;7;0;98;50;0;50;0;t0206;2021-09-09
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;2;0;50;24;0;24;0;t0207;2021-09-09
dolnoœl¹skie;k³odzki;1;0.06;0;0;0;7;0;88;103;3;100;0;t0208;2021-09-09
dolnoœl¹skie;legnicki;0;0;0;0;0;1;0;94;42;1;41;0;t0209;2021-09-09
dolnoœl¹skie;lubañski;0;0;0;0;0;9;0;41;30;0;30;0;t0210;2021-09-09
dolnoœl¹skie;lubiñski;4;0.38;0;0;0;12;0;84;74;5;69;0;t0211;2021-09-09
dolnoœl¹skie;lwówecki;1;0.22;0;0;0;7;0;49;48;1;47;0;t0212;2021-09-09
dolnoœl¹skie;milicki;1;0.27;0;0;0;3;2;40;17;1;16;0;t0213;2021-09-09
dolnoœl¹skie;oleœnicki;1;0.09;0;0;0;9;0;154;68;1;65;2;t0214;2021-09-09
dolnoœl¹skie;o³awski;1;0.13;0;0;0;6;1;188;66;2;64;0;t0215;2021-09-09
dolnoœl¹skie;polkowicki;0;0;0;0;0;7;4;63;66;0;66;0;t0216;2021-09-09
dolnoœl¹skie;strzeliñski;1;0.23;0;0;0;5;0;37;54;1;53;0;t0217;2021-09-09
dolnoœl¹skie;œredzki;0;0;0;0;0;6;0;106;31;0;31;0;t0218;2021-09-09
dolnoœl¹skie;œwidnicki;0;0;0;0;0;4;0;394;89;1;88;0;t0219;2021-09-09
dolnoœl¹skie;trzebnicki;1;0.12;0;0;0;2;2;203;43;3;40;0;t0220;2021-09-09
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;7;0;36;38;1;37;0;t0221;2021-09-09
