wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
³ódzkie;kutnowski;24;2.50;0;0;0;33;34;491;68;24;42;2;t1002
³ódzkie;³aski;14;2.81;2;1;1;6;10;178;33;14;19;0;t1003
³ódzkie;³êczycki;19;3.83;0;0;0;29;13;337;49;19;29;1;t1004
³ódzkie;³owicki;4;0.51;0;0;0;28;24;308;47;5;41;1;t1005
³ódzkie;³ódzki wschodni;28;3.87;0;0;0;46;29;374;89;30;51;8;t1006
³ódzkie;opoczyñski;7;0.92;0;0;0;8;3;119;52;8;40;4;t1007
³ódzkie;pabianicki;43;3.61;16;2;14;65;58;679;157;43;111;3;t1008
³ódzkie;pajêczañski;8;1.57;0;0;0;7;3;138;36;9;26;1;t1009
³ódzkie;piotrkowski;7;0.77;0;0;0;24;26;335;44;9;35;0;t1010
³ódzkie;poddêbicki;31;7.55;0;0;0;19;26;213;63;32;31;0;t1011
³ódzkie;radomszczañski;20;1.78;1;0;1;20;19;306;95;29;65;1;t1012
³ódzkie;rawski;3;0.62;0;0;0;8;13;251;31;3;28;0;t1013
³ódzkie;sieradzki;11;0.94;3;0;3;27;42;431;88;12;74;2;t1014
³ódzkie;skierniewicki;6;1.57;0;0;0;13;1;162;30;7;22;1;t1015
³ódzkie;tomaszowski;33;2.84;0;0;0;43;34;450;164;35;126;3;t1016
³ódzkie;wieluñski;20;2.63;0;0;0;12;1;229;74;22;47;5;t1017
³ódzkie;wieruszowski;6;1.43;0;0;0;7;4;101;26;6;20;0;t1018
³ódzkie;zduñskowolski;15;2.26;3;0;3;18;14;208;51;16;35;0;t1019
³ódzkie;zgierski;50;3.01;0;0;0;83;75;1007;220;52;163;5;t1020
³ódzkie;brzeziñski;9;2.92;0;0;0;6;5;107;28;10;18;0;t1021
³ódzkie;£ódŸ;311;4.59;0;0;0;422;449;4018;1229;343;859;27;t1061
³ódzkie;Piotrków Trybunalski;11;1.51;0;0;0;35;30;280;57;13;42;2;t1062
³ódzkie;Skierniewice;16;3.34;0;0;0;20;24;240;47;17;30;0;t1063
ma³opolskie;bocheñski;12;1.12;0;0;0;17;9;165;67;15;51;1;t1201
ma³opolskie;brzeski;14;1.50;1;1;0;15;4;157;94;19;74;1;t1202
ma³opolskie;chrzanowski;13;1.05;1;1;0;27;39;234;81;13;68;0;t1203
ma³opolskie;d¹browski;3;0.51;0;0;0;4;5;60;21;3;16;2;t1204
ma³opolskie;gorlicki;10;0.92;1;0;1;19;7;123;85;10;69;6;t1205
ma³opolskie;krakowski;45;1.60;4;4;0;76;73;666;197;47;146;4;t1206
ma³opolskie;limanowski;11;0.83;0;0;0;12;11;137;65;11;53;1;t1207
ma³opolskie;miechowski;3;0.62;0;0;0;7;4;45;21;3;17;1;t1208
ma³opolskie;myœlenicki;12;0.94;0;0;0;12;13;156;68;12;54;2;t1209
ma³opolskie;nowos¹decki;20;0.92;0;0;0;10;10;152;129;23;101;5;t1210
ma³opolskie;nowotarski;3;0.16;1;0;1;9;4;124;66;4;61;1;t1211
ma³opolskie;olkuski;6;0.54;1;1;0;13;16;142;59;7;52;0;t1212
ma³opolskie;oœwiêcimski;17;1.11;0;0;0;38;22;364;62;19;41;2;t1213
ma³opolskie;proszowicki;3;0.70;0;0;0;4;3;36;12;3;9;0;t1214
ma³opolskie;suski;10;1.19;0;0;0;7;14;131;64;10;54;0;t1215
ma³opolskie;tarnowski;9;0.45;0;0;0;12;15;235;108;12;94;2;t1216
ma³opolskie;tatrzañski;5;0.73;0;0;0;6;1;64;43;5;36;2;t1217
ma³opolskie;wadowicki;26;1.63;2;0;2;32;23;380;107;27;79;1;t1218
ma³opolskie;wielicki;19;1.46;0;0;0;30;22;352;86;19;65;2;t1219
ma³opolskie;Kraków;132;1.69;10;10;0;232;197;2200;668;147;506;15;t1261
ma³opolskie;Nowy S¹cz;2;0.24;1;0;1;4;8;78;59;3;54;2;t1262
ma³opolskie;Tarnów;13;1.20;0;0;0;19;14;237;75;13;62;0;t1263
mazowieckie;bia³obrzeski;15;4.50;0;0;0;8;5;162;33;16;15;2;t1401
mazowieckie;ciechanowski;24;2.69;0;0;0;22;23;394;96;26;70;0;t1402
mazowieckie;garwoliñski;12;1.10;0;0;0;19;6;233;80;12;62;6;t1403
mazowieckie;gostyniñski;5;1.12;0;0;0;8;13;167;28;6;22;0;t1404
mazowieckie;grodziski;39;4.03;0;0;0;57;47;746;124;43;78;3;t1405
mazowieckie;grójecki;39;3.97;1;0;1;45;20;842;106;41;56;9;t1406
mazowieckie;kozienicki;20;3.34;2;0;2;21;24;298;90;21;69;0;t1407
mazowieckie;legionowski;79;6.62;1;1;0;78;54;896;217;81;127;9;t1408
mazowieckie;lipski;7;2.07;0;0;0;5;3;106;38;9;26;3;t1409
mazowieckie;³osicki;2;0.65;0;0;0;4;3;79;8;2;6;0;t1410
mazowieckie;makowski;3;0.67;0;0;0;19;8;226;16;3;12;1;t1411
mazowieckie;miñski;21;1.36;0;0;0;75;29;567;166;27;132;7;t1412
mazowieckie;m³awski;2;0.28;1;0;1;18;11;564;29;3;26;0;t1413
mazowieckie;nowodworski;15;1.89;0;0;0;28;19;418;76;16;60;0;t1414
mazowieckie;ostro³êcki;7;0.79;1;1;0;11;11;237;42;7;32;3;t1415
mazowieckie;ostrowski;11;1.53;0;0;0;18;20;221;51;12;39;0;t1416
mazowieckie;otwocki;90;7.23;0;0;0;75;44;625;254;95;154;5;t1417
mazowieckie;piaseczyñski;84;4.43;3;0;3;127;69;1326;264;90;169;5;t1418
mazowieckie;p³ocki;12;1.08;2;0;2;31;33;520;75;14;60;1;t1419
mazowieckie;p³oñski;17;1.96;0;0;0;22;25;386;68;19;49;0;t1420
mazowieckie;pruszkowski;56;3.36;0;0;0;88;92;1251;221;60;154;7;t1421
mazowieckie;przasnyski;10;1.91;0;0;0;23;28;335;33;10;23;0;t1422
mazowieckie;przysuski;3;0.73;1;0;1;4;5;87;18;3;14;1;t1423
mazowieckie;pu³tuski;2;0.39;0;0;0;13;11;169;25;2;22;1;t1424
mazowieckie;radomski;13;0.85;1;1;0;31;36;337;105;14;88;3;t1425
mazowieckie;siedlecki;5;0.61;0;0;0;14;8;232;53;5;48;0;t1426
mazowieckie;sierpecki;19;3.67;1;0;1;13;6;252;132;24;102;6;t1427
mazowieckie;sochaczewski;20;2.35;1;0;1;30;21;583;76;22;54;0;t1428
mazowieckie;soko³owski;13;2.42;0;0;0;8;10;134;49;14;34;1;t1429
mazowieckie;szyd³owiecki;3;0.76;0;0;0;4;5;55;27;4;23;0;t1430
mazowieckie;warszawski zachodni;50;4.18;0;0;0;62;61;805;153;52;97;4;t1432
mazowieckie;wêgrowski;18;2.74;0;0;0;29;10;238;79;24;50;5;t1433
mazowieckie;wo³omiñski;98;3.90;1;0;1;117;117;1338;309;110;192;7;t1434
mazowieckie;wyszkowski;10;1.35;2;0;2;28;15;226;47;10;33;4;t1435
mazowieckie;zwoleñski;4;1.11;0;0;0;8;2;103;28;4;23;1;t1436
mazowieckie;¿uromiñski;4;1.04;0;0;0;11;7;163;27;4;22;1;t1437
mazowieckie;¿yrardowski;31;4.10;0;0;0;38;39;393;87;32;55;0;t1438
mazowieckie;Ostro³êka;7;1.35;0;0;0;20;25;149;36;7;29;0;t1461
mazowieckie;P³ock;23;1.93;10;7;3;97;69;675;106;29;73;4;t1462
mazowieckie;Radom;40;1.90;2;2;0;67;61;598;333;46;275;12;t1463
mazowieckie;Siedlce;12;1.53;2;0;2;23;14;267;72;17;55;0;t1464
mazowieckie;Warszawa;508;2.83;20;0;20;848;750;8727;2469;558;1828;83;t1465
opolskie;brzeski;23;2.57;1;0;1;25;21;392;62;24;38;0;t1601
opolskie;g³ubczycki;10;2.21;5;0;5;12;23;197;43;11;31;1;t1602
opolskie;kêdzierzyñsko-kozielski;21;2.24;1;1;0;17;31;315;101;24;75;2;t1603
opolskie;kluczborski;10;1.53;1;0;1;8;14;179;40;11;29;0;t1604
opolskie;krapkowicki;9;1.42;0;0;0;7;8;196;45;9;33;3;t1605
opolskie;namys³owski;4;0.94;1;0;1;8;8;177;24;4;20;0;t1606
opolskie;nyski;27;1.99;2;2;0;36;20;405;104;31;72;1;t1607
opolskie;oleski;11;1.71;1;0;1;6;13;162;63;14;48;1;t1608
opolskie;opolski;19;1.53;2;0;2;35;26;424;104;19;83;2;t1609
opolskie;prudnicki;4;0.73;0;0;0;6;7;117;39;4;34;1;t1610
opolskie;strzelecki;18;2.43;0;0;0;18;23;259;91;21;68;2;t1611
opolskie;Opole;23;1.80;1;0;1;51;31;887;154;25;128;1;t1661
podkarpackie;bieszczadzki;8;3.71;0;0;0;2;4;43;15;8;7;0;t1801
podkarpackie;brzozowski;2;0.31;1;0;1;8;2;102;45;3;41;1;t1802
podkarpackie;dêbicki;9;0.67;0;0;0;9;9;137;55;9;46;0;t1803
podkarpackie;jaros³awski;29;2.41;10;7;3;29;13;349;147;33;109;5;t1804
podkarpackie;jasielski;8;0.71;0;0;0;10;9;139;89;8;80;1;t1805
podkarpackie;kolbuszowski;3;0.48;0;0;0;4;9;68;69;4;65;0;t1806
podkarpackie;kroœnieñski;1;0.09;0;0;0;6;7;134;35;3;30;2;t1807
podkarpackie;le¿ajski;3;0.43;0;0;0;4;5;99;38;3;34;1;t1808
podkarpackie;lubaczowski;19;3.46;5;3;2;7;11;241;81;24;54;3;t1809
podkarpackie;³añcucki;16;1.97;0;0;0;12;16;283;71;18;52;1;t1810
podkarpackie;mielecki;10;0.73;1;0;1;12;16;191;102;27;74;1;t1811
podkarpackie;ni¿añski;3;0.45;0;0;0;6;11;174;36;4;32;0;t1812
podkarpackie;przemyski;14;1.89;2;0;2;14;7;191;60;14;44;2;t1813
podkarpackie;przeworski;17;2.17;3;0;3;9;7;114;58;19;34;5;t1814
podkarpackie;ropczycko-sêdziszowski;7;0.94;2;0;2;7;6;73;36;8;28;0;t1815
podkarpackie;rzeszowski;21;1.24;3;1;2;23;31;349;136;24;111;1;t1816
podkarpackie;sanocki;6;0.64;0;0;0;7;9;96;51;6;44;1;t1817
podkarpackie;stalowowolski;10;0.94;3;0;3;27;15;320;69;12;57;0;t1818
podkarpackie;strzy¿owski;5;0.82;0;0;0;9;4;98;36;5;31;0;t1819
podkarpackie;tarnobrzeski;8;1.51;0;0;0;6;9;154;60;20;40;0;t1820
podkarpackie;leski;1;0.38;0;0;0;0;0;42;11;1;10;0;t1821
podkarpackie;Krosno;0;0;0;0;0;9;10;50;20;0;20;0;t1861
podkarpackie;Przemyœl;17;2.81;1;0;1;15;11;170;76;18;55;3;t1862
podkarpackie;Rzeszów;31;1.58;5;0;5;44;44;454;195;35;157;3;t1863
podkarpackie;Tarnobrzeg;13;2.79;0;0;0;6;12;129;98;31;67;0;t1864
podlaskie;augustowski;13;2.24;1;0;1;8;17;241;37;13;21;3;t2001
podlaskie;bia³ostocki;55;3.66;0;0;0;68;45;541;182;55;124;3;t2002
podlaskie;bielski;4;0.74;0;0;0;27;8;185;49;4;44;1;t2003
podlaskie;grajewski;15;3.19;0;0;0;8;20;124;64;15;49;0;t2004
podlaskie;hajnowski;8;1.89;0;0;0;19;17;119;37;8;29;0;t2005
podlaskie;kolneñski;8;2.11;0;0;0;2;7;61;36;8;28;0;t2006
podlaskie;³om¿yñski;10;1.96;0;0;0;5;11;206;35;11;24;0;t2007
podlaskie;moniecki;7;1.74;1;0;1;7;5;116;29;7;22;0;t2008
podlaskie;sejneñski;1;0.50;0;0;0;3;3;51;8;1;7;0;t2009
podlaskie;siemiatycki;2;0.46;0;0;0;9;7;91;29;2;25;2;t2010
podlaskie;sokólski;46;6.94;1;1;0;43;24;341;91;48;40;3;t2011
podlaskie;suwalski;1;0.28;1;0;1;9;6;134;17;1;16;0;t2012
podlaskie;wysokomazowiecki;5;0.88;0;0;0;3;4;161;36;7;29;0;t2013
podlaskie;zambrowski;9;2.07;2;1;1;13;21;204;35;10;25;0;t2014
podlaskie;Bia³ystok;96;3.23;4;2;2;145;127;1070;457;104;348;5;t2061
podlaskie;£om¿a;18;2.87;0;0;0;16;37;282;58;18;40;0;t2062
podlaskie;Suwa³ki;8;1.15;0;0;0;17;21;317;25;8;17;0;t2063
pomorskie;bytowski;2;0.25;1;1;0;10;24;309;94;4;89;1;t2201
pomorskie;chojnicki;25;2.56;3;0;3;29;17;312;127;26;99;2;t2202
pomorskie;cz³uchowski;31;5.54;3;1;2;32;29;327;87;34;50;3;t2203
pomorskie;gdañski;69;5.78;0;0;0;95;70;1081;189;75;108;6;t2204
pomorskie;kartuski;55;3.91;2;0;2;65;40;741;173;58;110;5;t2205
pomorskie;koœcierski;21;2.88;0;0;0;20;8;339;106;23;77;6;t2206
pomorskie;kwidzyñski;40;4.82;0;0;0;38;29;540;115;43;69;3;t2207
pomorskie;lêborski;14;2.12;0;0;0;15;18;224;103;14;86;3;t2208
pomorskie;malborski;42;6.62;0;0;0;47;58;559;126;47;71;8;t2209
pomorskie;nowodworski;19;5.35;0;0;0;11;20;345;60;20;39;1;t2210
pomorskie;pucki;26;2.98;0;0;0;47;54;679;121;33;85;3;t2211
pomorskie;s³upski;59;5.97;0;0;0;55;50;667;232;62;164;6;t2212
pomorskie;starogardzki;22;1.72;1;0;1;38;42;652;104;24;68;12;t2213
pomorskie;tczewski;35;3.03;7;0;7;63;28;677;134;37;90;7;t2214
pomorskie;wejherowski;128;5.85;1;1;0;116;94;1370;405;134;265;6;t2215
pomorskie;sztumski;21;5.10;1;1;0;29;13;351;80;21;55;4;t2216
pomorskie;Gdañsk;167;3.54;5;0;5;326;309;3741;747;205;514;28;t2261
pomorskie;Gdynia;153;6.22;0;0;0;195;129;1651;430;171;243;16;t2262
pomorskie;S³upsk;80;8.86;0;0;0;73;56;720;388;89;291;8;t2263
pomorskie;Sopot;17;4.78;0;0;0;12;15;173;111;21;87;3;t2264
œl¹skie;bêdziñski;45;3.04;2;0;2;58;46;527;151;46;105;0;t2401
œl¹skie;bielski;27;1.62;0;0;0;40;37;492;123;29;89;5;t2402
œl¹skie;cieszyñski;46;2.58;2;0;2;16;41;488;132;49;81;2;t2403
œl¹skie;czêstochowski;19;1.41;2;0;2;26;22;285;104;24;77;3;t2404
œl¹skie;gliwicki;32;2.77;1;0;1;34;36;442;107;39;65;3;t2405
œl¹skie;k³obucki;22;2.60;1;0;1;21;19;226;84;23;61;0;t2406
œl¹skie;lubliniecki;18;2.36;0;0;0;12;31;240;65;19;45;1;t2407
œl¹skie;miko³owski;11;1.11;0;0;0;12;42;357;65;12;53;0;t2408
œl¹skie;myszkowski;22;3.11;0;0;0;10;13;226;61;24;37;0;t2409
œl¹skie;pszczyñski;18;1.61;2;0;2;25;23;296;63;20;41;2;t2410
œl¹skie;raciborski;8;0.74;1;0;1;18;25;194;47;9;37;1;t2411
œl¹skie;rybnicki;8;1.02;0;0;0;10;10;163;37;9;28;0;t2412
œl¹skie;tarnogórski;48;3.41;0;0;0;59;50;509;140;49;91;0;t2413
œl¹skie;bieruñsko-lêdziñski;7;1.17;0;0;0;9;11;140;30;7;23;0;t2414
œl¹skie;wodzis³awski;54;3.44;0;0;0;27;15;306;154;55;94;5;t2415
œl¹skie;zawierciañski;12;1.02;1;0;1;15;31;389;102;14;87;1;t2416
œl¹skie;¿ywiecki;56;3.67;0;0;0;38;34;500;243;57;168;18;t2417
œl¹skie;Bielsko-Bia³a;32;1.88;0;0;0;33;41;571;139;34;102;3;t2461
œl¹skie;Bytom;37;2.25;0;0;0;48;48;472;143;39;101;3;t2462
œl¹skie;Chorzów;14;1.30;4;0;4;28;23;338;88;15;71;2;t2463
œl¹skie;Czêstochowa;44;2.01;2;0;2;67;59;586;243;49;185;9;t2464
œl¹skie;D¹browa Górnicza;15;1.26;0;0;0;39;27;403;97;15;82;0;t2465
œl¹skie;Gliwice;59;3.31;2;1;1;67;72;732;248;68;176;4;t2466
œl¹skie;Jastrzêbie-Zdrój;11;1.24;0;0;0;16;8;192;47;11;35;1;t2467
œl¹skie;Jaworzno;13;1.43;0;0;0;21;39;257;79;13;64;2;t2468
œl¹skie;Katowice;36;1.23;2;0;2;87;100;911;243;46;194;3;t2469
œl¹skie;Mys³owice;14;1.88;1;1;0;15;15;228;45;14;29;2;t2470
œl¹skie;Piekary Œl¹skie;18;3.28;0;0;0;13;19;216;56;19;36;1;t2471
œl¹skie;Ruda Œl¹ska;24;1.75;0;0;0;29;59;504;99;25;71;3;t2472
œl¹skie;Rybnik;12;0.87;2;0;2;14;40;326;55;12;41;2;t2473
œl¹skie;Siemianowice Œl¹skie;16;2.40;0;0;0;28;17;191;61;17;42;2;t2474
œl¹skie;Sosnowiec;30;1.51;1;0;1;40;43;559;159;30;127;2;t2475
œl¹skie;Œwiêtoch³owice;8;1.62;1;0;1;13;5;148;39;8;31;0;t2476
œl¹skie;Tychy;5;0.39;1;0;1;45;74;546;79;7;72;0;t2477
œl¹skie;Zabrze;40;2.33;2;0;2;62;39;499;141;47;94;0;t2478
œl¹skie;¯ory;4;0.64;0;0;0;5;12;185;43;4;39;0;t2479
œwiêtokrzyskie;buski;11;1.54;0;0;0;7;4;108;74;18;56;0;t2601
œwiêtokrzyskie;jêdrzejowski;9;1.06;0;0;0;13;16;189;59;11;46;2;t2602
œwiêtokrzyskie;kazimierski;2;0.60;0;0;0;4;7;77;29;2;27;0;t2603
œwiêtokrzyskie;kielecki;28;1.33;0;0;0;30;18;304;183;39;129;15;t2604
œwiêtokrzyskie;konecki;12;1.51;1;0;1;2;8;143;73;12;60;1;t2605
œwiêtokrzyskie;opatowski;10;1.93;0;0;0;1;7;117;46;12;34;0;t2606
œwiêtokrzyskie;ostrowiecki;34;3.14;2;0;2;18;32;249;114;39;69;6;t2607
œwiêtokrzyskie;piñczowski;1;0.26;2;2;0;4;9;75;18;1;17;0;t2608
œwiêtokrzyskie;sandomierski;27;3.52;1;0;1;14;24;312;148;53;94;1;t2609
œwiêtokrzyskie;skar¿yski;8;1.09;0;0;0;15;7;120;61;12;48;1;t2610
œwiêtokrzyskie;starachowicki;23;2.58;0;0;0;15;27;229;78;25;50;3;t2611
œwiêtokrzyskie;staszowski;9;1.26;2;1;1;6;9;206;228;17;207;4;t2612
œwiêtokrzyskie;w³oszczowski;4;0.89;0;0;0;5;5;98;25;4;21;0;t2613
œwiêtokrzyskie;Kielce;14;0.72;0;0;0;33;40;276;166;23;139;4;t2661
