wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;14442;3.77;46;13;33;1071;15308;441766;54865;15437;38720;708;t0000;2021-11-13
dolnoœl¹skie;boles³awiecki;38;4.22;0;0;0;0;45;2091;117;40;77;0;t0201;2021-11-13
dolnoœl¹skie;dzier¿oniowski;16;1.59;0;0;0;1;16;273;86;16;70;0;t0202;2021-11-13
dolnoœl¹skie;g³ogowski;36;4.05;0;0;0;2;45;1153;123;38;85;0;t0203;2021-11-13
dolnoœl¹skie;górowski;15;4.32;0;0;0;0;8;371;53;16;37;0;t0204;2021-11-13
dolnoœl¹skie;jaworski;4;0.80;0;0;0;0;6;192;26;4;22;0;t0205;2021-11-13
dolnoœl¹skie;jeleniogórski;8;1.26;0;0;0;0;11;445;35;11;24;0;t0206;2021-11-13
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;4;81;12;0;12;0;t0207;2021-11-13
dolnoœl¹skie;k³odzki;11;0.70;0;0;0;0;29;412;90;11;79;0;t0208;2021-11-13
dolnoœl¹skie;legnicki;8;1.45;0;0;0;0;14;492;36;9;27;0;t0209;2021-11-13
dolnoœl¹skie;lubañski;11;2.03;0;0;0;1;25;763;30;12;18;0;t0210;2021-11-13
dolnoœl¹skie;lubiñski;42;3.96;0;0;0;0;41;1016;140;46;93;1;t0211;2021-11-13
dolnoœl¹skie;lwówecki;13;2.84;0;0;0;2;19;512;50;14;34;2;t0212;2021-11-13
dolnoœl¹skie;milicki;9;2.44;0;0;0;6;5;724;22;10;12;0;t0213;2021-11-13
dolnoœl¹skie;oleœnicki;7;0.65;0;0;0;0;25;1082;68;7;61;0;t0214;2021-11-13
dolnoœl¹skie;o³awski;24;3.12;0;0;0;1;50;941;107;25;82;0;t0215;2021-11-13
dolnoœl¹skie;polkowicki;8;1.27;0;0;0;0;31;1002;38;8;30;0;t0216;2021-11-13
dolnoœl¹skie;strzeliñski;14;3.22;0;0;0;0;4;243;51;14;37;0;t0217;2021-11-13
dolnoœl¹skie;œredzki;14;2.53;0;0;0;0;16;326;54;15;38;1;t0218;2021-11-13
dolnoœl¹skie;œwidnicki;22;1.41;0;0;0;0;11;796;77;23;54;0;t0219;2021-11-13
dolnoœl¹skie;trzebnicki;12;1.41;0;0;0;3;20;500;69;12;57;0;t0220;2021-11-13
dolnoœl¹skie;wa³brzyski;9;1.62;0;0;0;0;8;168;24;9;15;0;t0221;2021-11-13
dolnoœl¹skie;wo³owski;12;2.57;0;0;0;3;18;585;38;13;25;0;t0222;2021-11-13
dolnoœl¹skie;wroc³awski;71;4.61;0;0;0;8;73;1782;237;74;157;6;t0223;2021-11-13
dolnoœl¹skie;z¹bkowicki;15;2.33;0;0;0;0;15;531;73;15;58;0;t0224;2021-11-13
dolnoœl¹skie;zgorzelecki;25;2.82;0;0;0;1;43;1007;81;27;53;1;t0225;2021-11-13
dolnoœl¹skie;z³otoryjski;7;1.62;0;0;0;0;9;427;22;7;15;0;t0226;2021-11-13
dolnoœl¹skie;Jelenia Góra;5;0.63;0;0;0;1;13;574;41;6;35;0;t0261;2021-11-13
dolnoœl¹skie;Legnica;30;3.03;0;0;0;2;48;1466;80;32;47;1;t0262;2021-11-13
dolnoœl¹skie;Wroc³aw;301;4.68;0;0;0;10;241;4633;1167;322;827;18;t0264;2021-11-13
dolnoœl¹skie;Wa³brzych;14;1.27;0;0;0;0;22;543;73;14;58;1;t0265;2021-11-13
kujawsko-pomorskie;aleksandrowski;28;5.09;1;0;1;0;16;447;64;29;33;2;t0401;2021-11-13
kujawsko-pomorskie;brodnicki;22;2.78;1;1;0;1;19;295;76;22;54;0;t0402;2021-11-13
kujawsko-pomorskie;bydgoski;25;2.09;0;0;0;12;23;1211;102;26;75;1;t0403;2021-11-13
kujawsko-pomorskie;che³miñski;3;0.58;0;0;0;4;1;636;23;4;19;0;t0404;2021-11-13
kujawsko-pomorskie;golubsko-dobrzyñski;20;4.45;0;0;0;1;8;231;45;21;21;3;t0405;2021-11-13
kujawsko-pomorskie;grudzi¹dzki;11;2.74;0;0;0;0;14;353;39;11;27;1;t0406;2021-11-13
kujawsko-pomorskie;inowroc³awski;26;1.63;0;0;0;0;35;790;124;26;96;2;t0407;2021-11-13
kujawsko-pomorskie;lipnowski;19;2.90;0;0;0;6;21;602;107;20;85;2;t0408;2021-11-13
kujawsko-pomorskie;mogileñski;13;2.86;0;0;0;0;5;546;58;14;43;1;t0409;2021-11-13
kujawsko-pomorskie;nakielski;5;0.58;0;0;0;0;27;614;40;5;35;0;t0410;2021-11-13
kujawsko-pomorskie;radziejowski;10;2.49;0;0;0;1;4;443;45;11;34;0;t0411;2021-11-13
kujawsko-pomorskie;rypiñski;10;2.30;0;0;0;0;4;384;70;13;52;5;t0412;2021-11-13
kujawsko-pomorskie;sêpoleñski;8;1.95;0;0;0;4;7;580;39;9;30;0;t0413;2021-11-13
kujawsko-pomorskie;œwiecki;6;0.61;0;0;0;0;28;1058;59;7;51;1;t0414;2021-11-13
kujawsko-pomorskie;toruñski;32;2.94;0;0;0;7;29;1397;102;33;67;2;t0415;2021-11-13
kujawsko-pomorskie;tucholski;2;0.41;0;0;0;0;10;408;47;2;44;1;t0416;2021-11-13
kujawsko-pomorskie;w¹brzeski;1;0.29;1;0;1;1;9;319;18;1;16;1;t0417;2021-11-13
kujawsko-pomorskie;w³oc³awski;29;3.38;1;1;0;4;19;1076;94;31;61;2;t0418;2021-11-13
kujawsko-pomorskie;¿niñski;17;2.43;0;0;0;0;43;1266;102;20;82;0;t0419;2021-11-13
kujawsko-pomorskie;Bydgoszcz;52;1.50;0;0;0;23;77;2462;283;56;222;5;t0461;2021-11-13
kujawsko-pomorskie;Grudzi¹dz;28;2.98;0;0;0;0;20;921;123;28;92;3;t0462;2021-11-13
kujawsko-pomorskie;Toruñ;76;3.78;0;0;0;9;115;2464;242;78;161;3;t0463;2021-11-13
kujawsko-pomorskie;W³oc³awek;49;4.48;0;0;0;0;36;1205;175;52;117;6;t0464;2021-11-13
lubelskie;bialski;67;6.07;0;0;0;4;99;1428;263;71;189;3;t0601;2021-11-13
lubelskie;bi³gorajski;23;2.29;0;0;0;2;46;973;126;23;103;0;t0602;2021-11-13
lubelskie;che³mski;48;6.17;0;0;0;0;82;1647;140;53;87;0;t0603;2021-11-13
lubelskie;hrubieszowski;30;4.80;0;0;0;8;20;955;95;31;63;1;t0604;2021-11-13
lubelskie;janowski;18;3.96;0;0;0;0;23;453;60;19;33;8;t0605;2021-11-13
lubelskie;krasnostawski;40;6.36;0;0;0;2;48;1024;112;42;67;3;t0606;2021-11-13
lubelskie;kraœnicki;45;4.73;0;0;0;1;68;1077;131;47;84;0;t0607;2021-11-13
lubelskie;lubartowski;39;4.42;0;0;0;12;54;1759;122;40;82;0;t0608;2021-11-13
lubelskie;lubelski;113;7.24;0;0;0;6;185;2683;311;118;192;1;t0609;2021-11-13
lubelskie;³êczyñski;36;6.28;0;0;0;5;90;1142;79;38;40;1;t0610;2021-11-13
lubelskie;³ukowski;47;4.41;0;0;0;0;57;1688;140;48;91;1;t0611;2021-11-13
lubelskie;opolski;23;3.90;0;0;0;1;20;895;74;27;46;1;t0612;2021-11-13
lubelskie;parczewski;22;6.36;0;0;0;0;16;476;82;24;55;3;t0613;2021-11-13
lubelskie;pu³awski;72;6.38;0;0;0;3;154;2206;183;78;104;1;t0614;2021-11-13
lubelskie;radzyñski;23;3.92;0;0;0;0;12;666;73;24;49;0;t0615;2021-11-13
