"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"1","Cały kraj","Cały kraj",8361,2.18,133,44,89,16473,1647,214695,58862,9042,49402,418,"t0000",2021-10-26
"2","dolnośląskie","bolesławiecki",24,2.67,0,0,0,46,2,972,249,26,223,0,"t0201",2021-10-26
"3","dolnośląskie","dzierżoniowski",9,0.9,0,0,0,20,1,263,103,10,93,0,"t0202",2021-10-26
"4","dolnośląskie","głogowski",32,3.6,0,0,0,37,3,421,142,36,106,0,"t0203",2021-10-26
"5","dolnośląskie","górowski",6,1.73,0,0,0,24,0,62,45,8,37,0,"t0204",2021-10-26
"6","dolnośląskie","jaworski",5,1,0,0,0,6,0,81,56,6,50,0,"t0205",2021-10-26
"7","dolnośląskie","jeleniogórski",2,0.32,0,0,0,7,0,109,73,2,71,0,"t0206",2021-10-26
"8","dolnośląskie","kamiennogórski",3,0.7,0,0,0,3,0,54,49,5,44,0,"t0207",2021-10-26
"9","dolnośląskie","kłodzki",14,0.89,0,0,0,30,4,171,123,14,109,0,"t0208",2021-10-26
"10","dolnośląskie","legnicki",3,0.54,0,0,0,3,1,151,46,3,43,0,"t0209",2021-10-26
"11","dolnośląskie","lubański",7,1.29,0,0,0,14,2,111,39,10,29,0,"t0210",2021-10-26
"12","dolnośląskie","lubiński",15,1.41,0,0,0,34,0,449,142,18,124,0,"t0211",2021-10-26
"13","dolnośląskie","lwówecki",4,0.87,0,0,0,18,0,63,65,5,59,1,"t0212",2021-10-26
"14","dolnośląskie","milicki",1,0.27,0,0,0,5,0,52,20,1,19,0,"t0213",2021-10-26
"15","dolnośląskie","oleśnicki",12,1.12,0,0,0,26,1,409,130,17,112,1,"t0214",2021-10-26
"16","dolnośląskie","oławski",23,2.99,0,0,0,27,1,588,123,25,98,0,"t0215",2021-10-26
"17","dolnośląskie","polkowicki",9,1.43,0,0,0,23,1,329,75,9,66,0,"t0216",2021-10-26
"18","dolnośląskie","strzeliński",3,0.69,0,0,0,11,0,69,42,3,37,2,"t0217",2021-10-26
"19","dolnośląskie","średzki",2,0.36,0,0,0,11,1,141,29,2,27,0,"t0218",2021-10-26
"20","dolnośląskie","świdnicki",12,0.77,0,0,0,21,2,382,167,12,154,1,"t0219",2021-10-26
"21","dolnośląskie","trzebnicki",8,0.94,0,0,0,26,1,356,105,10,94,1,"t0220",2021-10-26
"22","dolnośląskie","wałbrzyski",5,0.9,0,0,0,13,0,118,58,6,52,0,"t0221",2021-10-26
"23","dolnośląskie","wołowski",10,2.14,0,0,0,9,0,252,60,10,49,1,"t0222",2021-10-26
"24","dolnośląskie","wrocławski",30,1.95,0,0,0,81,10,632,199,34,164,1,"t0223",2021-10-26
"25","dolnośląskie","ząbkowicki",4,0.62,0,0,0,15,0,286,51,5,45,1,"t0224",2021-10-26
"26","dolnośląskie","zgorzelecki",2,0.23,0,0,0,19,3,584,51,3,48,0,"t0225",2021-10-26
"27","dolnośląskie","złotoryjski",3,0.69,0,0,0,7,0,161,37,4,33,0,"t0226",2021-10-26
"28","dolnośląskie","Jelenia Góra",10,1.27,0,0,0,17,1,232,117,12,105,0,"t0261",2021-10-26
"29","dolnośląskie","Legnica",12,1.21,0,0,0,49,14,501,138,15,118,5,"t0262",2021-10-26
"30","dolnośląskie","Wrocław",132,2.05,5,5,0,273,23,2808,1105,148,945,12,"t0264",2021-10-26
"31","dolnośląskie","Wałbrzych",15,1.36,0,0,0,25,2,210,152,16,136,0,"t0265",2021-10-26
"32","kujawsko-pomorskie","aleksandrowski",11,2,0,0,0,31,4,152,90,12,78,0,"t0401",2021-10-26
"33","kujawsko-pomorskie","brodnicki",3,0.38,0,0,0,24,2,138,52,3,49,0,"t0402",2021-10-26
"34","kujawsko-pomorskie","bydgoski",25,2.09,1,0,1,40,8,358,159,27,130,2,"t0403",2021-10-26
"35","kujawsko-pomorskie","chełmiński",2,0.39,0,0,0,28,0,65,155,2,152,1,"t0404",2021-10-26
"36","kujawsko-pomorskie","golubsko-dobrzyński",5,1.11,0,0,0,20,1,68,72,5,67,0,"t0405",2021-10-26
"37","kujawsko-pomorskie","grudziądzki",1,0.25,1,1,0,6,0,41,41,1,40,0,"t0406",2021-10-26
"38","kujawsko-pomorskie","inowrocławski",20,1.26,1,0,1,49,5,219,196,21,174,1,"t0407",2021-10-26
"39","kujawsko-pomorskie","lipnowski",7,1.07,0,0,0,5,1,496,60,7,53,0,"t0408",2021-10-26
"40","kujawsko-pomorskie","mogileński",3,0.66,0,0,0,3,0,50,34,3,31,0,"t0409",2021-10-26
"41","kujawsko-pomorskie","nakielski",11,1.28,0,0,0,31,0,572,94,11,81,2,"t0410",2021-10-26
"42","kujawsko-pomorskie","radziejowski",19,4.73,0,0,0,28,2,204,71,20,51,0,"t0411",2021-10-26
"43","kujawsko-pomorskie","rypiński",3,0.69,0,0,0,19,2,195,80,3,77,0,"t0412",2021-10-26
"44","kujawsko-pomorskie","sępoleński",2,0.49,0,0,0,3,0,46,32,2,29,1,"t0413",2021-10-26
"45","kujawsko-pomorskie","świecki",8,0.81,0,0,0,34,1,481,124,9,111,4,"t0414",2021-10-26
"46","kujawsko-pomorskie","toruński",10,0.92,0,0,0,49,9,939,119,11,106,2,"t0415",2021-10-26
"47","kujawsko-pomorskie","tucholski",0,0,0,0,0,5,0,53,35,0,35,0,"t0416",2021-10-26
"48","kujawsko-pomorskie","wąbrzeski",7,2.05,0,0,0,9,0,76,28,7,21,0,"t0417",2021-10-26
"49","kujawsko-pomorskie","włocławski",8,0.93,0,0,0,22,0,235,78,8,69,1,"t0418",2021-10-26
"50","kujawsko-pomorskie","żniński",16,2.28,0,0,0,42,2,357,194,19,174,1,"t0419",2021-10-26
"51","kujawsko-pomorskie","Bydgoszcz",50,1.44,1,0,1,149,17,1054,406,53,350,3,"t0461",2021-10-26
"52","kujawsko-pomorskie","Grudziądz",5,0.53,0,0,0,16,6,120,94,6,88,0,"t0462",2021-10-26
"53","kujawsko-pomorskie","Toruń",47,2.34,0,0,0,135,7,1564,294,51,241,2,"t0463",2021-10-26
"54","kujawsko-pomorskie","Włocławek",10,0.91,0,0,0,32,3,347,139,10,128,1,"t0464",2021-10-26
"55","lubelskie","bialski",60,5.43,2,0,2,147,13,1852,262,61,194,7,"t0601",2021-10-26
"56","lubelskie","biłgorajski",76,7.55,0,0,0,90,8,816,230,81,148,1,"t0602",2021-10-26
"57","lubelskie","chełmski",51,6.56,1,0,1,87,4,885,160,52,106,2,"t0603",2021-10-26
"58","lubelskie","hrubieszowski",7,1.12,1,0,1,18,0,130,85,7,77,1,"t0604",2021-10-26
"59","lubelskie","janowski",18,3.96,2,0,2,34,3,687,86,21,65,0,"t0605",2021-10-26
"60","lubelskie","krasnostawski",35,5.56,2,0,2,54,7,713,155,36,116,3,"t0606",2021-10-26
"61","lubelskie","kraśnicki",67,7.05,3,1,2,76,6,1294,270,71,193,6,"t0607",2021-10-26
"62","lubelskie","lubartowski",87,9.87,1,1,0,101,14,1206,216,88,127,1,"t0608",2021-10-26
"63","lubelskie","lubelski",154,9.87,1,1,0,251,47,3213,496,158,333,5,"t0609",2021-10-26
"64","lubelskie","łęczyński",71,12.39,0,0,0,97,9,1436,189,72,116,1,"t0610",2021-10-26
"65","lubelskie","łukowski",43,4.03,2,0,2,60,14,1457,173,46,123,4,"t0611",2021-10-26
"66","lubelskie","opolski",14,2.37,0,0,0,106,5,1353,77,16,60,1,"t0612",2021-10-26
"67","lubelskie","parczewski",25,7.23,0,0,0,48,7,416,118,26,92,0,"t0613",2021-10-26
"68","lubelskie","puławski",144,12.76,1,0,1,237,21,2454,399,148,249,2,"t0614",2021-10-26
"69","lubelskie","radzyński",7,1.19,0,0,0,37,12,741,66,8,58,0,"t0615",2021-10-26
"70","lubelskie","rycki",46,8.24,0,0,0,66,7,824,173,46,124,3,"t0616",2021-10-26
"71","lubelskie","świdnicki",84,11.71,2,1,1,135,10,904,243,88,152,3,"t0617",2021-10-26
"72","lubelskie","tomaszowski",12,1.46,0,0,0,33,2,345,94,13,81,0,"t0618",2021-10-26
"73","lubelskie","włodawski",13,3.4,0,0,0,34,5,491,96,15,81,0,"t0619",2021-10-26
"74","lubelskie","zamojski",32,3.02,0,0,0,40,3,670,149,33,115,1,"t0620",2021-10-26
"75","lubelskie","Biała Podlaska",69,12.06,1,0,1,108,26,933,215,72,136,7,"t0661",2021-10-26
"76","lubelskie","Chełm",48,7.79,0,0,0,74,19,855,149,50,97,2,"t0662",2021-10-26
"77","lubelskie","Lublin",439,12.93,8,2,6,663,84,6369,1428,477,939,12,"t0663",2021-10-26
"78","lubelskie","Zamość",28,4.43,0,0,0,49,4,720,131,31,99,1,"t0664",2021-10-26
"79","lubuskie","gorzowski",8,1.11,0,0,0,24,0,446,76,8,68,0,"t0801",2021-10-26
"80","lubuskie","krośnieński",3,0.55,0,0,0,13,3,168,50,4,46,0,"t0802",2021-10-26
"81","lubuskie","międzyrzecki",1,0.17,0,0,0,8,0,148,62,1,61,0,"t0803",2021-10-26
"82","lubuskie","nowosolski",5,0.58,0,0,0,14,1,188,118,5,113,0,"t0804",2021-10-26
