wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;1230;0.32;135;30;105;5092;2026;79008;63914;1730;61864;320;t0000;2021-05-26
dolnoœl¹skie;boles³awiecki;8;0.89;2;0;2;25;16;414;150;12;137;1;t0201;2021-05-26
dolnoœl¹skie;dzier¿oniowski;2;0.20;0;0;0;8;2;120;104;3;101;0;t0202;2021-05-26
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;11;4;176;127;3;122;2;t0203;2021-05-26
dolnoœl¹skie;górowski;0;0;0;0;0;10;4;75;34;1;33;0;t0204;2021-05-26
dolnoœl¹skie;jaworski;3;0.60;1;1;0;3;1;76;66;6;60;0;t0205;2021-05-26
dolnoœl¹skie;jeleniogórski;4;0.63;0;0;0;11;3;126;124;5;117;2;t0206;2021-05-26
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;3;37;61;0;61;0;t0207;2021-05-26
dolnoœl¹skie;k³odzki;2;0.13;2;0;2;15;6;157;186;2;184;0;t0208;2021-05-26
dolnoœl¹skie;legnicki;3;0.54;0;0;0;11;2;131;57;3;54;0;t0209;2021-05-26
dolnoœl¹skie;lubañski;1;0.18;0;0;0;7;6;107;55;6;48;1;t0210;2021-05-26
dolnoœl¹skie;lubiñski;2;0.19;0;0;0;13;2;150;154;3;149;2;t0211;2021-05-26
dolnoœl¹skie;lwówecki;3;0.66;0;0;0;18;3;111;73;4;68;1;t0212;2021-05-26
dolnoœl¹skie;milicki;2;0.54;0;0;0;0;2;49;53;2;50;1;t0213;2021-05-26
dolnoœl¹skie;oleœnicki;2;0.19;0;0;0;17;5;224;169;5;163;1;t0214;2021-05-26
dolnoœl¹skie;o³awski;0;0;1;1;0;10;7;270;136;1;133;2;t0215;2021-05-26
dolnoœl¹skie;polkowicki;3;0.48;0;0;0;4;2;134;102;6;96;0;t0216;2021-05-26
dolnoœl¹skie;strzeliñski;0;0;0;0;0;3;3;32;66;0;66;0;t0217;2021-05-26
dolnoœl¹skie;œredzki;0;0;0;0;0;13;3;125;65;0;64;1;t0218;2021-05-26
dolnoœl¹skie;œwidnicki;3;0.19;0;0;0;20;2;330;205;5;200;0;t0219;2021-05-26
dolnoœl¹skie;trzebnicki;2;0.23;2;2;0;14;5;229;121;2;119;0;t0220;2021-05-26
dolnoœl¹skie;wa³brzyski;3;0.54;1;1;0;7;2;41;78;3;75;0;t0221;2021-05-26
dolnoœl¹skie;wo³owski;1;0.21;0;0;0;7;3;73;85;2;83;0;t0222;2021-05-26
dolnoœl¹skie;wroc³awski;6;0.39;0;0;0;34;7;438;312;8;301;3;t0223;2021-05-26
dolnoœl¹skie;z¹bkowicki;2;0.31;0;0;0;6;2;103;88;2;86;0;t0224;2021-05-26
dolnoœl¹skie;zgorzelecki;6;0.68;2;2;0;19;5;223;114;8;105;1;t0225;2021-05-26
dolnoœl¹skie;z³otoryjski;2;0.46;0;0;0;6;1;80;41;2;39;0;t0226;2021-05-26
dolnoœl¹skie;Jelenia Góra;3;0.38;6;0;6;9;6;98;140;5;133;2;t0261;2021-05-26
dolnoœl¹skie;Legnica;2;0.20;1;1;0;13;1;278;115;5;110;0;t0262;2021-05-26
dolnoœl¹skie;Wroc³aw;31;0.48;0;0;0;110;48;1804;1432;41;1379;12;t0264;2021-05-26
dolnoœl¹skie;Wa³brzych;1;0.09;1;0;1;14;1;117;188;5;183;0;t0265;2021-05-26
kujawsko-pomorskie;aleksandrowski;3;0.55;0;0;0;9;1;52;83;4;79;0;t0401;2021-05-26
kujawsko-pomorskie;brodnicki;2;0.25;1;0;1;4;1;63;76;3;73;0;t0402;2021-05-26
kujawsko-pomorskie;bydgoski;6;0.50;0;0;0;26;13;274;154;6;146;2;t0403;2021-05-26
kujawsko-pomorskie;che³miñski;0;0;0;0;0;6;5;55;65;0;65;0;t0404;2021-05-26
kujawsko-pomorskie;golubsko-dobrzyñski;2;0.44;0;0;0;8;0;24;50;2;48;0;t0405;2021-05-26
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;6;3;53;36;0;36;0;t0406;2021-05-26
kujawsko-pomorskie;inowroc³awski;1;0.06;0;0;0;19;6;195;206;2;204;0;t0407;2021-05-26
kujawsko-pomorskie;lipnowski;0;0;0;0;0;5;3;67;80;0;80;0;t0408;2021-05-26
kujawsko-pomorskie;mogileñski;1;0.22;0;0;0;5;4;61;64;2;62;0;t0409;2021-05-26
kujawsko-pomorskie;nakielski;1;0.12;0;0;0;11;3;151;139;1;138;0;t0410;2021-05-26
kujawsko-pomorskie;radziejowski;4;0.99;1;0;1;3;5;85;42;5;37;0;t0411;2021-05-26
kujawsko-pomorskie;rypiñski;1;0.23;0;0;0;5;3;50;61;1;59;1;t0412;2021-05-26
kujawsko-pomorskie;sêpoleñski;1;0.24;0;0;0;14;9;138;73;1;72;0;t0413;2021-05-26
kujawsko-pomorskie;œwiecki;0;0;0;0;0;9;4;170;98;0;98;0;t0414;2021-05-26
kujawsko-pomorskie;toruñski;3;0.28;0;0;0;15;5;137;137;4;132;1;t0415;2021-05-26
kujawsko-pomorskie;tucholski;2;0.41;0;0;0;7;2;32;93;2;91;0;t0416;2021-05-26
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;5;0;13;36;0;36;0;t0417;2021-05-26
kujawsko-pomorskie;w³oc³awski;6;0.70;0;0;0;5;1;116;130;7;123;0;t0418;2021-05-26
kujawsko-pomorskie;¿niñski;2;0.29;0;0;0;7;8;112;88;5;83;0;t0419;2021-05-26
kujawsko-pomorskie;Bydgoszcz;10;0.29;2;0;2;70;20;607;470;15;452;3;t0461;2021-05-26
kujawsko-pomorskie;Grudzi¹dz;2;0.21;0;0;0;10;3;115;136;2;133;1;t0462;2021-05-26
kujawsko-pomorskie;Toruñ;7;0.35;0;0;0;19;15;250;311;9;301;1;t0463;2021-05-26
kujawsko-pomorskie;W³oc³awek;1;0.09;0;0;0;7;7;70;179;2;177;0;t0464;2021-05-26
lubelskie;bialski;7;0.63;0;0;0;5;2;176;142;9;133;0;t0601;2021-05-26
lubelskie;bi³gorajski;3;0.30;0;0;0;2;4;211;131;3;128;0;t0602;2021-05-26
lubelskie;che³mski;2;0.26;0;0;0;12;15;151;103;5;98;0;t0603;2021-05-26
lubelskie;hrubieszowski;3;0.48;0;0;0;8;4;69;119;8;107;4;t0604;2021-05-26
lubelskie;janowski;4;0.88;0;0;0;5;2;142;64;5;56;3;t0605;2021-05-26
lubelskie;krasnostawski;0;0;0;0;0;9;11;188;103;4;99;0;t0606;2021-05-26
lubelskie;kraœnicki;2;0.21;0;0;0;10;3;147;95;3;92;0;t0607;2021-05-26
lubelskie;lubartowski;1;0.11;0;0;0;8;4;190;109;2;107;0;t0608;2021-05-26
lubelskie;lubelski;9;0.58;0;0;0;20;18;373;265;11;254;0;t0609;2021-05-26
lubelskie;³êczyñski;4;0.70;0;0;0;8;7;187;85;4;81;0;t0610;2021-05-26
lubelskie;³ukowski;2;0.19;0;0;0;11;4;99;114;2;110;2;t0611;2021-05-26
