wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;215;0.06;52;10;42;4411;358;60547;58596;351;58080;165;t0000;2021-06-14
dolnoœl¹skie;boles³awiecki;1;0.11;4;1;3;13;2;197;226;2;224;0;t0201;2021-06-14
dolnoœl¹skie;dzier¿oniowski;1;0.10;0;0;0;14;1;84;123;1;121;1;t0202;2021-06-14
dolnoœl¹skie;g³ogowski;0;0;1;0;1;10;1;111;110;0;110;0;t0203;2021-06-14
dolnoœl¹skie;górowski;0;0;0;0;0;4;0;46;33;1;32;0;t0204;2021-06-14
dolnoœl¹skie;jaworski;0;0;0;0;0;4;0;46;30;0;30;0;t0205;2021-06-14
dolnoœl¹skie;jeleniogórski;0;0;2;0;2;2;0;64;96;0;95;1;t0206;2021-06-14
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;4;0;38;46;0;46;0;t0207;2021-06-14
dolnoœl¹skie;k³odzki;0;0;0;0;0;19;0;96;160;1;159;0;t0208;2021-06-14
dolnoœl¹skie;legnicki;0;0;0;0;0;6;1;73;95;0;95;0;t0209;2021-06-14
dolnoœl¹skie;lubañski;1;0.18;0;0;0;9;1;55;54;1;53;0;t0210;2021-06-14
dolnoœl¹skie;lubiñski;0;0;0;0;0;13;0;64;115;0;115;0;t0211;2021-06-14
dolnoœl¹skie;lwówecki;0;0;0;0;0;21;3;49;92;0;92;0;t0212;2021-06-14
dolnoœl¹skie;milicki;0;0;0;0;0;2;1;36;24;0;24;0;t0213;2021-06-14
dolnoœl¹skie;oleœnicki;0;0;0;0;0;17;0;148;98;0;98;0;t0214;2021-06-14
dolnoœl¹skie;o³awski;0;0;0;0;0;15;0;147;86;0;86;0;t0215;2021-06-14
dolnoœl¹skie;polkowicki;0;0;0;0;0;3;0;29;60;0;60;0;t0216;2021-06-14
dolnoœl¹skie;strzeliñski;0;0;0;0;0;3;0;26;46;0;46;0;t0217;2021-06-14
dolnoœl¹skie;œredzki;0;0;0;0;0;7;5;101;58;0;58;0;t0218;2021-06-14
dolnoœl¹skie;œwidnicki;1;0.06;0;0;0;6;0;219;179;1;178;0;t0219;2021-06-14
dolnoœl¹skie;trzebnicki;2;0.23;0;0;0;9;1;411;120;2;118;0;t0220;2021-06-14
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;3;0;34;66;0;65;1;t0221;2021-06-14
dolnoœl¹skie;wo³owski;1;0.21;0;0;0;6;0;46;38;1;37;0;t0222;2021-06-14
dolnoœl¹skie;wroc³awski;2;0.13;0;0;0;46;4;337;286;2;282;2;t0223;2021-06-14
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;12;0;36;79;0;78;1;t0224;2021-06-14
dolnoœl¹skie;zgorzelecki;0;0;1;1;0;8;1;108;64;0;64;0;t0225;2021-06-14
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;5;0;32;29;0;29;0;t0226;2021-06-14
dolnoœl¹skie;Jelenia Góra;0;0;1;0;1;7;0;71;111;1;110;0;t0261;2021-06-14
dolnoœl¹skie;Legnica;1;0.10;0;0;0;11;0;179;173;1;172;0;t0262;2021-06-14
