wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
kujawsko-pomorskie;rypiñski;1;0.23;0;0;0;24;2;117;35;1;34;0;t0412
kujawsko-pomorskie;sêpoleñski;23;5.62;1;0;1;63;7;357;60;26;34;0;t0413
kujawsko-pomorskie;œwiecki;14;1.42;3;1;2;178;22;751;167;18;143;6;t0414
kujawsko-pomorskie;toruñski;49;4.50;1;0;1;162;34;887;183;56;123;4;t0415
kujawsko-pomorskie;tucholski;17;3.52;0;0;0;47;12;384;86;20;64;2;t0416
kujawsko-pomorskie;w¹brzeski;2;0.59;0;0;0;73;5;235;28;3;25;0;t0417
kujawsko-pomorskie;w³oc³awski;17;1.98;0;0;0;80;12;457;95;18;76;1;t0418
kujawsko-pomorskie;¿niñski;41;5.85;2;0;2;96;17;589;117;43;72;2;t0419
kujawsko-pomorskie;Bydgoszcz;264;7.61;5;0;5;591;144;2536;971;293;658;20;t0461
kujawsko-pomorskie;Grudzi¹dz;43;4.57;0;0;0;175;18;752;392;49;340;3;t0462
kujawsko-pomorskie;Toruñ;95;4.72;3;0;3;349;63;1449;546;101;440;5;t0463
kujawsko-pomorskie;W³oc³awek;20;1.83;2;0;2;116;13;526;115;22;91;2;t0464
lubelskie;bialski;26;2.35;0;0;0;70;14;268;95;29;66;0;t0601
lubelskie;bi³gorajski;9;0.89;2;1;1;36;5;161;71;12;56;3;t0602
lubelskie;che³mski;5;0.64;1;0;1;69;10;301;48;7;40;1;t0603
lubelskie;hrubieszowski;17;2.72;0;0;0;38;2;206;90;22;65;3;t0604
lubelskie;janowski;2;0.44;0;0;0;21;0;74;40;4;36;0;t0605
lubelskie;krasnostawski;27;4.29;2;2;0;63;16;350;84;28;51;5;t0606
lubelskie;kraœnicki;45;4.73;13;2;11;74;8;229;152;50;102;0;t0607
lubelskie;lubartowski;1;0.11;2;2;0;55;5;197;84;2;82;0;t0608
lubelskie;lubelski;48;3.08;0;0;0;131;10;545;228;54;171;3;t0609
lubelskie;³êczyñski;17;2.97;2;0;2;71;5;275;75;18;57;0;t0610
lubelskie;³ukowski;11;1.03;2;0;2;25;1;147;78;15;63;0;t0611
lubelskie;opolski;13;2.21;0;0;0;46;4;216;57;17;40;0;t0612
lubelskie;parczewski;8;2.31;0;0;0;6;0;69;28;8;20;0;t0613
lubelskie;pu³awski;10;0.89;1;1;0;106;12;428;114;14;100;0;t0614
lubelskie;radzyñski;7;1.19;0;0;0;34;3;192;57;9;48;0;t0615
lubelskie;rycki;16;2.87;0;0;0;44;8;238;52;18;34;0;t0616
lubelskie;œwidnicki;22;3.07;4;4;0;68;27;410;91;25;65;1;t0617
lubelskie;tomaszowski;24;2.91;0;0;0;55;0;206;96;25;65;6;t0618
lubelskie;w³odawski;19;4.97;5;4;1;47;4;186;68;21;45;2;t0619
lubelskie;zamojski;7;0.66;2;0;2;42;4;199;89;9;79;1;t0620
lubelskie;Bia³a Podlaska;9;1.57;1;0;1;50;6;191;58;10;47;1;t0661
lubelskie;Che³m;4;0.65;2;0;2;43;14;291;45;5;40;0;t0662
lubelskie;Lublin;93;2.74;3;0;3;291;37;1266;581;101;475;5;t0663
lubelskie;Zamoœæ;7;1.11;0;0;0;45;4;199;66;7;58;1;t0664
lubuskie;gorzowski;2;0.28;0;0;0;68;5;350;47;4;42;1;t0801
lubuskie;kroœnieñski;5;0.91;0;0;0;58;11;403;43;7;36;0;t0802
lubuskie;miêdzyrzecki;1;0.17;0;0;0;61;5;269;37;2;34;1;t0803
lubuskie;nowosolski;3;0.35;0;0;0;65;9;241;50;3;47;0;t0804
lubuskie;s³ubicki;3;0.64;0;0;0;57;14;368;41;4;37;0;t0805
lubuskie;strzelecko-drezdenecki;3;0.61;0;0;0;48;12;236;43;4;39;0;t0806
lubuskie;sulêciñski;4;1.14;2;2;0;37;3;187;37;5;32;0;t0807
lubuskie;œwiebodziñski;8;1.44;2;2;0;43;9;312;46;9;37;0;t0808
lubuskie;zielonogórski;5;0.66;4;4;0;73;2;337;64;6;57;1;t0809
lubuskie;¿agañski;23;2.92;1;1;0;50;7;224;106;24;77;5;t0810
lubuskie;¿arski;19;1.98;0;0;0;91;11;359;103;20;81;2;t0811
lubuskie;wschowski;3;0.77;0;0;0;18;0;89;29;3;26;0;t0812
lubuskie;Gorzów Wielkopolski;7;0.57;0;0;0;100;15;602;97;13;81;3;t0861
lubuskie;Zielona Góra;7;0.50;4;4;0;160;17;696;148;10;137;1;t0862
³ódzkie;be³chatowski;19;1.69;7;0;7;60;6;303;139;28;109;2;t1001
³ódzkie;kutnowski;6;0.62;1;0;1;86;11;439;69;9;59;1;t1002
³ódzkie;³aski;2;0.40;0;0;0;28;1;138;40;3;36;1;t1003
³ódzkie;³êczycki;9;1.82;0;0;0;45;11;296;54;12;41;1;t1004
³ódzkie;³owicki;9;1.16;1;0;1;62;0;196;76;10;64;2;t1005
³ódzkie;³ódzki wschodni;12;1.66;0;0;0;91;19;404;87;14;71;2;t1006
³ódzkie;opoczyñski;2;0.26;0;0;0;17;3;112;60;2;56;2;t1007
³ódzkie;pabianicki;18;1.51;0;0;0;135;28;578;144;22;119;3;t1008
³ódzkie;pajêczañski;4;0.78;0;0;0;18;0;119;32;6;25;1;t1009
³ódzkie;piotrkowski;10;1.09;0;0;0;63;9;294;113;10;103;0;t1010
³ódzkie;poddêbicki;5;1.22;1;0;1;37;5;171;47;7;38;2;t1011
³ódzkie;radomszczañski;8;0.71;1;0;1;39;8;280;47;10;37;0;t1012
³ódzkie;rawski;6;1.24;0;0;0;23;5;164;36;7;29;0;t1013
³ódzkie;sieradzki;34;2.90;0;0;0;69;15;383;175;38;129;8;t1014
³ódzkie;skierniewicki;5;1.31;0;0;0;31;1;129;39;7;32;0;t1015
³ódzkie;tomaszowski;12;1.03;1;0;1;89;6;384;112;14;97;1;t1016
³ódzkie;wieluñski;5;0.66;0;0;0;45;2;196;53;5;47;1;t1017
³ódzkie;wieruszowski;2;0.48;0;0;0;12;6;96;21;2;19;0;t1018
³ódzkie;zduñskowolski;4;0.60;0;0;0;59;2;176;57;6;49;2;t1019
³ódzkie;zgierski;19;1.14;0;0;0;173;25;885;218;24;187;7;t1020
³ódzkie;brzeziñski;5;1.62;0;0;0;27;2;92;25;5;19;1;t1021
³ódzkie;£ódŸ;265;3.91;0;0;0;767;148;3575;1492;303;1151;38;t1061
³ódzkie;Piotrków Trybunalski;15;2.06;9;8;1;41;8;215;117;16;100;1;t1062
³ódzkie;Skierniewice;11;2.29;0;0;0;49;1;168;65;13;52;0;t1063
ma³opolskie;bocheñski;10;0.93;1;0;1;41;5;187;80;10;68;2;t1201
ma³opolskie;brzeski;2;0.21;1;0;1;18;2;169;146;2;143;1;t1202
ma³opolskie;chrzanowski;12;0.97;1;1;0;48;8;212;117;12;104;1;t1203
ma³opolskie;d¹browski;4;0.68;0;0;0;17;3;72;40;4;36;0;t1204
ma³opolskie;gorlicki;9;0.83;0;0;0;28;2;118;90;9;75;6;t1205
ma³opolskie;krakowski;21;0.75;2;2;0;157;20;680;145;22;120;3;t1206
ma³opolskie;limanowski;0;0;0;0;0;23;6;151;72;0;71;1;t1207
ma³opolskie;miechowski;3;0.62;0;0;0;20;1;52;32;4;28;0;t1208
ma³opolskie;myœlenicki;5;0.39;0;0;0;40;6;196;70;7;59;4;t1209
ma³opolskie;nowos¹decki;8;0.37;2;0;2;34;1;150;129;17;107;5;t1210
ma³opolskie;nowotarski;14;0.73;1;0;1;33;6;135;164;19;144;1;t1211
ma³opolskie;olkuski;3;0.27;1;0;1;50;3;148;47;5;41;1;t1212
ma³opolskie;oœwiêcimski;11;0.72;4;0;4;95;10;341;125;11;110;4;t1213
ma³opolskie;proszowicki;1;0.23;0;0;0;6;0;42;25;2;22;1;t1214
ma³opolskie;suski;2;0.24;1;1;0;28;2;132;46;4;42;0;t1215
ma³opolskie;tarnowski;10;0.50;1;1;0;30;3;236;147;13;134;0;t1216
ma³opolskie;tatrzañski;8;1.17;0;0;0;24;2;71;90;15;72;3;t1217
ma³opolskie;wadowicki;14;0.88;0;0;0;83;10;390;90;14;76;0;t1218
ma³opolskie;wielicki;4;0.31;1;0;1;51;8;320;55;5;49;1;t1219
ma³opolskie;Kraków;80;1.02;3;2;1;396;75;2861;557;87;463;7;t1261
ma³opolskie;Nowy S¹cz;5;0.60;3;0;3;15;1;76;92;12;78;2;t1262
ma³opolskie;Tarnów;7;0.65;1;1;0;24;4;159;72;7;65;0;t1263
mazowieckie;bia³obrzeski;2;0.60;0;0;0;34;7;159;28;2;25;1;t1401
mazowieckie;ciechanowski;6;0.67;1;0;1;85;2;328;140;9;131;0;t1402
mazowieckie;garwoliñski;2;0.18;0;0;0;43;2;226;67;5;60;2;t1403
mazowieckie;gostyniñski;1;0.22;0;0;0;25;5;148;33;2;31;0;t1404
mazowieckie;grodziski;31;3.21;0;0;0;123;17;679;188;35;151;2;t1405
mazowieckie;grójecki;25;2.55;0;0;0;136;5;799;72;28;40;4;t1406
mazowieckie;kozienicki;11;1.84;0;0;0;55;2;263;59;14;44;1;t1407
mazowieckie;legionowski;22;1.84;0;0;0;146;19;719;111;27;81;3;t1408
mazowieckie;lipski;1;0.30;1;0;1;13;6;95;32;1;29;2;t1409
mazowieckie;³osicki;3;0.98;1;0;1;17;7;77;16;3;13;0;t1410
mazowieckie;makowski;12;2.69;2;1;1;28;4;188;43;13;30;0;t1411
mazowieckie;miñski;14;0.90;0;0;0;144;8;597;143;18;119;6;t1412
mazowieckie;m³awski;8;1.10;2;0;2;59;8;332;93;8;84;1;t1413
mazowieckie;nowodworski;12;1.51;1;0;1;102;4;452;57;13;43;1;t1414
mazowieckie;ostro³êcki;13;1.47;1;0;1;43;3;199;46;17;28;1;t1415
mazowieckie;ostrowski;6;0.83;0;0;0;32;4;205;43;7;33;3;t1416
mazowieckie;otwocki;35;2.81;0;0;0;113;23;571;154;37;112;5;t1417
mazowieckie;piaseczyñski;33;1.74;0;0;0;226;41;1308;189;41;141;7;t1418
mazowieckie;p³ocki;11;0.99;1;0;1;113;3;464;91;12;74;5;t1419
mazowieckie;p³oñski;6;0.69;0;0;0;56;10;353;67;7;59;1;t1420
mazowieckie;pruszkowski;26;1.56;0;0;0;160;52;1237;197;34;157;6;t1421
mazowieckie;przasnyski;7;1.34;0;0;0;50;17;281;49;12;36;1;t1422
mazowieckie;przysuski;6;1.45;0;0;0;13;1;81;24;6;18;0;t1423
mazowieckie;pu³tuski;4;0.77;0;0;0;45;7;174;26;4;22;0;t1424
mazowieckie;radomski;27;1.77;2;2;0;107;8;383;136;32;101;3;t1425
mazowieckie;siedlecki;23;2.83;2;0;2;34;4;202;92;27;64;1;t1426
mazowieckie;sierpecki;8;1.55;2;0;2;48;7;238;67;9;53;5;t1427
mazowieckie;sochaczewski;18;2.12;0;0;0;100;5;472;103;20;82;1;t1428
mazowieckie;soko³owski;5;0.93;2;0;2;26;1;135;49;6;43;0;t1429
mazowieckie;szyd³owiecki;2;0.51;0;0;0;10;1;58;30;2;26;2;t1430
mazowieckie;warszawski zachodni;20;1.67;0;0;0;141;29;777;135;23;111;1;t1432
mazowieckie;wêgrowski;7;1.07;1;0;1;49;3;225;45;9;32;4;t1433
mazowieckie;wo³omiñski;22;0.88;2;0;2;246;37;1235;201;28;162;11;t1434
mazowieckie;wyszkowski;4;0.54;0;0;0;48;11;227;44;6;35;3;t1435
mazowieckie;zwoleñski;3;0.83;0;0;0;25;2;94;32;3;29;0;t1436
mazowieckie;¿uromiñski;1;0.26;0;0;0;19;1;134;27;1;26;0;t1437
mazowieckie;¿yrardowski;9;1.19;0;0;0;89;6;359;78;11;67;0;t1438
mazowieckie;Ostro³êka;9;1.73;0;0;0;38;4;112;33;10;23;0;t1461
mazowieckie;P³ock;15;1.26;2;1;1;159;19;524;137;20;112;5;t1462
mazowieckie;Radom;49;2.33;1;1;0;142;15;591;304;65;234;5;t1463
mazowieckie;Siedlce;19;2.43;1;0;1;36;6;224;99;21;77;1;t1464
mazowieckie;Warszawa;286;1.59;2;0;2;1364;338;9193;1980;360;1566;54;t1465
opolskie;brzeski;4;0.45;0;0;0;60;8;368;66;5;61;0;t1601
opolskie;g³ubczycki;5;1.10;0;0;0;35;10;176;35;8;26;1;t1602
opolskie;kêdzierzyñsko-kozielski;16;1.71;4;0;4;47;10;283;127;18;104;5;t1603
opolskie;kluczborski;7;1.07;0;0;0;42;11;173;48;9;39;0;t1604
opolskie;krapkowicki;3;0.47;0;0;0;37;13;155;45;5;40;0;t1605
opolskie;namys³owski;2;0.47;1;0;1;16;5;157;32;2;30;0;t1606
opolskie;nyski;15;1.11;0;0;0;70;15;369;146;20;125;1;t1607
opolskie;oleski;5;0.78;1;0;1;38;5;156;105;7;97;1;t1608
opolskie;opolski;8;0.65;2;0;2;73;16;375;134;11;122;1;t1609
opolskie;prudnicki;0;0;0;0;0;22;1;96;51;2;49;0;t1610
opolskie;strzelecki;8;1.08;1;0;1;56;12;226;107;12;95;0;t1611
opolskie;Opole;20;1.56;3;0;3;110;24;657;188;24;162;2;t1661
podkarpackie;bieszczadzki;3;1.39;0;0;0;12;0;48;18;4;14;0;t1801
podkarpackie;brzozowski;2;0.31;0;0;0;16;1;92;90;3;86;1;t1802
podkarpackie;dêbicki;5;0.37;0;0;0;21;2;123;94;9;85;0;t1803
podkarpackie;jaros³awski;19;1.58;3;1;2;47;2;288;136;24;110;2;t1804
podkarpackie;jasielski;10;0.88;0;0;0;39;1;160;119;12;107;0;t1805
podkarpackie;kolbuszowski;19;3.05;2;0;2;9;0;56;79;19;59;1;t1806
podkarpackie;kroœnieñski;5;0.45;0;0;0;25;1;94;75;5;70;0;t1807
podkarpackie;le¿ajski;3;0.43;0;0;0;20;5;113;56;3;52;1;t1808
podkarpackie;lubaczowski;11;2.00;0;0;0;34;2;241;50;14;36;0;t1809
podkarpackie;³añcucki;7;0.86;1;0;1;34;3;199;83;11;72;0;t1810
podkarpackie;mielecki;16;1.17;1;0;1;36;7;199;145;17;128;0;t1811
podkarpackie;ni¿añski;9;1.35;0;0;0;27;3;150;77;9;68;0;t1812
podkarpackie;przemyski;4;0.54;0;0;0;32;4;197;54;7;46;1;t1813
podkarpackie;przeworski;41;5.24;1;0;1;14;3;95;90;42;46;2;t1814
podkarpackie;ropczycko-sêdziszowski;5;0.67;0;0;0;8;0;68;39;6;32;1;t1815
podkarpackie;rzeszowski;27;1.59;1;0;1;71;4;366;137;27;107;3;t1816
podkarpackie;sanocki;6;0.64;1;0;1;14;3;85;51;6;45;0;t1817
podkarpackie;stalowowolski;16;1.51;1;0;1;44;13;318;87;18;68;1;t1818
podkarpackie;strzy¿owski;9;1.47;0;0;0;13;2;103;65;9;55;1;t1819
podkarpackie;tarnobrzeski;22;4.16;0;0;0;29;3;118;98;25;73;0;t1820
podkarpackie;leski;7;2.65;0;0;0;20;1;41;24;7;17;0;t1821
podkarpackie;Krosno;0;0;0;0;0;14;2;51;28;0;28;0;t1861
podkarpackie;Przemyœl;6;0.99;1;0;1;38;7;185;57;8;49;0;t1862
podkarpackie;Rzeszów;15;0.76;5;0;5;101;15;473;163;17;144;2;t1863
podkarpackie;Tarnobrzeg;3;0.64;1;0;1;24;1;144;93;6;86;1;t1864
podlaskie;augustowski;4;0.69;0;0;0;29;4;253;39;7;31;1;t2001
podlaskie;bia³ostocki;29;1.93;2;0;2;155;13;585;177;34;143;0;t2002
podlaskie;bielski;2;0.37;0;0;0;31;2;129;48;3;44;1;t2003
podlaskie;grajewski;10;2.13;0;0;0;18;2;121;56;12;43;1;t2004
podlaskie;hajnowski;4;0.95;1;0;1;34;6;119;68;5;61;2;t2005
podlaskie;kolneñski;6;1.58;0;0;0;18;3;68;40;7;33;0;t2006
podlaskie;³om¿yñski;3;0.59;0;0;0;33;7;212;36;3;30;3;t2007
podlaskie;moniecki;8;1.99;0;0;0;21;3;105;43;9;34;0;t2008
podlaskie;sejneñski;3;1.51;0;0;0;7;1;59;7;3;4;0;t2009
podlaskie;siemiatycki;11;2.51;0;0;0;14;0;72;37;11;23;3;t2010
podlaskie;sokólski;17;2.56;0;0;0;106;6;325;45;18;27;0;t2011
podlaskie;suwalski;3;0.84;0;0;0;22;2;137;13;3;10;0;t2012
podlaskie;wysokomazowiecki;8;1.41;0;0;0;20;1;157;70;9;61;0;t2013
podlaskie;zambrowski;6;1.38;0;0;0;38;2;153;44;8;35;1;t2014
podlaskie;Bia³ystok;46;1.55;4;0;4;392;44;1125;269;51;216;2;t2061
podlaskie;£om¿a;15;2.39;0;0;0;56;11;254;51;16;35;0;t2062
podlaskie;Suwa³ki;14;2.01;0;0;0;55;2;250;34;16;17;1;t2063
pomorskie;bytowski;7;0.88;0;0;0;50;17;269;75;8;66;1;t2201
pomorskie;chojnicki;19;1.95;1;0;1;59;10;297;93;19;69;5;t2202
pomorskie;cz³uchowski;9;1.61;1;0;1;62;7;294;58;9;46;3;t2203
pomorskie;gdañski;30;2.51;0;0;0;161;28;970;177;31;145;1;t2204
pomorskie;kartuski;37;2.63;0;0;0;115;27;763;176;39;132;5;t2205
pomorskie;koœcierski;22;3.02;2;0;2;31;16;301;87;22;62;3;t2206
pomorskie;kwidzyñski;8;0.96;3;0;3;99;18;526;69;10;59;0;t2207
pomorskie;lêborski;3;0.45;0;0;0;34;16;208;87;3;84;0;t2208
pomorskie;malborski;6;0.95;6;6;0;107;12;468;81;7;72;2;t2209
pomorskie;nowodworski;5;1.41;1;0;1;38;8;259;32;5;27;0;t2210
pomorskie;pucki;40;4.59;1;0;1;116;13;645;141;41;96;4;t2211
pomorskie;s³upski;10;1.01;0;0;0;89;13;562;135;12;123;0;t2212
pomorskie;starogardzki;10;0.78;2;0;2;124;27;587;67;10;55;2;t2213
pomorskie;tczewski;26;2.25;2;0;2;110;15;602;123;27;88;8;t2214
pomorskie;wejherowski;44;2.01;3;0;3;267;38;1311;255;48;202;5;t2215
pomorskie;sztumski;2;0.49;0;0;0;56;8;284;61;8;51;2;t2216
pomorskie;Gdañsk;189;4.01;8;0;8;540;177;3280;688;201;449;38;t2261
pomorskie;Gdynia;43;1.75;8;1;7;357;63;1471;244;45;188;11;t2262
pomorskie;S³upsk;9;1.00;0;0;0;84;34;618;214;19;195;0;t2263
pomorskie;Sopot;11;3.09;1;0;1;40;6;151;58;11;44;3;t2264
œl¹skie;bêdziñski;40;2.71;1;0;1;107;12;524;207;41;165;1;t2401
œl¹skie;bielski;16;0.96;0;0;0;105;8;422;312;17;288;7;t2402
œl¹skie;cieszyñski;16;0.90;2;0;2;81;9;436;120;22;95;3;t2403
œl¹skie;czêstochowski;22;1.64;0;0;0;74;6;331;130;23;106;1;t2404
œl¹skie;gliwicki;24;2.08;0;0;0;103;13;461;178;29;146;3;t2405
œl¹skie;k³obucki;5;0.59;2;0;2;31;4;207;88;5;82;1;t2406
œl¹skie;lubliniecki;9;1.18;0;0;0;58;4;189;77;9;68;0;t2407
œl¹skie;miko³owski;6;0.60;0;0;0;70;5;323;55;6;48;1;t2408
œl¹skie;myszkowski;15;2.12;0;0;0;47;6;182;67;17;50;0;t2409
œl¹skie;pszczyñski;15;1.34;2;0;2;69;8;292;117;16;100;1;t2410
œl¹skie;raciborski;20;1.85;1;0;1;67;2;186;95;21;72;2;t2411
œl¹skie;rybnicki;7;0.89;0;0;0;51;3;145;52;8;44;0;t2412
œl¹skie;tarnogórski;33;2.34;5;0;5;106;8;461;192;36;155;1;t2413
œl¹skie;bieruñsko-lêdziñski;4;0.67;0;0;0;41;0;148;43;4;39;0;t2414
œl¹skie;wodzis³awski;11;0.70;0;0;0;89;16;315;262;17;238;7;t2415
œl¹skie;zawierciañski;29;2.48;1;0;1;91;7;361;120;33;85;2;t2416
œl¹skie;¿ywiecki;9;0.59;3;0;3;93;3;433;103;9;93;1;t2417
œl¹skie;Bielsko-Bia³a;12;0.70;0;0;0;106;16;525;259;14;242;3;t2461
œl¹skie;Bytom;42;2.55;2;2;0;119;34;412;195;47;145;3;t2462
œl¹skie;Chorzów;17;1.58;1;1;0;78;14;285;101;19;81;1;t2463
œl¹skie;Czêstochowa;38;1.73;0;0;0;119;19;571;214;41;171;2;t2464
œl¹skie;D¹browa Górnicza;35;2.94;0;0;0;87;17;376;132;38;93;1;t2465
œl¹skie;Gliwice;33;1.85;0;0;0;143;22;669;236;38;198;0;t2466
œl¹skie;Jastrzêbie-Zdrój;5;0.57;0;0;0;54;5;163;84;8;76;0;t2467
œl¹skie;Jaworzno;8;0.88;2;2;0;52;16;245;63;8;53;2;t2468
œl¹skie;Katowice;78;2.67;1;0;1;227;39;877;386;89;295;2;t2469
œl¹skie;Mys³owice;10;1.34;0;0;0;38;4;175;67;10;56;1;t2470
œl¹skie;Piekary Œl¹skie;6;1.09;1;0;1;52;4;189;49;6;43;0;t2471
œl¹skie;Ruda Œl¹ska;36;2.63;0;0;0;100;20;490;156;38;116;2;t2472
œl¹skie;Rybnik;18;1.31;0;0;0;79;9;292;139;27;109;3;t2473
œl¹skie;Siemianowice Œl¹skie;11;1.65;0;0;0;42;5;186;64;12;50;2;t2474
œl¹skie;Sosnowiec;35;1.76;0;0;0;139;20;551;200;40;157;3;t2475
œl¹skie;Œwiêtoch³owice;5;1.01;0;0;0;44;5;118;36;7;28;1;t2476
œl¹skie;Tychy;35;2.75;3;0;3;102;13;474;132;37;93;2;t2477
œl¹skie;Zabrze;33;1.92;0;0;0;167;14;462;191;44;147;0;t2478
œl¹skie;¯ory;1;0.16;0;0;0;41;1;166;45;1;43;1;t2479
œwiêtokrzyskie;buski;5;0.70;0;0;0;18;2;110;64;5;58;1;t2601
œwiêtokrzyskie;jêdrzejowski;1;0.12;0;0;0;21;3;168;77;2;75;0;t2602
œwiêtokrzyskie;kazimierski;4;1.19;0;0;0;9;0;66;35;4;30;1;t2603
œwiêtokrzyskie;kielecki;13;0.62;0;0;0;97;9;289;144;15;123;6;t2604
œwiêtokrzyskie;konecki;6;0.75;0;0;0;36;4;143;85;7;77;1;t2605
œwiêtokrzyskie;opatowski;5;0.96;0;0;0;19;2;127;57;7;50;0;t2606
œwiêtokrzyskie;ostrowiecki;4;0.37;0;0;0;55;7;235;41;6;35;0;t2607
œwiêtokrzyskie;piñczowski;5;1.29;0;0;0;12;1;65;40;5;34;1;t2608
œwiêtokrzyskie;sandomierski;9;1.17;0;0;0;51;10;255;86;11;75;0;t2609
œwiêtokrzyskie;skar¿yski;7;0.95;0;0;0;33;3;130;61;7;54;0;t2610
œwiêtokrzyskie;starachowicki;2;0.22;2;1;1;38;6;196;70;4;65;1;t2611
œwiêtokrzyskie;staszowski;3;0.42;1;0;1;31;1;215;115;5;106;4;t2612
œwiêtokrzyskie;w³oszczowski;5;1.11;0;0;0;16;0;97;63;5;57;1;t2613
œwiêtokrzyskie;Kielce;19;0.98;0;0;0;74;8;239;205;22;174;9;t2661
