wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;2896;0.76;298;100;198;7639;6764;115750;57062;3258;53421;383;t0000;2021-05-14
dolnoœl¹skie;boles³awiecki;12;1.33;0;0;0;27;35;440;119;12;107;0;t0201;2021-05-14
dolnoœl¹skie;dzier¿oniowski;6;0.60;0;0;0;20;18;204;83;10;71;2;t0202;2021-05-14
dolnoœl¹skie;g³ogowski;4;0.45;0;0;0;18;21;269;116;4;111;1;t0203;2021-05-14
dolnoœl¹skie;górowski;2;0.58;0;0;0;6;4;132;35;2;33;0;t0204;2021-05-14
dolnoœl¹skie;jaworski;10;2.00;1;1;0;13;12;159;70;10;59;1;t0205;2021-05-14
dolnoœl¹skie;jeleniogórski;5;0.79;0;0;0;9;6;232;123;8;115;0;t0206;2021-05-14
dolnoœl¹skie;kamiennogórski;3;0.70;0;0;0;1;4;48;54;3;51;0;t0207;2021-05-14
dolnoœl¹skie;k³odzki;12;0.76;0;0;0;23;10;358;176;14;160;2;t0208;2021-05-14
dolnoœl¹skie;legnicki;5;0.91;0;0;0;9;10;241;57;5;51;1;t0209;2021-05-14
dolnoœl¹skie;lubañski;7;1.29;0;0;0;17;10;150;64;7;55;2;t0210;2021-05-14
dolnoœl¹skie;lubiñski;6;0.57;1;0;1;21;29;339;105;6;98;1;t0211;2021-05-14
dolnoœl¹skie;lwówecki;7;1.53;0;0;0;16;19;193;89;10;78;1;t0212;2021-05-14
dolnoœl¹skie;milicki;1;0.27;4;4;0;3;4;65;53;1;52;0;t0213;2021-05-14
dolnoœl¹skie;oleœnicki;16;1.49;1;1;0;20;32;363;179;23;153;3;t0214;2021-05-14
dolnoœl¹skie;o³awski;19;2.47;0;0;0;20;11;428;149;21;128;0;t0215;2021-05-14
dolnoœl¹skie;polkowicki;10;1.59;1;0;1;12;10;269;88;10;78;0;t0216;2021-05-14
dolnoœl¹skie;strzeliñski;1;0.23;0;0;0;3;8;82;39;1;37;1;t0217;2021-05-14
dolnoœl¹skie;œredzki;11;1.99;0;0;0;12;9;202;76;11;64;1;t0218;2021-05-14
dolnoœl¹skie;œwidnicki;8;0.51;3;1;2;22;26;623;160;9;151;0;t0219;2021-05-14
dolnoœl¹skie;trzebnicki;8;0.94;1;1;0;12;30;319;142;9;133;0;t0220;2021-05-14
dolnoœl¹skie;wa³brzyski;1;0.18;0;0;0;12;9;105;65;1;64;0;t0221;2021-05-14
dolnoœl¹skie;wo³owski;7;1.50;1;1;0;6;6;168;73;9;64;0;t0222;2021-05-14
dolnoœl¹skie;wroc³awski;12;0.78;0;0;0;41;47;648;327;15;311;1;t0223;2021-05-14
dolnoœl¹skie;z¹bkowicki;5;0.78;0;0;0;30;22;232;76;6;68;2;t0224;2021-05-14
dolnoœl¹skie;zgorzelecki;3;0.34;0;0;0;18;32;473;76;3;71;2;t0225;2021-05-14
dolnoœl¹skie;z³otoryjski;1;0.23;0;0;0;9;2;172;36;1;35;0;t0226;2021-05-14
dolnoœl¹skie;Jelenia Góra;13;1.65;3;0;3;17;19;154;156;14;139;3;t0261;2021-05-14
dolnoœl¹skie;Legnica;4;0.40;1;1;0;24;24;449;128;4;123;1;t0262;2021-05-14
dolnoœl¹skie;Wroc³aw;78;1.21;1;1;0;164;156;2443;1455;85;1361;9;t0264;2021-05-14
dolnoœl¹skie;Wa³brzych;10;0.90;3;0;3;22;8;214;146;10;136;0;t0265;2021-05-14
kujawsko-pomorskie;aleksandrowski;4;0.73;0;0;0;16;3;113;56;4;52;0;t0401;2021-05-14
kujawsko-pomorskie;brodnicki;1;0.13;1;0;1;7;14;120;85;1;84;0;t0402;2021-05-14
kujawsko-pomorskie;bydgoski;26;2.18;1;0;1;37;21;373;214;26;187;1;t0403;2021-05-14
kujawsko-pomorskie;che³miñski;2;0.39;0;0;0;6;9;72;59;2;57;0;t0404;2021-05-14
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;9;2;85;38;0;38;0;t0405;2021-05-14
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;6;7;58;55;0;55;0;t0406;2021-05-14
kujawsko-pomorskie;inowroc³awski;11;0.69;0;0;0;28;22;263;131;11;120;0;t0407;2021-05-14
kujawsko-pomorskie;lipnowski;5;0.76;0;0;0;12;12;157;76;5;69;2;t0408;2021-05-14
kujawsko-pomorskie;mogileñski;1;0.22;0;0;0;5;10;206;35;1;34;0;t0409;2021-05-14
kujawsko-pomorskie;nakielski;14;1.62;1;0;1;24;11;219;127;15;112;0;t0410;2021-05-14
kujawsko-pomorskie;radziejowski;4;0.99;0;0;0;14;15;155;45;4;40;1;t0411;2021-05-14
kujawsko-pomorskie;rypiñski;0;0;0;0;0;9;6;114;51;0;51;0;t0412;2021-05-14
kujawsko-pomorskie;sêpoleñski;2;0.49;1;0;1;4;3;146;33;2;31;0;t0413;2021-05-14
kujawsko-pomorskie;œwiecki;5;0.51;0;0;0;17;11;330;99;5;94;0;t0414;2021-05-14
kujawsko-pomorskie;toruñski;4;0.37;0;0;0;24;21;270;124;4;119;1;t0415;2021-05-14
kujawsko-pomorskie;tucholski;0;0;0;0;0;5;4;142;39;0;39;0;t0416;2021-05-14
kujawsko-pomorskie;w¹brzeski;1;0.29;0;0;0;3;3;39;22;1;21;0;t0417;2021-05-14
kujawsko-pomorskie;w³oc³awski;5;0.58;0;0;0;8;7;176;49;6;43;0;t0418;2021-05-14
kujawsko-pomorskie;¿niñski;8;1.14;0;0;0;10;13;177;85;9;76;0;t0419;2021-05-14
kujawsko-pomorskie;Bydgoszcz;21;0.61;7;0;7;71;54;835;558;22;534;2;t0461;2021-05-14
kujawsko-pomorskie;Grudzi¹dz;9;0.96;0;0;0;10;22;146;137;10;125;2;t0462;2021-05-14
kujawsko-pomorskie;Toruñ;13;0.65;2;0;2;41;26;422;252;13;239;0;t0463;2021-05-14
kujawsko-pomorskie;W³oc³awek;8;0.73;1;0;1;26;18;221;124;8;115;1;t0464;2021-05-14
lubelskie;bialski;4;0.36;0;0;0;12;20;225;133;4;129;0;t0601;2021-05-14
lubelskie;bi³gorajski;16;1.59;1;0;1;24;17;314;124;16;106;2;t0602;2021-05-14
lubelskie;che³mski;8;1.03;0;0;0;30;12;286;98;9;88;1;t0603;2021-05-14
lubelskie;hrubieszowski;10;1.60;2;0;2;9;5;108;92;12;79;1;t0604;2021-05-14
lubelskie;janowski;3;0.66;0;0;0;8;5;118;59;3;55;1;t0605;2021-05-14
lubelskie;krasnostawski;4;0.64;1;0;1;27;22;275;95;8;87;0;t0606;2021-05-14
lubelskie;kraœnicki;5;0.53;0;0;0;17;16;338;68;5;63;0;t0607;2021-05-14
lubelskie;lubartowski;5;0.57;0;0;0;20;22;347;89;8;81;0;t0608;2021-05-14
lubelskie;lubelski;15;0.96;1;0;1;29;39;637;191;16;174;1;t0609;2021-05-14
lubelskie;³êczyñski;6;1.05;1;0;1;11;11;236;81;6;75;0;t0610;2021-05-14
lubelskie;³ukowski;2;0.19;0;0;0;11;12;144;83;2;81;0;t0611;2021-05-14
lubelskie;opolski;9;1.53;1;0;1;13;5;326;60;9;51;0;t0612;2021-05-14
lubelskie;parczewski;3;0.87;0;0;0;5;4;63;43;3;40;0;t0613;2021-05-14
lubelskie;pu³awski;10;0.89;1;0;1;34;22;524;151;11;138;2;t0614;2021-05-14
lubelskie;radzyñski;1;0.17;0;0;0;9;7;132;104;1;103;0;t0615;2021-05-14
lubelskie;rycki;4;0.72;0;0;0;13;10;202;60;4;56;0;t0616;2021-05-14
lubelskie;œwidnicki;7;0.98;0;0;0;23;18;264;85;9;76;0;t0617;2021-05-14
lubelskie;tomaszowski;5;0.61;0;0;0;10;18;149;80;5;73;2;t0618;2021-05-14
lubelskie;w³odawski;0;0;0;0;0;4;6;80;52;0;51;1;t0619;2021-05-14
lubelskie;zamojski;8;0.76;1;1;0;21;9;226;112;9;103;0;t0620;2021-05-14
lubelskie;Bia³a Podlaska;6;1.05;0;0;0;14;15;124;92;6;86;0;t0661;2021-05-14
lubelskie;Che³m;6;0.97;1;0;1;26;16;315;63;6;56;1;t0662;2021-05-14
lubelskie;Lublin;23;0.68;4;0;4;98;81;1042;605;24;580;1;t0663;2021-05-14
lubelskie;Zamoœæ;1;0.16;0;0;0;5;6;80;55;1;52;2;t0664;2021-05-14
lubuskie;gorzowski;5;0.69;0;0;0;10;7;197;96;6;89;1;t0801;2021-05-14
lubuskie;kroœnieñski;5;0.91;0;0;0;19;7;245;92;8;83;1;t0802;2021-05-14
lubuskie;miêdzyrzecki;1;0.17;0;0;0;14;11;100;88;3;82;3;t0803;2021-05-14
lubuskie;nowosolski;16;1.86;0;0;0;21;12;264;134;16;117;1;t0804;2021-05-14
