"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"61","lubelskie","kraśnicki",0,0,0,0,0,0,0,151,45,0,45,0,"t0607",2021-08-15
"62","lubelskie","lubartowski",0,0,0,0,0,0,0,93,47,0,47,0,"t0608",2021-08-15
"63","lubelskie","lubelski",0,0,0,0,0,0,0,232,81,0,81,0,"t0609",2021-08-15
"64","lubelskie","łęczyński",0,0,0,0,0,0,0,49,30,0,30,0,"t0610",2021-08-15
"65","lubelskie","łukowski",0,0,0,0,0,0,1,79,33,0,33,0,"t0611",2021-08-15
"66","lubelskie","opolski",0,0,0,0,0,0,0,211,20,0,20,0,"t0612",2021-08-15
"67","lubelskie","parczewski",0,0,0,0,0,1,0,26,12,0,12,0,"t0613",2021-08-15
"68","lubelskie","puławski",0,0,0,0,0,1,0,231,53,0,53,0,"t0614",2021-08-15
"69","lubelskie","radzyński",0,0,0,0,0,0,0,28,29,0,29,0,"t0615",2021-08-15
"70","lubelskie","rycki",0,0,0,0,0,0,1,60,18,0,18,0,"t0616",2021-08-15
"71","lubelskie","świdnicki",0,0,0,0,0,0,0,45,35,0,35,0,"t0617",2021-08-15
"72","lubelskie","tomaszowski",0,0,0,0,0,0,1,83,40,0,40,0,"t0618",2021-08-15
"73","lubelskie","włodawski",0,0,0,0,0,0,1,27,25,0,25,0,"t0619",2021-08-15
"74","lubelskie","zamojski",1,0.09,0,0,0,0,0,79,52,1,51,0,"t0620",2021-08-15
"75","lubelskie","Biała Podlaska",0,0,0,0,0,0,0,96,21,0,21,0,"t0661",2021-08-15
"76","lubelskie","Chełm",0,0,0,0,0,0,0,32,42,0,42,0,"t0662",2021-08-15
"77","lubelskie","Lublin",1,0.03,0,0,0,0,5,467,294,1,293,0,"t0663",2021-08-15
"78","lubelskie","Zamość",0,0,0,0,0,0,0,38,42,0,42,0,"t0664",2021-08-15
"79","lubuskie","gorzowski",0,0,0,0,0,0,0,120,23,0,23,0,"t0801",2021-08-15
"80","lubuskie","krośnieński",1,0.18,0,0,0,0,0,89,49,1,48,0,"t0802",2021-08-15
"81","lubuskie","międzyrzecki",0,0,0,0,0,0,0,91,44,0,44,0,"t0803",2021-08-15
"82","lubuskie","nowosolski",2,0.23,0,0,0,0,0,95,66,2,62,2,"t0804",2021-08-15
"83","lubuskie","słubicki",0,0,0,0,0,0,0,83,24,0,24,0,"t0805",2021-08-15
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,0,0,33,25,0,25,0,"t0806",2021-08-15
"85","lubuskie","sulęciński",0,0,0,0,0,0,0,57,26,0,26,0,"t0807",2021-08-15
"86","lubuskie","świebodziński",0,0,0,0,0,0,0,99,25,0,25,0,"t0808",2021-08-15
"87","lubuskie","zielonogórski",1,0.13,0,0,0,1,1,97,22,1,21,0,"t0809",2021-08-15
"88","lubuskie","żagański",0,0,0,0,0,0,0,43,69,0,69,0,"t0810",2021-08-15
"89","lubuskie","żarski",1,0.1,0,0,0,1,1,100,74,1,73,0,"t0811",2021-08-15
"90","lubuskie","wschowski",0,0,0,0,0,0,0,51,20,0,20,0,"t0812",2021-08-15
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,0,0,296,40,0,40,0,"t0861",2021-08-15
"92","lubuskie","Zielona Góra",0,0,0,0,0,0,2,318,45,0,45,0,"t0862",2021-08-15
"93","łódzkie","bełchatowski",1,0.09,0,0,0,3,0,191,45,1,43,1,"t1001",2021-08-15
"94","łódzkie","kutnowski",0,0,0,0,0,0,0,217,36,0,36,0,"t1002",2021-08-15
"95","łódzkie","łaski",0,0,0,0,0,0,0,54,20,0,20,0,"t1003",2021-08-15
"96","łódzkie","łęczycki",0,0,0,0,0,0,0,55,18,0,18,0,"t1004",2021-08-15
"97","łódzkie","łowicki",0,0,0,0,0,0,1,119,50,0,50,0,"t1005",2021-08-15
"98","łódzkie","łódzki wschodni",1,0.14,0,0,0,0,1,113,46,1,45,0,"t1006",2021-08-15
"99","łódzkie","opoczyński",0,0,0,0,0,1,0,67,27,0,27,0,"t1007",2021-08-15
"100","łódzkie","pabianicki",0,0,0,0,0,0,0,166,48,0,48,0,"t1008",2021-08-15
"101","łódzkie","pajęczański",0,0,0,0,0,3,0,63,27,0,27,0,"t1009",2021-08-15
"102","łódzkie","piotrkowski",0,0,0,0,0,0,1,109,51,0,51,0,"t1010",2021-08-15
"103","łódzkie","poddębicki",0,0,0,0,0,0,0,37,19,0,19,0,"t1011",2021-08-15
"104","łódzkie","radomszczański",0,0,0,0,0,0,1,178,53,0,53,0,"t1012",2021-08-15
"105","łódzkie","rawski",0,0,0,0,0,0,0,443,39,0,39,0,"t1013",2021-08-15
"106","łódzkie","sieradzki",0,0,0,0,0,2,0,124,76,0,76,0,"t1014",2021-08-15
"107","łódzkie","skierniewicki",0,0,0,0,0,0,0,97,14,0,14,0,"t1015",2021-08-15
"108","łódzkie","tomaszowski",0,0,0,0,0,0,1,177,48,0,48,0,"t1016",2021-08-15
"109","łódzkie","wieluński",0,0,0,0,0,0,0,92,40,0,40,0,"t1017",2021-08-15
"110","łódzkie","wieruszowski",0,0,0,0,0,0,0,56,19,0,19,0,"t1018",2021-08-15
"111","łódzkie","zduńskowolski",0,0,0,0,0,0,0,34,24,0,24,0,"t1019",2021-08-15
"112","łódzkie","zgierski",0,0,0,0,0,1,0,350,107,1,106,0,"t1020",2021-08-15
"113","łódzkie","brzeziński",0,0,0,0,0,0,0,68,10,0,10,0,"t1021",2021-08-15
"114","łódzkie","Łódź",5,0.07,0,0,0,0,1,1855,503,6,496,1,"t1061",2021-08-15
"115","łódzkie","Piotrków Trybunalski",0,0,0,0,0,0,0,171,30,0,30,0,"t1062",2021-08-15
"116","łódzkie","Skierniewice",0,0,0,0,0,0,0,74,34,0,34,0,"t1063",2021-08-15
"117","małopolskie","bocheński",0,0,0,0,0,1,1,119,86,0,86,0,"t1201",2021-08-15
"118","małopolskie","brzeski",0,0,0,0,0,0,0,67,181,0,181,0,"t1202",2021-08-15
"119","małopolskie","chrzanowski",0,0,0,0,0,0,0,98,65,0,65,0,"t1203",2021-08-15
"120","małopolskie","dąbrowski",0,0,0,0,0,0,0,43,34,0,34,0,"t1204",2021-08-15
"121","małopolskie","gorlicki",0,0,0,0,0,0,1,61,107,0,107,0,"t1205",2021-08-15
"122","małopolskie","krakowski",0,0,0,0,0,0,4,399,284,1,283,0,"t1206",2021-08-15
"123","małopolskie","limanowski",0,0,0,0,0,0,0,74,95,0,95,0,"t1207",2021-08-15
"124","małopolskie","miechowski",0,0,0,0,0,0,0,22,19,0,19,0,"t1208",2021-08-15
"125","małopolskie","myślenicki",0,0,0,0,0,0,0,158,46,0,46,0,"t1209",2021-08-15
"126","małopolskie","nowosądecki",0,0,0,0,0,0,0,136,100,0,100,0,"t1210",2021-08-15
"127","małopolskie","nowotarski",1,0.05,0,0,0,1,2,170,200,1,199,0,"t1211",2021-08-15
"128","małopolskie","olkuski",0,0,0,0,0,0,0,74,52,0,52,0,"t1212",2021-08-15
"129","małopolskie","oświęcimski",1,0.07,0,0,0,0,1,82,60,1,59,0,"t1213",2021-08-15
"130","małopolskie","proszowicki",0,0,0,0,0,0,0,48,23,0,23,0,"t1214",2021-08-15
"131","małopolskie","suski",0,0,0,0,0,0,1,94,94,0,93,1,"t1215",2021-08-15
"132","małopolskie","tarnowski",1,0.05,0,0,0,0,1,100,170,1,169,0,"t1216",2021-08-15
"133","małopolskie","tatrzański",0,0,0,0,0,0,0,86,46,0,46,0,"t1217",2021-08-15
"134","małopolskie","wadowicki",0,0,0,0,0,1,2,127,104,0,104,0,"t1218",2021-08-15
"135","małopolskie","wielicki",0,0,0,0,0,0,2,196,102,0,102,0,"t1219",2021-08-15
"136","małopolskie","Kraków",1,0.01,0,0,0,1,14,1458,757,1,755,1,"t1261",2021-08-15
"137","małopolskie","Nowy Sącz",0,0,0,0,0,0,1,80,52,0,52,0,"t1262",2021-08-15
"138","małopolskie","Tarnów",0,0,0,0,0,0,1,87,83,0,83,0,"t1263",2021-08-15
"139","mazowieckie","białobrzeski",1,0.3,0,0,0,0,0,283,22,1,21,0,"t1401",2021-08-15
"140","mazowieckie","ciechanowski",0,0,0,0,0,0,0,61,35,0,34,1,"t1402",2021-08-15
"141","mazowieckie","garwoliński",0,0,0,0,0,0,0,131,35,0,35,0,"t1403",2021-08-15
"142","mazowieckie","gostyniński",0,0,0,0,0,0,0,51,15,0,15,0,"t1404",2021-08-15
"143","mazowieckie","grodziski",0,0,0,0,0,1,1,365,53,0,53,0,"t1405",2021-08-15
"144","mazowieckie","grójecki",0,0,0,0,0,0,0,3031,49,0,49,0,"t1406",2021-08-15
"145","mazowieckie","kozienicki",0,0,0,0,0,0,0,180,20,0,20,0,"t1407",2021-08-15
"146","mazowieckie","legionowski",2,0.17,0,0,0,0,0,203,66,2,64,0,"t1408",2021-08-15
"147","mazowieckie","lipski",0,0,0,0,0,0,0,33,14,0,14,0,"t1409",2021-08-15
"148","mazowieckie","łosicki",0,0,0,0,0,0,0,49,3,0,3,0,"t1410",2021-08-15
"149","mazowieckie","makowski",0,0,0,0,0,0,0,23,18,0,18,0,"t1411",2021-08-15
"150","mazowieckie","miński",0,0,0,0,0,3,0,221,74,0,74,0,"t1412",2021-08-15
"151","mazowieckie","mławski",0,0,0,0,0,0,0,258,29,0,29,0,"t1413",2021-08-15
"152","mazowieckie","nowodworski",0,0,0,0,0,0,1,185,67,0,67,0,"t1414",2021-08-15
"153","mazowieckie","ostrołęcki",0,0,0,0,0,0,0,55,23,0,23,0,"t1415",2021-08-15
"154","mazowieckie","ostrowski",0,0,0,0,0,0,1,67,17,0,17,0,"t1416",2021-08-15
"155","mazowieckie","otwocki",2,0.16,0,0,0,0,0,309,66,2,64,0,"t1417",2021-08-15
"156","mazowieckie","piaseczyński",0,0,0,0,0,4,1,997,156,0,156,0,"t1418",2021-08-15
"157","mazowieckie","płocki",0,0,0,0,0,0,0,178,27,0,27,0,"t1419",2021-08-15
"158","mazowieckie","płoński",0,0,0,0,0,0,0,685,24,0,24,0,"t1420",2021-08-15
"159","mazowieckie","pruszkowski",1,0.06,0,0,0,1,1,760,113,1,112,0,"t1421",2021-08-15
"160","mazowieckie","przasnyski",0,0,0,0,0,0,0,26,27,0,27,0,"t1422",2021-08-15
"161","mazowieckie","przysuski",0,0,0,0,0,0,0,116,9,0,9,0,"t1423",2021-08-15
"162","mazowieckie","pułtuski",0,0,0,0,0,0,0,59,13,0,13,0,"t1424",2021-08-15
"163","mazowieckie","radomski",0,0,0,0,0,0,0,205,69,0,69,0,"t1425",2021-08-15
"164","mazowieckie","siedlecki",0,0,0,0,0,0,0,169,37,0,37,0,"t1426",2021-08-15
"165","mazowieckie","sierpecki",0,0,0,0,0,0,0,16,21,0,21,0,"t1427",2021-08-15
"166","mazowieckie","sochaczewski",0,0,0,0,0,0,0,460,36,0,36,0,"t1428",2021-08-15
"167","mazowieckie","sokołowski",0,0,0,0,0,0,0,58,21,0,21,0,"t1429",2021-08-15
"168","mazowieckie","szydłowiecki",0,0,0,0,0,0,0,34,23,0,23,0,"t1430",2021-08-15
"169","mazowieckie","warszawski zachodni",0,0,0,0,0,0,0,443,63,0,63,0,"t1432",2021-08-15
"170","mazowieckie","węgrowski",0,0,0,0,0,0,0,55,21,0,21,0,"t1433",2021-08-15
"171","mazowieckie","wołomiński",1,0.04,0,0,0,0,0,634,128,1,127,0,"t1434",2021-08-15
"172","mazowieckie","wyszkowski",0,0,0,0,0,0,0,74,38,0,38,0,"t1435",2021-08-15
"173","mazowieckie","zwoleński",0,0,0,0,0,0,1,82,15,0,15,0,"t1436",2021-08-15
"174","mazowieckie","żuromiński",0,0,0,0,0,0,0,6,12,0,12,0,"t1437",2021-08-15
"175","mazowieckie","żyrardowski",0,0,0,0,0,0,0,231,57,0,57,0,"t1438",2021-08-15
"176","mazowieckie","Ostrołęka",0,0,0,0,0,0,0,23,13,0,13,0,"t1461",2021-08-15
"177","mazowieckie","Płock",1,0.08,0,0,0,0,0,214,43,1,42,0,"t1462",2021-08-15
"178","mazowieckie","Radom",0,0,0,0,0,0,0,203,181,0,180,1,"t1463",2021-08-15
"179","mazowieckie","Siedlce",0,0,0,0,0,0,2,159,36,0,36,0,"t1464",2021-08-15
"180","mazowieckie","Warszawa",12,0.07,0,0,0,44,11,7192,1225,14,1210,1,"t1465",2021-08-15
"181","opolskie","brzeski",0,0,0,0,0,0,0,73,36,0,36,0,"t1601",2021-08-15
"182","opolskie","głubczycki",0,0,0,0,0,0,1,34,37,0,37,0,"t1602",2021-08-15
"183","opolskie","kędzierzyńsko-kozielski",0,0,0,0,0,0,1,98,64,0,64,0,"t1603",2021-08-15
"184","opolskie","kluczborski",0,0,0,0,0,0,0,69,24,0,24,0,"t1604",2021-08-15
"185","opolskie","krapkowicki",0,0,0,0,0,0,1,44,23,0,23,0,"t1605",2021-08-15
"186","opolskie","namysłowski",0,0,0,0,0,0,1,112,21,0,21,0,"t1606",2021-08-15
"187","opolskie","nyski",2,0.15,0,0,0,0,0,73,53,2,51,0,"t1607",2021-08-15
"188","opolskie","oleski",1,0.16,0,0,0,0,0,82,29,1,28,0,"t1608",2021-08-15
"189","opolskie","opolski",0,0,0,0,0,0,1,193,115,0,115,0,"t1609",2021-08-15
"190","opolskie","prudnicki",0,0,0,0,0,0,0,34,25,0,25,0,"t1610",2021-08-15
"191","opolskie","strzelecki",0,0,0,0,0,0,0,63,70,0,70,0,"t1611",2021-08-15
"192","opolskie","Opole",1,0.08,0,0,0,0,4,700,73,1,72,0,"t1661",2021-08-15
"193","podkarpackie","bieszczadzki",1,0.46,0,0,0,1,1,18,23,1,22,0,"t1801",2021-08-15
"194","podkarpackie","brzozowski",0,0,0,0,0,0,0,30,35,0,35,0,"t1802",2021-08-15
"195","podkarpackie","dębicki",0,0,0,0,0,0,1,107,75,0,75,0,"t1803",2021-08-15
"196","podkarpackie","jarosławski",4,0.33,0,0,0,0,1,109,93,6,87,0,"t1804",2021-08-15
"197","podkarpackie","jasielski",0,0,0,0,0,0,0,51,93,0,93,0,"t1805",2021-08-15
"198","podkarpackie","kolbuszowski",0,0,0,0,0,0,0,32,94,0,94,0,"t1806",2021-08-15
"199","podkarpackie","krośnieński",0,0,0,0,0,0,0,54,58,0,58,0,"t1807",2021-08-15
"200","podkarpackie","leżajski",0,0,0,0,0,0,0,54,37,0,37,0,"t1808",2021-08-15
"201","podkarpackie","lubaczowski",0,0,0,0,0,0,0,59,26,0,26,0,"t1809",2021-08-15
"202","podkarpackie","łańcucki",0,0,0,0,0,0,0,45,81,0,81,0,"t1810",2021-08-15
"203","podkarpackie","mielecki",0,0,0,0,0,0,0,96,61,0,61,0,"t1811",2021-08-15
"204","podkarpackie","niżański",0,0,0,0,0,0,0,72,47,0,47,0,"t1812",2021-08-15
"205","podkarpackie","przemyski",0,0,0,0,0,0,0,79,44,0,44,0,"t1813",2021-08-15
"206","podkarpackie","przeworski",0,0,0,0,0,0,0,64,40,0,40,0,"t1814",2021-08-15
"207","podkarpackie","ropczycko-sędziszowski",0,0,0,0,0,3,0,35,47,0,47,0,"t1815",2021-08-15
"208","podkarpackie","rzeszowski",1,0.06,0,0,0,0,1,134,165,1,164,0,"t1816",2021-08-15
"209","podkarpackie","sanocki",0,0,0,0,0,1,1,114,72,0,72,0,"t1817",2021-08-15
"210","podkarpackie","stalowowolski",0,0,0,0,0,0,0,88,57,0,57,0,"t1818",2021-08-15
"211","podkarpackie","strzyżowski",0,0,0,0,0,0,1,27,39,0,39,0,"t1819",2021-08-15
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,0,0,21,25,0,25,0,"t1820",2021-08-15
"213","podkarpackie","leski",0,0,0,0,0,0,1,28,9,0,9,0,"t1821",2021-08-15
"214","podkarpackie","Krosno",1,0.22,0,0,0,0,0,79,20,1,19,0,"t1861",2021-08-15
"215","podkarpackie","Przemyśl",0,0,0,0,0,0,0,92,45,0,45,0,"t1862",2021-08-15
"216","podkarpackie","Rzeszów",0,0,0,0,0,0,0,310,180,0,180,0,"t1863",2021-08-15
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,0,0,14,28,0,28,0,"t1864",2021-08-15
"218","podlaskie","augustowski",0,0,0,0,0,0,0,43,11,0,11,0,"t2001",2021-08-15
"219","podlaskie","białostocki",0,0,0,0,0,0,1,154,94,0,94,0,"t2002",2021-08-15
"220","podlaskie","bielski",0,0,0,0,0,0,1,78,20,0,20,0,"t2003",2021-08-15
"221","podlaskie","grajewski",0,0,0,0,0,0,0,29,27,0,27,0,"t2004",2021-08-15
"222","podlaskie","hajnowski",0,0,0,0,0,0,0,56,22,0,22,0,"t2005",2021-08-15
"223","podlaskie","kolneński",0,0,0,0,0,0,0,18,17,0,17,0,"t2006",2021-08-15
"224","podlaskie","łomżyński",0,0,0,0,0,0,0,46,16,0,16,0,"t2007",2021-08-15
"225","podlaskie","moniecki",0,0,0,0,0,0,1,19,16,0,16,0,"t2008",2021-08-15
"226","podlaskie","sejneński",0,0,0,0,0,0,0,12,3,0,3,0,"t2009",2021-08-15
"227","podlaskie","siemiatycki",1,0.23,0,0,0,0,0,18,27,1,26,0,"t2010",2021-08-15
"228","podlaskie","sokólski",0,0,0,0,0,0,1,77,28,0,28,0,"t2011",2021-08-15
"229","podlaskie","suwalski",0,0,0,0,0,0,0,23,10,0,10,0,"t2012",2021-08-15
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,0,0,51,17,0,17,0,"t2013",2021-08-15
"231","podlaskie","zambrowski",0,0,0,0,0,0,0,115,25,0,25,0,"t2014",2021-08-15
"232","podlaskie","Białystok",2,0.07,0,0,0,0,8,407,206,2,204,0,"t2061",2021-08-15
"233","podlaskie","Łomża",0,0,0,0,0,0,0,55,30,0,30,0,"t2062",2021-08-15
"234","podlaskie","Suwałki",0,0,0,0,0,0,0,53,14,0,14,0,"t2063",2021-08-15
"235","pomorskie","bytowski",0,0,0,0,0,0,0,75,42,0,42,0,"t2201",2021-08-15
"236","pomorskie","chojnicki",0,0,0,0,0,0,0,98,16,0,16,0,"t2202",2021-08-15
"237","pomorskie","człuchowski",0,0,0,0,0,0,0,26,26,0,26,0,"t2203",2021-08-15
"238","pomorskie","gdański",0,0,0,0,0,0,0,250,105,0,105,0,"t2204",2021-08-15
"239","pomorskie","kartuski",0,0,0,0,0,0,4,257,86,0,86,0,"t2205",2021-08-15
"240","pomorskie","kościerski",1,0.14,0,0,0,1,1,45,87,1,86,0,"t2206",2021-08-15
"241","pomorskie","kwidzyński",0,0,0,0,0,0,0,96,35,0,35,0,"t2207",2021-08-15
"242","pomorskie","lęborski",0,0,0,0,0,0,0,54,31,0,31,0,"t2208",2021-08-15
"243","pomorskie","malborski",0,0,0,0,0,0,0,24,22,0,22,0,"t2209",2021-08-15
"244","pomorskie","nowodworski",0,0,0,0,0,0,1,40,19,0,19,0,"t2210",2021-08-15
"245","pomorskie","pucki",0,0,0,0,0,0,0,101,38,0,38,0,"t2211",2021-08-15
"246","pomorskie","słupski",1,0.1,0,0,0,1,0,109,77,1,76,0,"t2212",2021-08-15
"247","pomorskie","starogardzki",0,0,0,0,0,0,0,95,63,0,63,0,"t2213",2021-08-15
"248","pomorskie","tczewski",0,0,0,0,0,0,0,115,68,0,68,0,"t2214",2021-08-15
"249","pomorskie","wejherowski",0,0,0,0,0,0,1,277,176,0,176,0,"t2215",2021-08-15
"250","pomorskie","sztumski",1,0.24,0,0,0,0,0,29,16,1,15,0,"t2216",2021-08-15
"251","pomorskie","Gdańsk",8,0.17,0,0,0,0,1,1333,457,9,448,0,"t2261",2021-08-15
"252","pomorskie","Gdynia",2,0.08,0,0,0,3,0,323,236,2,233,1,"t2262",2021-08-15
"253","pomorskie","Słupsk",0,0,0,0,0,0,0,191,111,0,111,0,"t2263",2021-08-15
"254","pomorskie","Sopot",0,0,0,0,0,0,0,69,36,0,36,0,"t2264",2021-08-15
"255","śląskie","będziński",0,0,0,0,0,0,1,180,104,0,104,0,"t2401",2021-08-15
"256","śląskie","bielski",0,0,0,0,0,0,1,141,61,0,61,0,"t2402",2021-08-15
"257","śląskie","cieszyński",0,0,0,0,0,0,0,201,94,0,93,1,"t2403",2021-08-15
"258","śląskie","częstochowski",1,0.07,0,0,0,0,1,121,69,1,68,0,"t2404",2021-08-15
