wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;9073;2.37;273;44;229;14737;4363;153920;54077;9787;43480;810;t0000;2021-02-17
dolnoœl¹skie;boles³awiecki;14;1.56;0;0;0;18;6;234;167;16;148;3;t0201;2021-02-17
dolnoœl¹skie;dzier¿oniowski;32;3.18;1;0;1;22;4;168;111;33;77;1;t0202;2021-02-17
dolnoœl¹skie;g³ogowski;12;1.35;0;0;0;17;2;166;133;14;119;0;t0203;2021-02-17
dolnoœl¹skie;górowski;0;0;0;0;0;6;0;42;31;0;31;0;t0204;2021-02-17
dolnoœl¹skie;jaworski;6;1.20;0;0;0;12;2;86;66;6;60;0;t0205;2021-02-17
dolnoœl¹skie;jeleniogórski;6;0.95;0;0;0;8;3;119;70;7;63;0;t0206;2021-02-17
dolnoœl¹skie;kamiennogórski;5;1.16;0;0;0;18;1;160;34;5;29;0;t0207;2021-02-17
dolnoœl¹skie;k³odzki;33;2.10;2;0;2;98;8;749;116;35;81;0;t0208;2021-02-17
dolnoœl¹skie;legnicki;5;0.91;0;0;0;11;1;120;49;5;44;0;t0209;2021-02-17
dolnoœl¹skie;lubañski;3;0.55;1;1;0;16;6;140;65;4;60;1;t0210;2021-02-17
dolnoœl¹skie;lubiñski;11;1.04;0;0;0;23;2;137;147;11;134;2;t0211;2021-02-17
dolnoœl¹skie;lwówecki;3;0.66;0;0;0;12;3;63;67;4;63;0;t0212;2021-02-17
dolnoœl¹skie;milicki;1;0.27;0;0;0;3;3;43;44;1;43;0;t0213;2021-02-17
dolnoœl¹skie;oleœnicki;16;1.49;0;0;0;22;5;260;153;16;137;0;t0214;2021-02-17
dolnoœl¹skie;o³awski;16;2.08;0;0;0;31;3;343;79;16;59;4;t0215;2021-02-17
dolnoœl¹skie;polkowicki;9;1.43;0;0;0;6;7;171;81;9;72;0;t0216;2021-02-17
dolnoœl¹skie;strzeliñski;1;0.23;0;0;0;4;4;59;25;2;23;0;t0217;2021-02-17
dolnoœl¹skie;œredzki;17;3.07;0;0;0;22;0;265;72;17;54;1;t0218;2021-02-17
dolnoœl¹skie;œwidnicki;25;1.60;0;0;0;35;8;431;144;27;117;0;t0219;2021-02-17
dolnoœl¹skie;trzebnicki;15;1.76;0;0;0;21;6;244;98;15;83;0;t0220;2021-02-17
dolnoœl¹skie;wa³brzyski;18;3.25;0;0;0;18;3;163;90;19;70;1;t0221;2021-02-17
dolnoœl¹skie;wo³owski;5;1.07;1;0;1;4;3;75;91;6;85;0;t0222;2021-02-17
dolnoœl¹skie;wroc³awski;39;2.53;0;0;0;86;20;604;227;41;184;2;t0223;2021-02-17
dolnoœl¹skie;z¹bkowicki;4;0.62;0;0;0;11;3;87;54;4;49;1;t0224;2021-02-17
