wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;82;0.02;1;0;1;306;97;84878;32296;108;32146;42;t0000;2021-07-24
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;0;1;203;76;0;76;0;t0201;2021-07-24
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;0;124;50;0;50;0;t0202;2021-07-24
dolnoœl¹skie;g³ogowski;2;0.23;0;0;0;0;0;126;51;2;49;0;t0203;2021-07-24
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;50;20;0;20;0;t0204;2021-07-24
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;93;19;0;18;1;t0205;2021-07-24
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;0;0;141;37;0;37;0;t0206;2021-07-24
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;0;99;4;0;4;0;t0207;2021-07-24
dolnoœl¹skie;k³odzki;0;0;0;0;0;3;1;196;50;0;49;1;t0208;2021-07-24
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;104;17;0;17;0;t0209;2021-07-24
dolnoœl¹skie;lubañski;0;0;0;0;0;0;0;66;14;0;14;0;t0210;2021-07-24
dolnoœl¹skie;lubiñski;0;0;0;0;0;0;0;86;80;0;80;0;t0211;2021-07-24
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;0;71;22;0;22;0;t0212;2021-07-24
dolnoœl¹skie;milicki;0;0;0;0;0;0;0;50;6;0;6;0;t0213;2021-07-24
dolnoœl¹skie;oleœnicki;0;0;0;0;0;0;1;245;46;0;46;0;t0214;2021-07-24
dolnoœl¹skie;o³awski;0;0;0;0;0;0;0;237;45;0;45;0;t0215;2021-07-24
dolnoœl¹skie;polkowicki;0;0;0;0;0;0;2;68;35;0;35;0;t0216;2021-07-24
dolnoœl¹skie;strzeliñski;0;0;0;0;0;0;0;43;19;0;19;0;t0217;2021-07-24
dolnoœl¹skie;œredzki;0;0;0;0;0;0;0;172;25;0;25;0;t0218;2021-07-24
dolnoœl¹skie;œwidnicki;0;0;0;0;0;0;0;419;59;0;58;1;t0219;2021-07-24
dolnoœl¹skie;trzebnicki;0;0;0;0;0;0;0;312;69;0;69;0;t0220;2021-07-24
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;0;0;39;22;0;22;0;t0221;2021-07-24
dolnoœl¹skie;wo³owski;0;0;0;0;0;0;0;87;14;0;14;0;t0222;2021-07-24
dolnoœl¹skie;wroc³awski;0;0;0;0;0;6;0;684;110;0;110;0;t0223;2021-07-24
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;0;0;91;29;0;29;0;t0224;2021-07-24
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;0;104;33;0;33;0;t0225;2021-07-24
dolnoœl¹skie;z³otoryjski;0;0;0;0;0;0;0;34;13;0;13;0;t0226;2021-07-24
dolnoœl¹skie;Jelenia Góra;0;0;0;0;0;0;1;139;45;0;45;0;t0261;2021-07-24
dolnoœl¹skie;Legnica;0;0;0;0;0;1;0;369;30;0;30;0;t0262;2021-07-24
dolnoœl¹skie;Wroc³aw;2;0.03;0;0;0;0;2;2988;540;2;537;1;t0264;2021-07-24
dolnoœl¹skie;Wa³brzych;0;0;0;0;0;0;1;186;50;0;50;0;t0265;2021-07-24
kujawsko-pomorskie;aleksandrowski;0;0;0;0;0;1;0;43;47;0;47;0;t0401;2021-07-24
kujawsko-pomorskie;brodnicki;0;0;0;0;0;0;0;97;48;0;48;0;t0402;2021-07-24
kujawsko-pomorskie;bydgoski;0;0;0;0;0;0;0;168;132;0;132;0;t0403;2021-07-24
kujawsko-pomorskie;che³miñski;1;0.19;0;0;0;0;0;81;43;1;42;0;t0404;2021-07-24
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;28;26;0;24;2;t0405;2021-07-24
kujawsko-pomorskie;grudzi¹dzki;1;0.25;0;0;0;0;1;34;24;1;23;0;t0406;2021-07-24
kujawsko-pomorskie;inowroc³awski;0;0;0;0;0;0;0;158;92;0;92;0;t0407;2021-07-24
kujawsko-pomorskie;lipnowski;0;0;0;0;0;0;0;45;35;0;35;0;t0408;2021-07-24
kujawsko-pomorskie;mogileñski;0;0;0;0;0;0;0;50;25;0;25;0;t0409;2021-07-24
kujawsko-pomorskie;nakielski;0;0;0;0;0;0;0;57;95;0;95;0;t0410;2021-07-24
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;0;38;16;0;16;0;t0411;2021-07-24
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;43;35;0;35;0;t0412;2021-07-24
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;0;34;34;0;34;0;t0413;2021-07-24
kujawsko-pomorskie;œwiecki;1;0.10;0;0;0;0;0;138;74;1;73;0;t0414;2021-07-24
kujawsko-pomorskie;toruñski;0;0;0;0;0;0;0;149;88;0;87;1;t0415;2021-07-24
kujawsko-pomorskie;tucholski;0;0;0;0;0;0;0;23;44;0;44;0;t0416;2021-07-24
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;35;18;0;18;0;t0417;2021-07-24
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;0;0;76;34;0;34;0;t0418;2021-07-24
kujawsko-pomorskie;¿niñski;0;0;0;0;0;0;1;63;182;0;182;0;t0419;2021-07-24
kujawsko-pomorskie;Bydgoszcz;1;0.03;0;0;0;1;1;741;387;1;384;2;t0461;2021-07-24
kujawsko-pomorskie;Grudzi¹dz;0;0;0;0;0;0;0;89;50;0;50;0;t0462;2021-07-24
kujawsko-pomorskie;Toruñ;0;0;0;0;0;0;0;240;160;0;160;0;t0463;2021-07-24
kujawsko-pomorskie;W³oc³awek;1;0.09;0;0;0;0;0;106;63;1;62;0;t0464;2021-07-24
lubelskie;bialski;0;0;0;0;0;0;0;250;68;0;68;0;t0601;2021-07-24
lubelskie;bi³gorajski;0;0;0;0;0;0;0;504;58;2;56;0;t0602;2021-07-24
lubelskie;che³mski;0;0;0;0;0;0;0;83;36;0;36;0;t0603;2021-07-24
lubelskie;hrubieszowski;0;0;0;0;0;0;0;196;43;0;43;0;t0604;2021-07-24
lubelskie;janowski;1;0.22;0;0;0;0;0;59;28;1;27;0;t0605;2021-07-24
lubelskie;krasnostawski;0;0;0;0;0;0;0;61;22;0;20;2;t0606;2021-07-24
lubelskie;kraœnicki;0;0;0;0;0;0;0;437;43;0;43;0;t0607;2021-07-24
lubelskie;lubartowski;0;0;0;0;0;0;1;183;55;0;55;0;t0608;2021-07-24
lubelskie;lubelski;1;0.06;0;0;0;0;2;369;83;1;82;0;t0609;2021-07-24
lubelskie;³êczyñski;0;0;0;0;0;0;0;112;38;0;38;0;t0610;2021-07-24
lubelskie;³ukowski;0;0;0;0;0;0;0;127;47;0;46;1;t0611;2021-07-24
lubelskie;opolski;0;0;0;0;0;3;0;406;19;0;19;0;t0612;2021-07-24
lubelskie;parczewski;0;0;0;0;0;0;0;54;25;0;25;0;t0613;2021-07-24
lubelskie;pu³awski;0;0;0;0;0;3;0;281;43;0;43;0;t0614;2021-07-24
lubelskie;radzyñski;2;0.34;0;0;0;0;0;40;37;2;35;0;t0615;2021-07-24
lubelskie;rycki;0;0;0;0;0;0;0;62;20;0;20;0;t0616;2021-07-24
