wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;24266;6.33;669;173;496;37415;14068;546785;109502;26225;81767;1510;t0000;2021-12-14
dolnoœl¹skie;boles³awiecki;101;11.22;0;0;0;127;59;1692;343;125;212;6;t0201;2021-12-14
dolnoœl¹skie;dzier¿oniowski;50;4.97;0;0;0;94;18;912;195;54;138;3;t0202;2021-12-14
dolnoœl¹skie;g³ogowski;60;6.75;0;0;0;67;24;1223;223;64;158;1;t0203;2021-12-14
dolnoœl¹skie;górowski;24;6.92;2;1;1;41;6;472;90;25;64;1;t0204;2021-12-14
dolnoœl¹skie;jaworski;56;11.21;0;0;0;67;27;959;191;60;130;1;t0205;2021-12-14
dolnoœl¹skie;jeleniogórski;24;3.79;2;0;2;46;7;780;128;27;99;2;t0206;2021-12-14
dolnoœl¹skie;kamiennogórski;13;3.02;1;1;0;31;9;211;82;13;69;0;t0207;2021-12-14
dolnoœl¹skie;k³odzki;54;3.44;1;0;1;141;18;1502;242;58;183;1;t0208;2021-12-14
dolnoœl¹skie;legnicki;35;6.34;2;2;0;56;21;1163;154;40;113;1;t0209;2021-12-14
dolnoœl¹skie;lubañski;36;6.66;0;0;0;63;39;771;113;39;72;2;t0210;2021-12-14
dolnoœl¹skie;lubiñski;84;7.92;2;0;2;102;36;1736;308;86;220;2;t0211;2021-12-14
dolnoœl¹skie;lwówecki;12;2.62;0;0;0;53;16;598;118;15;103;0;t0212;2021-12-14
dolnoœl¹skie;milicki;18;4.88;1;1;0;42;10;1095;68;23;44;1;t0213;2021-12-14
dolnoœl¹skie;oleœnicki;65;6.06;1;1;0;93;40;2257;236;67;168;1;t0214;2021-12-14
dolnoœl¹skie;o³awski;41;5.34;0;0;0;89;49;1882;165;46;118;1;t0215;2021-12-14
dolnoœl¹skie;polkowicki;45;7.13;2;1;1;69;22;849;168;46;121;1;t0216;2021-12-14
dolnoœl¹skie;strzeliñski;39;8.97;1;0;1;67;10;682;129;47;81;1;t0217;2021-12-14
dolnoœl¹skie;œredzki;53;9.57;0;0;0;77;22;1111;189;56;123;10;t0218;2021-12-14
dolnoœl¹skie;œwidnicki;100;6.39;0;0;0;146;47;2075;311;104;200;7;t0219;2021-12-14
dolnoœl¹skie;trzebnicki;33;3.86;0;0;0;90;31;1434;141;35;105;1;t0220;2021-12-14
dolnoœl¹skie;wa³brzyski;25;4.51;1;0;1;45;4;431;132;28;104;0;t0221;2021-12-14
dolnoœl¹skie;wo³owski;38;8.13;0;0;0;41;13;716;129;39;88;2;t0222;2021-12-14
dolnoœl¹skie;wroc³awski;134;8.71;4;4;0;178;114;3255;540;151;386;3;t0223;2021-12-14
dolnoœl¹skie;z¹bkowicki;18;2.79;2;2;0;63;4;927;101;19;82;0;t0224;2021-12-14
dolnoœl¹skie;zgorzelecki;63;7.10;1;1;0;76;69;1534;150;64;80;6;t0225;2021-12-14
dolnoœl¹skie;z³otoryjski;17;3.93;0;0;0;43;15;579;86;17;67;2;t0226;2021-12-14
dolnoœl¹skie;Jelenia Góra;41;5.20;2;1;1;85;22;940;219;55;163;1;t0261;2021-12-14
dolnoœl¹skie;Legnica;103;10.40;0;0;0;101;48;2032;372;113;254;5;t0262;2021-12-14
dolnoœl¹skie;Wroc³aw;620;9.63;13;10;3;672;440;9164;2459;671;1766;22;t0264;2021-12-14
dolnoœl¹skie;Wa³brzych;46;4.16;2;0;2;84;27;1016;266;48;218;0;t0265;2021-12-14
kujawsko-pomorskie;aleksandrowski;8;1.45;2;0;2;36;18;760;84;8;73;3;t0401;2021-12-14
