wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;194;0.05;8;2;6;632;878;58527;32135;262;31764;109;t0000;2021-06-06
dolnoœl¹skie;boles³awiecki;0;0;0;0;0;1;4;226;47;0;47;0;t0201;2021-06-06
dolnoœl¹skie;dzier¿oniowski;0;0;0;0;0;0;4;86;25;0;25;0;t0202;2021-06-06
dolnoœl¹skie;g³ogowski;1;0.11;0;0;0;1;1;100;50;1;49;0;t0203;2021-06-06
dolnoœl¹skie;górowski;0;0;0;0;0;0;0;46;7;0;7;0;t0204;2021-06-06
dolnoœl¹skie;jaworski;0;0;0;0;0;0;0;53;22;0;22;0;t0205;2021-06-06
dolnoœl¹skie;jeleniogórski;0;0;0;0;0;0;5;60;25;0;25;0;t0206;2021-06-06
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;0;1;59;8;0;8;0;t0207;2021-06-06
dolnoœl¹skie;k³odzki;0;0;0;0;0;0;3;84;68;0;68;0;t0208;2021-06-06
dolnoœl¹skie;legnicki;0;0;0;0;0;0;0;84;16;0;16;0;t0209;2021-06-06
dolnoœl¹skie;lubañski;0;0;0;0;0;0;3;56;21;0;21;0;t0210;2021-06-06
dolnoœl¹skie;lubiñski;0;0;0;0;0;1;3;56;57;0;57;0;t0211;2021-06-06
dolnoœl¹skie;lwówecki;0;0;0;0;0;0;3;48;13;0;13;0;t0212;2021-06-06
dolnoœl¹skie;milicki;0;0;0;0;0;0;0;34;20;0;20;0;t0213;2021-06-06
dolnoœl¹skie;oleœnicki;1;0.09;0;0;0;0;2;120;41;2;39;0;t0214;2021-06-06
dolnoœl¹skie;o³awski;1;0.13;0;0;0;2;2;149;61;1;60;0;t0215;2021-06-06
dolnoœl¹skie;polkowicki;0;0;0;0;0;0;2;59;29;0;29;0;t0216;2021-06-06
dolnoœl¹skie;strzeliñski;0;0;0;0;0;1;1;15;22;0;21;1;t0217;2021-06-06
dolnoœl¹skie;œredzki;1;0.18;0;0;0;0;1;85;24;1;23;0;t0218;2021-06-06
dolnoœl¹skie;œwidnicki;0;0;0;0;0;1;10;177;60;0;60;0;t0219;2021-06-06
dolnoœl¹skie;trzebnicki;1;0.12;0;0;0;0;2;192;54;1;53;0;t0220;2021-06-06
dolnoœl¹skie;wa³brzyski;0;0;0;0;0;0;1;29;22;0;22;0;t0221;2021-06-06
dolnoœl¹skie;wo³owski;0;0;0;0;0;1;0;85;30;0;30;0;t0222;2021-06-06
dolnoœl¹skie;wroc³awski;1;0.06;0;0;0;3;3;270;119;1;118;0;t0223;2021-06-06
dolnoœl¹skie;z¹bkowicki;0;0;0;0;0;0;3;44;36;0;36;0;t0224;2021-06-06
dolnoœl¹skie;zgorzelecki;0;0;0;0;0;0;4;98;33;0;33;0;t0225;2021-06-06
dolnoœl¹skie;z³otoryjski;2;0.46;0;0;0;0;2;48;15;2;13;0;t0226;2021-06-06
dolnoœl¹skie;Jelenia Góra;0;0;0;0;0;0;2;61;47;0;47;0;t0261;2021-06-06
dolnoœl¹skie;Legnica;1;0.10;0;0;0;0;0;156;52;1;51;0;t0262;2021-06-06
dolnoœl¹skie;Wroc³aw;1;0.02;1;1;0;11;23;1512;693;7;680;6;t0264;2021-06-06
dolnoœl¹skie;Wa³brzych;0;0;0;0;0;0;1;62;57;0;57;0;t0265;2021-06-06
kujawsko-pomorskie;aleksandrowski;1;0.18;0;0;0;0;0;34;15;1;14;0;t0401;2021-06-06
kujawsko-pomorskie;brodnicki;0;0;0;0;0;2;0;44;55;0;55;0;t0402;2021-06-06
kujawsko-pomorskie;bydgoski;0;0;0;0;0;2;2;134;87;0;86;1;t0403;2021-06-06
kujawsko-pomorskie;che³miñski;0;0;0;0;0;0;0;37;39;0;39;0;t0404;2021-06-06
kujawsko-pomorskie;golubsko-dobrzyñski;0;0;0;0;0;0;0;11;20;0;20;0;t0405;2021-06-06
kujawsko-pomorskie;grudzi¹dzki;0;0;0;0;0;0;0;22;25;0;25;0;t0406;2021-06-06
kujawsko-pomorskie;inowroc³awski;0;0;0;0;0;0;2;125;65;0;65;0;t0407;2021-06-06
kujawsko-pomorskie;lipnowski;3;0.46;0;0;0;1;0;64;56;3;53;0;t0408;2021-06-06
kujawsko-pomorskie;mogileñski;0;0;0;0;0;0;1;15;13;0;13;0;t0409;2021-06-06
kujawsko-pomorskie;nakielski;0;0;0;0;0;0;6;75;45;0;45;0;t0410;2021-06-06
kujawsko-pomorskie;radziejowski;0;0;0;0;0;0;3;44;14;0;14;0;t0411;2021-06-06
kujawsko-pomorskie;rypiñski;0;0;0;0;0;0;0;27;29;0;29;0;t0412;2021-06-06
kujawsko-pomorskie;sêpoleñski;0;0;0;0;0;0;2;89;33;0;32;1;t0413;2021-06-06
kujawsko-pomorskie;œwiecki;0;0;0;0;0;0;1;131;47;0;47;0;t0414;2021-06-06
kujawsko-pomorskie;toruñski;1;0.09;0;0;0;0;1;58;48;1;47;0;t0415;2021-06-06
kujawsko-pomorskie;tucholski;0;0;0;0;0;0;0;17;31;0;31;0;t0416;2021-06-06
kujawsko-pomorskie;w¹brzeski;0;0;0;0;0;0;0;19;14;0;14;0;t0417;2021-06-06
kujawsko-pomorskie;w³oc³awski;0;0;0;0;0;0;1;44;44;1;43;0;t0418;2021-06-06
kujawsko-pomorskie;¿niñski;1;0.14;0;0;0;0;2;36;37;1;36;0;t0419;2021-06-06
kujawsko-pomorskie;Bydgoszcz;3;0.09;0;0;0;11;7;388;418;4;413;1;t0461;2021-06-06
kujawsko-pomorskie;Grudzi¹dz;0;0;1;1;0;0;2;111;57;0;57;0;t0462;2021-06-06
kujawsko-pomorskie;Toruñ;0;0;0;0;0;0;4;134;105;0;105;0;t0463;2021-06-06
kujawsko-pomorskie;W³oc³awek;2;0.18;0;0;0;0;0;66;66;2;64;0;t0464;2021-06-06
lubelskie;bialski;2;0.18;0;0;0;0;2;91;61;2;59;0;t0601;2021-06-06
lubelskie;bi³gorajski;0;0;0;0;0;3;1;130;47;1;46;0;t0602;2021-06-06
lubelskie;che³mski;0;0;0;0;0;0;4;81;47;0;47;0;t0603;2021-06-06
lubelskie;hrubieszowski;0;0;0;0;0;0;0;27;41;2;39;0;t0604;2021-06-06
lubelskie;janowski;0;0;0;0;0;1;1;56;35;0;35;0;t0605;2021-06-06
lubelskie;krasnostawski;0;0;0;0;0;0;10;58;41;0;40;1;t0606;2021-06-06
lubelskie;kraœnicki;0;0;0;0;0;0;6;75;59;0;59;0;t0607;2021-06-06
lubelskie;lubartowski;0;0;0;0;0;0;1;87;54;0;54;0;t0608;2021-06-06
lubelskie;lubelski;1;0.06;0;0;0;0;3;178;114;1;112;1;t0609;2021-06-06
lubelskie;³êczyñski;1;0.17;0;0;0;0;3;57;38;1;37;0;t0610;2021-06-06
lubelskie;³ukowski;1;0.09;0;0;0;0;0;73;30;1;29;0;t0611;2021-06-06
lubelskie;opolski;0;0;0;0;0;2;0;86;25;0;25;0;t0612;2021-06-06
lubelskie;parczewski;1;0.29;0;0;0;0;2;24;22;1;21;0;t0613;2021-06-06
lubelskie;pu³awski;2;0.18;0;0;0;0;3;325;49;2;47;0;t0614;2021-06-06
lubelskie;radzyñski;0;0;0;0;0;0;0;36;29;0;29;0;t0615;2021-06-06
lubelskie;rycki;0;0;0;0;0;0;2;62;26;0;26;0;t0616;2021-06-06
lubelskie;œwidnicki;0;0;0;0;0;0;2;39;46;0;46;0;t0617;2021-06-06
lubelskie;tomaszowski;0;0;0;0;0;3;0;65;27;0;27;0;t0618;2021-06-06
lubelskie;w³odawski;0;0;0;0;0;2;1;30;25;0;25;0;t0619;2021-06-06
lubelskie;zamojski;0;0;0;0;0;0;2;98;53;0;52;1;t0620;2021-06-06
lubelskie;Bia³a Podlaska;1;0.17;0;0;0;0;3;55;33;1;32;0;t0661;2021-06-06
lubelskie;Che³m;0;0;0;0;0;0;1;98;36;0;36;0;t0662;2021-06-06
lubelskie;Lublin;1;0.03;2;0;2;8;11;334;327;4;320;3;t0663;2021-06-06
lubelskie;Zamoœæ;0;0;0;0;0;2;1;47;30;0;27;3;t0664;2021-06-06
lubuskie;gorzowski;0;0;0;0;0;0;2;197;30;0;30;0;t0801;2021-06-06
lubuskie;kroœnieñski;0;0;0;0;0;0;3;58;43;0;43;0;t0802;2021-06-06
lubuskie;miêdzyrzecki;3;0.52;0;0;0;0;0;57;102;3;99;0;t0803;2021-06-06
lubuskie;nowosolski;0;0;0;0;0;0;1;97;48;0;48;0;t0804;2021-06-06
lubuskie;s³ubicki;1;0.21;0;0;0;0;3;70;60;1;58;1;t0805;2021-06-06
lubuskie;strzelecko-drezdenecki;0;0;0;0;0;0;2;33;19;0;19;0;t0806;2021-06-06
lubuskie;sulêciñski;0;0;0;0;0;0;1;45;30;0;30;0;t0807;2021-06-06
lubuskie;œwiebodziñski;1;0.18;0;0;0;0;1;115;38;1;37;0;t0808;2021-06-06
lubuskie;zielonogórski;0;0;0;0;0;0;1;59;39;0;39;0;t0809;2021-06-06
lubuskie;¿agañski;0;0;0;0;0;0;2;38;58;0;57;1;t0810;2021-06-06
lubuskie;¿arski;0;0;0;0;0;2;1;67;83;0;83;0;t0811;2021-06-06
lubuskie;wschowski;0;0;0;0;0;0;0;24;17;0;17;0;t0812;2021-06-06
lubuskie;Gorzów Wielkopolski;0;0;0;0;0;4;1;249;40;0;40;0;t0861;2021-06-06
lubuskie;Zielona Góra;1;0.07;0;0;0;2;1;250;122;1;121;0;t0862;2021-06-06
³ódzkie;be³chatowski;0;0;0;0;0;2;7;87;50;0;50;0;t1001;2021-06-06
³ódzkie;kutnowski;1;0.10;0;0;0;0;8;159;50;1;49;0;t1002;2021-06-06
³ódzkie;³aski;0;0;0;0;0;3;1;67;35;0;35;0;t1003;2021-06-06
³ódzkie;³êczycki;0;0;0;0;0;0;1;93;18;0;18;0;t1004;2021-06-06
³ódzkie;³owicki;1;0.13;0;0;0;0;1;226;64;1;63;0;t1005;2021-06-06
³ódzkie;³ódzki wschodni;1;0.14;0;0;0;6;6;102;63;1;62;0;t1006;2021-06-06
³ódzkie;opoczyñski;0;0;0;0;0;0;0;42;23;0;23;0;t1007;2021-06-06
³ódzkie;pabianicki;0;0;0;0;0;11;7;140;96;0;95;1;t1008;2021-06-06
³ódzkie;pajêczañski;0;0;0;0;0;0;0;57;38;0;37;1;t1009;2021-06-06
³ódzkie;piotrkowski;0;0;0;0;0;1;1;122;52;0;52;0;t1010;2021-06-06
³ódzkie;poddêbicki;1;0.24;0;0;0;0;3;64;35;1;34;0;t1011;2021-06-06
³ódzkie;radomszczañski;1;0.09;0;0;0;0;2;186;96;1;95;0;t1012;2021-06-06
³ódzkie;rawski;0;0;0;0;0;1;1;393;28;0;28;0;t1013;2021-06-06
³ódzkie;sieradzki;0;0;0;0;0;0;2;170;101;0;101;0;t1014;2021-06-06
³ódzkie;skierniewicki;0;0;0;0;0;0;0;63;19;1;18;0;t1015;2021-06-06
³ódzkie;tomaszowski;0;0;0;0;0;2;1;114;80;0;80;0;t1016;2021-06-06
³ódzkie;wieluñski;0;0;0;0;0;0;5;143;50;0;50;0;t1017;2021-06-06
³ódzkie;wieruszowski;0;0;0;0;0;0;0;29;17;0;17;0;t1018;2021-06-06
³ódzkie;zduñskowolski;0;0;0;0;0;0;4;40;64;0;64;0;t1019;2021-06-06
³ódzkie;zgierski;0;0;0;0;0;4;3;252;156;0;155;1;t1020;2021-06-06
³ódzkie;brzeziñski;0;0;0;0;0;0;1;32;35;0;35;0;t1021;2021-06-06
³ódzkie;£ódŸ;0;0;0;0;0;59;16;1920;705;0;705;0;t1061;2021-06-06
³ódzkie;Piotrków Trybunalski;0;0;0;0;0;5;2;63;48;0;48;0;t1062;2021-06-06
³ódzkie;Skierniewice;0;0;0;0;0;0;0;77;49;1;48;0;t1063;2021-06-06
ma³opolskie;bocheñski;0;0;0;0;0;1;0;46;88;0;88;0;t1201;2021-06-06
ma³opolskie;brzeski;0;0;0;0;0;0;2;62;122;0;122;0;t1202;2021-06-06
ma³opolskie;chrzanowski;1;0.08;0;0;0;0;2;57;74;1;72;1;t1203;2021-06-06
ma³opolskie;d¹browski;0;0;0;0;0;0;2;73;43;1;42;0;t1204;2021-06-06
ma³opolskie;gorlicki;0;0;0;0;0;0;1;97;98;0;98;0;t1205;2021-06-06
ma³opolskie;krakowski;2;0.07;0;0;0;1;7;364;289;2;287;0;t1206;2021-06-06
