"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"54","kujawsko-pomorskie","Włocławek",0,0,0,0,0,2,0,114,128,0,128,0,"t0464",2021-07-16
"55","lubelskie","bialski",0,0,0,0,0,7,1,278,112,0,112,0,"t0601",2021-07-16
"56","lubelskie","biłgorajski",0,0,0,0,0,0,0,794,77,0,77,0,"t0602",2021-07-16
"57","lubelskie","chełmski",0,0,0,0,0,3,1,81,63,2,61,0,"t0603",2021-07-16
"58","lubelskie","hrubieszowski",0,0,0,0,0,1,0,90,63,0,63,0,"t0604",2021-07-16
"59","lubelskie","janowski",0,0,0,0,0,0,0,92,38,0,38,0,"t0605",2021-07-16
"60","lubelskie","krasnostawski",0,0,0,0,0,4,0,75,44,0,43,1,"t0606",2021-07-16
"61","lubelskie","kraśnicki",0,0,0,0,0,1,0,1783,79,0,79,0,"t0607",2021-07-16
"62","lubelskie","lubartowski",0,0,0,0,0,0,0,163,66,0,66,0,"t0608",2021-07-16
"63","lubelskie","lubelski",0,0,0,0,0,5,1,501,162,0,162,0,"t0609",2021-07-16
"64","lubelskie","łęczyński",0,0,0,0,0,0,0,88,62,0,62,0,"t0610",2021-07-16
"65","lubelskie","łukowski",0,0,0,0,0,4,0,147,89,0,89,0,"t0611",2021-07-16
"66","lubelskie","opolski",0,0,0,0,0,2,0,1263,34,0,34,0,"t0612",2021-07-16
"67","lubelskie","parczewski",0,0,0,0,0,3,0,55,26,0,25,1,"t0613",2021-07-16
"68","lubelskie","puławski",0,0,0,0,0,25,0,296,106,0,106,0,"t0614",2021-07-16
"69","lubelskie","radzyński",0,0,0,0,0,4,1,36,47,0,47,0,"t0615",2021-07-16
"70","lubelskie","rycki",0,0,0,0,0,1,0,63,45,0,45,0,"t0616",2021-07-16
"71","lubelskie","świdnicki",0,0,0,0,0,2,0,54,55,0,55,0,"t0617",2021-07-16
"72","lubelskie","tomaszowski",0,0,1,0,1,2,1,138,57,0,57,0,"t0618",2021-07-16
"73","lubelskie","włodawski",0,0,0,0,0,1,0,49,29,0,28,1,"t0619",2021-07-16
"74","lubelskie","zamojski",0,0,0,0,0,3,0,97,85,0,85,0,"t0620",2021-07-16
"75","lubelskie","Biała Podlaska",3,0.52,0,0,0,5,0,100,101,3,98,0,"t0661",2021-07-16
"76","lubelskie","Chełm",0,0,0,0,0,2,2,54,36,0,36,0,"t0662",2021-07-16
"77","lubelskie","Lublin",2,0.06,0,0,0,12,1,549,468,2,466,0,"t0663",2021-07-16
"78","lubelskie","Zamość",2,0.32,1,1,0,0,0,87,69,2,67,0,"t0664",2021-07-16
"79","lubuskie","gorzowski",0,0,0,0,0,1,0,133,59,0,59,0,"t0801",2021-07-16
"80","lubuskie","krośnieński",0,0,0,0,0,1,0,121,46,0,46,0,"t0802",2021-07-16
"81","lubuskie","międzyrzecki",0,0,0,0,0,2,0,148,73,0,73,0,"t0803",2021-07-16
"82","lubuskie","nowosolski",0,0,0,0,0,2,0,168,102,0,102,0,"t0804",2021-07-16
"83","lubuskie","słubicki",0,0,0,0,0,5,0,132,65,0,65,0,"t0805",2021-07-16
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,1,0,49,40,0,40,0,"t0806",2021-07-16
"85","lubuskie","sulęciński",1,0.28,0,0,0,2,0,63,32,2,30,0,"t0807",2021-07-16
"86","lubuskie","świebodziński",0,0,0,0,0,2,0,144,46,0,46,0,"t0808",2021-07-16
"87","lubuskie","zielonogórski",0,0,0,0,0,5,0,218,70,0,70,0,"t0809",2021-07-16
"88","lubuskie","żagański",0,0,0,0,0,4,0,72,89,0,89,0,"t0810",2021-07-16
"89","lubuskie","żarski",0,0,0,0,0,4,0,135,78,0,78,0,"t0811",2021-07-16
"90","lubuskie","wschowski",0,0,0,0,0,1,0,61,38,0,38,0,"t0812",2021-07-16
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,5,1,287,107,0,107,0,"t0861",2021-07-16
"92","lubuskie","Zielona Góra",1,0.07,0,0,0,7,0,469,158,1,156,1,"t0862",2021-07-16
"93","łódzkie","bełchatowski",3,0.27,0,0,0,9,1,188,120,3,115,2,"t1001",2021-07-16
"94","łódzkie","kutnowski",0,0,0,0,0,1,0,211,73,0,73,0,"t1002",2021-07-16
"95","łódzkie","łaski",0,0,0,0,0,13,0,83,68,0,67,1,"t1003",2021-07-16
"96","łódzkie","łęczycki",1,0.2,0,0,0,3,0,143,47,1,46,0,"t1004",2021-07-16
"97","łódzkie","łowicki",0,0,0,0,0,3,0,241,78,0,78,0,"t1005",2021-07-16
"98","łódzkie","łódzki wschodni",0,0,0,0,0,16,1,210,99,0,99,0,"t1006",2021-07-16
"99","łódzkie","opoczyński",0,0,0,0,0,0,0,66,50,0,50,0,"t1007",2021-07-16
"100","łódzkie","pabianicki",0,0,0,0,0,21,1,256,182,0,182,0,"t1008",2021-07-16
"101","łódzkie","pajęczański",0,0,0,0,0,2,1,97,69,0,69,0,"t1009",2021-07-16
"102","łódzkie","piotrkowski",0,0,0,0,0,2,1,166,89,0,89,0,"t1010",2021-07-16
"103","łódzkie","poddębicki",0,0,0,0,0,0,0,49,38,0,38,0,"t1011",2021-07-16
"104","łódzkie","radomszczański",0,0,0,0,0,8,0,164,136,0,136,0,"t1012",2021-07-16
"105","łódzkie","rawski",0,0,0,0,0,3,0,643,47,0,47,0,"t1013",2021-07-16
"106","łódzkie","sieradzki",0,0,0,0,0,5,0,194,122,0,122,0,"t1014",2021-07-16
"107","łódzkie","skierniewicki",0,0,0,0,0,3,0,190,51,0,51,0,"t1015",2021-07-16
"108","łódzkie","tomaszowski",0,0,0,0,0,3,2,239,117,0,117,0,"t1016",2021-07-16
"109","łódzkie","wieluński",0,0,0,0,0,2,0,97,102,0,102,0,"t1017",2021-07-16
"110","łódzkie","wieruszowski",1,0.24,0,0,0,4,0,60,48,1,47,0,"t1018",2021-07-16
"111","łódzkie","zduńskowolski",0,0,0,0,0,18,0,82,60,0,60,0,"t1019",2021-07-16
"112","łódzkie","zgierski",1,0.06,0,0,0,12,0,447,240,1,239,0,"t1020",2021-07-16
"113","łódzkie","brzeziński",1,0.32,0,0,0,4,0,118,43,2,41,0,"t1021",2021-07-16
"114","łódzkie","Łódź",2,0.03,0,0,0,102,175,2539,1104,2,1098,4,"t1061",2021-07-16
"115","łódzkie","Piotrków Trybunalski",0,0,0,0,0,2,0,151,64,0,64,0,"t1062",2021-07-16
"116","łódzkie","Skierniewice",0,0,0,0,0,2,0,109,82,0,82,0,"t1063",2021-07-16
"117","małopolskie","bocheński",0,0,0,0,0,4,0,162,132,0,132,0,"t1201",2021-07-16
"118","małopolskie","brzeski",0,0,0,0,0,1,0,99,106,0,106,0,"t1202",2021-07-16
"119","małopolskie","chrzanowski",0,0,0,0,0,3,0,132,76,2,74,0,"t1203",2021-07-16
"120","małopolskie","dąbrowski",0,0,0,0,0,2,1,55,46,0,46,0,"t1204",2021-07-16
"121","małopolskie","gorlicki",0,0,0,0,0,0,0,79,120,0,120,0,"t1205",2021-07-16
"122","małopolskie","krakowski",0,0,0,0,0,9,1,595,432,1,431,0,"t1206",2021-07-16
"123","małopolskie","limanowski",0,0,0,0,0,3,0,110,137,0,136,1,"t1207",2021-07-16
"124","małopolskie","miechowski",0,0,0,0,0,0,0,67,39,0,39,0,"t1208",2021-07-16
"125","małopolskie","myślenicki",0,0,0,0,0,7,0,222,147,0,146,1,"t1209",2021-07-16
"126","małopolskie","nowosądecki",1,0.05,0,0,0,14,1,246,252,2,250,0,"t1210",2021-07-16
"127","małopolskie","nowotarski",0,0,0,0,0,11,0,305,271,0,271,0,"t1211",2021-07-16
"128","małopolskie","olkuski",2,0.18,0,0,0,4,0,153,111,4,107,0,"t1212",2021-07-16
"129","małopolskie","oświęcimski",0,0,0,0,0,2,0,144,106,0,106,0,"t1213",2021-07-16
"130","małopolskie","proszowicki",0,0,0,0,0,1,0,70,40,0,40,0,"t1214",2021-07-16
"131","małopolskie","suski",0,0,0,0,0,0,0,94,140,0,140,0,"t1215",2021-07-16
"132","małopolskie","tarnowski",0,0,0,0,0,0,0,156,217,0,217,0,"t1216",2021-07-16
"133","małopolskie","tatrzański",3,0.44,0,0,0,1,0,140,136,3,133,0,"t1217",2021-07-16
"134","małopolskie","wadowicki",0,0,0,0,0,4,0,217,219,0,219,0,"t1218",2021-07-16
"135","małopolskie","wielicki",0,0,0,0,0,6,1,255,116,0,116,0,"t1219",2021-07-16
"136","małopolskie","Kraków",7,0.09,0,0,0,39,4,2032,953,7,943,3,"t1261",2021-07-16
"137","małopolskie","Nowy Sącz",0,0,0,0,0,0,0,126,85,0,84,1,"t1262",2021-07-16
"138","małopolskie","Tarnów",1,0.09,0,0,0,2,1,145,142,1,141,0,"t1263",2021-07-16
"139","mazowieckie","białobrzeski",0,0,0,0,0,0,0,689,17,0,17,0,"t1401",2021-07-16
"140","mazowieckie","ciechanowski",0,0,0,0,0,3,0,87,72,0,72,0,"t1402",2021-07-16
"141","mazowieckie","garwoliński",0,0,0,0,0,3,0,236,95,0,95,0,"t1403",2021-07-16
"142","mazowieckie","gostyniński",0,0,0,0,0,1,0,135,21,0,21,0,"t1404",2021-07-16
"143","mazowieckie","grodziski",0,0,0,0,0,5,0,396,87,0,87,0,"t1405",2021-07-16
"144","mazowieckie","grójecki",0,0,0,0,0,4,0,4436,110,0,110,0,"t1406",2021-07-16
"145","mazowieckie","kozienicki",0,0,0,0,0,3,1,471,68,0,68,0,"t1407",2021-07-16
"146","mazowieckie","legionowski",0,0,0,0,0,4,2,272,142,0,142,0,"t1408",2021-07-16
"147","mazowieckie","lipski",0,0,0,0,0,2,0,56,32,0,32,0,"t1409",2021-07-16
"148","mazowieckie","łosicki",0,0,0,0,0,1,0,99,25,0,25,0,"t1410",2021-07-16
"149","mazowieckie","makowski",0,0,0,0,0,0,0,34,23,0,21,2,"t1411",2021-07-16
"150","mazowieckie","miński",0,0,0,0,0,5,2,285,131,0,130,1,"t1412",2021-07-16
"151","mazowieckie","mławski",0,0,0,0,0,1,0,210,46,0,46,0,"t1413",2021-07-16
"152","mazowieckie","nowodworski",0,0,0,0,0,1,0,277,77,0,77,0,"t1414",2021-07-16
"153","mazowieckie","ostrołęcki",0,0,0,0,0,0,0,62,39,0,39,0,"t1415",2021-07-16
"154","mazowieckie","ostrowski",0,0,0,0,0,0,0,66,34,0,34,0,"t1416",2021-07-16
"155","mazowieckie","otwocki",0,0,0,0,0,1,0,378,128,0,127,1,"t1417",2021-07-16
"156","mazowieckie","piaseczyński",0,0,0,0,0,12,0,1344,264,2,262,0,"t1418",2021-07-16
"157","mazowieckie","płocki",2,0.18,0,0,0,2,0,284,114,2,112,0,"t1419",2021-07-16
"158","mazowieckie","płoński",0,0,0,0,0,4,0,976,71,0,71,0,"t1420",2021-07-16
"159","mazowieckie","pruszkowski",1,0.06,0,0,0,20,0,951,188,1,187,0,"t1421",2021-07-16
"160","mazowieckie","przasnyski",0,0,0,0,0,0,0,39,52,0,52,0,"t1422",2021-07-16
"161","mazowieckie","przysuski",0,0,0,0,0,1,0,146,24,0,24,0,"t1423",2021-07-16
"162","mazowieckie","pułtuski",0,0,0,0,0,2,0,74,27,0,26,1,"t1424",2021-07-16
"163","mazowieckie","radomski",0,0,0,0,0,11,0,243,168,0,168,0,"t1425",2021-07-16
"164","mazowieckie","siedlecki",0,0,0,0,0,18,0,224,82,0,82,0,"t1426",2021-07-16
"165","mazowieckie","sierpecki",0,0,0,0,0,2,0,27,45,0,45,0,"t1427",2021-07-16
"166","mazowieckie","sochaczewski",0,0,0,0,0,14,0,564,62,0,62,0,"t1428",2021-07-16
"167","mazowieckie","sokołowski",0,0,0,0,0,1,0,67,22,0,22,0,"t1429",2021-07-16
"168","mazowieckie","szydłowiecki",0,0,0,0,0,2,0,46,30,0,30,0,"t1430",2021-07-16
"169","mazowieckie","warszawski zachodni",1,0.08,0,0,0,12,3,618,164,1,163,0,"t1432",2021-07-16
"170","mazowieckie","węgrowski",0,0,0,0,0,1,0,56,32,0,32,0,"t1433",2021-07-16
"171","mazowieckie","wołomiński",1,0.04,0,0,0,22,0,721,243,1,242,0,"t1434",2021-07-16
"172","mazowieckie","wyszkowski",0,0,0,0,0,1,0,131,61,0,61,0,"t1435",2021-07-16
"173","mazowieckie","zwoleński",0,0,0,0,0,11,0,108,44,1,43,0,"t1436",2021-07-16
"174","mazowieckie","żuromiński",0,0,0,0,0,0,0,17,30,0,30,0,"t1437",2021-07-16
"175","mazowieckie","żyrardowski",1,0.13,0,0,0,3,1,357,97,1,96,0,"t1438",2021-07-16
"176","mazowieckie","Ostrołęka",0,0,0,0,0,0,0,61,36,0,36,0,"t1461",2021-07-16
"177","mazowieckie","Płock",0,0,0,0,0,3,0,338,157,0,157,0,"t1462",2021-07-16
"178","mazowieckie","Radom",1,0.05,0,0,0,7,0,305,276,1,274,1,"t1463",2021-07-16
"179","mazowieckie","Siedlce",0,0,0,0,0,13,0,155,92,0,92,0,"t1464",2021-07-16
"180","mazowieckie","Warszawa",9,0.05,0,0,0,55,7,8221,2223,10,2209,4,"t1465",2021-07-16
"181","opolskie","brzeski",1,0.11,0,0,0,2,0,140,65,1,64,0,"t1601",2021-07-16
"182","opolskie","głubczycki",0,0,0,0,0,2,0,45,37,0,37,0,"t1602",2021-07-16
"183","opolskie","kędzierzyńsko-kozielski",0,0,0,0,0,3,0,118,76,1,75,0,"t1603",2021-07-16
"184","opolskie","kluczborski",0,0,0,0,0,4,0,82,54,0,54,0,"t1604",2021-07-16
"185","opolskie","krapkowicki",1,0.16,0,0,0,0,0,75,46,1,45,0,"t1605",2021-07-16
"186","opolskie","namysłowski",0,0,0,0,0,1,0,136,31,0,30,1,"t1606",2021-07-16
"187","opolskie","nyski",0,0,0,0,0,2,1,156,143,0,143,0,"t1607",2021-07-16
"188","opolskie","oleski",0,0,0,0,0,0,0,51,53,0,53,0,"t1608",2021-07-16
"189","opolskie","opolski",0,0,0,0,0,4,0,201,125,0,125,0,"t1609",2021-07-16
"190","opolskie","prudnicki",1,0.18,0,0,0,1,0,35,50,2,48,0,"t1610",2021-07-16
"191","opolskie","strzelecki",0,0,0,0,0,0,1,94,67,0,67,0,"t1611",2021-07-16
"192","opolskie","Opole",0,0,0,0,0,2,0,1065,200,0,200,0,"t1661",2021-07-16
"193","podkarpackie","bieszczadzki",0,0,0,0,0,0,0,38,15,0,15,0,"t1801",2021-07-16
"194","podkarpackie","brzozowski",0,0,0,0,0,2,0,33,46,0,46,0,"t1802",2021-07-16
"195","podkarpackie","dębicki",0,0,0,0,0,1,0,160,107,0,107,0,"t1803",2021-07-16
"196","podkarpackie","jarosławski",0,0,0,0,0,2,1,164,134,0,134,0,"t1804",2021-07-16
"197","podkarpackie","jasielski",0,0,1,0,1,6,0,109,129,0,128,1,"t1805",2021-07-16
"198","podkarpackie","kolbuszowski",0,0,0,0,0,3,0,86,94,0,94,0,"t1806",2021-07-16
"199","podkarpackie","krośnieński",0,0,0,0,0,9,0,113,120,0,120,0,"t1807",2021-07-16
"200","podkarpackie","leżajski",0,0,0,0,0,1,0,100,62,0,62,0,"t1808",2021-07-16
"201","podkarpackie","lubaczowski",0,0,0,0,0,0,0,94,44,0,44,0,"t1809",2021-07-16
"202","podkarpackie","łańcucki",0,0,0,0,0,0,0,71,100,0,100,0,"t1810",2021-07-16
"203","podkarpackie","mielecki",0,0,0,0,0,2,0,144,121,0,121,0,"t1811",2021-07-16
"204","podkarpackie","niżański",0,0,0,0,0,0,0,96,64,0,64,0,"t1812",2021-07-16
"205","podkarpackie","przemyski",0,0,0,0,0,1,0,76,53,0,53,0,"t1813",2021-07-16
"206","podkarpackie","przeworski",0,0,0,0,0,1,0,69,56,0,56,0,"t1814",2021-07-16
"207","podkarpackie","ropczycko-sędziszowski",1,0.13,0,0,0,13,0,105,81,1,80,0,"t1815",2021-07-16
"208","podkarpackie","rzeszowski",1,0.06,0,0,0,4,0,194,178,1,177,0,"t1816",2021-07-16
"209","podkarpackie","sanocki",0,0,0,0,0,4,0,115,111,0,111,0,"t1817",2021-07-16
"210","podkarpackie","stalowowolski",1,0.09,0,0,0,3,0,247,171,1,167,3,"t1818",2021-07-16
"211","podkarpackie","strzyżowski",1,0.16,0,0,0,5,1,65,67,1,66,0,"t1819",2021-07-16
"212","podkarpackie","tarnobrzeski",0,0,0,0,0,0,0,73,40,0,40,0,"t1820",2021-07-16
"213","podkarpackie","leski",0,0,0,0,0,0,0,61,23,0,23,0,"t1821",2021-07-16
"214","podkarpackie","Krosno",0,0,0,0,0,6,0,87,63,0,63,0,"t1861",2021-07-16
"215","podkarpackie","Przemyśl",0,0,0,0,0,5,0,141,62,0,62,0,"t1862",2021-07-16
"216","podkarpackie","Rzeszów",3,0.15,0,0,0,5,1,421,282,4,277,1,"t1863",2021-07-16
"217","podkarpackie","Tarnobrzeg",0,0,0,0,0,2,0,35,59,0,59,0,"t1864",2021-07-16
"218","podlaskie","augustowski",0,0,0,0,0,0,1,59,19,0,19,0,"t2001",2021-07-16
"219","podlaskie","białostocki",0,0,0,0,0,4,0,230,170,0,169,1,"t2002",2021-07-16
"220","podlaskie","bielski",0,0,0,0,0,0,0,111,46,0,46,0,"t2003",2021-07-16
"221","podlaskie","grajewski",0,0,0,0,0,0,0,41,37,0,37,0,"t2004",2021-07-16
"222","podlaskie","hajnowski",0,0,0,0,0,0,0,81,39,0,39,0,"t2005",2021-07-16
"223","podlaskie","kolneński",0,0,0,0,0,0,0,23,21,0,21,0,"t2006",2021-07-16
"224","podlaskie","łomżyński",0,0,0,0,0,1,1,64,30,0,30,0,"t2007",2021-07-16
"225","podlaskie","moniecki",0,0,0,0,0,0,0,24,40,0,40,0,"t2008",2021-07-16
"226","podlaskie","sejneński",0,0,0,0,0,0,0,18,8,0,8,0,"t2009",2021-07-16
"227","podlaskie","siemiatycki",1,0.23,0,0,0,5,0,52,36,1,35,0,"t2010",2021-07-16
"228","podlaskie","sokólski",1,0.15,0,0,0,2,4,364,49,2,47,0,"t2011",2021-07-16
"229","podlaskie","suwalski",0,0,0,0,0,0,0,46,14,0,14,0,"t2012",2021-07-16
"230","podlaskie","wysokomazowiecki",0,0,0,0,0,0,0,47,37,0,37,0,"t2013",2021-07-16
"231","podlaskie","zambrowski",0,0,0,0,0,1,0,116,42,0,42,0,"t2014",2021-07-16
"232","podlaskie","Białystok",0,0,0,0,0,14,0,536,302,1,301,0,"t2061",2021-07-16
"233","podlaskie","Łomża",0,0,0,0,0,0,0,66,64,1,62,1,"t2062",2021-07-16
"234","podlaskie","Suwałki",0,0,0,0,0,0,0,95,59,0,58,1,"t2063",2021-07-16
"235","pomorskie","bytowski",0,0,0,0,0,1,0,125,81,0,81,0,"t2201",2021-07-16
"236","pomorskie","chojnicki",1,0.1,0,0,0,4,0,101,65,1,64,0,"t2202",2021-07-16
"237","pomorskie","człuchowski",0,0,0,0,0,3,0,47,57,0,57,0,"t2203",2021-07-16
"238","pomorskie","gdański",0,0,0,0,0,10,1,304,147,0,147,0,"t2204",2021-07-16
"239","pomorskie","kartuski",0,0,0,0,0,5,0,384,147,0,147,0,"t2205",2021-07-16
"240","pomorskie","kościerski",0,0,1,0,1,3,0,72,93,0,93,0,"t2206",2021-07-16
"241","pomorskie","kwidzyński",0,0,0,0,0,1,0,96,89,0,89,0,"t2207",2021-07-16
"242","pomorskie","lęborski",0,0,0,0,0,1,0,58,83,0,83,0,"t2208",2021-07-16
"243","pomorskie","malborski",0,0,0,0,0,5,0,48,69,0,68,1,"t2209",2021-07-16
"244","pomorskie","nowodworski",0,0,0,0,0,0,0,53,36,0,36,0,"t2210",2021-07-16
"245","pomorskie","pucki",0,0,0,0,0,4,0,155,81,0,81,0,"t2211",2021-07-16
"246","pomorskie","słupski",0,0,0,0,0,3,0,181,78,0,78,0,"t2212",2021-07-16
"247","pomorskie","starogardzki",1,0.08,0,0,0,3,0,127,102,1,101,0,"t2213",2021-07-16
"248","pomorskie","tczewski",0,0,0,0,0,8,1,155,83,0,83,0,"t2214",2021-07-16
"249","pomorskie","wejherowski",0,0,0,0,0,12,1,360,195,0,195,0,"t2215",2021-07-16
"250","pomorskie","sztumski",0,0,0,0,0,2,0,25,15,0,15,0,"t2216",2021-07-16
"251","pomorskie","Gdańsk",0,0,1,0,1,25,2,1852,570,0,569,1,"t2261",2021-07-16
"252","pomorskie","Gdynia",1,0.04,0,0,0,18,1,385,265,1,262,2,"t2262",2021-07-16
"253","pomorskie","Słupsk",0,0,0,0,0,4,1,201,135,0,135,0,"t2263",2021-07-16
"254","pomorskie","Sopot",0,0,0,0,0,4,0,82,56,0,55,1,"t2264",2021-07-16
"255","śląskie","będziński",0,0,0,0,0,2,0,192,163,0,163,0,"t2401",2021-07-16
"256","śląskie","bielski",0,0,0,0,0,5,0,214,158,0,157,1,"t2402",2021-07-16
"257","śląskie","cieszyński",0,0,0,0,0,3,0,291,175,0,175,0,"t2403",2021-07-16
"258","śląskie","częstochowski",1,0.07,0,0,0,5,0,197,178,1,177,0,"t2404",2021-07-16
