"","wojewodztwo","powiat_miasto","liczba_przypadkow","liczba_na_10_tys_mieszkancow","zgony","zgony_w_wyniku_covid_bez_chorob_wspolistniejacych","zgony_w_wyniku_covid_i_chorob_wspolistniejacych","liczba_zlecen_poz","liczba_ozdrowiencow","liczba_osob_objetych_kwarantanna","liczba_wykonanych_testow","liczba_testow_z_wynikiem_pozytywnym","liczba_testow_z_wynikiem_negatywnym","liczba_pozostalych_testow","teryt","stan_rekordu_na"
"1","Cały kraj","Cały kraj",140,0.04,1,0,1,528,416,55463,33251,188,32965,98,"t0000",2021-06-13
"2","dolnośląskie","bolesławiecki",0,0,0,0,0,1,2,199,68,0,68,0,"t0201",2021-06-13
"3","dolnośląskie","dzierżoniowski",0,0,0,0,0,0,0,69,29,0,29,0,"t0202",2021-06-13
"4","dolnośląskie","głogowski",0,0,0,0,0,1,0,85,67,0,67,0,"t0203",2021-06-13
"5","dolnośląskie","górowski",0,0,0,0,0,0,0,50,17,0,17,0,"t0204",2021-06-13
"6","dolnośląskie","jaworski",2,0.4,0,0,0,0,2,50,23,2,21,0,"t0205",2021-06-13
"7","dolnośląskie","jeleniogórski",0,0,0,0,0,0,0,48,43,0,43,0,"t0206",2021-06-13
"8","dolnośląskie","kamiennogórski",0,0,0,0,0,1,1,39,9,0,9,0,"t0207",2021-06-13
"9","dolnośląskie","kłodzki",0,0,0,0,0,0,1,78,66,0,66,0,"t0208",2021-06-13
"10","dolnośląskie","legnicki",0,0,0,0,0,0,0,58,12,0,12,0,"t0209",2021-06-13
"11","dolnośląskie","lubański",0,0,0,0,0,0,0,44,23,0,23,0,"t0210",2021-06-13
"12","dolnośląskie","lubiński",0,0,0,0,0,0,0,42,55,0,55,0,"t0211",2021-06-13
"13","dolnośląskie","lwówecki",0,0,0,0,0,0,0,34,16,0,16,0,"t0212",2021-06-13
"14","dolnośląskie","milicki",0,0,0,0,0,0,0,29,19,0,19,0,"t0213",2021-06-13
"15","dolnośląskie","oleśnicki",1,0.09,0,0,0,0,0,113,37,1,36,0,"t0214",2021-06-13
"16","dolnośląskie","oławski",0,0,0,0,0,1,1,118,46,0,46,0,"t0215",2021-06-13
"17","dolnośląskie","polkowicki",0,0,0,0,0,1,0,32,35,0,35,0,"t0216",2021-06-13
"18","dolnośląskie","strzeliński",0,0,0,0,0,0,0,23,23,1,22,0,"t0217",2021-06-13
"19","dolnośląskie","średzki",0,0,0,0,0,0,1,91,37,0,37,0,"t0218",2021-06-13
"20","dolnośląskie","świdnicki",0,0,0,0,0,0,1,183,55,0,55,0,"t0219",2021-06-13
"21","dolnośląskie","trzebnicki",0,0,0,0,0,0,1,395,60,0,60,0,"t0220",2021-06-13
"22","dolnośląskie","wałbrzyski",1,0.18,0,0,0,1,0,28,12,1,11,0,"t0221",2021-06-13
"23","dolnośląskie","wołowski",0,0,0,0,0,1,2,59,38,0,38,0,"t0222",2021-06-13
"24","dolnośląskie","wrocławski",0,0,0,0,0,1,0,275,131,0,131,0,"t0223",2021-06-13
"25","dolnośląskie","ząbkowicki",0,0,0,0,0,0,0,29,39,0,39,0,"t0224",2021-06-13
"26","dolnośląskie","zgorzelecki",0,0,0,0,0,0,0,125,37,0,37,0,"t0225",2021-06-13
"27","dolnośląskie","złotoryjski",0,0,0,0,0,3,1,41,19,0,19,0,"t0226",2021-06-13
"28","dolnośląskie","Jelenia Góra",0,0,0,0,0,1,0,55,51,0,51,0,"t0261",2021-06-13
"29","dolnośląskie","Legnica",0,0,0,0,0,0,0,132,32,0,31,1,"t0262",2021-06-13
"30","dolnośląskie","Wrocław",4,0.06,0,0,0,1,13,1390,572,5,566,1,"t0264",2021-06-13
"31","dolnośląskie","Wałbrzych",0,0,0,0,0,0,0,62,39,0,39,0,"t0265",2021-06-13
"32","kujawsko-pomorskie","aleksandrowski",0,0,0,0,0,0,0,23,26,0,26,0,"t0401",2021-06-13
"33","kujawsko-pomorskie","brodnicki",0,0,0,0,0,0,0,25,23,0,23,0,"t0402",2021-06-13
"34","kujawsko-pomorskie","bydgoski",0,0,0,0,0,2,0,98,91,0,91,0,"t0403",2021-06-13
"35","kujawsko-pomorskie","chełmiński",0,0,0,0,0,0,0,42,36,0,36,0,"t0404",2021-06-13
"36","kujawsko-pomorskie","golubsko-dobrzyński",0,0,0,0,0,2,0,12,21,0,21,0,"t0405",2021-06-13
"37","kujawsko-pomorskie","grudziądzki",0,0,0,0,0,0,0,43,19,0,19,0,"t0406",2021-06-13
"38","kujawsko-pomorskie","inowrocławski",0,0,0,0,0,0,2,101,64,0,64,0,"t0407",2021-06-13
"39","kujawsko-pomorskie","lipnowski",0,0,0,0,0,1,5,69,32,0,32,0,"t0408",2021-06-13
"40","kujawsko-pomorskie","mogileński",0,0,0,0,0,0,0,11,19,0,19,0,"t0409",2021-06-13
"41","kujawsko-pomorskie","nakielski",2,0.23,0,0,0,1,3,41,46,2,44,0,"t0410",2021-06-13
"42","kujawsko-pomorskie","radziejowski",0,0,0,0,0,0,0,26,13,0,13,0,"t0411",2021-06-13
"43","kujawsko-pomorskie","rypiński",0,0,0,0,0,0,0,6,23,0,23,0,"t0412",2021-06-13
"44","kujawsko-pomorskie","sępoleński",2,0.49,0,0,0,0,2,30,14,2,12,0,"t0413",2021-06-13
"45","kujawsko-pomorskie","świecki",1,0.1,0,0,0,0,1,77,63,1,62,0,"t0414",2021-06-13
"46","kujawsko-pomorskie","toruński",1,0.09,0,0,0,1,0,59,50,1,48,1,"t0415",2021-06-13
"47","kujawsko-pomorskie","tucholski",0,0,0,0,0,0,0,8,16,0,14,2,"t0416",2021-06-13
"48","kujawsko-pomorskie","wąbrzeski",0,0,0,0,0,0,0,23,16,0,15,1,"t0417",2021-06-13
"49","kujawsko-pomorskie","włocławski",0,0,0,0,0,0,0,38,55,0,55,0,"t0418",2021-06-13
"50","kujawsko-pomorskie","żniński",0,0,0,0,0,0,1,37,45,0,45,0,"t0419",2021-06-13
"51","kujawsko-pomorskie","Bydgoszcz",0,0,0,0,0,4,3,333,218,0,214,4,"t0461",2021-06-13
"52","kujawsko-pomorskie","Grudziądz",0,0,0,0,0,0,0,95,43,0,43,0,"t0462",2021-06-13
"53","kujawsko-pomorskie","Toruń",0,0,0,0,0,2,1,110,101,0,101,0,"t0463",2021-06-13
"54","kujawsko-pomorskie","Włocławek",0,0,0,0,0,0,1,89,51,0,51,0,"t0464",2021-06-13
"55","lubelskie","bialski",0,0,0,0,0,7,0,112,65,0,65,0,"t0601",2021-06-13
"56","lubelskie","biłgorajski",0,0,0,0,0,1,0,180,55,0,55,0,"t0602",2021-06-13
"57","lubelskie","chełmski",0,0,0,0,0,1,0,108,42,0,42,0,"t0603",2021-06-13
"58","lubelskie","hrubieszowski",0,0,0,0,0,1,2,59,48,0,48,0,"t0604",2021-06-13
"59","lubelskie","janowski",0,0,0,0,0,0,5,23,20,0,20,0,"t0605",2021-06-13
"60","lubelskie","krasnostawski",0,0,0,0,0,0,2,112,41,0,40,1,"t0606",2021-06-13
"61","lubelskie","kraśnicki",0,0,0,0,0,0,3,96,53,0,53,0,"t0607",2021-06-13
"62","lubelskie","lubartowski",1,0.11,0,0,0,0,1,125,55,1,54,0,"t0608",2021-06-13
"63","lubelskie","lubelski",1,0.06,0,0,0,1,0,149,111,2,109,0,"t0609",2021-06-13
"64","lubelskie","łęczyński",0,0,0,0,0,1,0,152,57,0,57,0,"t0610",2021-06-13
"65","lubelskie","łukowski",1,0.09,0,0,0,4,2,114,58,1,57,0,"t0611",2021-06-13
"66","lubelskie","opolski",0,0,0,0,0,0,1,161,28,0,28,0,"t0612",2021-06-13
"67","lubelskie","parczewski",0,0,0,0,0,1,1,49,24,0,24,0,"t0613",2021-06-13
"68","lubelskie","puławski",0,0,0,0,0,0,4,406,59,1,58,0,"t0614",2021-06-13
"69","lubelskie","radzyński",0,0,0,0,0,0,1,35,46,0,46,0,"t0615",2021-06-13
"70","lubelskie","rycki",0,0,0,0,0,0,0,109,24,0,24,0,"t0616",2021-06-13
"71","lubelskie","świdnicki",0,0,0,0,0,0,0,23,50,0,49,1,"t0617",2021-06-13
"72","lubelskie","tomaszowski",0,0,0,0,0,2,1,74,21,0,21,0,"t0618",2021-06-13
"73","lubelskie","włodawski",0,0,0,0,0,0,1,23,23,0,23,0,"t0619",2021-06-13
"74","lubelskie","zamojski",2,0.19,0,0,0,0,3,137,61,2,58,1,"t0620",2021-06-13
"75","lubelskie","Biała Podlaska",1,0.17,0,0,0,0,1,60,28,1,27,0,"t0661",2021-06-13
"76","lubelskie","Chełm",0,0,0,0,0,0,1,90,30,0,30,0,"t0662",2021-06-13
"77","lubelskie","Lublin",0,0,0,0,0,2,7,284,340,0,340,0,"t0663",2021-06-13
"78","lubelskie","Zamość",2,0.32,0,0,0,0,2,52,37,2,35,0,"t0664",2021-06-13
"79","lubuskie","gorzowski",0,0,0,0,0,4,1,174,48,0,48,0,"t0801",2021-06-13
"80","lubuskie","krośnieński",0,0,0,0,0,1,0,55,39,0,38,1,"t0802",2021-06-13
"81","lubuskie","międzyrzecki",0,0,0,0,0,3,0,70,39,0,39,0,"t0803",2021-06-13
"82","lubuskie","nowosolski",0,0,0,0,0,0,1,86,66,3,63,0,"t0804",2021-06-13
"83","lubuskie","słubicki",1,0.21,0,0,0,0,1,89,74,1,73,0,"t0805",2021-06-13
"84","lubuskie","strzelecko-drezdenecki",0,0,0,0,0,0,0,26,18,0,18,0,"t0806",2021-06-13
"85","lubuskie","sulęciński",1,0.28,0,0,0,0,0,47,42,1,41,0,"t0807",2021-06-13
"86","lubuskie","świebodziński",0,0,0,0,0,0,0,82,35,0,35,0,"t0808",2021-06-13
"87","lubuskie","zielonogórski",0,0,0,0,0,1,0,87,43,0,42,1,"t0809",2021-06-13
"88","lubuskie","żagański",0,0,0,0,0,1,2,38,56,0,55,1,"t0810",2021-06-13
"89","lubuskie","żarski",0,0,0,0,0,2,0,67,93,0,92,1,"t0811",2021-06-13
"90","lubuskie","wschowski",0,0,0,0,0,0,0,33,26,0,26,0,"t0812",2021-06-13
"91","lubuskie","Gorzów Wielkopolski",0,0,0,0,0,4,1,227,64,0,64,0,"t0861",2021-06-13
"92","lubuskie","Zielona Góra",0,0,0,0,0,2,0,250,104,0,104,0,"t0862",2021-06-13
"93","łódzkie","bełchatowski",0,0,0,0,0,8,2,93,69,0,68,1,"t1001",2021-06-13
"94","łódzkie","kutnowski",2,0.21,0,0,0,0,4,131,83,3,80,0,"t1002",2021-06-13
"95","łódzkie","łaski",1,0.2,0,0,0,1,2,30,31,1,30,0,"t1003",2021-06-13
"96","łódzkie","łęczycki",0,0,0,0,0,0,2,76,23,0,23,0,"t1004",2021-06-13
"97","łódzkie","łowicki",0,0,0,0,0,1,1,321,49,0,49,0,"t1005",2021-06-13
"98","łódzkie","łódzki wschodni",1,0.14,0,0,0,4,3,117,69,1,68,0,"t1006",2021-06-13
"99","łódzkie","opoczyński",0,0,0,0,0,1,1,34,11,0,11,0,"t1007",2021-06-13
"100","łódzkie","pabianicki",0,0,0,0,0,9,3,129,87,0,87,0,"t1008",2021-06-13
"101","łódzkie","pajęczański",1,0.2,0,0,0,2,0,52,29,2,27,0,"t1009",2021-06-13
"102","łódzkie","piotrkowski",0,0,0,0,0,1,2,93,39,0,39,0,"t1010",2021-06-13
"103","łódzkie","poddębicki",0,0,0,0,0,1,1,64,31,0,31,0,"t1011",2021-06-13
"104","łódzkie","radomszczański",2,0.18,0,0,0,2,2,95,86,2,84,0,"t1012",2021-06-13
"105","łódzkie","rawski",0,0,0,0,0,1,1,461,38,0,38,0,"t1013",2021-06-13
"106","łódzkie","sieradzki",0,0,0,0,0,1,3,121,133,0,133,0,"t1014",2021-06-13
"107","łódzkie","skierniewicki",0,0,0,0,0,0,0,61,22,0,22,0,"t1015",2021-06-13
"108","łódzkie","tomaszowski",0,0,0,0,0,2,0,164,68,1,67,0,"t1016",2021-06-13
