wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
lubelskie;Lublin;66;1.94;2;0;2;7;80;1277;336;69;267;0;t0663
lubelskie;Zamoœæ;9;1.42;0;0;0;0;13;162;67;9;56;2;t0664
lubuskie;gorzowski;23;3.19;1;0;1;0;19;384;97;26;71;0;t0801
lubuskie;kroœnieñski;16;2.92;0;0;0;0;18;339;62;18;44;0;t0802
lubuskie;miêdzyrzecki;22;3.83;0;0;0;0;25;256;81;22;59;0;t0803
lubuskie;nowosolski;13;1.51;0;0;0;0;15;282;63;13;50;0;t0804
lubuskie;s³ubicki;14;2.99;0;0;0;0;32;336;62;17;45;0;t0805
lubuskie;strzelecko-drezdenecki;13;2.66;0;0;0;0;25;270;75;14;60;1;t0806
lubuskie;sulêciñski;20;5.70;0;0;0;1;9;240;67;21;46;0;t0807
lubuskie;œwiebodziñski;23;4.13;0;0;0;0;38;295;75;23;52;0;t0808
lubuskie;zielonogórski;13;1.72;1;1;0;1;24;358;59;14;45;0;t0809
lubuskie;¿agañski;6;0.76;0;0;0;1;12;186;140;6;132;2;t0810
lubuskie;¿arski;14;1.46;0;0;0;2;28;350;75;15;60;0;t0811
lubuskie;wschowski;4;1.03;1;1;0;0;5;99;45;4;41;0;t0812
lubuskie;Gorzów Wielkopolski;37;3.00;3;1;2;0;44;630;216;40;175;1;t0861
lubuskie;Zielona Góra;43;3.04;0;0;0;3;34;657;146;46;96;4;t0862
³ódzkie;be³chatowski;21;1.86;0;0;0;1;8;255;90;23;67;0;t1001
³ódzkie;kutnowski;7;0.73;0;0;0;1;17;368;46;7;37;2;t1002
³ódzkie;³aski;11;2.21;0;0;0;0;12;127;52;12;40;0;t1003
³ódzkie;³êczycki;18;3.63;0;0;0;0;21;272;60;20;37;3;t1004
³ódzkie;³owicki;14;1.80;0;0;0;1;3;222;58;14;44;0;t1005
³ódzkie;³ódzki wschodni;27;3.73;0;0;0;0;30;472;102;28;71;3;t1006
³ódzkie;opoczyñski;3;0.40;0;0;0;0;6;122;44;3;39;2;t1007
³ódzkie;pabianicki;44;3.69;1;1;0;1;34;532;176;45;124;7;t1008
³ódzkie;pajêczañski;9;1.76;2;0;2;2;5;126;28;10;18;0;t1009
³ódzkie;piotrkowski;9;0.99;2;2;0;0;10;282;85;11;74;0;t1010
³ódzkie;poddêbicki;22;5.36;0;0;0;1;17;165;62;22;37;3;t1011
³ódzkie;radomszczañski;48;4.28;0;0;0;0;45;304;129;51;73;5;t1012
³ódzkie;rawski;6;1.24;0;0;0;0;2;140;28;7;21;0;t1013
³ódzkie;sieradzki;19;1.62;0;0;0;1;8;388;101;19;76;6;t1014
³ódzkie;skierniewicki;17;4.46;0;0;0;3;6;171;40;18;22;0;t1015
³ódzkie;tomaszowski;27;2.32;0;0;0;0;30;337;106;27;76;3;t1016
³ódzkie;wieluñski;0;0;0;0;0;0;12;153;27;0;27;0;t1017
³ódzkie;wieruszowski;1;0.24;1;0;1;0;3;66;14;1;13;0;t1018
³ódzkie;zduñskowolski;27;4.08;0;0;0;4;15;240;84;28;54;2;t1019
³ódzkie;zgierski;25;1.50;0;0;0;0;34;831;161;26;129;6;t1020
³ódzkie;brzeziñski;4;1.30;0;0;0;0;10;123;23;4;19;0;t1021
³ódzkie;£ódŸ;200;2.95;0;0;0;0;250;3537;1092;214;847;31;t1061
³ódzkie;Piotrków Trybunalski;6;0.82;1;1;0;0;9;253;86;9;76;1;t1062
³ódzkie;Skierniewice;8;1.67;0;0;0;0;12;216;41;8;32;1;t1063
ma³opolskie;bocheñski;3;0.28;1;0;1;0;9;236;71;4;66;1;t1201
ma³opolskie;brzeski;8;0.86;0;0;0;0;11;121;140;8;132;0;t1202
ma³opolskie;chrzanowski;14;1.13;0;0;0;0;10;200;86;15;71;0;t1203
ma³opolskie;d¹browski;1;0.17;0;0;0;0;3;95;21;1;19;1;t1204
ma³opolskie;gorlicki;4;0.37;0;0;0;0;9;128;93;4;89;0;t1205
ma³opolskie;krakowski;26;0.93;0;0;0;1;46;736;159;26;127;6;t1206
ma³opolskie;limanowski;4;0.30;0;0;0;0;8;151;126;4;120;2;t1207
ma³opolskie;miechowski;13;2.67;0;0;0;0;4;68;32;13;18;1;t1208
ma³opolskie;myœlenicki;7;0.55;0;0;0;2;15;234;63;7;52;4;t1209
ma³opolskie;nowos¹decki;7;0.32;0;0;0;0;6;193;230;7;221;2;t1210
ma³opolskie;nowotarski;7;0.36;0;0;0;1;9;136;109;7;99;3;t1211
ma³opolskie;olkuski;4;0.36;0;0;0;0;8;171;31;4;26;1;t1212
ma³opolskie;oœwiêcimski;11;0.72;0;0;0;0;16;369;87;11;74;2;t1213
ma³opolskie;proszowicki;0;0;0;0;0;0;1;64;35;0;35;0;t1214
ma³opolskie;suski;9;1.07;0;0;0;0;7;152;50;9;39;2;t1215
ma³opolskie;tarnowski;10;0.50;0;0;0;1;10;256;139;11;124;4;t1216
ma³opolskie;tatrzañski;9;1.32;0;0;0;2;9;83;66;9;57;0;t1217
ma³opolskie;wadowicki;9;0.56;1;1;0;3;20;351;72;13;59;0;t1218
ma³opolskie;wielicki;12;0.92;0;0;0;0;16;368;70;12;57;1;t1219
ma³opolskie;Kraków;88;1.13;0;0;0;9;130;3110;485;90;380;15;t1261
ma³opolskie;Nowy S¹cz;5;0.60;0;0;0;0;2;104;81;5;74;2;t1262
ma³opolskie;Tarnów;9;0.83;0;0;0;0;12;148;58;9;48;1;t1263
mazowieckie;bia³obrzeski;12;3.60;0;0;0;0;11;210;35;15;19;1;t1401
mazowieckie;ciechanowski;22;2.47;4;0;4;1;26;312;90;22;66;2;t1402
mazowieckie;garwoliñski;7;0.64;0;0;0;1;10;211;100;7;91;2;t1403
mazowieckie;gostyniñski;7;1.56;0;0;0;1;7;136;29;8;21;0;t1404
mazowieckie;grodziski;29;3.00;1;0;1;0;29;673;99;30;68;1;t1405
mazowieckie;grójecki;24;2.44;0;0;0;1;13;925;87;26;52;9;t1406
mazowieckie;kozienicki;23;3.85;1;1;0;0;13;272;99;25;73;1;t1407
mazowieckie;legionowski;23;1.93;1;0;1;0;34;691;148;23;123;2;t1408
mazowieckie;lipski;15;4.45;0;0;0;1;9;100;60;15;43;2;t1409
mazowieckie;³osicki;3;0.98;0;0;0;2;0;59;19;3;16;0;t1410
mazowieckie;makowski;14;3.13;0;0;0;0;3;174;32;14;17;1;t1411
mazowieckie;miñski;27;1.74;0;0;0;3;19;604;147;29;117;1;t1412
mazowieckie;m³awski;13;1.79;1;0;1;0;14;360;70;13;49;8;t1413
mazowieckie;nowodworski;25;3.15;0;0;0;0;16;469;94;28;64;2;t1414
mazowieckie;ostro³êcki;5;0.56;0;0;0;1;7;216;20;5;15;0;t1415
mazowieckie;ostrowski;3;0.42;0;0;0;1;16;209;23;3;20;0;t1416
mazowieckie;otwocki;67;5.38;3;2;1;0;81;650;213;69;140;4;t1417
mazowieckie;piaseczyñski;112;5.91;0;0;0;2;92;1331;361;115;232;14;t1418
mazowieckie;p³ocki;13;1.17;0;0;0;4;21;428;69;14;51;4;t1419
mazowieckie;p³oñski;11;1.27;2;0;2;0;12;309;44;12;32;0;t1420
mazowieckie;pruszkowski;78;4.69;1;1;0;0;49;1269;229;79;144;6;t1421
mazowieckie;przasnyski;11;2.10;3;2;1;0;1;251;35;11;24;0;t1422
mazowieckie;przysuski;1;0.24;0;0;0;0;2;89;32;1;30;1;t1423
mazowieckie;pu³tuski;10;1.93;0;0;0;0;1;185;59;10;47;2;t1424
mazowieckie;radomski;21;1.38;0;0;0;1;9;368;150;24;124;2;t1425
mazowieckie;siedlecki;5;0.61;0;0;0;0;4;194;33;5;28;0;t1426
mazowieckie;sierpecki;8;1.55;0;0;0;0;22;214;36;9;24;3;t1427
mazowieckie;sochaczewski;15;1.76;0;0;0;0;17;500;100;17;80;3;t1428
mazowieckie;soko³owski;11;2.05;1;0;1;0;15;142;54;11;42;1;t1429
mazowieckie;szyd³owiecki;1;0.25;0;0;0;0;1;48;20;1;18;1;t1430
mazowieckie;warszawski zachodni;40;3.35;1;1;0;2;38;815;132;45;84;3;t1432
mazowieckie;wêgrowski;11;1.68;1;0;1;0;13;210;46;11;33;2;t1433
mazowieckie;wo³omiñski;47;1.87;0;0;0;11;100;1347;263;51;206;6;t1434
mazowieckie;wyszkowski;6;0.81;0;0;0;0;11;216;50;6;43;1;t1435
mazowieckie;zwoleñski;7;1.94;0;0;0;0;4;76;45;7;37;1;t1436
mazowieckie;¿uromiñski;6;1.57;0;0;0;0;7;118;29;7;22;0;t1437
mazowieckie;¿yrardowski;29;3.84;0;0;0;2;9;412;96;30;63;3;t1438
mazowieckie;Ostro³êka;0;0;0;0;0;0;6;117;12;0;12;0;t1461
mazowieckie;P³ock;27;2.27;0;0;0;0;59;476;125;28;90;7;t1462
mazowieckie;Radom;34;1.61;0;0;0;1;34;582;301;43;253;5;t1463
mazowieckie;Siedlce;5;0.64;0;0;0;0;13;217;43;5;37;1;t1464
mazowieckie;Warszawa;477;2.66;20;0;20;9;464;11099;2519;517;1941;61;t1465
opolskie;brzeski;29;3.24;0;0;0;0;21;379;80;32;47;1;t1601
opolskie;g³ubczycki;14;3.09;0;0;0;2;10;138;61;17;44;0;t1602
opolskie;kêdzierzyñsko-kozielski;14;1.50;0;0;0;0;18;308;95;14;79;2;t1603
opolskie;kluczborski;5;0.77;0;0;0;1;8;175;52;5;47;0;t1604
opolskie;krapkowicki;12;1.89;0;0;0;0;9;186;60;12;46;2;t1605
opolskie;namys³owski;9;2.11;0;0;0;0;3;144;33;9;24;0;t1606
opolskie;nyski;10;0.74;0;0;0;0;30;345;87;10;76;1;t1607
opolskie;oleski;7;1.09;0;0;0;0;9;139;79;7;72;0;t1608
opolskie;opolski;26;2.10;0;0;0;1;19;357;97;26;71;0;t1609
opolskie;prudnicki;4;0.73;0;0;0;0;3;69;60;4;53;3;t1610
opolskie;strzelecki;17;2.29;0;0;0;0;9;222;64;17;45;2;t1611
opolskie;Opole;34;2.66;0;0;0;0;22;687;173;36;136;1;t1661
podkarpackie;bieszczadzki;6;2.78;0;0;0;2;7;43;16;6;10;0;t1801
podkarpackie;brzozowski;3;0.46;0;0;0;1;2;86;40;4;36;0;t1802
podkarpackie;dêbicki;12;0.89;1;0;1;0;5;113;74;12;62;0;t1803
podkarpackie;jaros³awski;19;1.58;0;0;0;1;19;272;195;25;170;0;t1804
podkarpackie;jasielski;7;0.62;0;0;0;0;10;141;78;8;68;2;t1805
podkarpackie;kolbuszowski;0;0;0;0;0;0;5;65;27;0;27;0;t1806
podkarpackie;kroœnieñski;2;0.18;0;0;0;1;2;83;44;2;42;0;t1807
podkarpackie;le¿ajski;13;1.88;0;0;0;0;5;159;47;13;34;0;t1808
podkarpackie;lubaczowski;14;2.55;0;0;0;0;18;241;50;17;32;1;t1809
podkarpackie;³añcucki;12;1.48;1;0;1;0;9;208;58;14;44;0;t1810
podkarpackie;mielecki;10;0.73;0;0;0;0;7;215;82;11;71;0;t1811
podkarpackie;ni¿añski;11;1.66;0;0;0;0;2;164;41;11;30;0;t1812
podkarpackie;przemyski;17;2.30;2;0;2;0;14;188;68;18;49;1;t1813
podkarpackie;przeworski;5;0.64;0;0;0;1;4;108;63;5;56;2;t1814
podkarpackie;ropczycko-sêdziszowski;4;0.54;0;0;0;0;3;89;37;4;32;1;t1815
podkarpackie;rzeszowski;13;0.76;0;0;0;1;23;376;140;14;120;6;t1816
podkarpackie;sanocki;9;0.96;1;0;1;0;7;110;58;9;49;0;t1817
podkarpackie;stalowowolski;13;1.23;0;0;0;0;7;330;77;13;64;0;t1818
podkarpackie;strzy¿owski;1;0.16;0;0;0;0;5;103;29;3;26;0;t1819
podkarpackie;tarnobrzeski;8;1.51;0;0;0;3;7;188;50;8;42;0;t1820
podkarpackie;leski;4;1.51;1;0;1;0;0;56;15;4;11;0;t1821
podkarpackie;Krosno;4;0.87;0;0;0;0;3;45;24;5;18;1;t1861
podkarpackie;Przemyœl;3;0.50;1;0;1;0;19;181;74;4;69;1;t1862
podkarpackie;Rzeszów;20;1.02;0;0;0;0;28;465;156;21;131;4;t1863
podkarpackie;Tarnobrzeg;4;0.86;0;0;0;0;10;128;48;4;43;1;t1864
podlaskie;augustowski;14;2.42;1;0;1;0;38;259;43;14;29;0;t2001
podlaskie;bia³ostocki;47;3.13;0;0;0;1;47;597;123;48;74;1;t2002
podlaskie;bielski;9;1.66;0;0;0;0;3;167;18;10;8;0;t2003
podlaskie;grajewski;10;2.13;0;0;0;0;10;105;35;13;22;0;t2004
podlaskie;hajnowski;11;2.60;0;0;0;6;7;144;23;12;11;0;t2005
podlaskie;kolneñski;0;0;0;0;0;0;4;88;12;0;12;0;t2006
podlaskie;³om¿yñski;6;1.18;1;0;1;0;9;182;26;6;20;0;t2007
podlaskie;moniecki;7;1.74;0;0;0;0;4;135;36;10;26;0;t2008
podlaskie;sejneñski;6;3.03;0;0;0;0;2;71;15;7;8;0;t2009
podlaskie;siemiatycki;3;0.68;0;0;0;0;6;109;28;5;23;0;t2010
podlaskie;sokólski;8;1.21;1;0;1;0;30;315;30;8;22;0;t2011
podlaskie;suwalski;7;1.97;0;0;0;0;1;112;19;8;11;0;t2012
podlaskie;wysokomazowiecki;4;0.71;1;0;1;0;5;161;39;4;35;0;t2013
podlaskie;zambrowski;4;0.92;0;0;0;0;7;145;32;4;28;0;t2014
podlaskie;Bia³ystok;81;2.72;1;0;1;4;90;1277;308;85;221;2;t2061
podlaskie;£om¿a;12;1.91;2;0;2;0;15;209;48;12;36;0;t2062
podlaskie;Suwa³ki;10;1.43;1;0;1;0;12;242;31;10;21;0;t2063
pomorskie;bytowski;25;3.16;0;0;0;1;1;266;116;29;84;3;t2201
pomorskie;chojnicki;28;2.87;1;0;1;0;17;277;132;30;100;2;t2202
pomorskie;cz³uchowski;15;2.68;0;0;0;0;28;285;77;16;60;1;t2203
pomorskie;gdañski;45;3.77;1;1;0;0;55;990;216;46;163;7;t2204
pomorskie;kartuski;38;2.70;1;0;1;1;52;773;196;40;150;6;t2205
pomorskie;koœcierski;16;2.20;0;0;0;0;16;317;105;17;86;2;t2206
pomorskie;kwidzyñski;60;7.23;0;0;0;0;10;519;178;61;115;2;t2207
pomorskie;lêborski;5;0.76;0;0;0;0;13;199;82;6;72;4;t2208
pomorskie;malborski;54;8.52;0;0;0;0;43;481;141;55;75;11;t2209
pomorskie;nowodworski;9;2.54;0;0;0;0;14;204;47;9;37;1;t2210
pomorskie;pucki;13;1.49;0;0;0;0;73;768;91;18;69;4;t2211
pomorskie;s³upski;67;6.78;0;0;0;1;35;545;195;71;117;7;t2212
pomorskie;starogardzki;43;3.35;1;1;0;1;24;589;175;47;123;5;t2213
pomorskie;tczewski;62;5.36;0;0;0;1;15;615;225;64;158;3;t2214
pomorskie;wejherowski;81;3.70;0;0;0;0;110;1253;416;87;323;6;t2215
pomorskie;sztumski;21;5.10;0;0;0;0;22;324;120;21;94;5;t2216
pomorskie;Gdañsk;175;3.71;17;1;16;2;169;3633;725;187;511;27;t2261
pomorskie;Gdynia;142;5.78;3;0;3;4;140;1474;474;149;306;19;t2262
pomorskie;S³upsk;102;11.29;0;0;0;0;40;576;226;103;117;6;t2263
pomorskie;Sopot;9;2.53;0;0;0;2;17;179;49;11;33;5;t2264
œl¹skie;bêdziñski;20;1.35;0;0;0;0;43;519;110;24;82;4;t2401
œl¹skie;bielski;27;1.62;0;0;0;1;24;406;118;29;87;2;t2402
œl¹skie;cieszyñski;17;0.96;1;0;1;0;31;387;73;18;54;1;t2403
œl¹skie;czêstochowski;19;1.41;0;0;0;5;17;287;99;21;71;7;t2404
œl¹skie;gliwicki;31;2.68;1;0;1;3;23;451;97;31;65;1;t2405
œl¹skie;k³obucki;16;1.89;0;0;0;3;22;193;70;16;54;0;t2406
œl¹skie;lubliniecki;22;2.88;0;0;0;0;17;221;79;22;57;0;t2407
œl¹skie;miko³owski;11;1.11;0;0;0;0;14;237;60;12;48;0;t2408
œl¹skie;myszkowski;9;1.27;0;0;0;0;18;172;38;10;27;1;t2409
œl¹skie;pszczyñski;7;0.63;0;0;0;4;25;280;49;7;42;0;t2410
œl¹skie;raciborski;6;0.56;0;0;0;2;5;210;62;6;55;1;t2411
œl¹skie;rybnicki;12;1.53;0;0;0;2;8;161;46;12;32;2;t2412
œl¹skie;tarnogórski;24;1.70;0;0;0;4;43;447;110;26;83;1;t2413
œl¹skie;bieruñsko-lêdziñski;10;1.67;0;0;0;1;7;171;35;10;24;1;t2414
œl¹skie;wodzis³awski;16;1.02;0;0;0;0;24;291;104;19;84;1;t2415
œl¹skie;zawierciañski;12;1.02;0;0;0;3;14;296;70;12;57;1;t2416
œl¹skie;¿ywiecki;19;1.25;0;0;0;0;26;439;117;19;96;2;t2417
œl¹skie;Bielsko-Bia³a;17;1.00;0;0;0;1;29;561;148;18;127;3;t2461
œl¹skie;Bytom;29;1.76;0;0;0;1;30;431;154;32;117;5;t2462
œl¹skie;Chorzów;19;1.77;0;0;0;0;15;314;85;19;64;2;t2463
œl¹skie;Czêstochowa;19;0.87;1;0;1;0;39;564;187;20;161;6;t2464
œl¹skie;D¹browa Górnicza;23;1.93;0;0;0;0;13;373;88;23;65;0;t2465
œl¹skie;Gliwice;25;1.40;1;1;0;0;56;607;115;27;87;1;t2466
œl¹skie;Jastrzêbie-Zdrój;10;1.13;0;0;0;0;3;158;57;10;47;0;t2467
œl¹skie;Jaworzno;24;2.64;0;0;0;1;11;212;108;26;81;1;t2468
œl¹skie;Katowice;58;1.99;0;0;0;2;38;959;248;63;183;2;t2469
œl¹skie;Mys³owice;6;0.80;0;0;0;0;11;174;31;6;25;0;t2470
œl¹skie;Piekary Œl¹skie;3;0.55;0;0;0;0;14;174;50;3;45;2;t2471
œl¹skie;Ruda Œl¹ska;20;1.46;0;0;0;1;18;441;92;20;72;0;t2472
œl¹skie;Rybnik;12;0.87;0;0;0;1;8;306;70;13;56;1;t2473
œl¹skie;Siemianowice Œl¹skie;10;1.50;0;0;0;1;8;172;40;11;29;0;t2474
œl¹skie;Sosnowiec;37;1.86;5;0;5;0;32;503;119;39;77;3;t2475
œl¹skie;Œwiêtoch³owice;16;3.24;0;0;0;0;7;111;45;18;27;0;t2476
œl¹skie;Tychy;35;2.75;0;0;0;1;8;467;113;35;76;2;t2477
œl¹skie;Zabrze;26;1.51;0;0;0;2;39;440;112;26;84;2;t2478
œl¹skie;¯ory;9;1.44;0;0;0;1;4;171;44;9;35;0;t2479
œwiêtokrzyskie;buski;8;1.12;0;0;0;0;6;104;64;8;55;1;t2601
œwiêtokrzyskie;jêdrzejowski;13;1.53;0;0;0;0;10;179;77;13;59;5;t2602
œwiêtokrzyskie;kazimierski;2;0.60;0;0;0;0;2;52;23;3;20;0;t2603
œwiêtokrzyskie;kielecki;13;0.62;0;0;0;0;25;242;171;15;152;4;t2604
œwiêtokrzyskie;konecki;5;0.63;0;0;0;0;11;157;94;6;83;5;t2605
œwiêtokrzyskie;opatowski;9;1.74;0;0;0;0;9;141;50;11;38;1;t2606
œwiêtokrzyskie;ostrowiecki;20;1.84;0;0;0;0;32;224;80;25;52;3;t2607
œwiêtokrzyskie;piñczowski;2;0.52;0;0;0;0;2;54;43;2;40;1;t2608
œwiêtokrzyskie;sandomierski;16;2.09;0;0;0;2;16;271;74;20;54;0;t2609
œwiêtokrzyskie;skar¿yski;12;1.63;0;0;0;0;7;132;49;12;34;3;t2610
œwiêtokrzyskie;starachowicki;7;0.79;1;0;1;0;26;191;70;9;58;3;t2611
œwiêtokrzyskie;staszowski;7;0.98;0;0;0;0;6;215;63;7;53;3;t2612
œwiêtokrzyskie;w³oszczowski;4;0.89;0;0;0;0;3;84;36;4;31;1;t2613
œwiêtokrzyskie;Kielce;33;1.70;0;0;0;2;21;282;178;34;136;8;t2661
