wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;15515;4.05;250;44;206;26654;6536;320597;78757;16585;61511;661;t0000;2021-11-03
dolnoœl¹skie;boles³awiecki;52;5.78;0;0;0;89;13;1360;241;55;186;0;t0201;2021-11-03
dolnoœl¹skie;dzier¿oniowski;18;1.79;0;0;0;29;11;242;147;18;129;0;t0202;2021-11-03
dolnoœl¹skie;g³ogowski;68;7.65;0;0;0;51;12;971;224;69;153;2;t0203;2021-11-03
dolnoœl¹skie;górowski;8;2.31;0;0;0;16;2;94;52;8;44;0;t0204;2021-11-03
dolnoœl¹skie;jaworski;6;1.20;0;0;0;8;2;151;78;6;72;0;t0205;2021-11-03
dolnoœl¹skie;jeleniogórski;8;1.26;0;0;0;19;0;156;111;8;103;0;t0206;2021-11-03
dolnoœl¹skie;kamiennogórski;0;0;0;0;0;3;3;64;65;0;64;1;t0207;2021-11-03
dolnoœl¹skie;k³odzki;13;0.83;0;0;0;43;6;411;133;13;118;2;t0208;2021-11-03
dolnoœl¹skie;legnicki;5;0.91;1;1;0;18;8;403;64;5;59;0;t0209;2021-11-03
dolnoœl¹skie;lubañski;11;2.03;0;0;0;30;12;285;51;12;39;0;t0210;2021-11-03
dolnoœl¹skie;lubiñski;36;3.39;2;0;2;64;3;662;212;44;168;0;t0211;2021-11-03
dolnoœl¹skie;lwówecki;3;0.66;0;0;0;36;5;211;87;3;84;0;t0212;2021-11-03
dolnoœl¹skie;milicki;1;0.27;0;0;0;15;0;167;27;1;26;0;t0213;2021-11-03
dolnoœl¹skie;oleœnicki;26;2.42;0;0;0;34;3;698;166;28;137;1;t0214;2021-11-03
dolnoœl¹skie;o³awski;17;2.21;1;1;0;36;12;681;103;17;83;3;t0215;2021-11-03
dolnoœl¹skie;polkowicki;15;2.38;0;0;0;31;3;538;105;16;89;0;t0216;2021-11-03
dolnoœl¹skie;strzeliñski;9;2.07;0;0;0;23;7;176;63;9;54;0;t0217;2021-11-03
dolnoœl¹skie;œredzki;2;0.36;0;0;0;28;3;401;49;3;44;2;t0218;2021-11-03
dolnoœl¹skie;œwidnicki;17;1.09;0;0;0;30;11;499;187;20;166;1;t0219;2021-11-03
dolnoœl¹skie;trzebnicki;15;1.76;0;0;0;26;5;526;119;16;102;1;t0220;2021-11-03
dolnoœl¹skie;wa³brzyski;3;0.54;1;0;1;21;3;228;60;3;55;2;t0221;2021-11-03
dolnoœl¹skie;wo³owski;25;5.35;0;0;0;26;6;211;74;27;46;1;t0222;2021-11-03
dolnoœl¹skie;wroc³awski;72;4.68;0;0;0;134;28;985;358;75;280;3;t0223;2021-11-03
dolnoœl¹skie;z¹bkowicki;26;4.03;0;0;0;41;11;438;102;28;71;3;t0224;2021-11-03
dolnoœl¹skie;zgorzelecki;22;2.48;1;1;0;39;12;769;83;25;58;0;t0225;2021-11-03
dolnoœl¹skie;z³otoryjski;8;1.85;0;0;0;16;2;208;54;9;45;0;t0226;2021-11-03
dolnoœl¹skie;Jelenia Góra;6;0.76;0;0;0;17;9;296;149;9;139;1;t0261;2021-11-03
dolnoœl¹skie;Legnica;26;2.62;2;2;0;56;12;1127;161;30;129;2;t0262;2021-11-03
dolnoœl¹skie;Wroc³aw;323;5.02;0;0;0;403;125;3621;1445;356;1068;21;t0264;2021-11-03
dolnoœl¹skie;Wa³brzych;25;2.26;3;0;3;45;8;738;162;29;133;0;t0265;2021-11-03
kujawsko-pomorskie;aleksandrowski;19;3.45;0;0;0;36;14;274;110;19;90;1;t0401;2021-11-03
