wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
mazowieckie;Ostrołęka;7;1.35;0;0;0;17;221;65;14;46;5;t1461;2020-12-03
mazowieckie;Płock;72;6.05;0;0;0;95;846;191;96;78;17;t1462;2020-12-03
mazowieckie;Radom;69;3.28;0;0;0;100;1019;455;73;374;8;t1463;2020-12-03
mazowieckie;Siedlce;20;2.56;3;0;3;39;423;117;25;90;2;t1464;2020-12-03
mazowieckie;Warszawa;524;2.92;34;1;33;923;11697;3552;600;2830;122;t1465;2020-12-03
opolskie;brzeski;25;2.79;1;0;1;34;698;74;25;48;1;t1601;2020-12-03
opolskie;głubczycki;46;10.16;1;0;1;22;340;108;53;52;3;t1602;2020-12-03
opolskie;kędzierzyńsko-kozielski;40;4.28;0;0;0;53;732;116;49;66;1;t1603;2020-12-03
opolskie;kluczborski;28;4.29;3;0;3;24;490;74;30;43;1;t1604;2020-12-03
opolskie;krapkowicki;24;3.77;2;0;2;31;723;79;26;52;1;t1605;2020-12-03
opolskie;namysłowski;31;7.26;1;1;0;20;430;59;33;25;1;t1606;2020-12-03
opolskie;nyski;50;3.69;3;0;3;53;1016;143;56;85;2;t1607;2020-12-03
opolskie;oleski;19;2.96;0;0;0;13;255;50;20;30;0;t1608;2020-12-03
opolskie;opolski;66;5.33;1;0;1;46;1154;193;71;116;6;t1609;2020-12-03
opolskie;prudnicki;9;1.63;1;0;1;17;316;47;9;36;2;t1610;2020-12-03
opolskie;strzelecki;36;4.85;0;0;0;35;759;98;39;57;2;t1611;2020-12-03
opolskie;Opole;74;5.78;1;1;0;76;1289;305;75;223;7;t1661;2020-12-03
podkarpackie;bieszczadzki;3;1.39;0;0;0;1;62;12;3;9;0;t1801;2020-12-03
podkarpackie;brzozowski;4;0.61;0;0;0;4;201;53;4;49;0;t1802;2020-12-03
podkarpackie;dębicki;5;0.37;1;0;1;24;456;65;6;59;0;t1803;2020-12-03
podkarpackie;jarosławski;11;0.92;3;3;0;37;593;110;14;95;1;t1804;2020-12-03
podkarpackie;jasielski;8;0.71;2;0;2;15;360;66;8;56;2;t1805;2020-12-03
podkarpackie;kolbuszowski;3;0.48;1;0;1;6;202;48;10;38;0;t1806;2020-12-03
podkarpackie;krośnieński;10;0.89;1;1;0;12;222;60;12;48;0;t1807;2020-12-03
podkarpackie;leżajski;13;1.88;3;0;3;11;298;64;16;47;1;t1808;2020-12-03
podkarpackie;lubaczowski;24;4.37;2;1;1;18;511;52;24;28;0;t1809;2020-12-03
podkarpackie;łańcucki;13;1.6;1;0;1;30;544;61;17;43;1;t1810;2020-12-03
podkarpackie;mielecki;16;1.17;0;0;0;21;669;125;33;92;0;t1811;2020-12-03
podkarpackie;niżański;8;1.2;1;0;1;18;522;43;8;35;0;t1812;2020-12-03
podkarpackie;przemyski;33;4.46;2;0;2;27;537;87;35;51;1;t1813;2020-12-03
podkarpackie;przeworski;5;0.64;2;0;2;11;326;49;8;40;1;t1814;2020-12-03
podkarpackie;ropczycko-sędziszowski;9;1.21;0;0;0;3;174;47;10;36;1;t1815;2020-12-03
podkarpackie;rzeszowski;27;1.59;1;1;0;31;834;136;29;107;0;t1816;2020-12-03
podkarpackie;sanocki;9;0.96;2;0;2;8;234;73;12;59;2;t1817;2020-12-03
podkarpackie;stalowowolski;20;1.89;0;0;0;32;609;104;21;83;0;t1818;2020-12-03
podkarpackie;strzyżowski;12;1.96;1;1;0;20;264;51;12;39;0;t1819;2020-12-03
podkarpackie;tarnobrzeski;11;2.08;0;0;0;11;355;66;25;41;0;t1820;2020-12-03
podkarpackie;leski;13;4.92;0;0;0;14;112;34;13;21;0;t1821;2020-12-03
podkarpackie;Krosno;3;0.65;1;0;1;7;84;38;5;32;1;t1861;2020-12-03
podkarpackie;Przemyśl;24;3.97;1;0;1;25;264;88;30;55;3;t1862;2020-12-03
podkarpackie;Rzeszów;33;1.68;4;0;4;67;872;188;35;153;0;t1863;2020-12-03
podkarpackie;Tarnobrzeg;5;1.07;0;0;0;13;262;59;21;38;0;t1864;2020-12-03
podlaskie;augustowski;13;2.24;3;1;2;24;450;60;13;46;1;t2001;2020-12-03
podlaskie;białostocki;73;4.86;0;0;0;76;1046;202;78;120;4;t2002;2020-12-03
podlaskie;bielski;20;3.7;2;0;2;14;448;48;22;26;0;t2003;2020-12-03
podlaskie;grajewski;8;1.7;0;0;0;9;232;39;10;29;0;t2004;2020-12-03
podlaskie;hajnowski;15;3.55;1;0;1;16;256;49;17;32;0;t2005;2020-12-03
podlaskie;kolneński;10;2.63;0;0;0;8;149;26;10;16;0;t2006;2020-12-03
podlaskie;łomżyński;11;2.16;0;0;0;14;328;32;12;19;1;t2007;2020-12-03
podlaskie;moniecki;3;0.75;1;0;1;7;188;38;3;35;0;t2008;2020-12-03
podlaskie;sejneński;10;5.05;1;0;1;5;180;19;10;9;0;t2009;2020-12-03
podlaskie;siemiatycki;20;4.55;0;0;0;16;272;125;30;94;1;t2010;2020-12-03
podlaskie;sokólski;15;2.26;3;0;3;27;456;30;19;10;1;t2011;2020-12-03
podlaskie;suwalski;5;1.4;0;0;0;13;301;27;8;19;0;t2012;2020-12-03
podlaskie;wysokomazowiecki;13;2.29;0;0;0;12;342;38;14;24;0;t2013;2020-12-03
podlaskie;zambrowski;7;1.61;0;0;0;20;223;31;8;22;1;t2014;2020-12-03
podlaskie;Białystok;91;3.06;0;0;0;164;1804;356;105;239;12;t2061;2020-12-03
podlaskie;Łomża;26;4.14;0;0;0;22;480;61;30;31;0;t2062;2020-12-03
podlaskie;Suwałki;33;4.73;0;0;0;31;687;100;37;63;0;t2063;2020-12-03
pomorskie;bytowski;17;2.15;0;0;0;30;654;102;17;83;2;t2201;2020-12-03
pomorskie;chojnicki;48;4.91;2;0;2;32;739;116;49;62;5;t2202;2020-12-03
pomorskie;człuchowski;19;3.4;0;0;0;34;576;66;22;36;8;t2203;2020-12-03
pomorskie;gdański;65;5.45;3;1;2;74;1356;206;69;122;15;t2204;2020-12-03
pomorskie;kartuski;33;2.34;0;0;0;58;1324;149;34;110;5;t2205;2020-12-03
pomorskie;kościerski;21;2.88;0;0;0;15;705;70;24;44;2;t2206;2020-12-03
pomorskie;kwidzyński;18;2.17;0;0;0;23;782;85;20;58;7;t2207;2020-12-03
pomorskie;lęborski;13;1.97;1;1;0;30;442;87;17;70;0;t2208;2020-12-03
pomorskie;malborski;49;7.73;0;0;0;41;836;188;58;127;3;t2209;2020-12-03
pomorskie;nowodworski;16;4.51;2;0;2;21;362;70;16;54;0;t2210;2020-12-03
pomorskie;pucki;10;1.15;0;0;0;42;873;78;10;65;3;t2211;2020-12-03
pomorskie;słupski;50;5.06;0;0;0;51;1075;167;52;110;5;t2212;2020-12-03
pomorskie;starogardzki;22;1.72;0;0;0;56;836;71;23;44;4;t2213;2020-12-03
pomorskie;tczewski;43;3.72;1;0;1;71;1227;188;44;131;13;t2214;2020-12-03
pomorskie;wejherowski;62;2.83;3;0;3;124;1718;283;64;194;25;t2215;2020-12-03
pomorskie;sztumski;20;4.86;1;0;1;26;442;67;21;43;3;t2216;2020-12-03
pomorskie;Gdańsk;141;2.99;1;0;1;293;3902;1002;155;814;33;t2261;2020-12-03
pomorskie;Gdynia;82;3.34;1;0;1;180;1929;432;88;330;14;t2262;2020-12-03
pomorskie;Słupsk;85;9.41;0;0;0;54;900;245;90;150;5;t2263;2020-12-03
pomorskie;Sopot;4;1.12;5;4;1;17;185;48;6;38;4;t2264;2020-12-03
śląskie;będziński;44;2.98;2;0;2;71;966;208;64;140;4;t2401;2020-12-03
śląskie;bielski;41;2.47;0;0;0;64;1298;202;46;151;5;t2402;2020-12-03
śląskie;cieszyński;59;3.31;2;0;2;58;1059;160;60;93;7;t2403;2020-12-03
śląskie;częstochowski;32;2.38;2;0;2;49;622;114;34;80;0;t2404;2020-12-03
śląskie;gliwicki;38;3.29;0;0;0;50;965;142;40;101;1;t2405;2020-12-03
śląskie;kłobucki;40;4.73;3;0;3;13;534;90;40;49;1;t2406;2020-12-03
śląskie;lubliniecki;19;2.49;2;0;2;25;527;57;20;37;0;t2407;2020-12-03
śląskie;mikołowski;28;2.82;0;0;0;45;652;139;35;102;2;t2408;2020-12-03
śląskie;myszkowski;10;1.41;1;0;1;25;508;80;11;68;1;t2409;2020-12-03
śląskie;pszczyński;31;2.78;0;0;0;31;682;136;34;97;5;t2410;2020-12-03
śląskie;raciborski;57;5.28;4;0;4;40;750;176;63;104;9;t2411;2020-12-03
śląskie;rybnicki;30;3.84;2;0;2;26;524;91;30;61;0;t2412;2020-12-03
śląskie;tarnogórski;36;2.56;3;0;3;64;1002;237;37;185;15;t2413;2020-12-03
śląskie;bieruńsko-lędziński;17;2.84;1;0;1;26;417;78;18;59;1;t2414;2020-12-03
śląskie;wodzisławski;41;2.61;3;0;3;44;808;158;47;105;6;t2415;2020-12-03
śląskie;zawierciański;21;1.79;1;0;1;51;609;105;23;80;2;t2416;2020-12-03
śląskie;żywiecki;42;2.76;4;0;4;47;1098;153;44;105;4;t2417;2020-12-03
śląskie;Bielsko-Biała;55;3.23;0;0;0;69;1140;286;56;221;9;t2461;2020-12-03
śląskie;Bytom;37;2.25;4;1;3;66;810;187;39;147;1;t2462;2020-12-03
śląskie;Chorzów;22;2.05;2;0;2;42;580;108;25;80;3;t2463;2020-12-03
śląskie;Częstochowa;58;2.65;5;0;5;67;1063;249;68;176;5;t2464;2020-12-03
śląskie;Dąbrowa Górnicza;29;2.44;1;0;1;56;716;150;32;114;4;t2465;2020-12-03
śląskie;Gliwice;64;3.59;3;1;2;93;1276;347;75;266;6;t2466;2020-12-03
śląskie;Jastrzębie-Zdrój;29;3.28;0;0;0;24;563;124;32;92;0;t2467;2020-12-03
śląskie;Jaworzno;70;7.71;0;0;0;60;583;271;72;193;6;t2468;2020-12-03
śląskie;Katowice;97;3.32;5;0;5;150;1511;559;111;445;3;t2469;2020-12-03
śląskie;Mysłowice;18;2.41;1;0;1;28;392;104;19;82;3;t2470;2020-12-03
