wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;17460;4.55;537;151;386;54015;22950;595398;93798;19246;73547;1005;t0000;2021-12-13
dolnoœl¹skie;boles³awiecki;81;9.00;1;0;1;182;69;1909;392;94;293;5;t0201;2021-12-13
dolnoœl¹skie;dzier¿oniowski;34;3.38;0;0;0;128;92;984;178;38;140;0;t0202;2021-12-13
dolnoœl¹skie;g³ogowski;19;2.14;1;0;1;104;83;1288;150;24;126;0;t0203;2021-12-13
dolnoœl¹skie;górowski;24;6.92;2;2;0;73;14;560;94;24;70;0;t0204;2021-12-13
dolnoœl¹skie;jaworski;24;4.81;1;1;0;100;39;948;105;27;77;1;t0205;2021-12-13
dolnoœl¹skie;jeleniogórski;30;4.73;2;0;2;78;46;882;156;35;118;3;t0206;2021-12-13
dolnoœl¹skie;kamiennogórski;5;1.16;3;3;0;38;14;258;116;5;110;1;t0207;2021-12-13
dolnoœl¹skie;k³odzki;19;1.21;2;0;2;191;91;1668;190;24;165;1;t0208;2021-12-13
dolnoœl¹skie;legnicki;24;4.35;2;2;0;90;44;1227;105;29;75;1;t0209;2021-12-13
dolnoœl¹skie;lubañski;14;2.59;2;2;0;85;52;944;102;20;79;3;t0210;2021-12-13
dolnoœl¹skie;lubiñski;25;2.36;2;0;2;175;105;1949;172;28;143;1;t0211;2021-12-13
dolnoœl¹skie;lwówecki;27;5.90;1;1;0;55;31;532;159;31;128;0;t0212;2021-12-13
dolnoœl¹skie;milicki;28;7.59;2;2;0;84;28;1336;90;35;55;0;t0213;2021-12-13
dolnoœl¹skie;oleœnicki;58;5.40;1;1;0;149;117;2302;234;62;170;2;t0214;2021-12-13
dolnoœl¹skie;o³awski;23;2.99;0;0;0;85;132;2449;139;30;109;0;t0215;2021-12-13
dolnoœl¹skie;polkowicki;20;3.17;3;2;1;71;34;961;106;20;86;0;t0216;2021-12-13
dolnoœl¹skie;strzeliñski;36;8.28;0;0;0;77;21;790;98;39;58;1;t0217;2021-12-13
dolnoœl¹skie;œredzki;16;2.89;1;1;0;113;78;1221;106;16;89;1;t0218;2021-12-13
dolnoœl¹skie;œwidnicki;43;2.75;1;0;1;173;89;2240;276;44;232;0;t0219;2021-12-13
dolnoœl¹skie;trzebnicki;39;4.57;0;0;0;84;66;1568;173;40;132;1;t0220;2021-12-13
dolnoœl¹skie;wa³brzyski;22;3.97;0;0;0;80;23;552;143;26;116;1;t0221;2021-12-13
dolnoœl¹skie;wo³owski;38;8.13;0;0;0;58;38;805;126;43;83;0;t0222;2021-12-13
dolnoœl¹skie;wroc³awski;112;7.28;0;0;0;270;163;3835;433;120;311;2;t0223;2021-12-13
dolnoœl¹skie;z¹bkowicki;13;2.02;1;0;1;92;90;1017;90;14;75;1;t0224;2021-12-13
