wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;Ca³y kraj;10099;2.63;114;29;85;471;8511;179565;43898;10916;32305;677;t0000;2021-02-27
dolnoœl¹skie;boles³awiecki;3;0.33;0;0;0;0;9;193;51;3;48;0;t0201;2021-02-27
dolnoœl¹skie;dzier¿oniowski;21;2.09;0;0;0;0;11;209;87;23;64;0;t0202;2021-02-27
dolnoœl¹skie;g³ogowski;16;1.80;0;0;0;0;7;210;43;17;25;1;t0203;2021-02-27
dolnoœl¹skie;górowski;1;0.29;0;0;0;0;0;52;28;1;27;0;t0204;2021-02-27
dolnoœl¹skie;jaworski;12;2.40;0;0;0;0;10;66;34;12;22;0;t0205;2021-02-27
dolnoœl¹skie;jeleniogórski;10;1.58;0;0;0;0;6;105;70;17;53;0;t0206;2021-02-27
dolnoœl¹skie;kamiennogórski;30;6.97;0;0;0;0;12;351;55;31;21;3;t0207;2021-02-27
dolnoœl¹skie;k³odzki;100;6.36;0;0;0;0;65;1249;206;103;102;1;t0208;2021-02-27
dolnoœl¹skie;legnicki;8;1.45;0;0;0;0;0;110;34;8;26;0;t0209;2021-02-27
dolnoœl¹skie;lubañski;1;0.18;1;1;0;1;7;127;25;1;24;0;t0210;2021-02-27
dolnoœl¹skie;lubiñski;0;0;0;0;0;0;6;149;37;1;36;0;t0211;2021-02-27
dolnoœl¹skie;lwówecki;1;0.22;0;0;0;0;1;35;21;1;20;0;t0212;2021-02-27
dolnoœl¹skie;milicki;4;1.08;0;0;0;1;3;52;24;5;19;0;t0213;2021-02-27
dolnoœl¹skie;oleœnicki;10;0.93;0;0;0;0;19;349;75;12;63;0;t0214;2021-02-27
