wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt
kujawsko-pomorskie;inowroc³awski;33;2.07;1;0;1;50;8;682;151;36;112;3;t0407
kujawsko-pomorskie;lipnowski;7;1.07;0;0;0;9;5;187;62;8;53;1;t0408
kujawsko-pomorskie;mogileñski;5;1.10;0;0;0;7;2;212;42;5;35;2;t0409
kujawsko-pomorskie;nakielski;30;3.48;2;0;2;63;13;607;153;31;121;1;t0410
kujawsko-pomorskie;radziejowski;3;0.75;0;0;0;11;4;157;47;4;43;0;t0411
kujawsko-pomorskie;rypiñski;2;0.46;0;0;0;6;0;117;38;2;35;1;t0412
kujawsko-pomorskie;sêpoleñski;11;2.69;4;4;0;22;6;312;59;11;46;2;t0413
kujawsko-pomorskie;œwiecki;29;2.93;1;0;1;43;14;622;166;35;128;3;t0414
kujawsko-pomorskie;toruñski;45;4.13;0;0;0;71;12;661;139;47;90;2;t0415
kujawsko-pomorskie;tucholski;15;3.10;0;0;0;20;6;259;81;15;66;0;t0416
kujawsko-pomorskie;w¹brzeski;7;2.05;2;2;0;16;5;193;34;7;26;1;t0417
kujawsko-pomorskie;w³oc³awski;19;2.21;5;0;5;19;10;333;83;21;62;0;t0418
kujawsko-pomorskie;¿niñski;28;4.00;1;0;1;46;15;405;174;37;134;3;t0419
kujawsko-pomorskie;Bydgoszcz;115;3.32;16;0;16;244;66;2733;588;133;445;10;t0461
kujawsko-pomorskie;Grudzi¹dz;52;5.53;3;1;2;54;17;584;243;52;185;6;t0462
kujawsko-pomorskie;Toruñ;64;3.18;3;0;3;108;23;1059;356;69;284;3;t0463
kujawsko-pomorskie;W³oc³awek;20;1.83;3;0;3;22;16;403;119;21;97;1;t0464
lubelskie;bialski;13;1.18;2;0;2;9;2;350;88;14;72;2;t0601
lubelskie;bi³gorajski;20;1.99;1;1;0;11;3;313;100;20;72;8;t0602
lubelskie;che³mski;4;0.51;0;0;0;11;4;228;50;4;46;0;t0603
lubelskie;hrubieszowski;8;1.28;2;0;2;18;1;200;83;9;71;3;t0604
lubelskie;janowski;7;1.54;0;0;0;10;0;68;40;7;32;1;t0605
lubelskie;krasnostawski;3;0.48;3;0;3;23;8;287;54;4;50;0;t0606
lubelskie;kraœnicki;10;1.05;0;0;0;24;1;227;87;10;76;1;t0607
lubelskie;lubartowski;14;1.59;0;0;0;10;4;231;65;15;50;0;t0608
lubelskie;lubelski;27;1.73;1;0;1;39;10;649;154;27;127;0;t0609
lubelskie;³êczyñski;7;1.22;0;0;0;9;5;272;50;8;42;0;t0610
lubelskie;³ukowski;5;0.47;2;0;2;9;3;236;68;5;61;2;t0611
lubelskie;opolski;6;1.02;0;0;0;8;2;250;43;8;35;0;t0612
lubelskie;parczewski;4;1.16;0;0;0;2;1;64;38;4;34;0;t0613
lubelskie;pu³awski;29;2.57;1;0;1;30;8;481;119;31;83;5;t0614
lubelskie;radzyñski;2;0.34;0;0;0;9;3;122;70;2;68;0;t0615
lubelskie;rycki;8;1.43;1;1;0;14;0;211;55;9;45;1;t0616
lubelskie;œwidnicki;18;2.51;1;0;1;32;6;318;69;20;46;3;t0617
lubelskie;tomaszowski;30;3.64;0;0;0;25;5;369;99;32;66;1;t0618
lubelskie;w³odawski;11;2.88;1;0;1;12;6;251;42;12;30;0;t0619
lubelskie;zamojski;11;1.04;0;0;0;5;3;200;88;13;75;0;t0620
lubelskie;Bia³a Podlaska;20;3.50;0;0;0;17;5;206;99;20;76;3;t0661
lubelskie;Che³m;10;1.62;0;0;0;12;5;253;60;10;49;1;t0662
lubelskie;Lublin;78;2.30;6;0;6;128;30;1628;502;86;403;13;t0663
lubelskie;Zamoœæ;13;2.06;1;0;1;11;7;195;100;13;86;1;t0664
lubuskie;gorzowski;19;2.64;0;0;0;23;9;401;89;19;69;1;t0801
lubuskie;kroœnieñski;3;0.55;0;0;0;9;3;293;31;3;28;0;t0802
lubuskie;miêdzyrzecki;3;0.52;0;0;0;17;8;333;53;3;50;0;t0803
lubuskie;nowosolski;8;0.93;0;0;0;14;4;376;80;11;69;0;t0804
lubuskie;s³ubicki;2;0.43;0;0;0;8;2;195;38;2;35;1;t0805
lubuskie;strzelecko-drezdenecki;2;0.41;0;0;0;13;12;256;67;2;64;1;t0806
lubuskie;sulêciñski;7;1.99;0;0;0;22;1;214;50;7;42;1;t0807
lubuskie;œwiebodziñski;9;1.62;1;1;0;12;6;340;70;10;60;0;t0808
lubuskie;zielonogórski;15;1.98;0;0;0;20;8;321;102;16;86;0;t0809
lubuskie;¿agañski;12;1.53;0;0;0;18;0;226;72;12;58;2;t0810
lubuskie;¿arski;26;2.71;3;3;0;23;4;432;109;29;79;1;t0811
lubuskie;wschowski;2;0.52;0;0;0;5;0;86;44;2;42;0;t0812
lubuskie;Gorzów Wielkopolski;45;3.65;5;5;0;61;7;637;216;45;171;0;t0861
lubuskie;Zielona Góra;21;1.49;0;0;0;52;11;750;216;22;189;5;t0862
³ódzkie;be³chatowski;12;1.06;0;0;0;19;3;366;84;14;70;0;t1001
³ódzkie;kutnowski;18;1.87;0;0;0;25;7;372;120;19;98;3;t1002
³ódzkie;³aski;8;1.61;0;0;0;9;0;139;56;10;45;1;t1003
³ódzkie;³êczycki;21;4.24;0;0;0;19;3;398;97;22;74;1;t1004
³ódzkie;³owicki;15;1.93;1;0;1;23;3;388;105;15;90;0;t1005
³ódzkie;³ódzki wschodni;13;1.80;1;0;1;29;6;399;81;14;65;2;t1006
³ódzkie;opoczyñski;2;0.26;3;3;0;12;1;144;74;3;71;0;t1007
³ódzkie;pabianicki;22;1.85;1;1;0;61;6;561;205;24;180;1;t1008
³ódzkie;pajêczañski;5;0.98;0;0;0;5;2;191;28;5;23;0;t1009
³ódzkie;piotrkowski;11;1.20;0;0;0;20;8;290;112;11;101;0;t1010
³ódzkie;poddêbicki;3;0.73;1;0;1;10;1;172;53;4;46;3;t1011
³ódzkie;radomszczañski;26;2.32;0;0;0;20;3;389;155;36;117;2;t1012
³ódzkie;rawski;8;1.65;0;0;0;10;2;376;45;8;34;3;t1013
³ódzkie;sieradzki;20;1.70;0;0;0;20;9;425;151;23;127;1;t1014
³ódzkie;skierniewicki;10;2.62;0;0;0;8;2;214;52;11;39;2;t1015
³ódzkie;tomaszowski;14;1.21;0;0;0;17;3;385;139;14;121;4;t1016
³ódzkie;wieluñski;3;0.39;1;1;0;7;5;271;57;4;51;2;t1017
³ódzkie;wieruszowski;2;0.48;0;0;0;3;1;121;19;2;17;0;t1018
³ódzkie;zduñskowolski;6;0.91;1;0;1;13;3;135;84;7;77;0;t1019
³ódzkie;zgierski;25;1.50;4;0;4;44;4;798;267;28;232;7;t1020
³ódzkie;brzeziñski;1;0.32;1;1;0;8;2;127;37;1;36;0;t1021
³ódzkie;£ódŸ;130;1.92;16;0;16;265;51;4038;1200;143;1024;33;t1061
³ódzkie;Piotrków Trybunalski;10;1.37;2;2;0;24;5;394;97;10;85;2;t1062
³ódzkie;Skierniewice;7;1.46;0;0;0;16;3;206;49;7;40;2;t1063
ma³opolskie;bocheñski;2;0.19;0;0;0;13;0;274;78;4;73;1;t1201
ma³opolskie;brzeski;7;0.75;0;0;0;11;1;215;85;7;78;0;t1202
ma³opolskie;chrzanowski;12;0.97;0;0;0;21;7;266;90;12;78;0;t1203
ma³opolskie;d¹browski;0;0;1;1;0;5;0;65;32;1;31;0;t1204
ma³opolskie;gorlicki;7;0.64;2;0;2;8;3;189;79;7;69;3;t1205
ma³opolskie;krakowski;60;2.14;4;4;0;51;10;871;296;65;219;12;t1206
ma³opolskie;limanowski;3;0.23;1;0;1;8;1;180;70;4;66;0;t1207
ma³opolskie;miechowski;7;1.44;0;0;0;10;1;81;37;7;29;1;t1208
ma³opolskie;myœlenicki;10;0.78;0;0;0;11;9;377;88;10;76;2;t1209
ma³opolskie;nowos¹decki;8;0.37;1;0;1;11;2;271;169;9;156;4;t1210
ma³opolskie;nowotarski;3;0.16;1;0;1;3;1;243;108;3;105;0;t1211
ma³opolskie;olkuski;14;1.26;0;0;0;21;5;222;66;14;51;1;t1212
ma³opolskie;oœwiêcimski;13;0.85;2;0;2;26;8;439;108;13;95;0;t1213
ma³opolskie;proszowicki;5;1.16;0;0;0;7;0;76;48;8;39;1;t1214
ma³opolskie;suski;5;0.59;0;0;0;14;3;182;61;7;54;0;t1215
ma³opolskie;tarnowski;8;0.40;3;1;2;17;0;276;122;9;112;1;t1216
ma³opolskie;tatrzañski;5;0.73;0;0;0;1;2;129;56;6;50;0;t1217
ma³opolskie;wadowicki;27;1.69;1;0;1;24;5;358;92;27;64;1;t1218
ma³opolskie;wielicki;27;2.08;0;0;0;32;7;483;142;28;113;1;t1219
ma³opolskie;Kraków;128;1.64;16;16;0;193;43;3178;866;136;722;8;t1261
ma³opolskie;Nowy S¹cz;4;0.48;0;0;0;6;2;159;72;5;66;1;t1262
ma³opolskie;Tarnów;4;0.37;0;0;0;8;2;206;68;4;64;0;t1263
mazowieckie;bia³obrzeski;0;0;0;0;0;4;10;261;19;2;17;0;t1401
mazowieckie;ciechanowski;18;2.02;0;0;0;39;4;415;107;19;83;5;t1402
mazowieckie;garwoliñski;8;0.73;0;0;0;13;2;302;104;10;92;2;t1403
mazowieckie;gostyniñski;4;0.89;0;0;0;8;0;108;45;5;39;1;t1404
mazowieckie;grodziski;29;3.00;3;0;3;51;13;829;134;31;100;3;t1405
mazowieckie;grójecki;11;1.12;3;0;3;42;65;1897;120;28;87;5;t1406
mazowieckie;kozienicki;11;1.84;1;0;1;22;11;395;87;13;73;1;t1407
mazowieckie;legionowski;28;2.35;3;3;0;63;15;790;185;48;132;5;t1408
mazowieckie;lipski;2;0.59;0;0;0;4;1;111;31;3;28;0;t1409
mazowieckie;³osicki;1;0.33;1;0;1;6;1;110;15;1;14;0;t1410
mazowieckie;makowski;1;0.22;0;0;0;6;4;164;24;1;23;0;t1411
mazowieckie;miñski;28;1.81;0;0;0;36;15;656;196;31;155;10;t1412
mazowieckie;m³awski;15;2.07;0;0;0;38;5;451;62;15;44;3;t1413
mazowieckie;nowodworski;10;1.26;0;0;0;9;6;428;83;11;70;2;t1414
mazowieckie;ostro³êcki;19;2.14;0;0;0;16;3;237;68;19;48;1;t1415
mazowieckie;ostrowski;14;1.94;2;0;2;20;1;310;52;15;37;0;t1416
mazowieckie;otwocki;22;1.77;1;0;1;50;6;817;137;24;108;5;t1417
mazowieckie;piaseczyñski;25;1.32;4;0;4;90;14;1921;238;30;201;7;t1418
mazowieckie;p³ocki;10;0.90;0;0;0;38;7;419;114;11;100;3;t1419
mazowieckie;p³oñski;7;0.81;0;0;0;22;9;565;65;7;58;0;t1420
mazowieckie;pruszkowski;28;1.68;4;0;4;83;33;1654;193;33;155;5;t1421
mazowieckie;przasnyski;8;1.53;1;0;1;19;8;262;47;10;37;0;t1422
mazowieckie;przysuski;6;1.45;0;0;0;11;3;155;26;7;19;0;t1423
mazowieckie;pu³tuski;20;3.86;0;0;0;22;2;265;71;20;49;2;t1424
mazowieckie;radomski;22;1.45;0;0;0;39;11;531;157;23;131;3;t1425
mazowieckie;siedlecki;13;1.60;0;0;0;14;4;406;72;14;57;1;t1426
mazowieckie;sierpecki;1;0.19;1;0;1;10;1;215;44;2;42;0;t1427
mazowieckie;sochaczewski;15;1.76;1;0;1;43;10;769;86;17;66;3;t1428
mazowieckie;soko³owski;3;0.56;1;0;1;5;0;160;43;3;38;2;t1429
mazowieckie;szyd³owiecki;2;0.51;0;0;0;3;2;104;32;2;30;0;t1430
mazowieckie;warszawski zachodni;26;2.18;0;0;0;67;15;1275;133;27;104;2;t1432
mazowieckie;wêgrowski;19;2.89;0;0;0;43;5;160;82;20;58;4;t1433
mazowieckie;wo³omiñski;59;2.35;0;0;0;84;22;1636;339;63;266;10;t1434
mazowieckie;wyszkowski;11;1.48;1;0;1;20;2;237;55;11;40;4;t1435
mazowieckie;zwoleñski;8;2.22;0;0;0;15;3;190;35;8;23;4;t1436
mazowieckie;¿uromiñski;4;1.04;0;0;0;7;0;64;23;4;18;1;t1437
mazowieckie;¿yrardowski;19;2.51;0;0;0;22;4;576;89;20;68;1;t1438
mazowieckie;Ostro³êka;3;0.58;1;0;1;13;1;172;30;4;24;2;t1461
mazowieckie;P³ock;17;1.43;4;2;2;44;11;472;105;17;85;3;t1462
mazowieckie;Radom;28;1.33;1;1;0;50;9;692;326;31;290;5;t1463
mazowieckie;Siedlce;23;2.94;1;0;1;28;5;309;131;26;101;4;t1464
mazowieckie;Warszawa;336;1.87;16;0;16;750;172;14744;2762;399;2293;70;t1465
opolskie;brzeski;14;1.56;0;0;0;25;6;329;58;14;42;2;t1601
opolskie;g³ubczycki;8;1.77;0;0;0;12;1;214;43;8;34;1;t1602
opolskie;kêdzierzyñsko-kozielski;11;1.18;0;0;0;28;8;341;96;11;85;0;t1603
opolskie;kluczborski;3;0.46;0;0;0;10;2;199;48;3;43;2;t1604
opolskie;krapkowicki;3;0.47;0;0;0;6;5;221;40;3;37;0;t1605
opolskie;namys³owski;2;0.47;0;0;0;10;1;121;30;2;27;1;t1606
opolskie;nyski;5;0.37;1;0;1;28;19;387;112;7;105;0;t1607
opolskie;oleski;9;1.40;0;0;0;6;0;180;75;9;66;0;t1608
opolskie;opolski;19;1.53;0;0;0;18;7;561;99;19;79;1;t1609
opolskie;prudnicki;2;0.36;0;0;0;4;2;96;39;2;36;1;t1610
opolskie;strzelecki;7;0.94;0;0;0;20;7;305;72;7;65;0;t1611
opolskie;Opole;22;1.72;0;0;0;54;19;1059;151;29;120;2;t1661
podkarpackie;bieszczadzki;5;2.32;0;0;0;0;0;61;24;5;19;0;t1801
podkarpackie;brzozowski;13;1.98;0;0;0;2;1;161;87;13;74;0;t1802
podkarpackie;dêbicki;2;0.15;0;0;0;15;2;290;75;4;71;0;t1803
podkarpackie;jaros³awski;4;0.33;1;1;0;12;1;381;85;5;78;2;t1804
podkarpackie;jasielski;11;0.97;0;0;0;16;2;191;120;12;108;0;t1805
podkarpackie;kolbuszowski;2;0.32;0;0;0;6;1;100;55;4;50;1;t1806
podkarpackie;kroœnieñski;9;0.80;0;0;0;10;1;149;88;13;74;1;t1807
podkarpackie;le¿ajski;7;1.01;1;0;1;9;10;173;64;7;54;3;t1808
podkarpackie;lubaczowski;3;0.55;2;2;0;6;6;280;59;4;55;0;t1809
podkarpackie;³añcucki;5;0.62;3;0;3;15;1;289;64;5;58;1;t1810
podkarpackie;mielecki;15;1.10;0;0;0;10;2;200;97;17;80;0;t1811
podkarpackie;ni¿añski;5;0.75;0;0;0;11;8;193;61;6;55;0;t1812
podkarpackie;przemyski;13;1.76;0;0;0;16;3;210;75;14;60;1;t1813
podkarpackie;przeworski;5;0.64;0;0;0;9;1;104;45;5;40;0;t1814
podkarpackie;ropczycko-sêdziszowski;7;0.94;0;0;0;8;2;139;41;8;33;0;t1815
podkarpackie;rzeszowski;7;0.41;0;0;0;25;8;519;176;10;163;3;t1816
podkarpackie;sanocki;6;0.64;1;0;1;13;4;228;101;7;93;1;t1817
podkarpackie;stalowowolski;12;1.13;0;0;0;11;4;291;114;17;97;0;t1818
podkarpackie;strzy¿owski;2;0.33;0;0;0;5;2;89;51;3;48;0;t1819
podkarpackie;tarnobrzeski;3;0.57;0;0;0;8;0;141;32;3;29;0;t1820
podkarpackie;leski;1;0.38;0;0;0;10;0;81;23;1;21;1;t1821
podkarpackie;Krosno;2;0.43;1;0;1;11;2;71;40;7;33;0;t1861
podkarpackie;Przemyœl;6;0.99;0;0;0;17;2;179;72;6;66;0;t1862
podkarpackie;Rzeszów;31;1.58;1;0;1;44;15;673;242;35;203;4;t1863
podkarpackie;Tarnobrzeg;6;1.29;0;0;0;6;1;94;79;8;71;0;t1864
podlaskie;augustowski;8;1.38;1;0;1;16;2;195;51;10;37;4;t2001
podlaskie;bia³ostocki;56;3.73;2;0;2;49;21;846;274;59;215;0;t2002
podlaskie;bielski;12;2.22;1;0;1;13;4;239;67;13;54;0;t2003
podlaskie;grajewski;10;2.13;0;0;0;4;3;120;64;10;53;1;t2004
podlaskie;hajnowski;20;4.73;7;0;7;11;10;272;67;20;45;2;t2005
podlaskie;kolneñski;9;2.37;0;0;0;6;2;106;51;12;37;2;t2006
podlaskie;³om¿yñski;8;1.57;0;0;0;4;4;193;28;8;18;2;t2007
podlaskie;moniecki;8;1.99;1;0;1;3;0;100;34;8;26;0;t2008
podlaskie;sejneñski;3;1.51;0;0;0;3;0;47;11;4;7;0;t2009
podlaskie;siemiatycki;5;1.14;0;0;0;3;0;112;36;5;30;1;t2010
podlaskie;sokólski;28;4.22;0;0;0;21;4;321;76;30;46;0;t2011
podlaskie;suwalski;6;1.69;0;0;0;6;4;163;24;7;17;0;t2012
podlaskie;wysokomazowiecki;9;1.59;0;0;0;6;2;174;85;11;74;0;t2013
podlaskie;zambrowski;7;1.61;1;0;1;8;3;241;39;7;32;0;t2014
podlaskie;Bia³ystok;92;3.09;2;0;2;136;37;1469;389;98;287;4;t2061
podlaskie;£om¿a;16;2.55;1;0;1;25;1;277;61;18;43;0;t2062
podlaskie;Suwa³ki;20;2.87;0;0;0;18;4;473;57;22;34;1;t2063
pomorskie;bytowski;9;1.14;1;0;1;16;5;295;121;10;109;2;t2201
pomorskie;chojnicki;23;2.35;0;0;0;31;12;403;90;23;67;0;t2202
pomorskie;cz³uchowski;12;2.15;1;1;0;14;8;227;58;13;44;1;t2203
pomorskie;gdañski;32;2.68;1;1;0;64;24;1090;152;32;118;2;t2204
pomorskie;kartuski;15;1.07;5;0;5;49;34;1044;153;16;130;7;t2205
pomorskie;koœcierski;16;2.20;0;0;0;21;4;308;91;17;72;2;t2206
pomorskie;kwidzyñski;13;1.57;0;0;0;31;24;445;85;15;68;2;t2207
pomorskie;lêborski;10;1.51;0;0;0;23;6;322;102;10;91;1;t2208
pomorskie;malborski;26;4.10;2;2;0;31;13;450;115;27;84;4;t2209
pomorskie;nowodworski;9;2.54;0;0;0;14;6;253;41;10;31;0;t2210
pomorskie;pucki;29;3.33;3;0;3;24;24;734;111;34;75;2;t2211
pomorskie;s³upski;26;2.63;0;0;0;36;15;686;160;28;131;1;t2212
pomorskie;starogardzki;34;2.65;0;0;0;30;36;757;111;34;71;6;t2213
pomorskie;tczewski;24;2.08;0;0;0;51;21;751;108;28;69;11;t2214
pomorskie;wejherowski;58;2.65;8;0;8;91;41;1208;259;64;179;16;t2215
pomorskie;sztumski;24;5.83;0;0;0;17;17;279;67;24;43;0;t2216
pomorskie;Gdañsk;154;3.27;2;0;2;195;88;3814;866;162;687;17;t2261
pomorskie;Gdynia;72;2.93;7;0;7;129;31;1352;360;75;276;9;t2262
pomorskie;S³upsk;40;4.43;0;0;0;41;12;606;226;45;181;0;t2263
pomorskie;Sopot;9;2.53;1;0;1;16;4;183;63;10;53;0;t2264
œl¹skie;bêdziñski;32;2.16;1;0;1;38;14;579;199;38;158;3;t2401
œl¹skie;bielski;15;0.90;0;0;0;41;5;514;135;17;116;2;t2402
œl¹skie;cieszyñski;19;1.07;3;0;3;24;4;568;90;19;70;1;t2403
œl¹skie;czêstochowski;20;1.49;5;0;5;26;2;338;123;22;100;1;t2404
œl¹skie;gliwicki;12;1.04;0;0;0;49;7;403;113;13;99;1;t2405
œl¹skie;k³obucki;14;1.66;0;0;0;17;5;244;66;14;50;2;t2406
œl¹skie;lubliniecki;9;1.18;2;0;2;9;10;291;82;10;70;2;t2407
œl¹skie;miko³owski;26;2.62;1;0;1;37;3;326;109;27;82;0;t2408
œl¹skie;myszkowski;6;0.85;0;0;0;14;3;211;62;6;53;3;t2409
œl¹skie;pszczyñski;14;1.25;1;0;1;22;11;397;92;14;76;2;t2410
œl¹skie;raciborski;3;0.28;2;0;2;23;6;209;87;4;83;0;t2411
œl¹skie;rybnicki;14;1.79;0;0;0;21;2;204;76;14;60;2;t2412
œl¹skie;tarnogórski;9;0.64;0;0;0;33;8;456;170;9;156;5;t2413
œl¹skie;bieruñsko-lêdziñski;9;1.50;0;0;0;5;1;168;65;9;55;1;t2414
œl¹skie;wodzis³awski;10;0.64;2;0;2;34;4;375;132;11;121;0;t2415
œl¹skie;zawierciañski;9;0.77;1;0;1;21;12;272;113;12;98;3;t2416
œl¹skie;¿ywiecki;46;3.02;0;0;0;24;3;473;152;46;105;1;t2417
œl¹skie;Bielsko-Bia³a;20;1.17;0;0;0;40;7;556;173;22;147;4;t2461
œl¹skie;Bytom;24;1.46;2;1;1;39;9;386;175;28;146;1;t2462
œl¹skie;Chorzów;15;1.40;4;0;4;28;3;313;97;17;74;6;t2463
œl¹skie;Czêstochowa;31;1.41;1;0;1;54;7;674;276;36;232;8;t2464
œl¹skie;D¹browa Górnicza;10;0.84;0;0;0;29;6;379;110;12;97;1;t2465
œl¹skie;Gliwice;19;1.07;0;0;0;46;9;620;203;23;175;5;t2466
œl¹skie;Jastrzêbie-Zdrój;2;0.23;0;0;0;14;5;161;70;3;67;0;t2467
œl¹skie;Jaworzno;11;1.21;1;0;1;20;1;187;93;12;78;3;t2468
œl¹skie;Katowice;53;1.82;1;0;1;83;13;1343;380;59;318;3;t2469
œl¹skie;Mys³owice;14;1.88;0;0;0;18;2;271;82;14;68;0;t2470
œl¹skie;Piekary Œl¹skie;4;0.73;0;0;0;13;5;116;89;4;83;2;t2471
œl¹skie;Ruda Œl¹ska;20;1.46;3;0;3;45;7;418;154;22;131;1;t2472
œl¹skie;Rybnik;26;1.89;0;0;0;26;3;301;148;26;120;2;t2473
œl¹skie;Siemianowice Œl¹skie;11;1.65;0;0;0;11;5;227;55;12;41;2;t2474
œl¹skie;Sosnowiec;23;1.16;0;0;0;47;12;599;204;26;174;4;t2475
œl¹skie;Œwiêtoch³owice;3;0.61;1;0;1;17;3;156;48;3;44;1;t2476
œl¹skie;Tychy;25;1.96;0;0;0;32;3;390;141;25;115;1;t2477
œl¹skie;Zabrze;33;1.92;2;0;2;36;8;430;186;35;146;5;t2478
œl¹skie;¯ory;12;1.91;1;1;0;15;0;213;83;12;69;2;t2479
œwiêtokrzyskie;buski;3;0.42;1;0;1;7;8;148;66;4;60;2;t2601
œwiêtokrzyskie;jêdrzejowski;6;0.70;0;0;0;11;4;144;86;8;78;0;t2602
œwiêtokrzyskie;kazimierski;1;0.30;0;0;0;7;2;76;33;1;32;0;t2603
œwiêtokrzyskie;kielecki;20;0.95;0;0;0;32;9;400;220;20;196;4;t2604
œwiêtokrzyskie;konecki;11;1.38;0;0;0;7;3;151;126;12;114;0;t2605
œwiêtokrzyskie;opatowski;1;0.19;0;0;0;3;7;128;39;1;36;2;t2606
œwiêtokrzyskie;ostrowiecki;8;0.74;0;0;0;15;12;226;83;10;73;0;t2607
œwiêtokrzyskie;piñczowski;0;0;0;0;0;6;4;112;35;2;32;1;t2608
œwiêtokrzyskie;sandomierski;12;1.56;0;0;0;15;4;229;107;15;92;0;t2609
œwiêtokrzyskie;skar¿yski;4;0.54;0;0;0;6;9;138;79;4;73;2;t2610
œwiêtokrzyskie;starachowicki;7;0.79;1;0;1;8;5;351;77;9;67;1;t2611
œwiêtokrzyskie;staszowski;5;0.70;0;0;0;4;5;103;88;7;79;2;t2612
œwiêtokrzyskie;w³oszczowski;3;0.67;1;0;1;12;4;95;49;4;45;0;t2613
œwiêtokrzyskie;Kielce;16;0.82;1;0;1;39;8;422;309;21;280;8;t2661
